filename,epsilon,regular,device,initial_state,disorder,q,closure,similarity,support,n_pairs
NewFloq_REF_Bro57_Eps006_T50_5IT_14Jul.dat,0.06,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.6960867085449082,0.8165811028325684,0.8393482700874049,45
NewFloq_REF_Bro57_Eps006_T50_5IT_14Jul.dat,0.06,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.014842596230481587,0.017288710459724504,0.8349682696620473,44
NewFloq_REF_Bro57_Eps006_T50_5IT_14Jul.dat,0.06,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.6767332881650279,0.7955853680041357,0.8349244909562509,43
NewFloq_REF_Bro57_Eps006_T50_5IT_14Jul.dat,0.06,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.018255971172699947,0.021158211833847015,0.836453768690365,42
NewFloq_REF_Bro57_Eps006_T50_5IT_14Jul.dat,0.06,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.6675422669765457,0.7799706333413259,0.8406413720441248,41
NewFloq_REF_Bro57_Eps007_T50_5IT_12Jul.dat,0.07,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.020717325378545336,0.021562176147646772,0.8128554538962297,50
NewFloq_REF_Bro57_Eps007_T50_5IT_12Jul.dat,0.07,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.6637805544460577,0.8440306086749373,0.7996393092158603,49
NewFloq_REF_Bro57_Eps007_T50_5IT_12Jul.dat,0.07,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.018071909816041284,0.019982033732358767,0.7847521234593623,48
NewFloq_REF_Bro57_Eps007_T50_5IT_12Jul.dat,0.07,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.6305136386721286,0.8217330072396962,0.7727652295774051,47
NewFloq_REF_Bro57_Eps007_T50_5IT_12Jul.dat,0.07,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.022637761841726195,0.025858675241925668,0.7623344362292732,46
NewFloq_REF_Bro57_Eps007_T50_5IT_12Jul.dat,0.07,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.595016339634158,0.7905027960711102,0.7539209269632784,45
NewFloq_REF_Bro57_Eps007_T50_5IT_12Jul.dat,0.07,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.019330815858063826,0.02391945632931851,0.7483282207578984,44
NewFloq_REF_Bro57_Eps007_T50_5IT_12Jul.dat,0.07,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.5560174787748267,0.7511540524832874,0.743967868630359,43
NewFloq_REF_Bro57_Eps007_T50_5IT_12Jul.dat,0.07,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.024020332435046126,0.0299555495378536,0.7406279131982952,42
NewFloq_REF_Bro57_Eps007_T50_5IT_12Jul.dat,0.07,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.5471761433267752,0.7402715972301599,0.7384579564467829,41
NewFloq_REF_Bro57_Eps008_T50_5IT_20Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.013571914512317523,0.01510436003474796,0.7767313241654127,50
NewFloq_REF_Bro57_Eps008_T50_5IT_20Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.6618676469913509,0.868293794157529,0.765387505622519,49
NewFloq_REF_Bro57_Eps008_T50_5IT_20Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.0153842178249912,0.018482824326688675,0.7479866407892016,48
NewFloq_REF_Bro57_Eps008_T50_5IT_20Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.6236530490022242,0.8431515809806793,0.7360153217709638,47
NewFloq_REF_Bro57_Eps008_T50_5IT_20Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.013873718300926752,0.018599834124558918,0.7244959923207099,46
NewFloq_REF_Bro57_Eps008_T50_5IT_20Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.5911301213139188,0.8124692186933075,0.7178590127580899,45
NewFloq_REF_Bro57_Eps008_T50_5IT_20Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.015843182285896065,0.022030001778490793,0.7119907668503695,44
NewFloq_REF_Bro57_Eps008_T50_5IT_20Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.566908629768772,0.7864547652114435,0.7096359192276942,43
NewFloq_REF_Bro57_Eps008_T50_5IT_20Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.017089752081520956,0.024549110827058726,0.7080412205749428,42
NewFloq_REF_Bro57_Eps008_T50_5IT_20Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.556007952755487,0.7716306782314515,0.7084999623362894,41
NewFloq_REF_Bro57_Eps008_T50_5IT_30Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.02198546639043286,0.02429528403543838,0.7893662100215653,50
NewFloq_REF_Bro57_Eps008_T50_5IT_30Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.6256969339327789,0.8204287377758736,0.7756854231631385,49
NewFloq_REF_Bro57_Eps008_T50_5IT_30Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.027264637557837274,0.0321906119302969,0.7600537189897634,48
NewFloq_REF_Bro57_Eps008_T50_5IT_30Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.5854518710090784,0.7850559188323282,0.747658459137442,47
NewFloq_REF_Bro57_Eps008_T50_5IT_30Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.03124236494302995,0.0391361981549153,0.736959224617065,46
NewFloq_REF_Bro57_Eps008_T50_5IT_30Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.5261830990499293,0.7242818287995415,0.7290985451920048,45
NewFloq_REF_Bro57_Eps008_T50_5IT_30Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.03614839424187179,0.04695476137519976,0.7229068102359705,44
NewFloq_REF_Bro57_Eps008_T50_5IT_30Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.5083963018767744,0.701150532302914,0.7198849528101933,43
NewFloq_REF_Bro57_Eps008_T50_5IT_30Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.03839793021315376,0.05149390610753814,0.7188236690279922,42
NewFloq_REF_Bro57_Eps008_T50_5IT_30Aug.dat,0.08,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.47647571514566933,0.66008010717248,0.7190609207751368,41
NewFloq_REF_Bro57_Eps009_T50_5IT_20Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.05866460559201975,0.059937964557161424,0.7407361886888728,50
NewFloq_REF_Bro57_Eps009_T50_5IT_20Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.5690791347746842,0.8159948419589259,0.7249442164643294,49
NewFloq_REF_Bro57_Eps009_T50_5IT_20Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.057661755862659064,0.0609052797653446,0.7073239655034455,48
NewFloq_REF_Bro57_Eps009_T50_5IT_20Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.5184809489467372,0.7733816291339289,0.6929625923903558,47
NewFloq_REF_Bro57_Eps009_T50_5IT_20Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.045147991862182886,0.0512356503030746,0.6808106214805885,46
NewFloq_REF_Bro57_Eps009_T50_5IT_20Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.4734295650954813,0.727261481607201,0.6707338541742867,45
NewFloq_REF_Bro57_Eps009_T50_5IT_20Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.03847854873973963,0.04820926202728527,0.6615668206683915,44
NewFloq_REF_Bro57_Eps009_T50_5IT_20Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.4254403764875929,0.6760333792615998,0.6531612526266495,43
NewFloq_REF_Bro57_Eps009_T50_5IT_20Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.048840883500866385,0.06237162813140923,0.6455691647796316,42
NewFloq_REF_Bro57_Eps009_T50_5IT_20Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.40656651828803153,0.6520658407963191,0.6385642316333966,41
NewFloq_REF_Bro57_Eps009_T50_5IT_21Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.040083021196691625,0.04209820816093375,0.8865576759691072,50
NewFloq_REF_Bro57_Eps009_T50_5IT_21Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.6675895196235118,0.7675437945780378,0.8751898622667657,49
NewFloq_REF_Bro57_Eps009_T50_5IT_21Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.04365424332972062,0.04827217662988944,0.8610975032806093,48
NewFloq_REF_Bro57_Eps009_T50_5IT_21Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.5852313005674324,0.6884184314536942,0.8512345234117202,47
NewFloq_REF_Bro57_Eps009_T50_5IT_21Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.053716543279460134,0.06115578525931271,0.8419991215409044,46
NewFloq_REF_Bro57_Eps009_T50_5IT_21Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.5367238430323223,0.6369473056746277,0.8367553987119885,45
NewFloq_REF_Bro57_Eps009_T50_5IT_21Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.056164627770593695,0.06566330934722657,0.8324419752596032,44
NewFloq_REF_Bro57_Eps009_T50_5IT_21Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.5107046334021939,0.6068484295499935,0.831963721935118,43
NewFloq_REF_Bro57_Eps009_T50_5IT_21Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.06329467180567598,0.07456499266229485,0.8330984861732083,42
NewFloq_REF_Bro57_Eps009_T50_5IT_21Aug.dat,0.09,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.49568845376700515,0.5840805440448649,0.8386700516958443,41
NewFloq_REF_Bro57_Eps00_T50_5IT_30Aug.dat,0.0,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.011446805470186703,0.011582128330596901,0.9322902615885797,50
NewFloq_REF_Bro57_Eps00_T50_5IT_30Aug.dat,0.0,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.8185267378859696,0.8848230154992858,0.9217421051927148,49
NewFloq_REF_Bro57_Eps00_T50_5IT_30Aug.dat,0.0,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.010771500880642146,0.011021791609980435,0.911341247285832,48
NewFloq_REF_Bro57_Eps00_T50_5IT_30Aug.dat,0.0,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.7920016940073864,0.8676752215386477,0.9023165674984521,47
NewFloq_REF_Bro57_Eps00_T50_5IT_30Aug.dat,0.0,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.010942094590352522,0.011304512287107004,0.8955556566007009,46
NewFloq_REF_Bro57_Eps00_T50_5IT_30Aug.dat,0.0,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.75625693144095,0.8358572835165058,0.8906804819532883,45
NewFloq_REF_Bro57_Eps00_T50_5IT_30Aug.dat,0.0,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.008361305594371649,0.008810590357989529,0.8881959474522266,44
NewFloq_REF_Bro57_Eps00_T50_5IT_30Aug.dat,0.0,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.745028796012735,0.8230927978098533,0.8882688419449358,43
NewFloq_REF_Bro57_Eps00_T50_5IT_30Aug.dat,0.0,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.011361642041904962,0.011865241897093225,0.890687587438744,42
NewFloq_REF_Bro57_Eps00_T50_5IT_30Aug.dat,0.0,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.7447085740041568,0.8152694334716761,0.8962043870663399,41
NewFloq_REF_Bro57_Eps011_T50_5IT_12Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.02343640358128064,0.033994490919519726,0.6050059602354095,50
NewFloq_REF_Bro57_Eps011_T50_5IT_12Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.44552847868557516,0.7701715395168581,0.5894291833919798,49
NewFloq_REF_Bro57_Eps011_T50_5IT_12Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.027959124958319658,0.04315082563112856,0.5713765104000638,48
NewFloq_REF_Bro57_Eps011_T50_5IT_12Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.4312201688010398,0.7768753501259623,0.5599405109460102,47
NewFloq_REF_Bro57_Eps011_T50_5IT_12Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.02764762087253392,0.046862131559929424,0.5498485639408869,46
NewFloq_REF_Bro57_Eps011_T50_5IT_12Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.37836226194600225,0.7050615461469646,0.543326654349278,45
NewFloq_REF_Bro57_Eps011_T50_5IT_12Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.033781107214392855,0.058560748106032116,0.5370854612298662,44
NewFloq_REF_Bro57_Eps011_T50_5IT_12Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.37092919319445183,0.6958995457053562,0.5325210437074812,43
NewFloq_REF_Bro57_Eps011_T50_5IT_12Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.0286486791199872,0.053232860612002816,0.5289696209681216,42
NewFloq_REF_Bro57_Eps011_T50_5IT_12Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.3562141746960792,0.6752193195394781,0.5266698507012681,41
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.004972560326026359,0.008154589780995874,0.5988921732158848,50
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.5196121414824068,0.8891492661265512,0.5852877004456113,49
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.006877908488000073,0.012736985757742922,0.5688396953616978,48
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.47078371662587537,0.8406479983969489,0.5585659592343283,47
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.009612873890017677,0.018712453313607342,0.549046890896935,46
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.4428537290676952,0.8065158027046713,0.5443373811848711,45
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.012859316333974947,0.02521350222624642,0.5396872284140257,44
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.4235036917421995,0.7777131123973497,0.5380109756506911,43
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.01590555741506586,0.03092751134032531,0.5366512458063981,42
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.40984889055829604,0.7541804830004081,0.5368927523940408,41
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.016261319561540262,0.017511555117398592,0.8087359929452188,50
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.6675936879222598,0.8457467173799442,0.7935237522479186,49
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.021810302145430765,0.025188078809735715,0.7771146358651134,48
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.61189129514375,0.7965588262543296,0.7644913433089132,47
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.027414537029447513,0.03333282163055433,0.7536570545689731,46
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.5608241014824986,0.7458974729754722,0.7452011165199277,45
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.03050961651300206,0.03874625554273143,0.739812196385449,44
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.5405408133659293,0.7219367465457904,0.7371654771039563,43
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.03152980484923571,0.04140001567541465,0.7366118724740931,42
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.5368945241499116,0.7124540994981958,0.7380268710646151,41
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.02012324983686968,0.0242373550131497,0.6424890550253093,50
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.4830523027331078,0.8043449943504914,0.6230724327871221,49
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.04214738299898782,0.05047807455215584,0.6024432508685922,48
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.40650579329263464,0.7317143061797382,0.5848105066755066,47
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.0529829625946126,0.06746049082999712,0.5701368766849042,46
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.35725434622245744,0.6756148524052215,0.5563334256021834,45
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.05614324909661585,0.07927417280809985,0.5441051706699762,44
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.32547204475796215,0.6362465579871464,0.5321648918971085,43
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.05450377823704984,0.08551279404310239,0.5224689147493403,42
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.2962213693311816,0.5951447569390871,0.5138942112632869,41
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.004108679154238388,0.005623915370354904,0.8213003200588043,50
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.7185451652625222,0.882194911364228,0.8063547606032051,49
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.007015090956457439,0.011344291944896813,0.7897841978618937,48
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.6561846071196221,0.8229939306171854,0.7777545428576781,47
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.01062699816668599,0.01810743689589913,0.7675787527151776,46
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.6138138199831542,0.7792665527087917,0.7604495909957911,45
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.013957813622776904,0.023903617584906122,0.7548612421427674,44
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.5813858791497818,0.7433850743433695,0.7520618534038049,43
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.018028426198687466,0.029589359036527547,0.7515322609322762,42
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.5592546619257838,0.715526954865786,0.7537757763857488,41
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.022675257430185596,0.03947966518944902,0.49382150715393536,50
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.3918520857115308,0.8333206677330164,0.4770617572247457,49
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.017579359416124662,0.03526517378141602,0.4604400338185528,48
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.33410528885043406,0.7658038125144341,0.4464355190897149,47
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.015832458752128478,0.035135572191591476,0.43554092485011336,46
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.3054532087267348,0.7308291979857793,0.42583472229088254,45
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.018552251197612894,0.04340903822080089,0.41774095208096185,44
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.28345555249121035,0.6987420603034904,0.41035636605697634,43
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.020566703273762567,0.05012425468910421,0.4049551414706824,42
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.2661868426944198,0.669398834638775,0.4001030140544269,41
NewFloq_REF_Bro57_Eps012_T50_5IT_30Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.012215488615990954,0.0232098780535853,0.4831919704111596,50
NewFloq_REF_Bro57_Eps012_T50_5IT_30Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.3826591839232878,0.8303495609257437,0.4696128166157298,49
NewFloq_REF_Bro57_Eps012_T50_5IT_30Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.012301088518068139,0.025517908892094755,0.4524725948349741,48
NewFloq_REF_Bro57_Eps012_T50_5IT_30Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.34073321350377944,0.7916182296346936,0.4396069069213221,47
NewFloq_REF_Bro57_Eps012_T50_5IT_30Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.016041839828511338,0.03559901997657889,0.428450003763039,46
NewFloq_REF_Bro57_Eps012_T50_5IT_30Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.3111854322225002,0.7526962888287128,0.419582561203117,45
NewFloq_REF_Bro57_Eps012_T50_5IT_30Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.018766954384491243,0.04397549052402916,0.411381995151293,44
NewFloq_REF_Bro57_Eps012_T50_5IT_30Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.28954997826513584,0.7203217983868383,0.40526832506292976,43
NewFloq_REF_Bro57_Eps012_T50_5IT_30Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.019196285912537428,0.04771002191687349,0.39974828071546353,42
NewFloq_REF_Bro57_Eps012_T50_5IT_30Aug.dat,0.12,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.27452325593872073,0.6952366726756374,0.3956258678230411,41
NewFloq_REF_Bro57_Eps013_T50_5IT_15Jul.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.016613880515168135,0.031062599293075158,0.5268357142568114,50
NewFloq_REF_Bro57_Eps013_T50_5IT_15Jul.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.3981688404731355,0.7823075271676762,0.5109101754530805,49
NewFloq_REF_Bro57_Eps013_T50_5IT_15Jul.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,3,0.020484382636107773,0.04133982500602764,0.4950695344263926,48
NewFloq_REF_Bro57_Eps013_T50_5IT_15Jul.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,4,0.34919838363765865,0.7221269747461346,0.4834701153467286,47
NewFloq_REF_Bro57_Eps013_T50_5IT_15Jul.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,5,0.0240086251733788,0.051312292731013974,0.4752789883405975,46
NewFloq_REF_Bro57_Eps013_T50_5IT_15Jul.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,6,0.31659220139831495,0.6721530119635724,0.46914164873406716,45
NewFloq_REF_Bro57_Eps013_T50_5IT_15Jul.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,7,0.030184913347679143,0.06535293067880757,0.4646544712447827,44
NewFloq_REF_Bro57_Eps013_T50_5IT_15Jul.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,8,0.3003494369222425,0.6435524455852503,0.4616848305702828,43
NewFloq_REF_Bro57_Eps013_T50_5IT_15Jul.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,9,0.03464309537242941,0.07590208204802973,0.4596400516294833,42
NewFloq_REF_Bro57_Eps013_T50_5IT_15Jul.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,10,0.2899558310736028,0.6226787976532658,0.459253057236904,41
NewFloq_REF_Bro57_Eps013_T50_5IT_20Aug.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,1,0.02437997884802579,0.03805745013804574,0.501292237440728,50
NewFloq_REF_Bro57_Eps013_T50_5IT_20Aug.dat,0.13,True,Brooklyn,standard_untagged,standard_or_unspecified,2,0.38344349500951863,0.807625618491408,0.48176096957337405,49
