filename,epsilon,regular,q,residue,ladder_closure,n_pairs
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,5,2,0.008508986396526069,9
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,5,3,0.01074203095281228,9
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,5,4,0.009081320694502616,9
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,6,0,0.4150845148651724,8
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,6,1,0.4601426125578827,8
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,6,2,0.4592980195540917,8
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,6,3,0.4367356907355323,7
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,6,4,0.44203490662443495,7
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,6,5,0.4429746358156198,7
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,7,0,0.012529868208009814,7
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,7,1,0.015011270906543936,7
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,7,2,0.012813685951913846,6
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,7,3,0.013699990716937024,6
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,7,4,0.01202212050360569,6
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,7,5,0.009890928283510158,6
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,7,6,0.013743598692870179,6
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,8,0,0.4142943257270446,6
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,8,1,0.4129799277697082,6
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,8,2,0.3989592374206603,6
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,8,3,0.4021243619902946,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,8,4,0.391392192656127,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,8,5,0.4513234657675184,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,8,6,0.464829901072104,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,8,7,0.46098163839597533,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,9,0,0.019064953263924798,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,9,1,0.014441973805019853,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,9,2,0.012985420511996443,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,9,3,0.016594754979526664,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,9,4,0.01521710769530597,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,9,5,0.018689228589200607,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,9,6,0.017356843733055113,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,9,7,0.014901350101443528,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,9,8,0.013508360467475005,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,10,0,0.3685466205428448,5
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,10,1,0.361832318561707,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,10,2,0.3457828082762488,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,10,3,0.42155494441129654,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,10,4,0.4392799761098781,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,10,5,0.43797055114414934,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,10,6,0.44327639284370257,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,10,7,0.44371946146133906,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,10,8,0.4219664562457605,4
NewFloq_REF_Bro57_Eps011_T50_5IT_21Aug.dat,0.11,True,10,9,0.4248849434898962,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,1,0,0.016261319561540262,50
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,2,0,0.6555941959165833,25
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,2,1,0.6800931587615061,24
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,3,0,0.020956748911244733,16
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,3,1,0.020139453343674174,16
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,3,2,0.02433470418137338,16
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,4,0,0.5677259353971752,12
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,4,1,0.6166882494866356,12
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,4,2,0.6366062855389616,12
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,4,3,0.6278768387893616,11
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,5,0,0.02046395896189792,10
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,5,1,0.025390021542750035,9
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,5,2,0.025481052632526816,9
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,5,3,0.03872707606627604,9
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,5,4,0.02778286239573671,9
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,6,0,0.5000546093729568,8
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,6,1,0.6044392878485028,8
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,6,2,0.553522761207055,8
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,6,3,0.6096782128146101,7
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,6,4,0.5637530156057865,7
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,6,5,0.5369903857630771,7
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,7,0,0.041864618442630966,7
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,7,1,0.023503061598446204,7
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,7,2,0.020127660816762132,6
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,7,3,0.025062491723781843,6
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,7,4,0.0108265549082427,6
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,7,5,0.030294093062875033,6
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,7,6,0.061164093869096735,6
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,8,0,0.48869679447796543,6
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,8,1,0.4800209417475145,6
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,8,2,0.48810117500566186,6
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,8,3,0.5003537136818443,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,8,4,0.4816167315156137,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,8,5,0.6622675603632666,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,8,6,0.6018805903072467,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,8,7,0.6543497056016511,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,9,0,0.014300226572609875,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,9,1,0.010934538449428153,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,9,2,0.029810282136638055,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,9,3,0.02900333039801667,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,9,4,0.05476513246513558,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,9,5,0.061850846911132185,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,9,6,0.02875189988562516,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,9,7,0.02493939131379517,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,9,8,0.026541213551353957,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,10,0,0.43656095358461044,5
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,10,1,0.4219228288602488,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,10,2,0.3947980838923314,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,10,3,0.5952347116451988,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,10,4,0.6030413362698444,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,10,5,0.6338180233905784,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,10,6,0.6284327445517388,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,10,7,0.6240205687673733,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,10,8,0.4928689218241761,4
NewFloq_REF_Bro57_Eps011_T50_5IT_9Jul.dat,0.11,True,10,9,0.5633304613543411,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,1,0,0.02012324983686968,50
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,2,0,0.46948190881225765,25
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,2,1,0.4971881297339933,24
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,3,0,0.045483347394292224,16
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,3,1,0.04045218071319653,16
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,3,2,0.0405066208894747,16
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,4,0,0.38367900333943283,12
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,4,1,0.4186320974087774,12
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,4,2,0.41577772588839207,12
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,4,3,0.4080642150104184,11
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,5,0,0.06078840474548575,10
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,5,1,0.015239779632498528,9
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,5,2,0.054665826593132606,9
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,5,3,0.0708747877992569,9
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,5,4,0.06247874285259219,9
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,6,0,0.31556477083433393,8
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,6,1,0.35921216665327316,8
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,6,2,0.32956945637835233,8
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,6,3,0.4169817146689882,7
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,6,4,0.3926890249587601,7
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,6,5,0.3391398930983813,7
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,7,0,0.07346952053682121,7
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,7,1,0.08239966784669206,7
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,7,2,0.018232101143373165,6
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,7,3,0.01877633606773252,6
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,7,4,0.017072004162433492,6
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,7,5,0.07307300196410284,6
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,7,6,0.10271633025677544,6
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,8,0,0.28293201780047533,6
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,8,1,0.2950747854967691,6
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,8,2,0.3013822350298357,6
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,8,3,0.3364783559410905,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,8,4,0.31127576678038704,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,8,5,0.3853335294184787,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,8,6,0.37553028546840006,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,8,7,0.3351748013176221,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,9,0,0.02119994376617751,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,9,1,0.019522854123331594,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,9,2,0.07988898829782938,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,9,3,0.09424032858103655,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,9,4,0.09158252969181527,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,9,5,0.10031995271852798,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,9,6,0.020450895027756297,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,9,7,0.020203394631511204,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,9,8,0.023192135356357998,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,10,0,0.2266107315791362,5
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,10,1,0.28325496000626593,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,10,2,0.2597599543048506,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,10,3,0.33932998999981856,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,10,4,0.3394610061585029,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,10,5,0.35591017929230273,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,10,6,0.3514415728868091,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,10,7,0.2786569574037209,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,10,8,0.25451502716494445,4
NewFloq_REF_Bro57_Eps012_T50_5IT_02Sep.dat,0.12,True,10,9,0.290675973953476,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,1,0,0.004108679154238388,50
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,2,0,0.7200089624854199,25
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,2,1,0.7170203764886702,24
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,3,0,0.007235047524045567,16
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,3,1,0.00707052292119134,16
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,3,2,0.00673970242413541,16
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,4,0,0.6308796574989612,12
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,4,1,0.6742870226925103,12
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,4,2,0.6646239113193059,12
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,4,3,0.6548354033175375,11
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,5,0,0.011669391785079693,10
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,5,1,0.01128493682473886,9
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,5,2,0.009996432775406136,9
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,5,3,0.009657298966751113,9
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,5,4,0.010411108968299285,9
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,6,0,0.5634630007878725,8
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,6,1,0.6443255328538651,8
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,6,2,0.6299380928394199,8
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,6,3,0.6248694268399172,7
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,6,4,0.6154051243210393,7
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,6,5,0.605412432752283,7
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,7,0,0.015096050978897903,7
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,7,1,0.015325852247189806,7
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,7,2,0.014575529581249734,6
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,7,3,0.013146165616025968,6
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,7,4,0.013492620923281998,6
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,7,5,0.011224404518162917,6
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,7,6,0.014426358831207686,6
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,8,0,0.5600828868498595,6
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,8,1,0.5701309971809372,6
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,8,2,0.5525474495986075,6
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,8,3,0.5367555602630756,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,8,4,0.5291592417045896,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,8,5,0.6446427661968773,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,8,6,0.6330547186808004,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,8,7,0.6369926734874959,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,9,0,0.01653958699856084,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,9,1,0.014859644934131815,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,9,2,0.017504071695478546,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,9,3,0.015369743350634346,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,9,4,0.023967154122031757,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,9,5,0.022777940758758143,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,9,6,0.01972465165829175,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,9,7,0.014974453501169153,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,9,8,0.01582669260226317,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,10,0,0.47057168789128057,5
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,10,1,0.43671410678766487,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,10,2,0.4192673085844669,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,10,3,0.6495678363806683,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,10,4,0.6297772655360768,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,10,5,0.6252787224083737,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,10,6,0.6205432251302437,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,10,7,0.6207900110490743,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,10,8,0.5842084014789588,4
NewFloq_REF_Bro57_Eps012_T50_5IT_12Jul.dat,0.12,True,10,9,0.5579987975196556,4
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,1,0,0.022675257430185596,50
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,2,0,0.3838021856464897,25
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,2,1,0.4002373982792818,24
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,3,0,0.015240108617521361,16
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,3,1,0.016175293535279838,16
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,3,2,0.021322676095572778,16
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,4,0,0.33421790638961363,12
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,4,1,0.3518618945786341,12
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,4,2,0.30721136602436533,12
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,4,3,0.34395041564173146,11
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,5,0,0.01806881616498652,10
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,5,1,0.014367224219969107,9
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,5,2,0.009987842616438227,9
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,5,3,0.015028307555596433,9
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,5,4,0.02146161904666788,9
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,6,0,0.27891274348463696,8
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,6,1,0.3182061247662257,8
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,6,2,0.28057183816292197,8
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,6,3,0.3238666235012682,7
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,6,4,0.30584439781435463,7
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,6,5,0.3308416560262043,7
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,7,0,0.012927078932562518,7
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,7,1,0.017361401366571338,7
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,7,2,0.024763253706817517,6
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,7,3,0.015964123636232386,6
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,7,4,0.024336456377487815,6
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,7,5,0.010798769096129668,6
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,7,6,0.024850678950171002,6
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,8,0,0.2730209690094351,6
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,8,1,0.3085068367611646,6
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,8,2,0.27099403246035875,6
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,8,3,0.291298570418526,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,8,4,0.27308088435063294,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,8,5,0.30231730156356545,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,8,6,0.25516668109965135,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,8,7,0.29282810811488347,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,9,0,0.019020360375823935,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,9,1,0.021199724141432973,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,9,2,0.015312847833381233,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,9,3,0.029876353194325096,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,9,4,0.01639919548799408,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,9,5,0.028731592727519628,5
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,9,6,0.014131641865555388,4
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,9,7,0.016030221343090633,4
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,9,8,0.022613428965264755,4
NewFloq_REF_Bro57_Eps012_T50_5IT_21Aug.dat,0.12,True,10,0,0.21600979076617755,5
