B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.98,3p64s6f,3F*,2,2.0,0.666667,46164.644,46165.2540359
0.99,3p64s6f,3F*,2,-2.0,0.666667,46164.644,46164.0277392
0.99,3p64s6f,3F*,2,-1.0,0.666667,46164.644,46164.3358696
0.99,3p64s6f,3F*,2,0.0,0.666667,46164.644,46164.644
0.99,3p64s6f,3F*,2,1.0,0.666667,46164.644,46164.9521304
0.99,3p64s6f,3F*,2,2.0,0.666667,46164.644,46165.2602608
1.0,3p64s6f,3F*,2,-2.0,0.666667,46164.644,46164.0215144
1.0,3p64s6f,3F*,2,-1.0,0.666667,46164.644,46164.3327572
1.0,3p64s6f,3F*,2,0.0,0.666667,46164.644,46164.644
1.0,3p64s6f,3F*,2,1.0,0.666667,46164.644,46164.9552428
1.0,3p64s6f,3F*,2,2.0,0.666667,46164.644,46165.2664856
0.0,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.785
0.0,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.785
0.0,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.785
0.0,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.0,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.785
0.0,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.785
0.0,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.785
0.01,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.7698269
0.01,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.7748846
0.01,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7799423
0.01,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.01,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.7900577
0.01,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.7951154
0.01,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.8001731
0.02,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.7546538
0.02,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.7647692
0.02,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7748846
0.02,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.02,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.7951154
0.02,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.8052308
0.02,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.8153462
0.03,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.7394808
0.03,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.7546538
0.03,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7698269
0.03,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.03,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8001731
0.03,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.8153462
0.03,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.8305192
0.04,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.7243077
0.04,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.7445385
0.04,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7647692
0.04,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.04,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8052308
0.04,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.8254615
0.04,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.8456923
0.05,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.7091346
0.05,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.7344231
0.05,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7597115
0.05,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.05,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8102885
0.05,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.8355769
0.05,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.8608654
0.06,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.6939615
0.06,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.7243077
0.06,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7546538
0.06,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.06,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8153462
0.06,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.8456923
0.06,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.8760385
0.07,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.6787885
0.07,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.7141923
0.07,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7495962
0.07,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.07,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8204038
0.07,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.8558077
0.07,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.8912115
0.08,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.6636154
0.08,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.7040769
0.08,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7445385
0.08,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.08,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8254615
0.08,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.8659231
0.08,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.9063846
0.09,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.6484423
0.09,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.6939615
0.09,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7394808
0.09,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.09,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8305192
0.09,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.8760385
0.09,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.9215577
0.1,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.6332692
0.1,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.6838462
0.1,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7344231
0.1,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.1,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8355769
0.1,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.8861538
0.1,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.9367308
0.11,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.6180962
0.11,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.6737308
0.11,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7293654
0.11,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.11,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8406346
0.11,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.8962692
0.11,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.9519038
0.12,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.6029231
0.12,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.6636154
0.12,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7243077
0.12,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.12,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8456923
0.12,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.9063846
0.12,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.9670769
0.13,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.58775
0.13,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.6535
0.13,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.71925
0.13,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.13,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.85075
0.13,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.9165
0.13,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.98225
0.14,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.5725769
0.14,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.6433846
0.14,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7141923
0.14,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.14,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8558077
0.14,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.9266154
0.14,3p64s6f,3F*,3,3.0,1.083333,46164.785,46164.9974231
0.15,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.5574039
0.15,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.6332692
0.15,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7091346
0.15,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.15,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8608654
0.15,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.9367308
0.15,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.0125961
0.16,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.5422308
0.16,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.6231539
0.16,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.7040769
0.16,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.16,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8659231
0.16,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.9468461
0.16,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.0277692
0.17,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.5270577
0.17,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.6130385
0.17,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6990192
0.17,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.17,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8709808
0.17,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.9569615
0.17,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.0429423
0.18,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.5118846
0.18,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.6029231
0.18,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6939615
0.18,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.18,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8760385
0.18,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.9670769
0.18,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.0581154
0.19,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.4967116
0.19,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.5928077
0.19,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6889039
0.19,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.19,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8810961
0.19,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.9771923
0.19,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.0732884
0.2,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.4815385
0.2,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.5826923
0.2,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6838462
0.2,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.2,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8861538
0.2,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.9873077
0.2,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.0884615
0.21,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.4663654
0.21,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.5725769
0.21,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6787885
0.21,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.21,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8912115
0.21,3p64s6f,3F*,3,2.0,1.083333,46164.785,46164.9974231
0.21,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.1036346
0.22,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.4511923
0.22,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.5624616
0.22,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6737308
0.22,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.22,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.8962692
0.22,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.0075384
0.22,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.1188077
0.23,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.4360193
0.23,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.5523462
0.23,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6686731
0.23,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.23,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9013269
0.23,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.0176538
0.23,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.1339807
0.24,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.4208462
0.24,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.5422308
0.24,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6636154
0.24,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.24,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9063846
0.24,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.0277692
0.24,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.1491538
0.25,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.4056731
0.25,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.5321154
0.25,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6585577
0.25,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.25,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9114423
0.25,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.0378846
0.25,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.1643269
0.26,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.3905
0.26,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.522
0.26,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6535
0.26,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.26,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9165
0.26,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.048
0.26,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.1795
0.27,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.375327
0.27,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.5118846
0.27,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6484423
0.27,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.27,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9215577
0.27,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.0581154
0.27,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.194673
0.28,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.3601539
0.28,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.5017693
0.28,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6433846
0.28,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.28,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9266154
0.28,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.0682307
0.28,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.2098461
0.29,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.3449808
0.29,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.4916539
0.29,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6383269
0.29,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.29,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9316731
0.29,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.0783461
0.29,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.2250192
0.3,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.3298077
0.3,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.4815385
0.3,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6332692
0.3,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.3,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9367308
0.3,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.0884615
0.3,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.2401923
0.31,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.3146347
0.31,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.4714231
0.31,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6282116
0.31,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.31,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9417884
0.31,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.0985769
0.31,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.2553653
0.32,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.2994616
0.32,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.4613077
0.32,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6231539
0.32,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.32,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9468461
0.32,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.1086923
0.32,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.2705384
0.33,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.2842885
0.33,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.4511923
0.33,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6180962
0.33,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.33,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9519038
0.33,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.1188077
0.33,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.2857115
0.34,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.2691154
0.34,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.441077
0.34,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6130385
0.34,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.34,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9569615
0.34,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.128923
0.34,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.3008846
0.35,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.2539424
0.35,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.4309616
0.35,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6079808
0.35,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.35,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9620192
0.35,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.1390384
0.35,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.3160576
0.36,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.2387693
0.36,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.4208462
0.36,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.6029231
0.36,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.36,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9670769
0.36,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.1491538
0.36,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.3312307
0.37,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.2235962
0.37,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.4107308
0.37,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5978654
0.37,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.37,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9721346
0.37,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.1592692
0.37,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.3464038
0.38,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.2084231
0.38,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.4006154
0.38,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5928077
0.38,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.38,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9771923
0.38,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.1693846
0.38,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.3615769
0.39,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.1932501
0.39,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.3905
0.39,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.58775
0.39,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.39,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.98225
0.39,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.1795
0.39,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.3767499
0.4,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.178077
0.4,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.3803847
0.4,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5826923
0.4,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.4,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9873077
0.4,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.1896153
0.4,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.391923
0.41,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.1629039
0.41,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.3702693
0.41,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5776346
0.41,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.41,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9923654
0.41,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.1997307
0.41,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.4070961
0.42,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.1477308
0.42,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.3601539
0.42,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5725769
0.42,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.42,3p64s6f,3F*,3,1.0,1.083333,46164.785,46164.9974231
0.42,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.2098461
0.42,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.4222692
0.43,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.1325578
0.43,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.3500385
0.43,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5675193
0.43,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.43,3p64s6f,3F*,3,1.0,1.083333,46164.785,46165.0024807
0.43,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.2199615
0.43,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.4374422
0.44,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.1173847
0.44,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.3399231
0.44,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5624616
0.44,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.44,3p64s6f,3F*,3,1.0,1.083333,46164.785,46165.0075384
0.44,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.2300769
0.44,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.4526153
0.45,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.1022116
0.45,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.3298077
0.45,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5574039
0.45,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.45,3p64s6f,3F*,3,1.0,1.083333,46164.785,46165.0125961
0.45,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.2401923
0.45,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.4677884
0.46,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.0870385
0.46,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.3196924
0.46,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5523462
0.46,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.46,3p64s6f,3F*,3,1.0,1.083333,46164.785,46165.0176538
0.46,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.2503076
0.46,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.4829615
0.47,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.0718655
0.47,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.309577
0.47,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5472885
0.47,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.47,3p64s6f,3F*,3,1.0,1.083333,46164.785,46165.0227115
0.47,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.260423
0.47,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.4981345
0.48,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.0566924
0.48,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.2994616
0.48,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5422308
0.48,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.48,3p64s6f,3F*,3,1.0,1.083333,46164.785,46165.0277692
0.48,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.2705384
0.48,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.5133076
0.49,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.0415193
0.49,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.2893462
0.49,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5371731
0.49,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.49,3p64s6f,3F*,3,1.0,1.083333,46164.785,46165.0328269
0.49,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.2806538
0.49,3p64s6f,3F*,3,3.0,1.083333,46164.785,46165.5284807
0.5,3p64s6f,3F*,3,-3.0,1.083333,46164.785,46164.0263462
0.5,3p64s6f,3F*,3,-2.0,1.083333,46164.785,46164.2792308
0.5,3p64s6f,3F*,3,-1.0,1.083333,46164.785,46164.5321154
0.5,3p64s6f,3F*,3,0.0,1.083333,46164.785,46164.785
0.5,3p64s6f,3F*,3,1.0,1.083333,46164.785,46165.0378846
0.5,3p64s6f,3F*,3,2.0,1.083333,46164.785,46165.2907692
