B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.57,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.3176903
0.57,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5457867
0.57,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7738832
0.57,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0019796
0.57,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.2300761
0.58,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105291.0795896
0.58,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.3116877
0.58,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5437859
0.58,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.775884
0.58,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0079822
0.58,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.2400803
0.59,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105291.0695854
0.59,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.3056852
0.59,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.541785
0.59,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7778849
0.59,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0139847
0.59,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.2500845
0.6,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105291.0595811
0.6,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2996827
0.6,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5397842
0.6,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7798857
0.6,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0199872
0.6,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.2600888
0.61,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105291.0495769
0.61,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2936801
0.61,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5377833
0.61,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7818865
0.61,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0259898
0.61,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.270093
0.62,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105291.0395727
0.62,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2876776
0.62,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5357825
0.62,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7838874
0.62,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0319923
0.62,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.2800972
0.63,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105291.0295684
0.63,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.281675
0.63,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5337816
0.63,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7858882
0.63,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0379948
0.63,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.2901014
0.64,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105291.0195642
0.64,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2756725
0.64,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5317808
0.64,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7878891
0.64,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0439974
0.64,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.3001057
0.65,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105291.00956
0.65,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.26967
0.65,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5297799
0.65,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7898899
0.65,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0499999
0.65,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.3101099
0.66,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.9995557
0.66,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2636674
0.66,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5277791
0.66,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7918908
0.66,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0560025
0.66,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.3201141
0.67,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.9895515
0.67,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2576649
0.67,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5257783
0.67,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7938916
0.67,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.062005
0.67,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.3301184
0.68,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.9795473
0.68,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2516623
0.68,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5237774
0.68,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7958925
0.68,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0680075
0.68,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.3401226
0.69,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.9695431
0.69,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2456598
0.69,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5217766
0.69,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7978933
0.69,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0740101
0.69,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.3501268
0.7,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.9595388
0.7,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2396573
0.7,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5197757
0.7,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.7998942
0.7,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0800126
0.7,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.3601311
0.71,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.9495346
0.71,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2336547
0.71,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5177749
0.71,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.801895
0.71,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0860151
0.71,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.3701353
0.72,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.9395304
0.72,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2276522
0.72,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.515774
0.72,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8038959
0.72,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0920177
0.72,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.3801395
0.73,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.9295261
0.73,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2216497
0.73,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5137732
0.73,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8058967
0.73,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.0980202
0.73,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.3901437
0.74,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.9195219
0.74,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2156471
0.74,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5117723
0.74,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8078975
0.74,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1040228
0.74,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.400148
0.75,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.9095177
0.75,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.2096446
0.75,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5097715
0.75,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8098984
0.75,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1100253
0.75,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.4101522
0.76,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.8995134
0.76,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.203642
0.76,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5077706
0.76,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8118992
0.76,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1160278
0.76,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.4201564
0.77,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.8895092
0.77,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1976395
0.77,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5057698
0.77,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8139001
0.77,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1220304
0.77,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.4301607
0.78,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.879505
0.78,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.191637
0.78,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5037689
0.78,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8159009
0.78,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1280329
0.78,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.4401649
0.79,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.8695008
0.79,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1856344
0.79,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.5017681
0.79,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8179018
0.79,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1340355
0.79,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.4501691
0.8,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.8594965
0.8,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1796319
0.8,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4997673
0.8,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8199026
0.8,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.140038
0.8,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.4601734
0.81,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.8494923
0.81,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1736294
0.81,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4977664
0.81,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8219035
0.81,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1460405
0.81,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.4701776
0.82,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.8394881
0.82,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1676268
0.82,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4957656
0.82,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8239043
0.82,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1520431
0.82,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.4801818
0.83,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.8294838
0.83,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1616243
0.83,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4937647
0.83,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8259052
0.83,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1580456
0.83,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.490186
0.84,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.8194796
0.84,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1556217
0.84,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4917639
0.84,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.827906
0.84,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1640481
0.84,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.5001903
0.85,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.8094754
0.85,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1496192
0.85,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.489763
0.85,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8299069
0.85,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1700507
0.85,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.5101945
0.86,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.7994711
0.86,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1436167
0.86,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4877622
0.86,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8319077
0.86,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1760532
0.86,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.5201987
0.87,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.7894669
0.87,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1376141
0.87,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4857613
0.87,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8339085
0.87,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1820558
0.87,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.530203
0.88,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.7794627
0.88,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1316116
0.88,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4837605
0.88,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8359094
0.88,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1880583
0.88,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.5402072
0.89,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.7694584
0.89,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.125609
0.89,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4817596
0.89,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8379102
0.89,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.1940608
0.89,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.5502114
0.9,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.7594542
0.9,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1196065
0.9,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4797588
0.9,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8399111
0.9,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.2000634
0.9,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.5602157
0.91,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.74945
0.91,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.113604
0.91,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4777579
0.91,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8419119
0.91,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.2060659
0.91,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.5702199
0.92,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.7394458
0.92,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1076014
0.92,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4757571
0.92,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8439128
0.92,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.2120684
0.92,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.5802241
0.93,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.7294415
0.93,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.1015989
0.93,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4737563
0.93,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8459136
0.93,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.218071
0.93,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.5902284
0.94,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.7194373
0.94,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.0955964
0.94,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4717554
0.94,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8479145
0.94,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.2240735
0.94,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.6002326
0.95,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.7094331
0.95,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.0895938
0.95,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4697546
0.95,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8499153
0.95,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.2300761
0.95,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.6102368
0.96,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.6994288
0.96,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.0835913
0.96,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4677537
0.96,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8519162
0.96,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.2360786
0.96,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.620241
0.97,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.6894246
0.97,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.0775887
0.97,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4657529
0.97,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.853917
0.97,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.2420811
0.97,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.6302453
0.98,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.6794204
0.98,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.0715862
0.98,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.463752
0.98,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8559179
0.98,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.2480837
0.98,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.6402495
0.99,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.6694161
0.99,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.0655837
0.99,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4617512
0.99,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8579187
0.99,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.2540862
0.99,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.6502537
1.0,5f,2F*,5/2,-2.5,0.857143,105291.65983494,105290.6594119
1.0,5f,2F*,5/2,-1.5,0.857143,105291.65983494,105291.0595811
1.0,5f,2F*,5/2,-0.5,0.857143,105291.65983494,105291.4597503
1.0,5f,2F*,5/2,0.5,0.857143,105291.65983494,105291.8599195
1.0,5f,2F*,5/2,1.5,0.857143,105291.65983494,105292.2600888
1.0,5f,2F*,5/2,2.5,0.857143,105291.65983494,105292.660258
0.0,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.6637
0.0,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.6637
0.0,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.6637
0.0,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6637
0.0,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6637
0.0,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.6637
0.0,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.6637
0.0,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.6637
0.01,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.6450254
0.01,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.650361
0.01,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.6556966
0.01,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6610322
0.01,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6663678
0.01,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.6717034
0.01,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.677039
0.01,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.6823746
0.02,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.6263509
0.02,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.6370221
0.02,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.6476932
0.02,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6583644
0.02,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6690356
0.02,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.6797068
0.02,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.6903779
0.02,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.7010491
0.03,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.6076763
0.03,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.6236831
0.03,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.6396899
0.03,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6556966
0.03,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6717034
0.03,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.6877101
0.03,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.7037169
0.03,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.7197237
0.04,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.5890018
0.04,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.6103441
0.04,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.6316865
0.04,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6530288
0.04,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6743712
0.04,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.6957135
0.04,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.7170559
0.04,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.7383982
0.05,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.5703272
0.05,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.5970052
0.05,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.6236831
0.05,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.650361
0.05,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.677039
0.05,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.7037169
0.05,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.7303948
0.05,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.7570728
0.06,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.5516527
0.06,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.5836662
0.06,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.6156797
0.06,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6476932
0.06,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6797068
0.06,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.7117203
0.06,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.7437338
0.06,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.7757473
0.07,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.5329781
0.07,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.5703272
0.07,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.6076763
0.07,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6450254
0.07,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6823746
0.07,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.7197237
0.07,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.7570728
0.07,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.7944219
0.08,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.5143035
0.08,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.5569882
0.08,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.5996729
0.08,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6423576
0.08,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6850424
0.08,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.7277271
0.08,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.7704118
0.08,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.8130965
0.09,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.495629
0.09,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.5436493
0.09,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.5916696
0.09,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6396899
0.09,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6877101
0.09,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.7357304
0.09,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.7837507
0.09,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.831771
0.1,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.4769544
0.1,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.5303103
0.1,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.5836662
0.1,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6370221
0.1,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6903779
0.1,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.7437338
0.1,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.7970897
0.1,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.8504456
0.11,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.4582799
0.11,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.5169713
0.11,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.5756628
0.11,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6343543
0.11,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6930457
0.11,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.7517372
0.11,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.8104287
0.11,5f,2F*,7/2,3.5,1.142857,105291.6637,105291.8691201
0.12,5f,2F*,7/2,-3.5,1.142857,105291.6637,105291.4396053
0.12,5f,2F*,7/2,-2.5,1.142857,105291.6637,105291.5036324
0.12,5f,2F*,7/2,-1.5,1.142857,105291.6637,105291.5676594
0.12,5f,2F*,7/2,-0.5,1.142857,105291.6637,105291.6316865
0.12,5f,2F*,7/2,0.5,1.142857,105291.6637,105291.6957135
0.12,5f,2F*,7/2,1.5,1.142857,105291.6637,105291.7597406
0.12,5f,2F*,7/2,2.5,1.142857,105291.6637,105291.8237676
