B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.09,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.6537396
0.09,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.6957573
0.09,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.7377751
0.09,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.7797928
0.09,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.8218106
0.09,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.09,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9058461
0.09,1s11h,1H*,5,2.0,1.0,197403.863828356,197403.9478639
0.09,1s11h,1H*,5,3.0,1.0,197403.863828356,197403.9898816
0.09,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.0318994
0.09,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.0739172
0.1,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.6303964
0.1,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.6770828
0.1,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.7237692
0.1,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.7704556
0.1,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.817142
0.1,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.1,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9105148
0.1,1s11h,1H*,5,2.0,1.0,197403.863828356,197403.9572012
0.1,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.0038876
0.1,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.050574
0.1,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.0972604
0.11,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.6070532
0.11,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.6584082
0.11,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.7097632
0.11,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.7611183
0.11,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.8124733
0.11,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.11,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9151834
0.11,1s11h,1H*,5,2.0,1.0,197403.863828356,197403.9665384
0.11,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.0178935
0.11,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.0692485
0.11,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.1206036
0.12,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.58371
0.12,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.6397336
0.12,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.6957573
0.12,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.751781
0.12,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.8078047
0.12,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.12,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.919852
0.12,1s11h,1H*,5,2.0,1.0,197403.863828356,197403.9758757
0.12,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.0318994
0.12,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.0879231
0.12,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.1439468
0.13,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.5603668
0.13,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.6210591
0.13,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.6817514
0.13,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.7424437
0.13,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.803136
0.13,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.13,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9245207
0.13,1s11h,1H*,5,2.0,1.0,197403.863828356,197403.985213
0.13,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.0459053
0.13,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.1065976
0.13,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.16729
0.14,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.5370236
0.14,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.6023845
0.14,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.6677455
0.14,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.7331064
0.14,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7984674
0.14,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.14,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9291893
0.14,1s11h,1H*,5,2.0,1.0,197403.863828356,197403.9945503
0.14,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.0599112
0.14,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.1252722
0.14,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.1906332
0.15,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.5136804
0.15,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.58371
0.15,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.6537396
0.15,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.7237692
0.15,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7937988
0.15,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.15,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.933858
0.15,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.0038876
0.15,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.0739172
0.15,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.1439468
0.15,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.2139764
0.16,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.4903372
0.16,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.5650354
0.16,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.6397336
0.16,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.7144319
0.16,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7891301
0.16,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.16,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9385266
0.16,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.0132248
0.16,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.0879231
0.16,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.1626213
0.16,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.2373196
0.17,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.466994
0.17,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.5463608
0.17,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.6257277
0.17,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.7050946
0.17,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7844615
0.17,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.17,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9431952
0.17,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.0225621
0.17,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.101929
0.17,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.1812959
0.17,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.2606628
0.18,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.4436508
0.18,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.5276863
0.18,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.6117218
0.18,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.6957573
0.18,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7797928
0.18,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.18,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9478639
0.18,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.0318994
0.18,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.1159349
0.18,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.1999704
0.18,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.284006
0.19,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.4203076
0.19,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.5090117
0.19,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.5977159
0.19,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.68642
0.19,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7751242
0.19,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.19,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9525325
0.19,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.0412367
0.19,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.1299408
0.19,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.218645
0.19,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.3073492
0.2,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.3969644
0.2,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.4903372
0.2,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.58371
0.2,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.6770828
0.2,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7704556
0.2,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.2,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9572012
0.2,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.050574
0.2,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.1439468
0.2,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.2373196
0.2,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.3306924
0.21,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.3736212
0.21,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.4716626
0.21,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.569704
0.21,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.6677455
0.21,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7657869
0.21,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.21,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9618698
0.21,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.0599112
0.21,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.1579527
0.21,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.2559941
0.21,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.3540356
0.22,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.350278
0.22,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.452988
0.22,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.5556981
0.22,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.6584082
0.22,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7611183
0.22,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.22,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9665384
0.22,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.0692485
0.22,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.1719586
0.22,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.2746687
0.22,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.3773788
0.23,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.3269348
0.23,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.4343135
0.23,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.5416922
0.23,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.6490709
0.23,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7564496
0.23,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.23,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9712071
0.23,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.0785858
0.23,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.1859645
0.23,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.2933432
0.23,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.400722
0.24,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.3035916
0.24,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.4156389
0.24,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.5276863
0.24,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.6397336
0.24,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.751781
0.24,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.24,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9758757
0.24,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.0879231
0.24,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.1999704
0.24,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.3120178
0.24,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.4240652
0.25,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.2802484
0.25,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.3969644
0.25,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.5136804
0.25,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.6303964
0.25,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7471124
0.25,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.25,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9805444
0.25,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.0972604
0.25,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.2139764
0.25,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.3306924
0.25,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.4474084
0.26,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.2569052
0.26,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.3782898
0.26,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.4996744
0.26,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.6210591
0.26,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7424437
0.26,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.26,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.985213
0.26,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.1065976
0.26,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.2279823
0.26,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.3493669
0.26,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.4707516
0.27,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.233562
0.27,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.3596152
0.27,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.4856685
0.27,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.6117218
0.27,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7377751
0.27,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.27,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9898816
0.27,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.1159349
0.27,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.2419882
0.27,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.3680415
0.27,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.4940948
0.28,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.2102188
0.28,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.3409407
0.28,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.4716626
0.28,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.6023845
0.28,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7331064
0.28,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.28,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9945503
0.28,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.1252722
0.28,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.2559941
0.28,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.386716
0.28,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.517438
0.29,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.1868756
0.29,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.3222661
0.29,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.4576567
0.29,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.5930472
0.29,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7284378
0.29,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.29,1s11h,1H*,5,1.0,1.0,197403.863828356,197403.9992189
0.29,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.1346095
0.29,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.27
0.29,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.4053906
0.29,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.5407812
0.3,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.1635324
0.3,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.3035916
0.3,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.4436508
0.3,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.58371
0.3,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7237692
0.3,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.3,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0038876
0.3,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.1439468
0.3,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.284006
0.3,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.4240652
0.3,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.5641244
0.31,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.1401892
0.31,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.284917
0.31,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.4296448
0.31,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.5743727
0.31,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7191005
0.31,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.31,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0085562
0.31,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.153284
0.31,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.2980119
0.31,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.4427397
0.31,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.5874676
0.32,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.116846
0.32,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.2662424
0.32,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.4156389
0.32,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.5650354
0.32,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7144319
0.32,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.32,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0132248
0.32,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.1626213
0.32,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.3120178
0.32,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.4614143
0.32,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.6108108
0.33,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.0935028
0.33,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.2475679
0.33,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.401633
0.33,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.5556981
0.33,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7097632
0.33,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.33,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0178935
0.33,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.1719586
0.33,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.3260237
0.33,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.4800888
0.33,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.634154
0.34,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.0701596
0.34,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.2288933
0.34,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.3876271
0.34,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.5463608
0.34,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.7050946
0.34,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.34,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0225621
0.34,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.1812959
0.34,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.3400296
0.34,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.4987634
0.34,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.6574972
0.35,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.0468164
0.35,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.2102188
0.35,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.3736212
0.35,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.5370236
0.35,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.700426
0.35,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.35,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0272308
0.35,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.1906332
0.35,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.3540356
0.35,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.517438
0.35,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.6808404
0.36,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.0234732
0.36,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.1915442
0.36,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.3596152
0.36,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.5276863
0.36,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.6957573
0.36,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.36,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0318994
0.36,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.1999704
0.36,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.3680415
0.36,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.5361125
0.36,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.7041836
0.37,1s11h,1H*,5,-5.0,1.0,197403.863828356,197403.00013
0.37,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.1728696
0.37,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.3456093
0.37,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.518349
0.37,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.6910887
0.37,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.37,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.036568
0.37,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.2093077
0.37,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.3820474
0.37,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.5547871
0.37,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.7275268
0.38,1s11h,1H*,5,-5.0,1.0,197403.863828356,197402.9767868
0.38,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.1541951
0.38,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.3316034
0.38,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.5090117
0.38,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.68642
0.38,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.38,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0412367
0.38,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.218645
0.38,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.3960533
0.38,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.5734616
0.38,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.75087
0.39,1s11h,1H*,5,-5.0,1.0,197403.863828356,197402.9534436
0.39,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.1355205
0.39,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.3175975
0.39,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.4996744
0.39,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.6817514
0.39,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.39,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0459053
0.39,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.2279823
0.39,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.4100592
0.39,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.5921362
0.39,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.7742132
0.4,1s11h,1H*,5,-5.0,1.0,197403.863828356,197402.9301004
0.4,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.116846
0.4,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.3035916
0.4,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.4903372
0.4,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.6770828
0.4,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.4,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.050574
0.4,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.2373196
0.4,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.4240652
0.4,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.6108108
0.4,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.7975564
0.41,1s11h,1H*,5,-5.0,1.0,197403.863828356,197402.9067572
0.41,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.0981714
0.41,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.2895856
0.41,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.4809999
0.41,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.6724141
0.41,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.41,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0552426
0.41,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.2466568
0.41,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.4380711
0.41,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.6294853
0.41,1s11h,1H*,5,5.0,1.0,197403.863828356,197404.8208996
0.42,1s11h,1H*,5,-5.0,1.0,197403.863828356,197402.883414
0.42,1s11h,1H*,5,-4.0,1.0,197403.863828356,197403.0794968
0.42,1s11h,1H*,5,-3.0,1.0,197403.863828356,197403.2755797
0.42,1s11h,1H*,5,-2.0,1.0,197403.863828356,197403.4716626
0.42,1s11h,1H*,5,-1.0,1.0,197403.863828356,197403.6677455
0.42,1s11h,1H*,5,0.0,1.0,197403.863828356,197403.8638284
0.42,1s11h,1H*,5,1.0,1.0,197403.863828356,197404.0599112
0.42,1s11h,1H*,5,2.0,1.0,197403.863828356,197404.2559941
0.42,1s11h,1H*,5,3.0,1.0,197403.863828356,197404.452077
0.42,1s11h,1H*,5,4.0,1.0,197403.863828356,197404.6481599
