B_T,Configuration,Term,J,mJ,Lande_g,Level0_cm1,LevelB_cm1
0.4,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.3002239
0.4,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5657761
0.4,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.8313284
0.41,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47007.0247134
0.41,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2969045
0.41,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5690955
0.41,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.8412866
0.42,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47007.0147552
0.42,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2935851
0.42,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5724149
0.42,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.8512448
0.43,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47007.004797
0.43,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2902657
0.43,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5757343
0.43,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.861203
0.44,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.9948388
0.44,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2869463
0.44,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5790537
0.44,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.8711612
0.45,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.9848806
0.45,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2836269
0.45,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5823731
0.45,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.8811194
0.46,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.9749224
0.46,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2803075
0.46,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5856925
0.46,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.8910776
0.47,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.9649642
0.47,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2769881
0.47,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5890119
0.47,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.9010358
0.48,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.955006
0.48,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2736687
0.48,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5923313
0.48,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.910994
0.49,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.9450478
0.49,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2703493
0.49,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5956507
0.49,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.9209522
0.5,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.9350895
0.5,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2670298
0.5,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.5989702
0.5,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.9309105
0.51,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.9251313
0.51,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2637104
0.51,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6022896
0.51,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.9408687
0.52,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.9151731
0.52,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.260391
0.52,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.605609
0.52,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.9508269
0.53,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.9052149
0.53,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2570716
0.53,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6089284
0.53,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.9607851
0.54,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.8952567
0.54,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2537522
0.54,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6122478
0.54,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.9707433
0.55,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.8852985
0.55,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2504328
0.55,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6155672
0.55,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.9807015
0.56,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.8753403
0.56,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2471134
0.56,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6188866
0.56,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47007.9906597
0.57,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.8653821
0.57,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.243794
0.57,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.622206
0.57,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.0006179
0.58,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.8554239
0.58,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2404746
0.58,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6255254
0.58,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.0105761
0.59,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.8454657
0.59,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2371552
0.59,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6288448
0.59,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.0205343
0.6,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.8355075
0.6,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2338358
0.6,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6321642
0.6,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.0304925
0.61,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.8255492
0.61,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2305164
0.61,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6354836
0.61,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.0404508
0.62,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.815591
0.62,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.227197
0.62,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.638803
0.62,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.050409
0.63,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.8056328
0.63,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2238776
0.63,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6421224
0.63,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.0603672
0.64,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.7956746
0.64,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2205582
0.64,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6454418
0.64,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.0703254
0.65,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.7857164
0.65,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2172388
0.65,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6487612
0.65,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.0802836
0.66,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.7757582
0.66,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2139194
0.66,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6520806
0.66,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.0902418
0.67,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.7658
0.67,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2106
0.67,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6554
0.67,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1002
0.68,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.7558418
0.68,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2072806
0.68,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6587194
0.68,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1101582
0.69,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.7458836
0.69,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2039612
0.69,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6620388
0.69,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1201164
0.7,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.7359254
0.7,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.2006418
0.7,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6653582
0.7,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1300746
0.71,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.7259672
0.71,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1973224
0.71,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6686776
0.71,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1400328
0.72,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.7160089
0.72,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.194003
0.72,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.671997
0.72,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1499911
0.73,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.7060507
0.73,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1906836
0.73,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6753164
0.73,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1599493
0.74,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.6960925
0.74,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1873642
0.74,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6786358
0.74,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1699075
0.75,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.6861343
0.75,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1840448
0.75,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6819552
0.75,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1798657
0.76,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.6761761
0.76,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1807254
0.76,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6852746
0.76,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1898239
0.77,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.6662179
0.77,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.177406
0.77,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.688594
0.77,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.1997821
0.78,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.6562597
0.78,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1740866
0.78,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6919134
0.78,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.2097403
0.79,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.6463015
0.79,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1707672
0.79,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6952328
0.79,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.2196985
0.8,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.6363433
0.8,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1674478
0.8,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.6985522
0.8,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.2296567
0.81,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.6263851
0.81,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1641284
0.81,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7018716
0.81,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.2396149
0.82,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.6164269
0.82,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.160809
0.82,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.705191
0.82,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.2495731
0.83,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.6064686
0.83,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1574895
0.83,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7085105
0.83,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.2595314
0.84,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.5965104
0.84,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1541701
0.84,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7118299
0.84,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.2694896
0.85,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.5865522
0.85,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1508507
0.85,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7151493
0.85,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.2794478
0.86,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.576594
0.86,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1475313
0.86,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7184687
0.86,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.289406
0.87,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.5666358
0.87,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1442119
0.87,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7217881
0.87,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.2993642
0.88,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.5566776
0.88,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1408925
0.88,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7251075
0.88,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.3093224
0.89,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.5467194
0.89,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1375731
0.89,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7284269
0.89,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.3192806
0.9,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.5367612
0.9,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1342537
0.9,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7317463
0.9,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.3292388
0.91,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.526803
0.91,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1309343
0.91,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7350657
0.91,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.339197
0.92,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.5168448
0.92,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1276149
0.92,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7383851
0.92,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.3491552
0.93,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.5068866
0.93,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1242955
0.93,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7417045
0.93,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.3591134
0.94,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.4969283
0.94,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1209761
0.94,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7450239
0.94,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.3690717
0.95,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.4869701
0.95,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1176567
0.95,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7483433
0.95,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.3790299
0.96,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.4770119
0.96,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1143373
0.96,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7516627
0.96,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.3889881
0.97,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.4670537
0.97,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1110179
0.97,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7549821
0.97,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.3989463
0.98,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.4570955
0.98,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1076985
0.98,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7583015
0.98,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.4089045
0.99,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.4471373
0.99,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1043791
0.99,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7616209
0.99,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.4188627
1.0,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-1.5,1.422,47007.433,47006.4371791
1.0,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,-0.5,1.422,47007.433,47007.1010597
1.0,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,0.5,1.422,47007.433,47007.7649403
1.0,5d9<5/2>6s<1/2>6p<3/2>,4P*,3/2,1.5,1.422,47007.433,47008.4288209
0.0,5d9<5/2>6s<1/2>6p<3/2>,4P*,1/2,-0.5,2.666667,53196.32,53196.32
0.0,5d9<5/2>6s<1/2>6p<3/2>,4P*,1/2,0.5,2.666667,53196.32,53196.32
0.01,5d9<5/2>6s<1/2>6p<3/2>,4P*,1/2,-0.5,2.666667,53196.32,53196.3137751
0.01,5d9<5/2>6s<1/2>6p<3/2>,4P*,1/2,0.5,2.666667,53196.32,53196.3262249
0.02,5d9<5/2>6s<1/2>6p<3/2>,4P*,1/2,-0.5,2.666667,53196.32,53196.3075503
0.02,5d9<5/2>6s<1/2>6p<3/2>,4P*,1/2,0.5,2.666667,53196.32,53196.3324497
0.03,5d9<5/2>6s<1/2>6p<3/2>,4P*,1/2,-0.5,2.666667,53196.32,53196.3013254
0.03,5d9<5/2>6s<1/2>6p<3/2>,4P*,1/2,0.5,2.666667,53196.32,53196.3386746
