sample_index,branch_local_index,branch,time_relative_to_bounce_Gyr,distance_to_bounce_Gyr,scale_factor,ln_scale_factor,redshift_equivalent,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_classical_of_a,E_lqc_of_a,E2_lqc_of_a,rho_total_relative_to_rho_crit0,rho_over_rho_c,rho_c_relative_to_rho_crit0,lqc_correction_factor,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,effective_ricci_over_6H0sq,scale_factor_margin_component,density_to_bounce_margin_component,curvature_margin_component,boundary_margin_candidate,distance_from_bounce_log_a
221,221,contraction,-10.606543335817143,10.606543335817143,0.79121024999999989,-0.23419154375249457,0.26388655859804655,-77.403132165389152,77.403132165389152,1.1497487464738625,1.1497487464738625,1.3219221800182182,1.3219221800182182,5.3246600752218222e-123,2.4826414481738492e+122,1,0.63757587105633584,0.00023517076090536811,0.68411113820097691,0.48230968561821774,0.00017790060902233071,0.51751241377275992,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6870102119301218,0.79121024999999989,1,0.3721608483511063,0.3721608483511063,72.544975776062529
222,222,contraction,-10.592343370461935,10.592343370461935,0.79032100000000005,-0.23531608693646489,0.26530865306628559,-77.466216482876163,77.466216482876163,1.1506858030621911,1.1506858030621911,1.3240778173688796,1.3240778173688796,5.3333429132218365e-123,2.4826414481738492e+122,1,0.63973044818555036,0.00023623098235228191,0.68411113820097691,0.48315169984252182,0.00017841170605947056,0.51666988845141859,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6880875004947293,0.79032100000000005,1,0.37201169969949072,0.37201169969949072,72.543851232878566
223,223,contraction,-10.578146999921334,10.578146999921334,0.78943224999999995,-0.23644126277486213,0.26673314904477241,-77.52949805378509,77.52949805378509,1.151625789659529,1.151625789659529,1.3262419594089336,1.3262419594089336,5.3420600078375164e-123,2.4826414481738492e+122,1,0.64189352462384985,0.00023729658410670678,0.68411113820097691,0.48399428178997034,0.0001789240510928057,0.51582679415893673,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6891690387138789,0.78943224999999995,1,0.37186208289764472,0.37186208289764472,72.54272605704017
224,224,contraction,-10.563954245512761,10.563954245512761,0.78854400000000002,-0.23756707197993396,0.26816005194383563,-77.592977516085,77.592977516085,1.1525687157422901,1.1525687157422901,1.328414644507832,1.328414644507832,5.350811513619781e-123,2.4826414481738492e+122,1,0.64406513871033211,0.00023836759652292461,0.68411113820097691,0.48483742735985391,0.00017943764584983033,0.51498313499429627,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6902548457571198,0.78854400000000002,1,0.37171199657055892,0.37171199657055892,72.541600247835092
225,225,contraction,-10.549765128575439,10.549765128575439,0.78765624999999995,-0.23869351526513244,0.26958936718904991,-77.656655509835588,77.656655509835588,1.1535145908179432,1.1535145908179432,1.3305959112298869,1.3305959112298869,5.3595975859044415e-123,2.4826414481738492e+122,1,0.6462453289787663,0.00023944405014370037,0.68411113820097691,0.48568113243443944,0.00017995249205476603,0.51413891507350584,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6913449408913368,0.78765624999999995,1,0.37156143934073854,0.37156143934073854,72.54047380454989
226,226,contraction,-10.535579670470254,10.535579670470254,0.78676900000000005,-0.23982059334511505,0.27102110022128478,-77.720532677194313,77.720532677194313,1.1544634244251164,1.1544634244251164,1.3327857983353664,1.3327857983353664,5.3684183808166116e-123,2.4826414481738492e+122,1,0.64843413415868789,0.00024052597570155815,0.68411113820097691,0.48652539287901658,0.00018046859142854932,0.51329413852955486,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6924393434812977,0.78676900000000005,1,0.37141040982821538,0.37141040982821538,72.539346726469915
227,227,contraction,-10.521397892579559,10.521397892579559,0.78588224999999989,-0.24094830693574909,0.27245525649675906,-77.784609662423691,77.784609662423691,1.1554152261337072,1.1554152261337072,1.3349843447816054,1.3349843447816054,5.3772740552751862e-123,2.4826414481738492e+122,1,0.65063159317650843,0.00024161340412006955,0.68411113820097691,0.48737020454194724,0.00018098594568882073,0.51244880951236393,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6935380729902079,0.78588224999999989,1,0.37125890665055966,0.37125890665055966,72.538219012879281
228,228,contraction,-10.507219816307028,10.507219816307028,0.78499600000000003,-0.24207665675411216,0.27389184148709034,-77.848887111898463,77.848887111898463,1.1563700055449879,1.1563700055449879,1.3371915897241156,1.3371915897241156,5.386164766997306e-123,2.4826414481738492e+122,1,0.65283774515662352,0.00024270636651514793,0.68411113820097691,0.48821556325471249,0.00018150455654991236,0.51160293218873754,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6946411489802653,0.78499600000000003,1,0.37110692842289245,0.37110692842289245,72.537090663060908
229,229,contraction,-10.493045463077459,10.493045463077459,0.7841102499999999,-0.24320564351849777,0.27533086067934986,-77.913365674113152,77.913365674113152,1.1573277722917181,1.1573277722917181,1.339407572517711,1.339407572517711,5.3950906745029005e-123,2.4826414481738492e+122,1,0.65505262942253772,0.00024380489419635674,0.68411113820097691,0.48906146483196467,0.00018202442572283793,0.51075651074231243,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6957485911132228,0.7841102499999999,1,0.37095447375789781,0.37095447375789781,72.535961676296523
230,230,contraction,-10.478874854336626,10.478874854336626,0.78322500000000006,-0.24433526794841501,0.27677231957611159,-77.978045999689087,77.978045999689087,1.1582885360382491,1.1582885360382491,1.34163233271763,1.34163233271763,5.4040519371191977e-123,2.4826414481738492e+122,1,0.657276285497985,0.00024490901866822259,0.68411113820097691,0.48990790507157544,0.00018254555491528093,0.50990954937350941,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.696860419150946,0.78322500000000006,1,0.37080154126583625,0.37080154126583625,72.534832051866616
231,231,contraction,-10.46470801155108,10.46470801155108,0.78234024999999996,-0.24546553076459424,0.27821622369550858,-78.042928741382042,78.042928741382042,1.1592523064806373,1.1592523064806373,1.3438659100806771,1.3438659100806771,5.4130487149853289e-123,2.4826414481738492e+122,1,0.65950875310806878,0.0002460187716315626,0.68411113820097691,0.49075487975468929,0.00018306794583158466,0.50906205229947921,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6979766529559877,0.78234024999999996,1,0.37064812955455662,0.37064812955455662,72.533701789050426
232,232,contraction,-10.450544956208002,10.450544956208002,0.78145600000000004,-0.24659643268898718,0.27966257857128229,-78.108014554089465,78.108014554089465,1.1602190933467513,1.1602190933467513,1.3461083445663578,1.3461083445663578,5.422081169056899e-123,2.4826414481738492e+122,1,0.66175007218039594,0.00024713418498481727,0.68411113820097691,0.49160238464577344,0.00018359160017274119,0.50821402375405378,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.6990973124921518,0.78145600000000004,1,0.37049423722950992,0.37049423722950992,72.532570887126042
233,233,contraction,-10.436385709815003,10.436385709815003,0.78057224999999997,-0.24772797444477196,0.28111138975283834,-78.173304094858025,78.173304094858025,1.1611889063963849,1.1611889063963849,1.3483596763380326,1.3483596763380326,5.4311494611106343e-123,2.4826414481738492e+122,1,0.66400028284623014,0.00024825529082539698,0.68411113820097691,0.49245041549267293,0.00018411651963638195,0.50736546798769055,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7002224178250689,0.78057224999999997,1,0.37033986289376253,0.37033986289376253,72.531439345370259
234,234,contraction,-10.422230293899966,10.422230293899966,0.77968899999999997,-0.24886015675635412,0.28256266280529796,-78.23879802289099,78.23879802289099,1.1621617554213657,1.1621617554213657,1.3506199457640702,1.3506199457640702,5.4402537537490265e-123,2.4826414481738492e+122,1,0.66625942544164241,0.00024938212145103551,0.68411113820097691,0.49329896802666229,0.00018464270591676737,0.50651638926742104,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7013519891227746,0.77968899999999997,1,0.3701850051480095,0.3701850051480095,72.530307163058666
235,235,contraction,-10.408078730010857,10.408078730010857,0.77880624999999992,-0.24999298034937054,0.28401640330955247,-78.304496999555809,78.304496999555809,1.1631376502456681,1.1631376502456681,1.3528891934190139,1.3528891934190139,5.4493942104050323e-123,2.4826414481738492e+122,1,0.66852754050867602,0.00025051470936115529,0.68411113820097691,0.49414803796250084,0.00018517016070477725,0.50566679187679453,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7024860466562914,0.77880624999999992,1,0.37002966259058812,0.37002966259058812,72.529174339465655
236,236,contraction,-10.393931039715557,10.393931039715557,0.77792400000000006,-0.25112644595069145,0.2854726168623154,-78.370401688391567,78.370401688391567,1.1641166007255239,1.1641166007255239,1.3551674600847488,1.3551674600847488,5.458570995346775e-123,2.4826414481738492e+122,1,0.67080466879651357,0.00025165308725824166,0.68411113820097691,0.4949976209984876,0.00018569888568790156,0.50481668011582448,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7036246108002104,0.77792400000000006,1,0.36987383381749256,0.36987383381749256,72.528040873864327
237,237,contraction,-10.379787244601673,10.379787244601673,0.77704224999999993,-0.25226055428842437,0.28693130907617959,-78.436512755116595,78.436512755116595,1.1650986167495363,1.1650986167495363,1.3574547867516831,1.3574547867516831,5.4677842736823031e-123,2.4826414481738492e+122,1,0.67309085126265678,0.00025279728804922908,0.68411113820097691,0.4958477128165184,0.00018622888255023177,0.50396605830093122,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7047677020332823,0.77704224999999993,1,0.36971751742238707,0.36971751742238707,72.526906765526604
238,238,contraction,-10.365647366276368,10.365647366276368,0.77616099999999999,-0.25339530609191507,0.28839248557966712,-78.502830867636064,78.502830867636064,1.1660837082387907,1.1660837082387907,1.3597512146199293,1.3597512146199293,5.4770342113643446e-123,2.4826414481738492e+122,1,0.67538612907410556,0.00025394734484689396,0.68411113820097691,0.49669830908214047,0.00018676015297245093,0.50311493076488711,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7059153409390064,0.77616099999999999,1,0.36956071199662149,0.36956071199662149,72.525772013723113
239,239,contraction,-10.351511426366171,10.351511426366171,0.77528024999999989,-0.2545307020917526,0.28985615201728687,-78.56935669604961,78.56935669604961,1.1670718851469704,1.1670718851469704,1.362056785100503,1.362056785100503,5.4863209751951413e-123,2.4826414481738492e+122,1,0.67769054360855485,0.00025510329097126267,0.68411113820097691,0.49754940544461196,0.00018729269863182628,0.50226330185675627,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7070675482062312,0.77528024999999989,1,0.36940341612924449,0.36940341612924449,72.524636617723274
240,240,contraction,-10.337379446516808,10.337379446516808,0.77439999999999998,-0.25566674301976983,0.29132231404958686,-78.636090912658929,78.636090912658929,1.1680631574604672,1.1680631574604672,1.3643715398165162,1.3643715398165162,5.4956447328312499e-123,2.4826414481738492e+122,1,0.68000413645558833,0.00025626515995102528,0.68411113820097691,0.49840099753695893,0.00018782652120220012,0.50141117594183893,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7082243446297476,0.77439999999999998,1,0.36924562840701963,0.36924562840701963,72.523500576795257
241,241,contraction,-10.323251448393002,10.323251448393002,0.77352024999999991,-0.25680342960904851,0.29279097735321091,-78.703034191975661,78.703034191975661,1.1690575351984998,1.1690575351984998,1.3666955206043914,1.3666955206043914,5.5050056527884381e-123,2.4826414481738492e+122,1,0.68232694941788952,0.00025743298552496376,0.68411113820097691,0.49925308097603571,0.0001883616223539824,0.50055855740161026,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7093857511108985,0.77352024999999991,1,0.36908734741443938,0.36908734741443938,72.52236389020598
242,242,contraction,-10.309127453678315,10.309127453678315,0.77264100000000002,-0.25794076259392007,0.29426214762095193,-78.770187210728849,78.770187210728849,1.1700550284132245,1.1700550284132245,1.3690287695150714,1.3690287695150714,5.5144039044465512e-123,2.4826414481738492e+122,1,0.6846590245124512,0.00025860680164338702,0.68411113820097691,0.50010565136258367,0.00018889800375414248,0.49970545063366228,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7105517886581789,0.77264100000000002,1,0.36892857173374138,0.36892857173374138,72.521226557221098
243,243,contraction,-10.295007484074935,10.295007484074935,0.77176224999999987,-0.2590787427099705,0.29573583056180852,-78.837550647872987,78.837550647872987,1.1710556471898541,1.1710556471898541,1.3713713288152478,1.3713713288152478,5.5238396580544655e-123,2.4826414481738492e+122,1,0.68700040397180129,0.00025978664246958081,0.68411113820097691,0.50095870428129285,0.00018943566706620236,0.49885186005164095,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7117224783878544,0.77176224999999987,1,0.36876929994492275,0.36876929994492275,72.520088577105057
244,244,contraction,-10.28089156130352,10.28089156130352,0.77088400000000001,-0.26021737069404077,0.29721203190103829,-78.905125184595505,78.905125184595505,1.1720594016467702,1.1720594016467702,1.3737232409885851,1.3737232409885851,5.5333130847350172e-123,2.4826414481738492e+122,1,0.68935113024522698,0.00026097254238126305,0.68411113820097691,0.50181223530086227,0.00018997461395022842,0.49799779008518752,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7128978415245673,0.77088400000000001,1,0.36860953062575696,0.36860953062575696,72.51894994912098
245,245,contraction,-10.266779707102986,10.266779707102986,0.77000624999999989,-0.26135664728423247,0.29869075738021622,-78.972911504324969,78.972911504324969,1.1730663019356435,1.1730663019356435,1.3760845487369662,1.3760845487369662,5.5428243564900178e-123,2.4826414481738492e+122,1,0.69171124600001732,0.00026216453597205629,0.68411113820097691,0.5026662399740639,0.00019051484606282586,0.49714324517987329,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7140778994019621,0.77000624999999989,1,0.36844926235180891,0.36844926235180891,72.517810672530786
246,246,contraction,-10.252671943230343,10.252671943230343,0.76912899999999995,-0.2624965732199081,0.30017201275728778,-79.040910292738587,79.040910292738587,1.1740763582415465,1.1740763582415465,1.3784552949817321,1.3784552949817321,5.5523736462052518e-123,2.4826414481738492e+122,1,0.6940807941227024,0.00026336265805296472,0.68411113820097691,0.50352071383780395,0.00019105636505713079,0.49628822979713899,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7152626734633047,0.76912899999999995,1,0.36828849369645139,0.36828849369645139,72.516670746595111
247,247,contraction,-10.238568291460489,10.238568291460489,0.76825224999999986,-0.2636371492416959,0.30165580380662749,-79.10912223777035,79.10912223777035,1.1750895807830741,1.1750895807830741,1.3808355228649409,1.3808355228649409,5.5619611276555418e-123,2.4826414481738492e+122,1,0.69645981772031007,0.0002645669436538676,0.68411113820097691,0.50437565241318794,0.00019159917258280501,0.49543274841422918,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7164521852621091,0.76825224999999986,1,0.36812722323088137,0.36812722323088137,72.515530170573328
248,248,contraction,-10.224468773586038,10.224468773586038,0.76737599999999995,-0.2647783760914913,0.3031421363190927,-79.177548029618833,79.177548029618833,1.1761059798124593,1.1761059798124593,1.3832252757506249,1.3832252757506249,5.5715869755098171e-123,2.4826414481738492e+122,1,0.69884836012162299,0.00026577742802501953,0.68411113820097691,0.50523105120558465,0.00019214327028602916,0.49457680552412925,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7176464564627651,0.76737599999999995,1,0.36796544952413723,0.36796544952413723,72.514388943723532
249,249,contraction,-10.210373411417118,10.210373411417118,0.76650024999999988,-0.26592025451246115,0.30463101610208243,-79.246188360755269,79.246188360755269,1.1771255656156931,1.1771255656156931,1.3856245972260657,1.3856245972260657,5.5812513653362481e-123,2.4826414481738492e+122,1,0.70124646487845022,0.0002669941466385656,0.68411113820097691,0.50608690570469239,0.00019268865980949767,0.49372040563549818,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7188455088411787,0.76650024999999988,1,0.36780317114311439,0.36780317114311439,72.513247065302565
250,250,contraction,-10.196282226781193,10.196282226781193,0.765625,-0.26706278524904525,0.30612244897959173,-79.315043925931448,79.315043925931448,1.1781483485126425,1.1781483485126425,1.3880335311030669,1.3880335311030669,5.5909544736073727e-123,2.4826414481738492e+122,1,0.70365417576689981,0.00026821713519006385,0.68411113820097691,0.50694321138460363,0.00019323534279241247,0.49286355327260389,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7200493642854038,0.765625,1,0.36764038665258353,0.36764038665258353,72.512104534565978
251,251,contraction,-10.182195241522862,10.182195241522862,0.76475025000000008,-0.26820596904696048,0.30761644079227168,-79.384115422187847,79.384115422187847,1.1791743388571698,1.1791743388571698,1.3904521214192433,1.3904521214192433,5.6006964777052887e-123,2.4826414481738492e+122,1,0.70607153678866641,0.00026944642960002337,0.68411113820097691,0.50779996370387404,0.00019378332087047895,0.49200625297525552,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7212580447962871,0.76475025000000008,1,0.36747709461520756,0.36747709461520756,72.510961350768071
252,252,contraction,-10.168112477503669,10.168112477503669,0.763876,-0.26934980665320318,0.30911299739748332,-79.45340354886163,79.45340354886163,1.1802035470372534,1.1802035470372534,1.3928804124393142,1.3928804124393142,5.6104775559268617e-123,2.4826414481738492e+122,1,0.70849859217232181,0.00027068206601545028,0.68411113820097691,0.50865715810558865,0.00019433259567590015,0.49114850929873544,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7224715724881146,0.763876,1,0.36731329359155901,0.36731329359155901,72.509817513161821
253,253,contraction,-10.154033956601923,10.154033956601923,0.7630022500000001,-0.27049429881605147,0.31061212466935695,-79.522909007594791,79.522909007594791,1.1812359834751069,1.1812359834751069,1.3953184486564032,1.3953184486564032,5.620297887488966e-123,2.4826414481738492e+122,1,0.71093538637461484,0.00027192408081140644,0.68411113820097691,0.50951479001743094,0.00019488316883737247,0.49029032681373158,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7236899695892614,0.7630022500000001,1,0.36714898214013769,0.36714898214013769,72.50867302099897
254,254,contraction,-10.139959700712485,10.139959700712485,0.76212899999999995,-0.27163944628506975,0.31211382849885005,-79.592632502342369,79.592632502342369,1.1822716586273025,1.1822716586273025,1.3977662747933528,1.3977662747933528,5.6301576525337737e-123,2.4826414481738492e+122,1,0.71338196408178323,0.0002731725105925818,0.68411113820097691,0.51037285485175288,0.00019543504198008205,0.48943171010626696,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7249132584428457,0.76212899999999995,1,0.36698415881738966,0.36698415881738966,72.507527873529952
255,255,contraction,-10.125889731746595,10.125889731746595,0.76125625000000008,-0.27278524981110952,0.31361811479380286,-79.662574739380432,79.662574739380432,1.1833105829848889,1.1833105829848889,1.4002239358040374,1.4002239358040374,5.6400570321340475e-123,2.4826414481738492e+122,1,0.71583837021086549,0.00027442739219487363,0.68411113820097691,0.5112313480056434,0.0001959882167256995,0.48857266377763087,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7261414615073865,0.76125625000000008,1,0.36681882217772455,0.36681882217772455,72.506382070003909
256,256,contraction,-10.111824071631656,10.111824071631656,0.76038399999999995,-0.2739317101463149,0.31512498947900025,-79.732736427314563,79.732736427314563,1.184352767073517,1.184352767073517,1.4026914768746965,1.4026914768746965,5.6499962082985081e-123,2.4826414481738492e+122,1,0.71830464991103271,0.00027568876268698432,0.68411113820097691,0.51209026486100151,0.00019654269469237802,0.48771319244430617,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.72737460135747,0.76038399999999995,1,0.36665297077353426,0.36665297077353426,72.505235609668716
257,257,contraction,-10.09776274231106,10.09776274231106,0.75951225000000011,-0.27507882804412276,0.31663445849622551,-79.803118277087876,79.803118277087876,1.1853982214535603,1.1853982214535603,1.4051689434252639,1.4051689434252639,5.6599753639771894e-123,2.4826414481738492e+122,1,0.72078084856491509,0.00027695665937202369,0.68411113820097691,0.5129496007846055,0.00019709847749474835,0.48685330073789979,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.728612700684411,0.75951225000000011,1,0.36648660315521236,0.36648660315521236,72.504088491770901
258,258,contraction,-10.083705765743971,10.083705765743971,0.75864100000000001,-0.27622660425926848,0.31814652780432384,-79.87372100198948,79.87372100198948,1.1864469567202394,1.1864469567202394,1.4076563811107174,1.4076563811107174,5.6699946830668761e-123,2.4826414481738492e+122,1,0.72326701178995145,0.00027823111978913042,0.68411113820097691,0.51380935112818826,0.00019765556674391724,0.48599299330506784,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7298557822969296,0.75864100000000001,1,0.36631971787117246,0.36631971787117246,72.502940715555752
259,259,contraction,-10.06965316390515,10.06965316390515,0.75777025000000009,-0.27737503954778653,0.3196612033792563,-79.944545317662673,79.944545317662673,1.1874989835037437,1.1874989835037437,1.4101538358224248,1.4101538358224248,5.6800543504165228e-123,2.4826414481738492e+122,1,0.72576318543973273,0.00027951218171509896,0.68411113820097691,0.51466951122850779,0.00019821396404746356,0.48513227480744475,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7311038691218203,0.75777025000000009,1,0.36615231346786803,0.36615231346786803,72.501792280267239
260,260,contraction,-10.055604958784729,10.055604958784729,0.75690000000000002,-0.27852413466701526,0.32117849121416309,-80.015591942113431,80.015591942113431,1.1885543124693587,1.1885543124693587,1.4126613536895101,1.4126613536895101,5.6901545518327591e-123,2.4826414481738492e+122,1,0.72826941560536729,0.00028079988316602456,0.68411113820097691,0.51553007640742343,0.00019877367100943697,0.48427114992156728,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7323569842046371,0.75690000000000002,1,0.36598438848981163,0.36598438848981163,72.500643185148007
261,261,contraction,-10.041561172388045,10.041561172388045,0.75603025000000013,-0.27967389037559848,0.32269839731941929,-80.086861595718716,80.086861595718716,1.189612954317588,1.189612954317588,1.4151789810802196,1.4151789810802196,5.7002954740853921e-123,2.4826414481738492e+122,1,0.73078574861684364,0.00028209426239895569,0.68411113820097691,0.51639104197196872,0.00019933468923035477,0.48340962333880083,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7336151507103756,0.75603025000000013,1,0.36581594147959462,0.36581594147959462,72.499493429439426
262,262,contraction,-10.027521826735411,10.027521826735411,0.75516099999999997,-0.28082430743349007,0.32422092772269751,-80.158355001234966,80.158355001234966,1.1906749197842803,1.1906749197842803,1.4177067646033024,1.4177067646033024,5.7104773049129653e-123,2.4826414481738492e+122,1,0.7333122310444119,0.0002833953579135634,0.68411113820097691,0.51725240321442967,0.0001998970203072016,0.48254769976526313,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7348783919241597,0.75516099999999997,1,0.3656469709779076,0.3656469709779076,72.49834301238154
263,263,contraction,-10.013486943861938,10.013486943861938,0.75429225000000011,-0.2819753866019547,0.32574608846902486,-80.230072883806557,80.230072883806557,1.1917402196407545,1.1917402196407545,1.4202447511093936,1.4202447511093936,5.7207002330283329e-123,2.4826414481738492e+122,1,0.73584890969996275,0.00028470320845381771,0.68411113820097691,0.51811415541241757,0.0002004606658334262,0.48168538392174887,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7361467312519354,0.75429225000000011,1,0.3654774755235608,0.3654774755235608,72.497191933213074
264,264,contraction,-9.9994565458173135,9.9994565458173135,0.75342399999999998,-0.28312712864357381,0.32727388562084569,-80.302015970974324,80.302015970974324,1.192808864693927,1.192808864693927,1.4227929876924152,1.4227929876924152,5.7309644481242981e-123,2.4826414481738492e+122,1,0.73839583163842859,0.00028601785300968341,0.68411113820097691,0.51897629382895005,0.00020102562739894234,0.48082268054365096,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7374201922211681,0.75342399999999998,1,0.36530745365350387,0.36530745365350387,72.496040191171446
265,265,contraction,-9.9854306546656222,9.9854306546656222,0.75255625000000004,-0.28427953432224556,0.32880432525807857,-80.374184992684121,80.374184992684121,1.1938808657864382,1.1938808657864382,1.4253515216909753,1.4253515216909753,5.7412701408792553e-123,2.4826414481738492e+122,1,0.74095304415917973,0.00028733933081882151,0.68411113820097691,0.51983881371252549,0.00020159190659012631,0.47995959438088442,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7386987984815434,0.75255625000000004,1,0.36513690390284781,0.36513690390284781,72.494887785492779
266,266,contraction,-9.9714092924851201,9.9714092924851201,0.75168899999999994,-0.28543260440319046,0.33033741347818069,-80.44658068129543,80.44658068129543,1.1949562337967805,1.1949562337967805,1.4279204006897861,1.4279204006897861,5.7516175029628955e-123,2.4826414481738492e+122,1,0.74352059480744104,0.00028866768136830948,0.68411113820097691,0.52070171029720436,0.00020215950498981783,0.47909613019780589,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.739982573805674,0.75168899999999994,1,0.36496582480488521,0.36496582480488521,72.493734715411833
267,267,contraction,-9.9573924813680552,9.9573924813680552,0.75082225000000014,-0.28658633965295238,0.33187315639620407,-80.519203771589929,80.519203771589929,1.1960349796394261,1.1960349796394261,1.4304996725210821,1.4304996725210821,5.7620067270419229e-123,2.4826414481738492e+122,1,0.74609853137570881,0.00029000294439636952,0.68411113820097691,0.52156497880268693,0.00020272842417731876,0.47823229277313573,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7412715420898082,0.75082225000000014,1,0.36479421489111225,0.36479421489111225,72.492580980162074
268,268,contraction,-9.9433802434204352,9.9433802434204352,0.74995599999999996,-0.28774074083940387,0.33341156014486195,-80.592055000780263,80.592055000780263,1.1971171142649564,1.1971171142649564,1.4330893852660567,1.4330893852660567,5.7724380067858408e-123,2.4826414481738492e+122,1,0.7486869019051855,0.00029134515989411502,0.68411113820097691,0.52242861443439548,0.00020329866572839491,0.47736808689987609,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.742565727354547,0.74995599999999996,1,0.36462207269124974,0.36462207269124974,72.49142657897562
269,269,contraction,-9.9293726007618535,9.9293726007618535,0.74909025000000007,-0.28889580873174614,0.33495263087458405,-80.665135108518626,80.665135108518626,1.1982026486601902,1.1982026486601902,1.4356895872562954,1.4356895872562954,5.7829115368727217e-123,2.4826414481738492e+122,1,0.75128575468721115,0.00029269436810730346,0.68411113820097691,0.52329261238355262,0.00020387023121527486,0.47650351738523217,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,1.7438651537455592,0.74909025000000007,1,0.36444939673326632,0.36444939673326632,72.490271511083279
