node_id,time_idx,time_value,scale_idx,scale_value,object_id,size,weight,voxel_count,physical_volume,cx,cy,cz,equiv_radius,q_mean,q_max,enstrophy_mean,enstrophy_integral,enstrophy_max,helicity_mean,helicity_integral,scale_persistence,scale_out_degree,scale_in_degree,scale_branching,scale_merging,scale_entropy,scale_conservation,time_persistence,time_out_degree,time_in_degree,time_branching,time_merging,time_entropy,time_conservation,stitch_defect,scale_out_overlap_src_mean,scale_out_overlap_src_min,scale_out_overlap_src_max,scale_out_overlap_dst_mean,scale_out_overlap_dst_min,scale_out_overlap_dst_max,scale_out_iou_mean,scale_out_iou_min,scale_out_iou_max,scale_out_distance_norm_mean,scale_out_distance_norm_min,scale_out_distance_norm_max,scale_out_feature_similarity_mean,scale_out_feature_similarity_min,scale_out_feature_similarity_max,scale_out_confidence_mean,scale_out_confidence_min,scale_out_confidence_max,scale_out_edge_n,time_out_overlap_src_mean,time_out_overlap_src_min,time_out_overlap_src_max,time_out_overlap_dst_mean,time_out_overlap_dst_min,time_out_overlap_dst_max,time_out_iou_mean,time_out_iou_min,time_out_iou_max,time_out_distance_norm_mean,time_out_distance_norm_min,time_out_distance_norm_max,time_out_feature_similarity_mean,time_out_feature_similarity_min,time_out_feature_similarity_max,time_out_confidence_mean,time_out_confidence_min,time_out_confidence_max,time_out_edge_n,scale_branch_flag,time_branch_flag,scale_merge_flag,time_merge_flag,any_restructure_flag,strain_sq_mean_proxy,dissipation_mean_proxy
t02_s00_o000011,2,1.004,0,0.0061359405517578125,o000011,6.098841639096131e-05,0.08425910516028248,264,6.098841639096131e-05,3.884390180761164,3.635628924225316,3.3130504434758965,0.02441853374954952,610.7554187196674,1065.3475341796875,1381.5591574004202,0.08425910516028248,2350.71142578125,22.785660815058332,0.0013896613695319885,0.5,1,0,0,0,0.0,1.0713655743547847,0.7777777777777778,1,1,0,0,0.0,0.9947486953658081,0.0,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.4868421052631579,0.4868421052631579,0.4868421052631579,0.4457831325301205,0.4457831325301205,0.4457831325301205,0.30958787610287936,0.30958787610287936,0.30958787610287936,0.6202642798896123,0.6202642798896123,0.6202642798896123,0.8409090909090909,0.8409090909090909,0.8409090909090909,1.0,0.8522727272727273,0.8522727272727273,0.8522727272727273,0.8522727272727273,0.8522727272727273,0.8522727272727273,0.7425742574257426,0.7425742574257426,0.7425742574257426,0.04449723643706403,0.04449723643706403,0.04449723643706403,0.9947486953658082,0.9947486953658082,0.9947486953658082,0.8522727272727273,0.8522727272727273,0.8522727272727273,1.0,0,0,0,0,0,160.04831996108533,0.05921787838560157
t02_s00_o000012,2,1.004,0,0.0061359405517578125,o000012,1.8481338300291306e-05,0.023648244454154106,80,1.8481338300291306e-05,3.8956998348236085,4.1357685089111325,3.2889320135116575,0.01640142576114291,519.7376735687255,888.8941040039062,1279.574242401123,0.023648244454154106,2355.861083984375,-25.310561490058898,-0.0004677730494681037,0.0,0,0,0,0,,,0.7777777777777778,1,1,0,0,0.0,0.9096816503615991,,,,,,,,,,,,,,,,,,,,,0.7625,0.7625,0.7625,0.8356164383561644,0.8356164383561644,0.8356164383561644,0.6630434782608695,0.6630434782608695,0.6630434782608695,0.08516005206739947,0.08516005206739947,0.08516005206739947,0.9969113976565469,0.9969113976565469,0.9969113976565469,0.7625,0.7625,0.7625,1.0,0,0,0,0,0,240.09889526367192,0.0888365912475586
t02_s00_o000013,2,1.004,0,0.0061359405517578125,o000013,5.105469705455473e-05,0.07180240621909459,221,5.105469705455473e-05,4.062844521319704,3.5787160353423246,3.3368877900671636,0.02301348365417128,543.6612174608049,1005.700439453125,1406.3819856255302,0.07180240621909459,2126.39404296875,-8.309865681294403,-0.00042425767492252676,0.75,1,0,0,0,0.0,0.8085059745352874,0.7777777777777778,1,1,0,0,0.0,0.9991562547581108,0.0,0.8144796380090498,0.8144796380090498,0.8144796380090498,0.6617647058823529,0.6617647058823529,0.6617647058823529,0.5750798722044729,0.5750798722044729,0.5750798722044729,0.07711464316068187,0.07711464316068187,0.07711464316068187,0.656911104309921,0.656911104309921,0.656911104309921,0.8144796380090498,0.8144796380090498,0.8144796380090498,1.0,0.8099547511312217,0.8099547511312217,0.8099547511312217,0.8063063063063063,0.8063063063063063,0.8063063063063063,0.678030303030303,0.678030303030303,0.678030303030303,0.06939722189751209,0.06939722189751209,0.06939722189751209,0.994655550907849,0.994655550907849,0.994655550907849,0.8099547511312217,0.8099547511312217,0.8099547511312217,1.0,0,0,0,0,0,319.0595507039204,0.11805203376045055
t02_s00_o000014,2,1.004,0,0.0061359405517578125,o000014,8.732432346887642e-05,0.17002609666634477,378,8.732432346887642e-05,4.35853805113091,3.4537627747449924,3.3451663665670566,0.027522140450039295,725.9412221757192,2222.55078125,1947.064573903563,0.17002609666634477,5720.87353515625,-21.589984723499843,-0.0018853308096830007,0.5,1,0,0,0,0.0,0.6381052053577565,0.7777777777777778,1,1,0,0,0.0,0.9875093391433014,0.0,0.7751322751322751,0.7751322751322751,0.7751322751322751,0.6425438596491229,0.6425438596491229,0.6425438596491229,0.5415896487985212,0.5415896487985212,0.5415896487985212,0.17367525851809099,0.17367525851809099,0.17367525851809099,0.5289556307570876,0.5289556307570876,0.5289556307570876,0.7751322751322751,0.7751322751322751,0.7751322751322751,1.0,0.9074074074074074,0.9074074074074074,0.9074074074074074,0.9146666666666666,0.9146666666666666,0.9146666666666666,0.8365853658536585,0.8365853658536585,0.8365853658536585,0.023953727149105767,0.023953727149105767,0.023953727149105767,0.9954094138564478,0.9954094138564478,0.9954094138564478,0.9074074074074074,0.9074074074074074,0.9074074074074074,1.0,0,0,0,0,0,495.1821295521247,0.18321738793428613
t02_s00_o000015,2,1.004,0,0.0061359405517578125,o000015,7.854568777623805e-05,0.14897126560837662,340,7.854568777623805e-05,3.3398558083702534,3.3321136951446535,3.367287072013406,0.02656712622678755,748.5109772626091,2320.126220703125,1896.6192775950713,0.14897126560837662,4816.2939453125,7.566254326876472,0.0005942966499944496,0.0,0,0,0,0,,,0.0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,399.597323069853,0.14785100953584562
t02_s00_o000016,2,1.004,0,0.0061359405517578125,o000016,6.468468405101957e-05,0.09348149305314475,280,6.468468405101957e-05,3.5891438620431084,3.408812952041626,3.3964095864977155,0.024902194294661978,527.5826664515904,1002.4413452148438,1445.1874415806362,0.09348149305314475,2433.0009765625,-17.88897819987365,-0.001157142902854404,0.5,1,0,0,0,0.0,0.9335338670137212,0.7777777777777778,1,1,0,0,0.0,0.9966742881292975,0.0,0.6535714285714286,0.6535714285714286,0.6535714285714286,0.4236111111111111,0.4236111111111111,0.4236111111111111,0.34593572778827975,0.34593572778827975,0.34593572778827975,0.3127967256526302,0.3127967256526302,0.3127967256526302,0.6050682471385229,0.6050682471385229,0.6050682471385229,0.6535714285714286,0.6535714285714286,0.6535714285714286,1.0,0.775,0.775,0.775,0.7722419928825622,0.7722419928825622,0.7722419928825622,0.6308139534883721,0.6308139534883721,0.6308139534883721,0.05523268995463047,0.05523268995463047,0.05523268995463047,0.9931274045416487,0.9931274045416487,0.9931274045416487,0.775,0.775,0.775,1.0,0,0,0,0,0,390.02210867745544,0.1443081802106585
t02_s00_o000017,2,1.004,0,0.0061359405517578125,o000017,0.0001476196896735768,0.2115184821535521,639,0.0001476196896735768,3.5624280002008955,3.460853697921562,3.4397283939874974,0.03278575779770935,544.0984428298306,989.1556396484375,1432.86090508164,0.2115184821535521,2589.00390625,31.884381968090793,0.004706762571563351,0.0,0,0,0,0,,,0.7777777777777778,1,1,0,0,0.0,0.9919300567781422,,,,,,,,,,,,,,,,,,,,,0.8356807511737089,0.8356807511737089,0.8356807511737089,0.848966613672496,0.848966613672496,0.848966613672496,0.7275204359673024,0.7275204359673024,0.7275204359673024,0.04973813440958816,0.04973813440958816,0.04973813440958816,0.9923588271214088,0.9923588271214088,0.9923588271214088,0.8356807511737089,0.8356807511737089,0.8356807511737089,1.0,0,0,0,0,0,344.664019421979,0.12752568718613222
t02_s00_o000018,2,1.004,0,0.0061359405517578125,o000018,8.986550748516647e-05,0.22462996845849426,389,8.986550748516647e-05,4.4338943798928145,3.5754147795601185,3.3567923218548144,0.027786561485561377,1056.4022657693506,3188.89111328125,2499.62387955771,0.22462996845849426,6668.4794921875,64.7358837311556,0.005817523044001029,0.25,1,0,0,0,0.0,0.6546213773182055,0.7777777777777778,1,1,0,0,0.0,0.9936499283821555,0.0,0.8560411311053985,0.8560411311053985,0.8560411311053985,0.650390625,0.650390625,0.650390625,0.5862676056338029,0.5862676056338029,0.5862676056338029,0.0898511138959082,0.0898511138959082,0.0898511138959082,0.4973588198765272,0.4973588198765272,0.4973588198765272,0.8560411311053985,0.8560411311053985,0.8560411311053985,1.0,0.910025706940874,0.910025706940874,0.910025706940874,0.9242819843342036,0.9242819843342036,0.9242819843342036,0.84688995215311,0.84688995215311,0.84688995215311,0.03192297856670982,0.03192297856670982,0.03192297856670982,0.9908679177169052,0.9908679177169052,0.9908679177169052,0.910025706940874,0.910025706940874,0.910025706940874,1.0,0,0,0,0,0,386.8193480190089,0.1431231587670333
t02_s00_o000019,2,1.004,0,0.0061359405517578125,o000019,3.372844239803163e-05,0.06536414993474456,146,3.372844239803163e-05,3.9999099594272978,3.8618512970127474,3.3173075865392816,0.020043299934511174,712.9457422543878,1648.0836181640625,1937.9534092733304,0.06536414993474456,3716.05029296875,-20.66190223497887,-0.0006968937793662459,0.25,1,0,0,0,0.0,0.5686676684334045,0.7777777777777778,1,1,0,0,0.0,1.0162339747282094,0.0,0.7191780821917808,0.7191780821917808,0.7191780821917808,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.5675675675675675,0.5675675675675675,0.5675675675675675,0.10692292057801592,0.10692292057801592,0.10692292057801592,0.5765658304949798,0.5765658304949798,0.5765658304949798,0.7191780821917808,0.7191780821917808,0.7191780821917808,1.0,0.8561643835616438,0.8561643835616438,0.8561643835616438,0.8503401360544217,0.8503401360544217,0.8503401360544217,0.7440476190476191,0.7440476190476191,0.7440476190476191,0.07598345245000432,0.07598345245000432,0.07598345245000432,0.9907652569259688,0.9907652569259688,0.9907652569259688,0.8561643835616438,0.8561643835616438,0.8561643835616438,1.0,0,0,0,0,0,512.0619247645548,0.18946291216288527
t02_s00_o000020,2,1.004,0,0.0061359405517578125,o000020,1.4785070640233045e-05,0.020195496288083044,64,1.4785070640233045e-05,4.213944226503372,4.472324848175049,3.3291224241256714,0.015225734933649981,514.9588642120361,798.5438842773438,1365.938437461853,0.020195496288083044,2194.171875,30.25059688091278,0.00044725721179350884,0.0,0,0,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,336.02070903778076,0.12432766234397888
t02_s00_o000021,2,1.004,0,0.0061359405517578125,o000021,8.940347402765919e-05,0.17580474669416393,387,8.940347402765919e-05,3.4181064444302898,3.7324822306324963,3.378563716430073,0.027738859140278085,604.0702992520592,1459.4173583984375,1966.4196342054263,0.17580474669416393,5513.45947265625,17.456230752535877,0.0015606476727051668,0.5,1,0,0,0,0.0,0.5934727197700268,0.7777777777777778,1,1,0,0,0.0,1.000207252136678,0.0,0.7002583979328165,0.7002583979328165,0.7002583979328165,0.6913265306122449,0.6913265306122449,0.6913265306122449,0.5334645669291339,0.5334645669291339,0.5334645669291339,0.22132998672508578,0.22132998672508578,0.22132998672508578,0.5859029146709194,0.5859029146709194,0.5859029146709194,0.7002583979328165,0.7002583979328165,0.7002583979328165,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7859007832898173,0.7859007832898173,0.7859007832898173,0.6417910447761194,0.6417910447761194,0.6417910447761194,0.07626594196573594,0.07626594196573594,0.07626594196573594,0.9894590151922844,0.9894590151922844,0.9894590151922844,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0,0,0,0,0,758.279035701308,0.28056324320948395
t02_s00_o000022,2,1.004,0,0.0061359405517578125,o000022,1.6171171012754892e-05,0.022811651958621455,70,1.6171171012754892e-05,4.211963742119925,4.389029455184937,3.3714275428227016,0.015687399390208318,627.8279275076729,1232.4130859375,1410.6369873046874,0.022811651958621455,2601.83251953125,12.174789346967424,0.0001968806005740767,0.0,0,0,0,0,,,0.7777777777777778,1,1,0,0,0.0,1.0399904075786273,,,,,,,,,,,,,,,,,,,,,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.868421052631579,0.868421052631579,0.868421052631579,0.825,0.825,0.825,0.03598205425844408,0.03598205425844408,0.03598205425844408,0.9578859017171567,0.9578859017171567,0.9578859017171567,0.9428571428571428,0.9428571428571428,0.9428571428571428,1.0,0,0,0,0,0,154.98113228934153,0.057343018947056366
t02_s00_o000023,2,1.004,0,0.0061359405517578125,o000023,0.0001559362919087079,0.2165008158676408,675,0.0001559362919087079,4.415168561935425,3.7788306204477946,3.413473994290387,0.03339023926748988,588.3435115559896,1399.8885498046875,1388.3927417896411,0.2165008158676408,2831.148193359375,10.985354661588316,0.0017130154712301205,0.5,1,0,0,0,0.0,0.25002244157791104,0.7777777777777778,1,1,0,0,0.0,0.9934541576190309,0.0,0.2474074074074074,0.2474074074074074,0.2474074074074074,0.7198275862068966,0.7198275862068966,0.7198275862068966,0.22567567567567567,0.22567567567567567,0.22567567567567567,2.14611070847874,2.14611070847874,2.14611070847874,0.7274359830391808,0.7274359830391808,0.7274359830391808,0.2474074074074074,0.2474074074074074,0.2474074074074074,1.0,0.8488888888888889,0.8488888888888889,0.8488888888888889,0.8552238805970149,0.8552238805970149,0.8552238805970149,0.7422279792746114,0.7422279792746114,0.7422279792746114,0.06349504476885183,0.06349504476885183,0.06349504476885183,0.9991327581450731,0.9991327581450731,0.9991327581450731,0.8488888888888889,0.8488888888888889,0.8488888888888889,1.0,0,0,0,0,0,211.70571867766193,0.07833111591073491
t02_s00_o000024,2,1.004,0,0.0061359405517578125,o000024,2.5873873620407828e-05,0.043997155505727706,112,2.5873873620407828e-05,3.973231826509748,4.198453715869358,3.364404082298279,0.01834809363335953,704.5811492374966,1797.43505859375,1700.4471827915736,0.043997155505727706,3696.8486328125,0.40128609218767713,1.0382825634891282e-05,0.0,0,0,0,0,,,0.7777777777777778,1,1,0,0,0.0,0.9957242890622385,,,,,,,,,,,,,,,,,,,,,0.9375,0.9375,0.9375,0.963302752293578,0.963302752293578,0.963302752293578,0.9051724137931034,0.9051724137931034,0.9051724137931034,0.0525788977115048,0.0525788977115048,0.0525788977115048,0.9773933370962032,0.9773933370962032,0.9773933370962032,0.9375,0.9375,0.9375,1.0,0,0,0,0,0,291.2848843165805,0.10777540719713477
t02_s00_o000025,2,1.004,0,0.0061359405517578125,o000025,0.00024695688303764257,0.49854275265267406,1069,0.00024695688303764257,4.4206751811381695,4.302439222835401,3.4317440926415324,0.038920419138444864,816.6170498140511,2513.373046875,2018.7441083660071,0.49854275265267406,7135.2880859375,-8.673140150682183,-0.0021418916577611016,0.0,0,0,0,0,,,0.7777777777777778,1,1,0,0,0.0,1.0042912903063124,,,,,,,,,,,,,,,,,,,,,0.9579045837231057,0.9579045837231057,0.9579045837231057,0.9507892293407614,0.9507892293407614,0.9507892293407614,0.9126559714795008,0.9126559714795008,0.9126559714795008,0.02031731056540871,0.02031731056540871,0.02031731056540871,0.996831373572375,0.996831373572375,0.996831373572375,0.9579045837231057,0.9579045837231057,0.9579045837231057,1.0,0,0,0,0,0,385.51000873790485,0.1426387032330248
t02_s00_o000026,2,1.004,0,0.0061359405517578125,o000026,1.9636421944059512e-05,0.027080776992642455,85,1.9636421944059512e-05,4.144638552385218,4.454034331265618,3.367972853604485,0.016736240784171897,519.8771021225873,847.5836181640625,1379.1095480526194,0.027080776992642455,2146.08837890625,-5.8709872792748845,-0.0001152851834440476,0.0,0,0,0,0,,,0.7777777777777778,1,1,0,0,0.0,0.9810380762158513,,,,,,,,,,,,,,,,,,,,,0.9529411764705882,0.9529411764705882,0.9529411764705882,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.012340829925013546,0.012340829925013546,0.012340829925013546,0.9953442296570431,0.9953442296570431,0.9953442296570431,0.9529411764705882,0.9529411764705882,0.9529411764705882,1.0,0,0,0,0,0,339.3553438074448,0.12556147720875457
t02_s00_o000027,2,1.004,0,0.0061359405517578125,o000027,3.834877697310446e-05,0.04268082501941803,166,3.834877697310446e-05,4.460967813629702,4.5116447684276535,3.3863650201314903,0.020919644636455254,463.30925668004045,661.734130859375,1112.9644381971245,0.04268082501941803,1470.6927490234375,3.0837303823735343,0.0001182572886788288,0.75,1,0,0,0,0.0,1.1228633216459607,0.7777777777777778,1,1,0,0,0.0,0.9855022844955245,0.0,0.8734939759036144,0.8734939759036144,0.8734939759036144,0.5492424242424242,0.5492424242424242,0.5492424242424242,0.5087719298245614,0.5087719298245614,0.5087719298245614,0.0925812121199357,0.0925812121199357,0.0925812121199357,0.7060428461864754,0.7060428461864754,0.7060428461864754,0.8734939759036144,0.8734939759036144,0.8734939759036144,1.0,0.927710843373494,0.927710843373494,0.927710843373494,0.9447852760736196,0.9447852760736196,0.9447852760736196,0.88,0.88,0.88,0.023277738920392133,0.023277738920392133,0.023277738920392133,0.9963728408260559,0.9963728408260559,0.9963728408260559,0.927710843373494,0.927710843373494,0.927710843373494,1.0,0,0,0,0,0,186.34592483704364,0.06894799218970614
t02_s00_o000028,2,1.004,0,0.0061359405517578125,o000028,0.00018204118225786936,0.3093237743878581,788,0.00018204118225786936,3.8255476576422676,4.255990116729349,3.526186953946419,0.03515823079158356,716.2465705290664,1888.6614990234375,1699.196690283451,0.3093237743878581,4061.05322265625,-19.195386708160946,-0.00349435089025061,0.0,0,0,0,0,,,0.7777777777777778,1,1,0,0,0.0,0.9942645233692763,,,,,,,,,,,,,,,,,,,,,0.9441624365482234,0.9441624365482234,0.9441624365482234,0.9453621346886912,0.9453621346886912,0.9453621346886912,0.8953068592057761,0.8953068592057761,0.8953068592057761,0.028518946898024585,0.028518946898024585,0.028518946898024585,0.9955278836276871,0.9955278836276871,0.9955278836276871,0.9441624365482234,0.9441624365482234,0.9441624365482234,1.0,0,0,0,0,0,266.7035492253183,0.09868031321336776
t02_s00_o000029,2,1.004,0,0.0061359405517578125,o000029,3.326640894052435e-05,0.07429261517593287,144,3.326640894052435e-05,3.4414442247814603,4.401633699735005,3.3536661863327026,0.019951356898934475,781.0273725721571,2270.250244140625,2233.2622468736436,0.07429261517593287,5793.55126953125,-2.3638312617937722,-7.863617742122731e-05,0.0,0,0,0,0,,,0.0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,671.2075017293294,0.24834677563985186
t02_s00_o000030,2,1.004,0,0.0061359405517578125,o000030,2.2408622689103208e-05,0.028389537606144374,97,2.2408622689103208e-05,4.035226062401054,4.139726823138208,3.3593870020404304,0.017489424471037365,491.538675839139,709.3273315429688,1266.9023884252174,0.028389537606144374,1799.3460693359375,-38.654623287240256,-0.0008661968684331893,0.0,0,0,0,0,,,0.7777777777777778,1,1,0,0,0.0,0.9992980567715407,,,,,,,,,,,,,,,,,,,,,0.8865979381443299,0.8865979381443299,0.8865979381443299,0.8686868686868687,0.8686868686868687,0.8686868686868687,0.7818181818181819,0.7818181818181819,0.7818181818181819,0.05518810970789786,0.05518810970789786,0.05518810970789786,0.9791102172408026,0.9791102172408026,0.9791102172408026,0.8865979381443299,0.8865979381443299,0.8865979381443299,1.0,0,0,0,0,0,283.8250367469394,0.10501526359636758
t02_s00_o000031,2,1.004,0,0.0061359405517578125,o000031,2.0329472130320436e-05,0.02460768283062908,88,2.0329472130320436e-05,3.637488300150091,3.600324023853649,3.361580155112527,0.016930865678361637,544.2077036770908,850.4496459960938,1210.4437672008169,0.02460768283062908,1922.900390625,60.49920337850397,0.0012299168689898846,0.25,1,0,0,0,0.0,0.44690617131776617,0.7777777777777778,1,1,0,0,0.0,0.9764483719403234,,0.5113636363636364,0.5113636363636364,0.5113636363636364,0.703125,0.703125,0.703125,0.4205607476635514,0.4205607476635514,0.4205607476635514,0.3005641874143257,0.3005641874143257,0.3005641874143257,0.6144959855619284,0.6144959855619284,0.6144959855619284,0.5113636363636364,0.5113636363636364,0.5113636363636364,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9195402298850575,0.9195402298850575,0.9195402298850575,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.12019818644779365,0.12019818644779365,0.12019818644779365,0.9876719164453844,0.9876719164453844,0.9876719164453844,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0,0,0,0,0,122.02835984663534,0.045150493143255074
t02_s00_o000032,2,1.004,0,0.0061359405517578125,o000032,8.10868717925281e-05,0.1622509575708083,351,8.10868717925281e-05,3.6504912179419797,4.085933221371425,3.3686575040518387,0.026850599021649678,888.7822778598536,2545.548828125,2000.9522378166178,0.1622509575708083,5345.6640625,-20.91620031041637,-0.001696029252957569,0.5,1,0,0,0,0.0,0.5551464491413524,0.7777777777777778,1,1,0,0,0.0,0.9627090197318419,0.0,0.7094017094017094,0.7094017094017094,0.7094017094017094,0.6766304347826086,0.6766304347826086,0.6766304347826086,0.5297872340425532,0.5297872340425532,0.5297872340425532,0.19091908381471664,0.19091908381471664,0.19091908381471664,0.5295010968712356,0.5295010968712356,0.5295010968712356,0.7094017094017094,0.7094017094017094,0.7094017094017094,1.0,0.7977207977207977,0.7977207977207977,0.7977207977207977,0.8615384615384616,0.8615384615384616,0.8615384615384616,0.7070707070707071,0.7070707070707071,0.7070707070707071,0.06337646038743666,0.06337646038743666,0.06337646038743666,0.9617920959999299,0.9617920959999299,0.9617920959999299,0.7977207977207977,0.7977207977207977,0.7977207977207977,1.0,0,0,0,0,0,223.38768209691057,0.08265344237585691
t02_s00_o000033,2,1.004,0,0.0061359405517578125,o000033,1.5016087368986686e-05,0.024525831759333077,65,1.5016087368986686e-05,3.9130220669966476,3.4111965289482704,3.391561519182645,0.015304626160293934,579.8071021446815,931.4110107421875,1633.3037466195913,0.024525831759333077,2265.324462890625,72.2748639033391,0.0010852856709541619,0.75,1,0,0,0,0.0,8.666277424865482,0.0,0,0,0,0,,,,0.6,0.6,0.6,0.018190298507462687,0.018190298507462687,0.018190298507462687,0.017972350230414748,0.017972350230414748,0.017972350230414748,2.077444377590852,2.077444377590852,2.077444377590852,0.6414568913834775,0.6414568913834775,0.6414568913834775,0.6,0.6,0.6,1.0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,473.6895423302283,0.17526513066218447
t02_s00_o000034,2,1.004,0,0.0061359405517578125,o000034,1.73262546565231e-05,0.026652736609000808,75,1.73262546565231e-05,3.7150168387095133,3.3703406047821045,3.404701871871948,0.016052352745332944,581.1885555013021,1019.7493286132812,1538.2860945638022,0.026652736609000808,2304.395263671875,-22.856842481295267,-0.0003960234734749571,0.0,0,0,0,0,,,0.7777777777777778,1,1,0,0,0.0,1.012108289909932,,,,,,,,,,,,,,,,,,,,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.5894736842105263,0.5894736842105263,0.5894736842105263,0.10207173377161234,0.10207173377161234,0.10207173377161234,0.9987910755690119,0.9987910755690119,0.9987910755690119,0.7466666666666667,0.7466666666666667,0.7466666666666667,1.0,0,0,0,0,0,375.90898356119806,0.13908632391764328
t02_s00_o000035,2,1.004,0,0.0061359405517578125,o000035,2.4025739790378697e-05,0.029319436015643054,104,2.4025739790378697e-05,4.06699877518874,3.7280470591325026,3.3801864293905406,0.017900399347766452,443.04497733482947,609.2568359375,1220.3343693659856,0.029319436015643054,1659.5997314453125,5.154641796243736,0.00012384408250916222,0.5,1,0,0,0,0.0,1.9206892145087922,0.7777777777777778,1,1,0,0,0.0,1.0179238765465835,0.0,0.9326923076923077,0.9326923076923077,0.9326923076923077,0.3277027027027027,0.3277027027027027,0.3277027027027027,0.3201320132013201,0.3201320132013201,0.3201320132013201,0.48366689239820204,0.48366689239820204,0.48366689239820204,0.6748367510436297,0.6748367510436297,0.6748367510436297,0.9326923076923077,0.9326923076923077,0.9326923076923077,1.0,0.875,0.875,0.875,0.8584905660377359,0.8584905660377359,0.8584905660377359,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.07927855090682182,0.07927855090682182,0.07927855090682182,0.9987177656683462,0.9987177656683462,0.9987177656683462,0.875,0.875,0.875,1.0,0,0,0,0,0,334.24441469632666,0.12367043343764086
t02_s00_o000036,2,1.004,0,0.0061359405517578125,o000036,2.3563706332871415e-05,0.031274279411153114,102,2.3563706332871415e-05,3.4948304166980817,3.9655533070657767,3.3928655222350477,0.017784909685203767,429.0726964613971,525.5797729492188,1327.222422880285,0.031274279411153114,1914.893310546875,-81.01074155171712,-0.0019089133237328061,0.0,0,0,0,0,,,0.4444444444444444,1,1,0,0,0.0,0.9019682399845581,,,,,,,,,,,,,,,,,,,,,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.07475757920186704,0.07475757920186704,0.07475757920186704,0.9892554890153218,0.9892554890153218,0.9892554890153218,0.7647058823529411,0.7647058823529411,0.7647058823529411,1.0,0,0,0,0,0,469.0770299574908,0.1735585010842716
t02_s00_o000037,2,1.004,0,0.0061359405517578125,o000037,9.956821009281941e-05,0.17864887530987325,431,9.956821009281941e-05,3.720364265818054,3.2805411859897338,3.5060192056155812,0.028752615955188337,656.5782124459605,2462.6748046875,1794.2360834179235,0.17864887530987325,5259.1875,-9.036863106171106,-0.0008997842843352932,0.0,0,0,0,0,,,0.0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,481.0796585260025,0.17799947365462093
t02_s00_o000038,2,1.004,0,0.0061359405517578125,o000038,1.4785070640233045e-05,0.02343238621010488,64,1.4785070640233045e-05,4.392078250646591,3.501791626214981,3.3870303630828857,0.015225734933649981,485.83192443847656,693.6784057617188,1584.8680591583252,0.02343238621010488,2426.344482421875,-44.7482248544693,-0.0006616056654983606,0.0,0,0,0,0,,,0.0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,613.2042102813721,0.22688555780410766
t02_s00_o000039,2,1.004,0,0.0061359405517578125,o000039,5.0130630139540167e-05,0.05885831620938318,217,5.0130630139540167e-05,4.111099624414049,3.863428180668211,3.3960504784562073,0.022873792906670867,513.3844911074309,813.8543701171875,1174.098870202693,0.05885831620938318,1712.4686279296875,40.298666193737965,0.0020201975300750685,0.5,1,0,0,0,0.0,0.8725882728573554,0.7777777777777778,1,1,0,0,0.0,1.0108780926946135,0.0,0.7465437788018433,0.7465437788018433,0.7465437788018433,0.5785714285714286,0.5785714285714286,0.5785714285714286,0.4835820895522388,0.4835820895522388,0.4835820895522388,0.17228978594575725,0.17228978594575725,0.17228978594575725,0.6762559114644504,0.6762559114644504,0.6762559114644504,0.7465437788018433,0.7465437788018433,0.7465437788018433,1.0,0.9216589861751152,0.9216589861751152,0.9216589861751152,0.91324200913242,0.91324200913242,0.91324200913242,0.847457627118644,0.847457627118644,0.847457627118644,0.049055150046323985,0.049055150046323985,0.049055150046323985,0.9983563766542477,0.9983563766542477,0.9983563766542477,0.9216589861751152,0.9216589861751152,0.9216589861751152,1.0,0,0,0,0,0,147.32988798783117,0.05451205855549753
