struc_perc_id,source_ladder_id,object_name,target_mass_class,selected_model_mass,progenitor_type,network,stage_index,phase_name,zone_start,zone_end,n_zones,q_start,q_end,q_mid,mass_start,mass_end,radius_start,radius_end,mean_logT,mean_logRho,mean_logP,mean_ye,mean_support_margin_proxy,mean_energy_loss_proxy,dominant_species_mode,composition_stage_mode,boundary_role_mode,struc_perc_role_mode,delta_logT,delta_logRho,delta_ye,delta_support_margin,delta_energy_loss,composition_transition_count,gap,gap_source,alpha_ready,unns_interpretation,raw_reference
A2_20M_radial_bin_039,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,4,intermediate_shell,2194,2251,58,0.471497179289,0.448131943106,0.460293536048,5.4984258582,5.22594910869,0.0608321725221,0.0526054975374,8.60616592217,3.68575245874,20.1980932136,0.499874132283,16.5123407549,-3.9544607297,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.08615399018,0.27637128979,7.7528896e-05,0.0725970204,0.08490279675,0,0.00931144296766,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2194--profile_single_M19.98_128net.data::zone=2251
A2_20M_radial_bin_040,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,4,intermediate_shell,2252,2309,58,0.447838153908,0.422032709702,0.435169215466,5.22252304764,4.92158949397,0.0525165999548,0.0455165505993,8.69153927135,3.92792217898,20.5310091262,0.499861640424,16.6030869472,-4.60951260745,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.0797383652,0.21411358808,1.84281599996e-06,0.0908202754,0.63231719634,0,0.0110450333614,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2252--profile_single_M19.98_128net.data::zone=2309
A2_20M_radial_bin_041,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,4,intermediate_shell,2310,2366,57,0.421327002506,0.390250505284,0.405718654831,4.91335979746,4.55095717149,0.0453435869025,0.0384019990296,8.77453779088,4.15154436241,20.8490607566,0.499860018073,16.6975163942,-4.7918316746,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.08104255414,0.21911310869,1.371448e-06,0.0920703465,0.38431259637,0,0.0100831368812,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2310--profile_single_M19.98_128net.data::zone=2366
A2_20M_radial_bin_042,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,4,intermediate_shell,2367,2424,58,0.389543684312,0.353505854705,0.371156286526,4.54271448654,4.12245463582,0.0382568544925,0.0313862413628,8.859652216,4.38259128055,21.1766015722,0.499858720792,16.7940102917,-3.37494719647,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.08501267596,0.23164735634,1.21588599999e-06,0.0961786983,2.72851803682,0,0.0210117603762,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2367--profile_single_M19.98_128net.data::zone=2424
A2_20M_radial_bin_043,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,4,intermediate_shell,2425,2482,58,0.352799864104,0.314050746964,0.334016908862,4.11422163433,3.66234375039,0.0312602708439,0.024698226964,8.94565879912,4.61820194313,21.509195767,0.499857520395,16.8909938239,-0.626273945683,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.08968987518,0.24712928037,1.25215499996e-06,0.1008016384,1.54682934058,0,0.0162226652781,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2425--profile_single_M19.98_128net.data::zone=2482
A2_20M_radial_bin_044,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,4,intermediate_shell,2483,2540,58,0.313347821289,0.275593248941,0.293663026668,3.65414649094,3.2138666208,0.024584384927,0.0186437754222,9.04118164789,4.88394674057,21.8818311544,0.499856096774,16.9978844139,0.245036726764,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.09323652626,0.26257781819,1.51612499999e-06,0.1038233262,0.51766271225,0,0.0120348410452,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2483--profile_single_M19.98_128net.data::zone=2540
A2_20M_radial_bin_045,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,4,intermediate_shell,2541,2597,57,0.274898490434,0.245856293382,0.259453057252,3.20576460386,2.86708523467,0.0185369144719,0.0141137983385,9.13149179207,5.14300063551,22.2410022738,0.499854380626,17.0980016383,0.170102946272,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.08291417776,0.24284309404,1.84166899997e-06,0.0916200852,0.675447089169,0,0.011778950803,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2541--profile_single_M19.98_128net.data::zone=2597
A2_20M_radial_bin_046,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,4,intermediate_shell,2598,2655,58,0.245511970713,0.225695133529,0.235249893739,2.86306987096,2.63197323923,0.0140617111303,0.0110680815136,9.20703694308,5.36868984206,22.5502948702,0.499852541962,17.1816050281,-0.840091965439,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.0686399345,0.20908621995,1.74606100001e-06,0.0763012278,1.26241773228,0,0.0130240974487,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2598--profile_single_M19.98_128net.data::zone=2655
A2_20M_radial_bin_047,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,4,intermediate_shell,2656,2713,58,0.225354643838,0.208793859763,0.216691020117,2.62800257429,2.43487683062,0.0110166669255,0.00851165565404,9.27846559709,5.58896298698,22.8509769231,0.499850981239,17.2620139361,-2.38335314513,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.07120161313,0.22184357895,1.10119200003e-06,0.0811789249,1.62901079006,0,0.015057093822,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2656--profile_single_M19.98_128net.data::zone=2713
A2_20M_radial_bin_048,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,4,intermediate_shell,2714,2770,57,0.208625964394,0.198411410147,0.202948405461,2.43291889687,2.31380054014,0.00848621492316,0.00715784551046,9.33120210984,5.8692128567,23.1304587909,0.499725403668,17.2612459342,-0.683855095628,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.02723745099,0.31476816112,0.000153169074,0.0835190308,2.89339813668,0,0.0203928511219,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2714--profile_single_M19.98_128net.data::zone=2770
A2_20M_radial_bin_049,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,2771,2828,58,0.198078325735,0.185636560146,0.191982261913,2.30991623282,2.16482496051,0.00712341323069,0.0059333259491,9.375896879,6.13152349808,23.3846573741,0.499681475475,17.253133876,-0.904710427681,o16,carbon_oxygen_layer,intermediate_shell,support_shell_state,0.06715270679,0.22680898574,4.0770057e-05,0.0650979474,1.307751317,0,0.0131685766088,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2771--profile_single_M19.98_128net.data::zone=2828
A2_20M_radial_bin_050,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,2829,2886,58,0.185265174264,0.173001365181,0.179196079767,2.1604939956,2.0174779863,0.00590048918552,0.00491527677693,9.44286659556,6.37274586677,23.6823854232,0.499606913436,17.3096395564,-1.39722505257,si28,silicon_rich_layer,intermediate_shell,support_shell_state,0.06260887206,0.23821487093,6.4738459e-05,0.0476342996,0.02824534317,1,0.00877189565594,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2829--profile_single_M19.98_128net.data::zone=2886
A2_20M_radial_bin_051,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,2887,2944,58,0.172837923381,0.160035407709,0.166351789185,2.01557198842,1.86627378196,0.00490331265375,0.00404347503813,9.50875334697,6.6183860918,23.9830389058,0.499569764283,17.364652814,-1.12990061914,si28,silicon_rich_layer,intermediate_shell,support_shell_state,0.06492195162,0.24711991735,0.000769710892,0.0528251813,0.875165798847,0,0.0114313944196,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2887--profile_single_M19.98_128net.data::zone=2944
A2_20M_radial_bin_052,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,2945,3001,57,0.159873730208,0.147383638974,0.153757838354,1.86438835869,1.71873353056,0.00403365053233,0.00334889576047,9.5752455111,6.86853789725,24.2780494665,0.490522489137,17.4095115693,-1.35976974022,si28,silicon_rich_layer,intermediate_shell,support_shell_state,0.06973968738,0.23687852865,0.009805679364,0.0556384793,1.69655123306,0,0.0188677039947,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=2945--profile_single_M19.98_128net.data::zone=3001
A2_20M_radial_bin_053,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,3002,3059,58,0.147219808706,0.135317194872,0.141215117518,1.71682300252,1.57801911872,0.00334055634133,0.00276999464784,9.6442524315,7.09383864853,24.5713568393,0.488346021863,17.4775181907,-2.03226942775,si28,silicon_rich_layer,intermediate_shell,support_shell_state,0.06361981151,0.21918716163,0.001201960523,0.060747286,0.00108447919,1,0.0091906809517,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3002--profile_single_M19.98_128net.data::zone=3059
A2_20M_radial_bin_054,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,3060,3117,58,0.13514236299,0.124250362221,0.129546960966,1.57598029392,1.44896180621,0.00276219023589,0.00231039057583,9.70377328803,7.32074511,24.8486846473,0.485969948202,17.5279395373,-1.94524361612,he4,helium_rich,intermediate_shell,support_shell_state,0.05455727841,0.22158394762,0.003940550507,0.0423489281,0.42585807067,1,0.0114461319538,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3060--profile_single_M19.98_128net.data::zone=3117
A2_20M_radial_bin_055,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,3118,3175,58,0.123944465062,0.119797228473,0.120712569242,1.44539454659,1.39703100614,0.00229867264604,0.00214523134762,9.74149010855,7.5153450328,25.0621404899,0.482880858577,17.5467954571,-2.0363006392,fe56,iron_group_layer,intermediate_shell,support_shell_state,0.0026516834,0.12586438344,0.00033209877,0.0266594015,0.62387199636,0,0.00539391684966,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3118--profile_single_M19.98_128net.data::zone=3175
A2_20M_radial_bin_056,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,3176,3232,57,0.119796481654,0.117708223841,0.119463721131,1.39702229701,1.37266980614,0.00214520691002,0.00208587049789,9.71931260672,7.59927240425,25.0918885533,0.484229195767,17.4926161491,-2.27663458624,fe56,iron_group_layer,intermediate_shell,support_shell_state,0.02119125986,0.10050517581,0.000178361556,0.0468860635,0.79539549499,0,0.00695028780334,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3176--profile_single_M19.98_128net.data::zone=3232
A2_20M_radial_bin_057,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,3233,3290,58,0.117557940689,0.113350012411,0.116114962301,1.37091725955,1.32184595506,0.00208173877501,0.00197943869211,9.70024296831,7.71690287445,25.1735931756,0.482070271848,17.4566903011,-2.43686505134,fe56,iron_group_layer,intermediate_shell,support_shell_state,0.02560150477,0.13265677372,0.004560004872,0.0349915911,1.80957684814,0,0.0136017620517,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3233--profile_single_M19.98_128net.data::zone=3290
A2_20M_radial_bin_058,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,3291,3348,58,0.113199729258,0.100610680422,0.1069807473,1.32009340847,1.17328457336,0.00197608343517,0.00172469574917,9.71205103781,7.90756187906,25.3743843829,0.477069151932,17.4668225038,-2.19442835887,fe56,iron_group_layer,intermediate_shell,support_shell_state,0.04706653558,0.21069208787,0.004654462687,0.0502543653,0.02037823456,0,0.00790149938156,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3291--profile_single_M19.98_128net.data::zone=3348
A2_20M_radial_bin_059,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,3349,3405,57,0.100322169236,0.0851809302173,0.092953519841,1.16992006254,0.993348528697,0.00171949667301,0.00147321376028,9.75926775786,8.12357778767,25.6404833899,0.47060028071,17.5169056022,-2.80828052886,fe56,iron_group_layer,intermediate_shell,support_shell_state,0.04298274484,0.21795783652,0.007904227239,0.0461978872,1.12777435369,0,0.0140186877035,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3349--profile_single_M19.98_128net.data::zone=3405
A2_20M_radial_bin_060,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,3406,3463,58,0.0848992305692,0.0677293909352,0.0763902009486,0.990063451507,0.789835126986,0.00146904613418,0.00123491014899,9.79748724845,8.34606667488,25.9080500658,0.463440738569,17.5619833909,-4.82282250138,fe56,iron_group_layer,intermediate_shell,support_shell_state,0.03221349442,0.21850530043,0.005690511239,0.0433902209,3.25517859069,0,0.0221769974858,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3406--profile_single_M19.98_128net.data::zone=3463
A2_20M_radial_bin_061,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,5,inner_shell,3464,3521,58,0.0674631589433,0.0483066341624,0.057906386093,0.786730427886,0.563334115384,0.00123155203971,0.00100024804237,9.82662933591,8.56563922911,26.1717692222,0.458342566566,17.6061299931,-8.48954040501,fe56,iron_group_layer,intermediate_shell,support_shell_state,0.02524436646,0.21038139944,0.004745887017,0.0427076571,3.75227007774,0,0.0236211395901,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3464--profile_single_M19.98_128net.data::zone=3521
A2_20M_radial_bin_062,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,6,core_boundary,3522,3579,58,0.048069421707,0.0272412232517,0.037734442524,0.560567831393,0.317677078285,0.000997458724677,0.000748367357087,9.85182169682,8.78139491233,26.4330076993,0.453437429864,17.6516127869,-11.4603443722,fe56,iron_group_layer,core_boundary_region,precollapse_boundary_state,0.02362022277,0.21646812858,0.004895303331,0.0468264506,2.3270246036,0,0.0174114494389,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3522--profile_single_M19.98_128net.data::zone=3579
A2_20M_radial_bin_063,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,6,core_boundary,3580,3636,57,0.0269306678104,0.00767047111631,0.0170436782714,0.314055495497,0.0894501994562,0.000744430198304,0.000444876890055,9.87278099985,8.99796805991,26.6975252092,0.448719255499,17.6995571493,-13.9440092216,fe56,iron_group_layer,core_boundary_region,precollapse_boundary_state,0.01844228996,0.21145296877,0.004430499554,0.0483140345,1.4501963783,0,0.0130569069643,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3580--profile_single_M19.98_128net.data::zone=3636
A2_20M_radial_bin_064,A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,7,inner_core,3637,3694,58,0.00714363188864,9.90837751007e-08,0.00179011981053,0.083306395082,1.15547836779e-06,0.000433123750576,1.01059436018e-05,9.88008622904,9.19771309759,26.9412971368,0.44491216083,17.7435840392,-16.6940237587,fe56,iron_group_layer,inner_core,precollapse_boundary_state,0.02476033402,0.08746594203,0.002055473782,0.0094604824,1.5793663545,2,0.0138173244071,weighted_radial_profile_change_logT_logRho_ye_support_loss_composition,yes,compact radial pre-supernova structural state derived from real profile ladder,A2_20M_presupernova_profile_ladder.csv::profile_single_M19.98_128net.data::zone=3637--profile_single_M19.98_128net.data::zone=3694
