id,source,role,representation,depth,JPR_gain,JPR_mid_contrast,JPR_phase_state_rho,JPR_pairs,JPR_near_pairs,FL_peak_contrast,FL_capture,FL_nodes,FL_df,FC_parent_axis_r2,FC_parent_full_r2,FC_parent_mixed_gain,FC_frac_axis_gain,FC_frac_mixed_gain,FC_frac_total_gain
MS_M1p7,MALZ_SMITH_2021,QP_NON_DTQC_TOPO,JPR,4,-0.07474357301303702,-0.022373334472854944,-0.02699726424889312,80000.0,808.0,,,,,,,,,,
MS_M1p7,MALZ_SMITH_2021,QP_NON_DTQC_TOPO,FL,1,,,,,,0.2463996144567578,0.9762625018521293,12.0,0.10947133631927197,,,,,,
MS_M1p7,MALZ_SMITH_2021,QP_NON_DTQC_TOPO,FL,2,,,,,,0.5298772218500881,0.9227646638032352,10.0,0.10947133631927197,,,,,,
MS_M1p7,MALZ_SMITH_2021,QP_NON_DTQC_TOPO,FL,3,,,,,,0.6842173463774477,1.0,10.0,0.10947133631927197,,,,,,
MS_M1p7,MALZ_SMITH_2021,QP_NON_DTQC_TOPO,FL,4,,,,,,0.5197608391508027,0.9830903423499814,9.0,0.10947133631927197,,,,,,
MS_M1p7,MALZ_SMITH_2021,QP_NON_DTQC_TOPO,FC,2,,,,,,,,,,0.2520021358875915,0.2850461111549996,0.0330439752674081,-0.10476556467721876,-0.0704317042279634,-0.17519726890518217
MS_M1p7,MALZ_SMITH_2021,QP_NON_DTQC_TOPO,FC,3,,,,,,,,,,0.2520021358875915,0.2850461111549996,0.0330439752674081,-0.04493003850784302,-0.19187651209301052,-0.23680655060085354
MS_M1p7,MALZ_SMITH_2021,QP_NON_DTQC_TOPO,FC,4,,,,,,,,,,0.2520021358875915,0.2850461111549996,0.0330439752674081,-0.12787350960418778,-0.5802139648095446,-0.7080874744137323
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,1,0.012300464798740696,0.02619252825011209,0.10621931136717117,80000.0,826.0,,,,,,,,,,
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,2,0.004625190926757616,-0.0002826720711777142,-0.028275093428414465,80000.0,810.0,,,,,,,,,,
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,3,-0.02851650091219371,-0.05099390628163847,-0.02823365267322038,80000.0,803.0,,,,,,,,,,
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,4,-0.08129849382699383,-0.04625754682429806,-0.05692548211942416,80000.0,801.0,,,,,,,,,,
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,1,,,,,,0.04835857204911176,0.9447067220681209,12.0,0.11025456158987995,,,,,,
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,2,,,,,,0.6032024753798663,0.8959464124493671,10.0,0.11025456158987995,,,,,,
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,3,,,,,,0.47816901660504074,1.0,10.0,0.11025456158987995,,,,,,
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,4,,,,,,0.16787436558495317,0.9701352096401041,9.0,0.11025456158987995,,,,,,
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,2,,,,,,,,,,-0.25977199812135476,-0.2760714942400527,-0.01629949611869791,-0.14516537883516872,-0.30679366483919335,-0.45195904367436207
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,3,,,,,,,,,,-0.25977199812135476,-0.2760714942400527,-0.01629949611869791,-0.22347759159423858,-0.867697814045993,-1.0911754056402316
MS_M2p3,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,4,,,,,,,,,,-0.25977199812135476,-0.2760714942400527,-0.01629949611869791,-0.690414805868494,-2.6793807097561437,-3.3697955156246375
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,1,0.2246197493533426,0.2482797509782091,0.20130568205333707,80000.0,801.0,,,,,,,,,,
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,2,0.11505971654027092,0.13689486516636573,-0.06864305360045933,80000.0,810.0,,,,,,,,,,
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,3,-0.05729753754369349,-0.10120024894161195,0.00647117936328403,80000.0,801.0,,,,,,,,,,
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,4,-0.19142169683029642,-0.13586944552247537,-0.013697643273256406,80000.0,807.0,,,,,,,,,,
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,1,,,,,,0.3822645651532248,0.9521149502778742,12.0,0.10980414477963997,,,,,,
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,2,,,,,,0.9952597149565979,0.9631075256983778,10.0,0.10980414477963997,,,,,,
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,3,,,,,,0.8418564263544468,1.0,10.0,0.10980414477963997,,,,,,
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,4,,,,,,0.63051233781505,0.9825719086261163,9.0,0.10980414477963997,,,,,,
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,2,,,,,,,,,,0.28387854542062907,0.31593983177117363,0.03206128635054456,-0.05461980929079996,-0.05145723690761822,-0.10607704619841818
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,3,,,,,,,,,,0.28387854542062907,0.31593983177117363,0.03206128635054456,-0.0607593698757008,-0.1696358262272704,-0.23039519610297118
MS_M2p6,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,4,,,,,,,,,,0.28387854542062907,0.31593983177117363,0.03206128635054456,-0.17965964984476332,-0.18803931737492544,-0.36769896721968875
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,1,0.2566666630390767,0.2809877695289954,0.21166684084541237,80000.0,850.0,,,,,,,,,,
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,2,0.12648440120624527,0.15432972449641558,-0.0768740182452677,80000.0,818.0,,,,,,,,,,
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,3,-0.051420584228457855,-0.10684599131444683,0.007066351131427548,80000.0,802.0,,,,,,,,,,
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,4,-0.08464071460863298,-0.021931435015043244,0.0030231083014397833,80000.0,806.0,,,,,,,,,,
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,1,,,,,,0.35636177957537996,0.9371894227830876,12.0,0.10980414477963997,,,,,,
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,2,,,,,,0.7617105395153301,0.9590119085594055,10.0,0.10980414477963997,,,,,,
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,3,,,,,,0.6692041311992072,1.0,10.0,0.10980414477963997,,,,,,
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,4,,,,,,0.43064554558212487,0.9873891321787324,9.0,0.10980414477963997,,,,,,
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,2,,,,,,,,,,0.31658284399812386,0.3601510304318026,0.04356818643367871,-0.02642807573819772,-0.024819112027819,-0.05124718776601672
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,3,,,,,,,,,,0.31658284399812386,0.3601510304318026,0.04356818643367871,-0.029387231504574785,-0.0505795575271889,-0.07996678903176369
MS_M2p8,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,4,,,,,,,,,,0.31658284399812386,0.3601510304318026,0.04356818643367871,-0.027860846727642385,-0.1871882926397586,-0.215049139367401
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,1,0.1909589104780124,0.2063832847247562,0.15826231467330007,80000.0,802.0,,,,,,,,,,
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,2,0.07220381660416042,0.07854207482960174,-0.0384878763524849,80000.0,801.0,,,,,,,,,,
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,3,-0.014586408696548592,-0.03638717852823681,0.0021458564171215992,80000.0,827.0,,,,,,,,,,
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,4,-0.13636445259606367,-0.0919457309558871,-0.013441442430491644,80000.0,802.0,,,,,,,,,,
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,1,,,,,,0.07896791408543705,0.8847821238495089,12.0,0.11025456158987995,,,,,,
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,2,,,,,,0.6703773591816571,0.9568058372235828,10.0,0.11025456158987995,,,,,,
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,3,,,,,,0.6805577079256482,1.0,10.0,0.11025456158987995,,,,,,
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,4,,,,,,0.4099951209698827,0.9695634460375447,9.0,0.11025456158987995,,,,,,
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,2,,,,,,,,,,0.18727812226293092,0.22252056388867164,0.03524244162574072,-0.01517886260546325,-0.05834730666307533,-0.07352616926853858
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,3,,,,,,,,,,0.18727812226293092,0.22252056388867164,0.03524244162574072,-0.084380039884932,-0.03436072004837021,-0.11874075993330221
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,4,,,,,,,,,,0.18727812226293092,0.22252056388867164,0.03524244162574072,-0.007905035216938444,-0.27676225830091633,-0.2846672935178548
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,1,0.10753036770181901,0.12976894690628638,0.10860641216946366,80000.0,802.0,,,,,,,,,,
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,2,0.07424967753702871,0.07994980370634963,-0.04007571388208648,80000.0,801.0,,,,,,,,,,
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,3,-0.11318108580081154,-0.12659300390905237,-0.0022333206692630465,80000.0,810.0,,,,,,,,,,
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,4,-0.12531850101288367,-0.1038581724147638,-0.009851583785216077,80000.0,802.0,,,,,,,,,,
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,1,,,,,,0.18718207282780872,0.8905677489136445,12.0,0.10947133631927197,,,,,,
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,2,,,,,,0.3344976890922821,0.9493871008800023,10.0,0.10947133631927197,,,,,,
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,3,,,,,,0.5657239079667831,1.0,10.0,0.10947133631927197,,,,,,
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,4,,,,,,0.4846275362706546,0.9662649385879157,9.0,0.10947133631927197,,,,,,
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,2,,,,,,,,,,0.10212554011955681,0.11864889275523241,0.0165233526356756,-0.06587145171164732,-0.05912193572977731,-0.12499338744142463
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,3,,,,,,,,,,0.10212554011955681,0.11864889275523241,0.0165233526356756,-0.07356238663268588,-0.14565860221739158,-0.21922098885007746
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,4,,,,,,,,,,0.10212554011955681,0.11864889275523241,0.0165233526356756,-0.05289470320337064,-0.8043212592857045,-0.8572159624890752
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,1,0.12395976112452223,0.15142306359920843,0.1280001176147868,80000.0,830.0,,,,,,,,,,
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,2,0.07933078559762585,0.07628268462140775,-0.04587811311803653,80000.0,847.0,,,,,,,,,,
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,3,-0.05664102302949359,-0.08107643450105861,0.004748053637858613,80000.0,802.0,,,,,,,,,,
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,JPR,4,-0.1776954457311568,-0.14477954354763956,-0.004581891677797756,80000.0,808.0,,,,,,,,,,
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,1,,,,,,0.13244138629008087,0.9103857870645491,12.0,0.11025456158987995,,,,,,
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,2,,,,,,0.6434616864931707,0.9538594913797572,10.0,0.11025456158987995,,,,,,
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,3,,,,,,0.635774480520346,1.0,10.0,0.11025456158987995,,,,,,
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FL,4,,,,,,0.6175571643102739,0.9817598423509972,9.0,0.11025456158987995,,,,,,
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,2,,,,,,,,,,0.12745745663111863,0.15410531485395637,0.026647858222837745,-0.014319783333832603,-0.0508620145300408,-0.0651817978638734
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,3,,,,,,,,,,0.12745745663111863,0.15410531485395637,0.026647858222837745,-0.05321072001126778,-0.02369821359197556,-0.07690893360324334
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,FC,4,,,,,,,,,,0.12745745663111863,0.15410531485395637,0.026647858222837745,-0.020708985654866036,-0.37932811096724844,-0.4000370966221145
