id,source,role,variant,VD_family_contrast,VD_delta,JPR_cover_advantage,JPR_delta,JPR_best_depth,FL_best_peak_contrast,FL_delta,FL_best_depth,FC_frac_total_gain,FC_total_delta,FC_frac_mixed_gain,FC_mixed_delta,FC_best_fractional_depth
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,AFFINE_STATE,0.02926102712366091,1.0408340855860843e-17,-0.11875509387385197,-6.938893903907228e-17,1,0.6805577079256484,2.220446049250313e-16,3,-0.07352616926853944,-9.43689570931383e-16,-0.05834730666307539,-9.020562075079397e-17,2
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,CLOCK_EXCHANGE,0.02926102712366091,1.0408340855860843e-17,-0.12061498395556935,-0.0018598900817174552,1,0.6805577079256482,0.0,3,-0.0735261692685388,-3.0531133177191805e-16,-0.058347306663075665,-3.677613769070831e-16,2
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,DOWNSAMPLE_5,0.0554744735222232,0.0262134463985623,-0.1886163085986557,-0.0698612147248037,1,0.4452801963417051,-0.235277511583943,2,-0.1846862403629831,-0.1111600710944445,-0.1194680463983656,-0.0611207397352902,2
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,NOISE_0.02SD,0.031470825155341,0.0022097980316801,-0.1008542327541087,0.0179008611197432,1,0.6779544226928338,-0.0026032852328143,3,-0.0735003100223579,2.5859246180676143e-05,-0.058262198102381,8.510856069424144e-05,2
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,ORIGIN_SHIFT,0.02926102712366091,1.0408340855860843e-17,-0.12894887762340923,-0.01019378374955733,1,0.6805577079256482,0.0,3,-0.07352616926853855,-5.551115123125783e-17,-0.05834730666307508,2.1510571102112408e-16,2
MS_M3p0,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,PREFIX_0.75,0.0434129848941524,0.0141519577704915,-0.0785444060305767,0.0402106878432751,1,0.8195382045896616,0.1389804966640134,3,-0.4104177166974715,-0.3368915474289329,-0.3087511327262615,-0.2504038260631862,2
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,AFFINE_STATE,0.06503855678128645,5.551115123125783e-17,-0.033280690164790516,-3.191891195797325e-16,1,0.565723907966783,-1.1102230246251565e-16,3,-0.12499338744142535,-7.494005416219807e-16,-0.05912193572977785,-5.48172618408671e-16,2
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,CLOCK_EXCHANGE,0.06503855678128645,5.551115123125783e-17,-0.03590384911010425,-0.0026231589453140497,1,0.5657239079667831,0.0,3,-0.12499338744142506,-4.579669976578771e-16,-0.0591219357297776,-2.983724378680108e-16,2
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,DOWNSAMPLE_5,0.0613917470004755,-0.0036468097808108,-0.0763213132041491,-0.0430406230393588,1,0.2858559504480375,-0.2798679575187455,2,-0.2847752678973433,-0.1597818804559186,-0.1451096346758461,-0.0859876989460688,2
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,NOISE_0.02SD,0.0655778632414803,0.0005393064601938,-0.0257373038382311,0.0075433863265591,1,0.5622555329008386,-0.0034683750659444,3,-0.1242352541620562,0.0007581332793683,-0.058672090514711,0.0004498452150662,2
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,ORIGIN_SHIFT,0.06503855678128645,5.551115123125783e-17,-0.03790556167521386,-0.004624871510423664,1,0.5657239079667831,0.0,3,-0.12499338744142391,6.938893903907228e-16,-0.05912193572977644,8.604228440844963e-16,2
MS_M3p2,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,PREFIX_0.75,0.0571586033248828,-0.0078799534564036,-0.0376330697457638,-0.0043523795809735,1,0.7785557209897539,0.2128318130229708,3,-0.4019682725452189,-0.2769748851037943,-0.2340464406349617,-0.1749245049051844,2
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,AFFINE_STATE,0.07627672915342948,-2.7755575615628914e-17,-0.04462897552689615,1.457167719820518e-16,1,0.6434616864931706,-1.1102230246251565e-16,2,-0.0651817978638726,8.049116928532385e-16,-0.05086201453003991,8.881784197001252e-16,2
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,CLOCK_EXCHANGE,0.07627672915342956,5.551115123125783e-17,-0.04946268707220325,-0.00483371154530695,1,0.6434616864931707,0.0,2,-0.06518179786387349,-8.326672684688674e-17,-0.050862014530040744,5.551115123125783e-17,2
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,DOWNSAMPLE_5,0.0440600255921659,-0.0322167035612636,-0.0655598246110094,-0.020930849084113,1,0.4457883485737955,-0.1976733379193751,3,-0.1161843502973518,-0.0510025524334784,-0.0961606125031183,-0.0452985979730775,2
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,NOISE_0.02SD,0.0766085389000734,0.0003318097466438,-0.0154750570038606,0.0291539185230357,1,0.6426144673070848,-0.0008472191860858,2,-0.0652751120059385,-9.331414206509292e-05,-0.0505807813336035,0.0002812331964372,2
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,ORIGIN_SHIFT,0.07627672915342956,5.551115123125783e-17,-0.05163770572515636,-0.007008730198260059,1,0.6434616864931707,0.0,2,-0.06518179786387407,-6.661338147750939e-16,-0.05086201453004141,-6.106226635438361e-16,2
MS_M3p4,MALZ_SMITH_2021,QP_NON_DTQC_TRIVIAL,PREFIX_0.75,0.066660646488452,-0.0096160826649775,-0.1463092395203623,-0.1016802639934659,1,0.4985026508501007,-0.14495903564307,3,-0.3838110952136427,-0.3186292973497693,-0.26943926363209,-0.2185772491020491,2
ZHU_FIG1_C1,ZHU_2026,DTQC_POSITIVE,AFFINE_STATE,0.25110789102506204,1.1102230246251565e-16,0.08557954597993445,2.498001805406602e-16,2,1.1049327125149282,-1.3322676295501878e-15,1,0.09497091570901561,1.3877787807814457e-17,0.13861066517277876,2.498001805406602e-16,2
ZHU_FIG1_C1,ZHU_2026,DTQC_POSITIVE,CLOCK_EXCHANGE,0.2511078910250619,0.0,0.07816665896096309,-0.007412887018971109,2,1.1049327125149295,0.0,1,0.09497091570901495,-6.522560269672795e-16,0.1386106651727783,-1.942890293094024e-16,2
ZHU_FIG1_C1,ZHU_2026,DTQC_POSITIVE,DOWNSAMPLE_5,0.3355591069452365,0.0844512159201746,-0.0795719147411786,-0.1651514607211128,1,1.5117418801335274,0.4068091676185978,1,0.1142305048054636,0.0192595890964479,0.1554738540974508,0.0168631889246723,2
ZHU_FIG1_C1,ZHU_2026,DTQC_POSITIVE,NOISE_0.02SD,0.2529129921950214,0.0018051011699594,0.1239777793272152,0.0383982333472809,2,0.9823218533215288,-0.1226108591934007,1,0.0953993455671513,0.0004284298581357,0.1391511049917253,0.0005404398189468,2
ZHU_FIG1_C1,ZHU_2026,DTQC_POSITIVE,ORIGIN_SHIFT,0.2511078910250619,0.0,0.08400758241250161,-0.0015719635674325827,2,1.1049327125149295,0.0,1,0.09497091570901606,4.579669976578771e-16,0.1386106651727793,8.049116928532385e-16,2
ZHU_FIG1_C1,ZHU_2026,DTQC_POSITIVE,PREFIX_0.75,0.2846308877832141,0.0335229967581522,0.1673651320173554,0.0817855860374212,2,0.9116532630701544,-0.1932794494447751,1,0.1595191468303536,0.064548231121338,0.2046674932466722,0.0660568280738936,2
ZHU_FIG1_C3,ZHU_2026,DTQC_POSITIVE,AFFINE_STATE,0.1154939750653905,-9.71445146547012e-17,0.07284184848895525,1.5265566588595902e-16,2,0.9377959692519228,7.771561172376096e-16,1,0.28913523648394746,2.7755575615628914e-16,0.3005329479347151,1.6653345369377348e-16,2
ZHU_FIG1_C3,ZHU_2026,DTQC_POSITIVE,CLOCK_EXCHANGE,0.11549397506539061,1.3877787807814457e-17,0.06308442878438802,-0.009757419704567075,2,0.937795969251922,0.0,1,0.28913523648394734,1.6653345369377348e-16,0.30053294793471486,-5.551115123125783e-17,2
ZHU_FIG1_C3,ZHU_2026,DTQC_POSITIVE,DOWNSAMPLE_5,0.2745394955434237,0.1590455204780331,-0.4772191275978993,-0.5500609760868544,1,1.218518026155056,0.2807220569031339,1,0.2966085809856765,0.0074733445017293,0.3109780629487839,0.0104451150140689,2
ZHU_FIG1_C3,ZHU_2026,DTQC_POSITIVE,NOISE_0.02SD,0.1152107007134064,-0.0002832743519841,0.0059738245646416,-0.0668680239243134,2,0.9409272561437528,0.0031312868918309,1,0.2897672534530595,0.0006320169691123,0.3010883756911472,0.0005554277564322,2
ZHU_FIG1_C3,ZHU_2026,DTQC_POSITIVE,ORIGIN_SHIFT,0.11549397506539061,1.3877787807814457e-17,0.06491394497899428,-0.007927903509960824,2,0.937795969251922,0.0,1,0.2891352364839478,6.106226635438361e-16,0.3005329479347152,2.7755575615628914e-16,2
ZHU_FIG1_C3,ZHU_2026,DTQC_POSITIVE,PREFIX_0.75,0.120774621102065,0.0052806460366744,0.1153846153846154,0.0425427668956602,2,1.0315177629219654,0.0937217936700434,3,0.3226606941665942,0.033525457682647,0.3388146350036697,0.0382816870689547,2
