"gCode","GlassNo","Nd","NdMethod","Colorant","ColorantMW","ColorantWtPct","Thickness","ThickMethod","Density","DensMethod"
13516,149450,1.52100002765656,"Priven-2000","Nd2O3",0,2.84999990463257,2,"Default",2.48300004005432,"Priven-2000"
13516,149451,1.49800002574921,"Priven-2000","Nd2O3",0,2.74000000953674,2,"Default",2.51699995994568,"Priven-2000"
13516,149452,1.53199994564056,"Priven-2000","Nd2O3",0,3.19000005722046,2,"Default",2.43600010871887,"Priven-2000"
13524,116874,1.69599997997284,"Priven-2000","TiO2",0,22.8999996185303,2,"Default",3.1949999332428,"Priven-2000"
13555,149453,1.51699995994568,"Priven-2000","CuO",0,0.579999983310699,2,"Default",2.38499999046326,"Priven-2000"
13555,149454,1.50600004196167,"Priven-2000","CuO",0,0.569999992847443,2,"Default",2.19600009918213,"Priven-2000"
13555,149455,1.49000000953674,"Priven-2000","CuO",0,0.600000023841858,2,"Default",2.00600004196167,"Priven-2000"
13577,78958,1.46899998188019,"Rough","LaF3",0,5.48999977111816,2,"Default",4.65999984741211,"Rough"
13578,78959,1.46800005435944,"Rough","LaF3",0,5.07999992370605,2,"Default",4.65999984741211,"Rough"
13578,78960,1.46800005435944,"Rough","LaF3",0,5.07999992370605,2,"Default",4.65999984741211,"Rough"
13632,130260,1.65799999237061,"Priven-2000","GeO2",0,44.7400016784668,2,"Default",3.29099988937378,"Priven-2000"
13632,130261,1.60399997234344,"Priven-2000","SiO2",0,31.75,2,"Default",2.73699998855591,"Priven-2000"
13632,130262,1.55400002002716,"Rough","CaCl2",0,7.6399998664856,2,"Default",2.94000005722046,"Rough"
13653,59668,1.61800003051758,"Rough","CeO2",0,38.5900001525879,2,"Default",3.22000002861023,"Priven-2000"
13653,59669,1.63999998569489,"Rough","CeO2",0,45.3899993896484,2,"Default",3.45499992370605,"Priven-2000"
13653,59670,1.66199994087219,"Rough","CeO2",0,51.4300003051758,2,"Default",3.69000005722046,"Priven-2000"
13653,77251,1.61600005626678,"Rough","CeO2",0,37.8800010681152,2,"Default",3.25799989700317,"Priven-2000"
13653,59671,1.61500000953674,"Rough","CeO2",0,37.3699989318848,2,"Default",3.28600001335144,"Priven-2000"
13653,59672,1.6360000371933,"Rough","CeO2",0,44.0299987792969,2,"Default",3.52099990844727,"Priven-2000"
13653,59673,1.65699994564056,"Rough","CeO2",0,49.9700012207031,2,"Default",3.74200010299683,"Priven-2000"
13653,125486,1.59399998188019,"Rough","CeO2",0,29.8400001525879,2,"Default",3.05800008773804,"Priven-2000"
13653,125487,1.59599995613098,"Rough","CeO2",0,30.8899993896484,2,"Default",2.99200010299683,"Priven-2000"
13654,149458,1.61500000953674,"Rough","CeO2",0,37.3699989318848,2,"Default",3.28600001335144,"Priven-2000"
13655,117420,1.557000041008,"Priven-2000","Tl2O",0,0.00300000002607703,2,"Default",2.62199997901917,"Priven-2000"
13656,117421,1.557000041008,"Priven-2000","PbO",0,0.0520000010728836,2,"Default",2.62299990653992,"Priven-2000"
13656,117422,1.557000041008,"Priven-2000","P2O5",0,71.6800003051758,2,"Default",2.62199997901917,"Priven-2000"
13657,117423,1.51699995994568,"Priven-2000","Bi2O3",0,0.970000028610229,2,"Default",2.40000009536743,"Priven-2000"
13657,117424,1.49500000476837,"Priven-2000","Bi2O3",0,1.00999999046326,2,"Default",2.0789999961853,"Priven-2000"
13657,117425,1.48699998855591,"Priven-2000","Bi2O3",0,1,2,"Default",1.99500000476837,"Priven-2000"
13658,149459,1.51699995994568,"Priven-2000","Bi2O3",0,0.970000028610229,2,"Default",2.40000009536743,"Priven-2000"
13693,79025,1.51499998569489,"Priven-2000","SiO2",0,71.4100036621094,2,"Default",2.47900009155273,"Priven-2000"
13693,79026,1.51800000667572,"Priven-2000","MoO3",0,1.13999998569489,2,"Default",2.49000000953674,"Priven-2000"
13693,79027,1.52100002765656,"Priven-2000","MoO3",0,2.17000007629395,2,"Default",2.5,"Priven-2000"
13693,79028,1.52100002765656,"Priven-2000","MoO3",0,2.27999997138977,2,"Default",2.50099992752075,"Priven-2000"
13694,79029,1.51499998569489,"Priven-2000","SiO2",0,71.4100036621094,2,"Default",2.47900009155273,"Priven-2000"
13694,79030,1.51800000667572,"Priven-2000","MoO3",0,0.990000009536743,2,"Default",2.48799991607666,"Priven-2000"
13694,79031,1.51999998092651,"Priven-2000","MoO3",0,1.72000002861023,2,"Default",2.49600005149841,"Priven-2000"
13694,79032,1.51999998092651,"Priven-2000","MoO3",0,1.75999999046326,2,"Default",2.49600005149841,"Priven-2000"
13694,79033,1.51999998092651,"Priven-2000","MoO3",0,1.87999999523163,2,"Default",2.49699997901917,"Priven-2000"
13694,79034,1.51999998092651,"Priven-2000","MoO3",0,1.95000004768372,2,"Default",2.49799990653992,"Priven-2000"
13695,79035,1.51499998569489,"Priven-2000","SiO2",0,71.4100036621094,2,"Default",2.47900009155273,"Priven-2000"
13695,79036,1.51499998569489,"Priven-2000","SiO2",0,71.4100036621094,2,"Default",2.47900009155273,"Priven-2000"
13695,79037,1.51900005340576,"Priven-2000","MoO3",0,1.52999997138977,2,"Default",2.49399995803833,"Priven-2000"
13695,79038,1.51999998092651,"Priven-2000","MoO3",0,1.60000002384186,2,"Default",2.49399995803833,"Priven-2000"
13695,79039,1.51999998092651,"Priven-2000","MoO3",0,1.74000000953674,2,"Default",2.49600005149841,"Priven-2000"
13695,79040,1.51999998092651,"Priven-2000","MoO3",0,1.83000004291534,2,"Default",2.49699997901917,"Priven-2000"
13695,79041,1.51999998092651,"Priven-2000","MoO3",0,1.91999995708466,2,"Default",2.49699997901917,"Priven-2000"
13696,79065,1.52900004386902,"Priven-2000","Pr2O3",0,3.83999991416931,2,"Default",2.42600011825562,"Priven-2000"
13696,79066,1.51400005817413,"Priven-2000","Pr2O3",0,3.84999990463257,2,"Default",2.46600008010864,"Priven-2000"
13696,79067,1.50899994373322,"Priven-2000","Pr2O3",0,3.84999990463257,2,"Default",2.47099995613098,"Priven-2000"
13697,79068,1.54999995231628,"Priven-2000","Pr2O3",0,3.83999991416931,2,"Default",2.4760000705719,"Priven-2000"
13697,79069,1.53299999237061,"Priven-2000","Pr2O3",0,3.84999990463257,2,"Default",2.56100010871887,"Priven-2000"
13697,79070,1.5349999666214,"Priven-2000","Pr2O3",0,3.85999989509583,2,"Default",2.55200004577637,"Priven-2000"
13698,79071,1.54299998283386,"Priven-2000","Pr2O3",0,3.85999989509583,2,"Default",2.8840000629425,"Priven-2000"
13698,79072,1.53400003910065,"Priven-2000","Pr2O3",0,3.85999989509583,2,"Default",2.73600006103516,"Priven-2000"
13698,79073,1.51600003242493,"Priven-2000","Pr2O3",0,3.84999990463257,2,"Default",2.5090000629425,"Priven-2000"
13699,79074,1.59099996089935,"Priven-2000","Pr2O3",0,3.82999992370605,2,"Default",3.11199998855591,"Priven-2000"
13699,79075,1.57799994945526,"Priven-2000","Pr2O3",0,3.82999992370605,2,"Default",2.81500005722046,"Priven-2000"
13699,79076,1.5789999961853,"Priven-2000","Pr2O3",0,3.83999991416931,2,"Default",2.45099997520447,"Priven-2000"
13700,117611,1.71700000762939,"Priven-2000","TiO2",0,16.9500007629395,2,"Default",3.66100001335144,"Priven-2000"
13725,79156,1.48699998855591,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",1.99600005149841,"Priven-2000"
13725,79157,1.49500000476837,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.08800005912781,"Priven-2000"
13725,79158,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13725,79159,1.50899994373322,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.28500008583069,"Priven-2000"
13725,79160,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13726,79161,1.52699995040894,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.11899995803833,"Priven-2000"
13726,79162,1.54900002479553,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.22300004959106,"Priven-2000"
13726,79163,1.56599998474121,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.26600003242493,"Priven-2000"
13726,79164,1.56700003147125,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.21700000762939,"Priven-2000"
13727,79165,1.47800004482269,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",1.95000004768372,"Priven-2000"
13727,79166,1.48300004005432,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.01399993896484,"Priven-2000"
13727,79167,1.48699998855591,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.08200001716614,"Priven-2000"
13727,79168,1.49600005149841,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.2279999256134,"Priven-2000"
13728,79169,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.22499990463257,"Priven-2000"
13728,79170,1.50899994373322,"Priven-2000","CdO",0,5,2,"Default",2.22000002861023,"Priven-2000"
13728,79171,1.51600003242493,"Priven-2000","CdO",0,10,2,"Default",2.25300002098083,"Priven-2000"
13728,79172,1.50199997425079,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.2039999961853,"Priven-2000"
13728,79173,1.50600004196167,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.31299996376038,"Priven-2000"
13729,79174,1.48699998855591,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",1.99600005149841,"Priven-2000"
13729,79175,1.48699998855591,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",1.99600005149841,"Priven-2000"
13729,79176,1.48699998855591,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",1.99600005149841,"Priven-2000"
13729,79177,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13729,79178,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13729,79179,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13729,79180,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13729,79181,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13730,79182,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13730,79183,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13730,79184,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13730,79185,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13730,79186,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13730,79187,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13730,79188,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13731,79189,1.5,"Priven-2000","Cr2O3",0,0.00999999977648258,2,"Default",2.1489999294281,"Priven-2000"
13731,79190,1.5,"Priven-2000","Cr2O3",0,0.0199999995529652,2,"Default",2.1489999294281,"Priven-2000"
13731,79191,1.5,"Priven-2000","Cr2O3",0,0.0299999993294477,2,"Default",2.1489999294281,"Priven-2000"
13731,79192,1.5,"Priven-2000","Cr2O3",0,0.0399999991059303,2,"Default",2.15000009536743,"Priven-2000"
13731,79193,1.5,"Priven-2000","Cr2O3",0,0.100000001490116,2,"Default",2.15100002288818,"Priven-2000"
13731,79194,1.50100004673004,"Priven-2000","Cr2O3",0,0.200000002980232,2,"Default",2.15400004386902,"Priven-2000"
13732,79195,1.5,"Priven-2000","Cr2O3",0,0.00999999977648258,2,"Default",2.1489999294281,"Priven-2000"
13732,79196,1.5,"Priven-2000","Cr2O3",0,0.0199999995529652,2,"Default",2.1489999294281,"Priven-2000"
13732,79197,1.5,"Priven-2000","Cr2O3",0,0.0299999993294477,2,"Default",2.1489999294281,"Priven-2000"
13732,79198,1.5,"Priven-2000","Cr2O3",0,0.0399999991059303,2,"Default",2.15000009536743,"Priven-2000"
13732,79199,1.5,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.15000009536743,"Priven-2000"
13733,79200,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13733,79201,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13733,79202,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13733,79203,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13733,79204,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13734,79205,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13734,79206,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13734,79207,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13734,79208,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13734,79209,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13734,79210,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13734,79211,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13734,79212,1.51400005817413,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.38100004196167,"Priven-2000"
13735,79213,1.56599998474121,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.26600003242493,"Priven-2000"
13735,79214,1.50300002098083,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.18499994277954,"Priven-2000"
13735,79215,1.48699998855591,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.08200001716614,"Priven-2000"
13736,79077,1.51600003242493,"Priven-2000","Cr2O3",0,0.0509999990463257,2,"Default",2.55800008773804,"Priven-2000"
13736,79078,1.51800000667572,"Priven-2000","Cr2O3",0,0.0520000010728836,2,"Default",2.57399988174438,"Priven-2000"
13736,79079,1.51400005817413,"Priven-2000","Cr2O3",0,0.0509999990463257,2,"Default",2.53200006484985,"Priven-2000"
13736,79080,1.51600003242493,"Priven-2000","Cr2O3",0,0.0520000010728836,2,"Default",2.52800011634827,"Priven-2000"
13736,79081,1.51800000667572,"Priven-2000","Cr2O3",0,0.0529999993741512,2,"Default",2.5239999294281,"Priven-2000"
13736,79082,1.51999998092651,"Priven-2000","Cr2O3",0,0.0540000014007092,2,"Default",2.51999998092651,"Priven-2000"
13737,79083,1.52300000190735,"Priven-2000","ZnO",0,6.57000017166138,2,"Default",2.61999988555908,"Priven-2000"
13737,79084,1.53199994564056,"Priven-2000","ZnO",0,12.9200000762939,2,"Default",2.69899988174438,"Priven-2000"
13737,79085,1.52100002765656,"Priven-2000","ZnO",0,6.57999992370605,2,"Default",2.59400010108948,"Priven-2000"
13737,79086,1.52999997138977,"Priven-2000","ZnO",0,12.960000038147,2,"Default",2.65300011634827,"Priven-2000"
13737,79087,1.53900003433228,"Priven-2000","ZnO",0,19.1399993896484,2,"Default",2.71199989318848,"Priven-2000"
13737,79088,1.54900002479553,"Priven-2000","ZnO",0,25.1399993896484,2,"Default",2.7720000743866,"Priven-2000"
13738,79089,1.5460000038147,"Priven-2000","Cr2O3",0,0.0439999997615814,2,"Default",2.89599990844727,"Priven-2000"
13738,79090,1.5809999704361,"Priven-2000","Cr2O3",0,0.0590000003576279,2,"Default",3.25099992752075,"Priven-2000"
13738,79091,1.54299998283386,"Priven-2000","Cr2O3",0,0.0439999997615814,2,"Default",2.86800003051758,"Priven-2000"
13738,79092,1.57500004768372,"Priven-2000","Cr2O3",0,0.0590000003576279,2,"Default",3.19799995422363,"Priven-2000"
13738,79093,1.60800004005432,"Priven-2000","Cr2O3",0,0.0540000014007092,2,"Default",3.52699995040894,"Priven-2000"
13738,79094,1.64300000667572,"Priven-2000","Cr2O3",0,0.0489999987185001,2,"Default",3.85400009155273,"Priven-2000"
13739,79095,1.52499997615814,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.58299994468689,"Priven-2000"
13739,79096,1.53600001335144,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.62199997901917,"Priven-2000"
13739,79097,1.52300000190735,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.55699992179871,"Priven-2000"
13739,79098,1.53299999237061,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.57800006866455,"Priven-2000"
13739,79099,1.54499995708466,"Priven-2000","Cr2O3",0,0.0509999990463257,2,"Default",2.59999990463257,"Priven-2000"
13739,79100,1.55599999427795,"Priven-2000","Cr2O3",0,0.0509999990463257,2,"Default",2.62299990653992,"Priven-2000"
13740,79101,1.52499997615814,"Priven-2000","Cr2O3",0,0.0480000004172325,2,"Default",2.67300009727478,"Priven-2000"
13740,79102,1.53600001335144,"Priven-2000","Cr2O3",0,0.0469999983906746,2,"Default",2.80599999427795,"Priven-2000"
13740,79103,1.52300000190735,"Priven-2000","Cr2O3",0,0.0480000004172325,2,"Default",2.64599990844727,"Priven-2000"
13740,79104,1.53299999237061,"Priven-2000","Cr2O3",0,0.0469999983906746,2,"Default",2.75799989700317,"Priven-2000"
13740,79105,1.54499995708466,"Priven-2000","Cr2O3",0,0.0450000017881393,2,"Default",2.87199997901917,"Priven-2000"
13740,79106,1.55599999427795,"Priven-2000","Cr2O3",0,0.0439999997615814,2,"Default",2.98799991607666,"Priven-2000"
13741,79107,1.52699995040894,"Priven-2000","Cr2O3",0,0.046000000089407,2,"Default",2.72199988365173,"Priven-2000"
13741,79108,1.54200005531311,"Priven-2000","Cr2O3",0,0.0430000014603138,2,"Default",2.90700006484985,"Priven-2000"
13741,79109,1.557000041008,"Priven-2000","Cr2O3",0,0.0410000011324883,2,"Default",3.09200000762939,"Priven-2000"
13742,79110,1.51999998092651,"Priven-2000","Cr2O3",0,0.0500000007450581,2,"Default",2.54800009727478,"Priven-2000"
13742,79111,1.52699995040894,"Priven-2000","Cr2O3",0,0.0489999987185001,2,"Default",2.55900001525879,"Priven-2000"
13742,79112,1.52699995040894,"Priven-2000","Cr2O3",0,0.0489999987185001,2,"Default",2.53200006484985,"Priven-2000"
13742,79113,1.52600002288818,"Priven-2000","Cr2O3",0,0.0480000004172325,2,"Default",2.50600004196167,"Priven-2000"
13743,79114,1.51600003242493,"Priven-2000","Cr2O3",0,0.0480000004172325,2,"Default",2.57800006866455,"Priven-2000"
13743,79115,1.51999998092651,"Priven-2000","Cr2O3",0,0.0469999983906746,2,"Default",2.6010000705719,"Priven-2000"
13743,79116,1.51999998092651,"Priven-2000","Cr2O3",0,0.0450000017881393,2,"Default",2.57999992370605,"Priven-2000"
13743,79117,1.52300000190735,"Priven-2000","Cr2O3",0,0.0439999997615814,2,"Default",2.58999991416931,"Priven-2000"
13744,79118,1.59300005435944,"Priven-2000","Cr2O3",0,0.0399999991059303,2,"Default",2.58500003814697,"Priven-2000"
13744,79119,1.59800004959106,"Priven-2000","Cr2O3",0,0.0590000003576279,2,"Default",2.6340000629425,"Priven-2000"
13744,79120,1.60699999332428,"Priven-2000","Cr2O3",0,0.0410000011324883,2,"Default",2.64599990844727,"Priven-2000"
13744,79121,1.57299995422363,"Priven-2000","Cr2O3",0,0.0410000011324883,2,"Default",2.43400001525879,"Priven-2000"
13744,79122,1.56500005722046,"Priven-2000","Cr2O3",0,0.0450000017881393,2,"Default",2.46099996566772,"Priven-2000"
13745,79123,1.55499994754791,"Priven-2000","Cr2O3",0,0.0599999986588955,2,"Default",2.52699995040894,"Priven-2000"
13745,79124,1.54700005054474,"Priven-2000","Cr2O3",0,0.0590000003576279,2,"Default",2.51799988746643,"Priven-2000"
13745,79125,1.53999996185303,"Priven-2000","Cr2O3",0,0.0590000003576279,2,"Default",2.57399988174438,"Priven-2000"
13745,79126,1.57099997997284,"Priven-2000","Cr2O3",0,0.0399999991059303,2,"Default",2.43400001525879,"Priven-2000"
13745,79127,1.53999996185303,"Priven-2000","Cr2O3",0,0.0590000003576279,2,"Default",2.57399988174438,"Priven-2000"
13746,79128,1.59200000762939,"Priven-2000","Cr2O3",0,0.0399999991059303,2,"Default",2.58100008964539,"Priven-2000"
13746,79129,1.58700001239777,"Priven-2000","Cr2O3",0,0.0410000011324883,2,"Default",2.56699991226196,"Priven-2000"
13746,79130,1.5809999704361,"Priven-2000","Cr2O3",0,0.0410000011324883,2,"Default",2.54800009727478,"Priven-2000"
13746,79131,1.57500004768372,"Priven-2000","Cr2O3",0,0.0419999994337559,2,"Default",2.51900005340576,"Priven-2000"
13746,79132,1.56700003147125,"Priven-2000","Cr2O3",0,0.0419999994337559,2,"Default",2.4779999256134,"Priven-2000"
13746,79133,1.58599996566772,"Priven-2000","Cr2O3",0,0.0430000014603138,2,"Default",2.73000001907349,"Priven-2000"
13747,79134,1.59300005435944,"Priven-2000","ZnO",0,1.08000004291534,2,"Default",2.59299993515015,"Priven-2000"
13747,79135,1.59200000762939,"Priven-2000","ZnO",0,5.30999994277954,2,"Default",2.62299990653992,"Priven-2000"
13747,79136,1.58899998664856,"Priven-2000","ZnO",0,15.4300003051758,2,"Default",2.68199992179871,"Priven-2000"
13747,79137,1.59399998188019,"Priven-2000","CdO",0,1.69000005722046,2,"Default",2.60999989509583,"Priven-2000"
13747,79138,1.59599995613098,"Priven-2000","CdO",0,8.14000034332275,2,"Default",2.70799994468689,"Priven-2000"
13747,79139,1.60800004005432,"Priven-2000","CdO",0,39.7099990844727,2,"Default",3.31800007820129,"Priven-2000"
13748,79140,1.57599997520447,"Priven-2000","Cr2O3",0,0.0599999986588955,2,"Default",2.46399998664856,"Priven-2000"
13748,79141,1.58700001239777,"Priven-2000","Cr2O3",0,0.0570000000298023,2,"Default",2.62100005149841,"Priven-2000"
13748,79142,1.60300004482269,"Priven-2000","Cr2O3",0,0.0439999997615814,2,"Default",3.31599998474121,"Priven-2000"
13749,79143,1.59399998188019,"Priven-2000","Cr2O3",0,0.0410000011324883,2,"Default",2.60400009155273,"Priven-2000"
13749,79144,1.59399998188019,"Priven-2000","Cr2O3",0,0.0410000011324883,2,"Default",2.62400007247925,"Priven-2000"
13749,79145,1.59200000762939,"Priven-2000","Cr2O3",0,0.0410000011324883,2,"Default",2.62400007247925,"Priven-2000"
13749,79146,1.59200000762939,"Priven-2000","Cr2O3",0,0.0410000011324883,2,"Default",2.64199995994568,"Priven-2000"
13750,79147,1.59099996089935,"Priven-2000","Cr2O3",0,0.0419999994337559,2,"Default",2.57399988174438,"Priven-2000"
13750,79148,1.5900000333786,"Priven-2000","Cr2O3",0,0.0430000014603138,2,"Default",2.57999992370605,"Priven-2000"
13750,79149,1.59200000762939,"Priven-2000","Cr2O3",0,0.0439999997615814,2,"Default",2.58100008964539,"Priven-2000"
13750,79150,1.59599995613098,"Priven-2000","Cr2O3",0,0.0450000017881393,2,"Default",2.58599996566772,"Priven-2000"
13751,79151,1.59800004959106,"Priven-2000","Cr2O3",0,0.0399999991059303,2,"Default",2.59899997711182,"Priven-2000"
13751,79152,1.60300004482269,"Priven-2000","Cr2O3",0,0.0399999991059303,2,"Default",2.61199998855591,"Priven-2000"
13751,79153,1.61899995803833,"Priven-2000","Cr2O3",0,0.0399999991059303,2,"Default",2.65499997138977,"Priven-2000"
13751,79154,1.59599995613098,"Priven-2000","ZrO2",0,0.819999992847443,2,"Default",2.6010000705719,"Priven-2000"
13751,79155,1.59899997711182,"Priven-2000","ZrO2",0,1.62999999523163,2,"Default",2.61700010299683,"Priven-2000"
13755,117740,2.30900001525879,"Priven-2000","Bi2O3",0,41.9900016784668,2,"Default",8.33100032806396,"Priven-2000"
13755,117741,2.30900001525879,"Priven-2000","Nd2O3",0,0.0480000004172325,2,"Default",8.33100032806396,"Priven-2000"
13755,117742,2.31500005722046,"Priven-2000","Nd2O3",0,0.980000019073486,2,"Default",8.33699989318848,"Priven-2000"
13756,117853,2.16499996185303,"Priven-2000","PbO",0,93.6900024414063,2,"Default",7.79099988937378,"Priven-2000"
13756,117854,2.18199992179871,"Priven-2000","PbO",0,95.4599990844727,2,"Default",7.99900007247925,"Priven-2000"
13757,117855,2.03900003433228,"Priven-2000","PbO",0,89.5599975585938,2,"Default",7.07399988174438,"Priven-2000"
13758,117856,2.04999995231628,"Priven-2000","PbO",0,91.2399978637695,2,"Default",7.24399995803833,"Priven-2000"
13759,117857,2.03999996185303,"Priven-2000","PbO",0,87.9400024414063,2,"Default",6.83099985122681,"Priven-2000"
13760,117858,2.34100008010864,"Rough","PbO",0,92.2699966430664,2,"Default",8.55000019073486,"Rough"
13761,117859,2.3529999256134,"Rough","ZnO",0,2.22000002861023,2,"Default",8.64000034332275,"Rough"
13762,117860,2.34599995613098,"Rough","PbO",0,91.870002746582,2,"Default",8.57999992370605,"Rough"
13814,117893,1.63999998569489,"Priven-2000","GeO2",0,59.1199989318848,2,"Default",3.33200001716614,"Priven-2000"
13839,79395,1.50399994850159,"Priven-2000","Nd2O3",0,0.980000019073486,2,"Default",2.20199990272522,"Priven-2000"
13839,79396,1.50600004196167,"Priven-2000","Nd2O3",0,1.94000005722046,2,"Default",2.22099995613098,"Priven-2000"
13839,79397,1.50800001621246,"Priven-2000","Nd2O3",0,2.9300000667572,2,"Default",2.2409999370575,"Priven-2000"
13839,79398,1.50999999046326,"Priven-2000","Nd2O3",0,3.85999989509583,2,"Default",2.25999999046326,"Priven-2000"
13839,79399,1.51199996471405,"Priven-2000","Nd2O3",0,4.76000022888184,2,"Default",2.27800011634827,"Priven-2000"
13840,79400,1.57799994945526,"Priven-2000","Nd2O3",0,1.94000005722046,2,"Default",2.4300000667572,"Priven-2000"
13840,79401,1.5809999704361,"Priven-2000","Nd2O3",0,3.85999989509583,2,"Default",2.46099996566772,"Priven-2000"
13840,79402,1.58399999141693,"Priven-2000","Nd2O3",0,5.65000009536743,2,"Default",2.4909999370575,"Priven-2000"
13841,79403,1.69599997997284,"Priven-2000","NiO",0,0.25,2,"Default",3.84100008010864,"Priven-2000"
13841,79404,1.77400004863739,"Priven-2000","NiO",0,0.25,2,"Default",4.57800006866455,"Priven-2000"
13841,79405,1.93299996852875,"Priven-2000","NiO",0,0.25,2,"Default",5.95699977874756,"Priven-2000"
13841,79406,2.10999989509583,"Priven-2000","NiO",0,0.25,2,"Default",7.11800003051758,"Priven-2000"
13842,79407,1.91700005531311,"Priven-2000","NiO",0,0.25,2,"Default",5.84899997711182,"Priven-2000"
13842,79408,1.8639999628067,"Priven-2000","NiO",0,0.25,2,"Default",5.39599990844727,"Priven-2000"
13842,79409,1.81200003623962,"Priven-2000","NiO",0,0.25,2,"Default",4.92899990081787,"Priven-2000"
13843,79410,1.91100001335144,"Priven-2000","NiO",0,0.25,2,"Default",5.79400014877319,"Priven-2000"
13843,79411,1.84099996089935,"Priven-2000","NiO",0,0.25,2,"Default",5.17199993133545,"Priven-2000"
