A,ABEAM,AMIN,BAFFLES,BENMHD,BENMHD_A,BT,CFI_A,CFI_AS,CHIEFF,COND,DELTA,DELTAL,DELTAU,DWMHDMW,DWMHDMWSTD,DWMHDMWSTD_A,DWMHDMW_A,FLUXGAS,FRINGES,GAPOUT,GASTOT,HDR,HDRSTD,HERATE,HETOT,ILH,IP,KAPPA,MDBTSM,MISSION,NEL,NEL20,NEL20STD,NELSTD,NEUTRATE,NNG,PDHEII,PDIV,PDIV150,PECH,PLH,PLMW,PLMWSTD,PMID,PNBI,PNBIMW_A,POHMSMOOTH,POHMSMOOTHMW_A,PRAD,PRADCORE,PRyter,PTOTMW,PTOTMW_A,PTOTMW_ASTD,Q95,Q95STD,RGEO,RMAG,SEEDING,SHOT,SHOTDATE,SHOTYEAR,SPLASMA,THL,TIME,VOL,WMHD,WMHD_A,WMHD_ASTD,WMHD_STD,Z,ZEFF,ZEFF_A,ZGEO,ZMAG,cH,cHe,nRyter
1.0,1.0,0.22202277318997815,0.0,0.7844598479082561,0.7969496559583027,1.4382001865343124,0.05332054388830548,-0.26854778475010516,2.317344019137835,1,0.37218867106871173,0.5962971530177376,0.14808018911968576,0.08297403244105045,0.02024305474153028,0.0036904426512668308,0.05042155610000001,8.979163521959828e+19,3.1057422391604623,0.03853420309586948,9.746748605334802e+20,4.418366606317915,0.6529848195345285,4.0426411589161635e+20,2.6212845484835167e+20,1.0,0.24139189800995026,1.5903920368714766,0.02,1.0,5.397955220346814e+19,0.5397955220346814,0.009543130881761008,9.543130881761009e+17,,0.34610613070878077,0.04295592995598683,0.09944161090775791,0.10796265686505072,0.0,0.36188325832370477,0.8560133043999999,0.004431798151266816,0.0035660567217117058,880543.5543587076,0.8423000054999997,197551.74866693123,0.18376222299999995,208986.78588867188,61559.63134765625,0.3660219671182369,1.057853255304168,0.9064348604999999,0.000741355499999985,3.225907705046914,0.011167479379104827,0.8754255107857966,0.8909978378902782,1.0,68003.0,738085.0,2020.0,9.87613651969216,2.5,1.913,1.2813477841290561,9728.660156249998,10640.632984,0.0,0.0,1.0,1.083977060246746,1.0834530349999987,-0.008287683806636116,-0.007075918753716079,0.8127964477129296,0.2980623413661402,0.3911314779586364
1.0,1.0,0.22257280214266342,0.0,0.8438900676091287,0.8405476046464871,1.4363586428831352,0.06331614991909891,-0.11683651553042869,1.774434920396062,1,0.3722134950486096,0.5978471799330277,0.14657981355081903,0.09882912452049063,0.025396901791906717,0.005933280055488898,0.0714519528000001,2.533632775255155e+19,2.708916060684714,0.03759149061549783,8.530596639457465e+20,4.269038309383539,0.427982526212994,4.2010909896353e+20,9.809218410944754e+19,1.0,0.24169747901119407,1.5952291705391624,0.02,1.0,4.682945369518137e+19,0.4682945369518137,0.011287793729577004,1.1287793729577004e+18,,0.30198599742639787,0.03283027537372627,0.06499544088162773,0.07398538384100438,0.0,0.3277260713691301,0.7247511356999996,0.007150489555488936,0.0029402009548491347,782091.0479110598,0.7406177944999998,190310.69240901782,0.18560996899999999,161903.01513671875,51635.73455810547,0.36570403273813074,0.9517697964766224,0.7962030884999997,0.0012172095000000382,3.2615651867606426,0.009297875133932902,0.8758191750808196,0.8919072936881673,1.0,68006.0,738085.0,2020.0,9.920240098779852,2.5,1.112,1.2919497164812956,10540.49396306818,11839.254323000001,0.0,0.0,1.0,1.1642482330233406,1.165593845,-0.006527036428451537,-0.005621825598857619,0.8089407982970911,0.16198910486885007,0.3897552802483087
1.0,1.0,0.22289255938746713,0.0,0.829406581926753,0.8241649419607687,1.4361999013025055,0.06493654039013226,-0.1732491029434997,1.8478940957941634,1,0.37163433297113935,0.5975850197401914,0.1456836380741813,0.09759641361849543,0.02895068738405448,0.006771090962008102,0.052332586799999935,2.8469603469822194e+19,2.6333301219274285,0.03722588656165372,8.759272028824234e+20,4.17652518727594,0.8284130791987092,4.301622534216633e+20,9.670297319463302e+19,1.0,0.2419795049751244,1.593077621676705,0.02,1.0,4.558082286388625e+19,0.45580822863886256,0.007914948368335475,7.914948368335474e+17,,0.2940202789351018,0.03315973292937147,0.06071792891982696,0.06826624791898109,0.0,0.32153635131125513,0.7370272571999998,0.013691391962008064,0.0034687732108253278,780014.4110664421,0.737772272,189425.7211409618,0.17853065349999991,161087.0819091797,51393.741607666016,0.36575437279613987,0.9487555653148345,0.7893598439999998,0.006920300999999961,3.257006211714311,0.010437366061574823,0.8758698390288784,0.8918355811725963,1.0,68007.0,738085.0,2020.0,9.92529769377275,2.5,1.112,1.2937737053090874,10388.022904829544,11588.222396000001,0.0,0.0,1.0,1.1191042189750964,1.1218876949999985,-0.006644857878034764,-0.005767942871898413,0.8014933685954466,0.1606233539055868,0.38913724472838607
1.0,1.0,0.22246554358439008,0.0,0.7845848431833669,0.8035582252511099,1.4376898869469585,0.053741978037006755,-0.46793153347868643,2.149534766024655,1,0.3705079745162617,0.5940290852026505,0.14698685637929224,0.08394079876911924,0.020736089232663735,0.004887880545442716,0.03690725119999974,3.5891194058293156e+18,2.999502003018278,0.03791734378988082,8.786697729055583e+20,4.720621408866674,0.3817053887666211,2.8325034492705577e+20,2.3506902377221954e+20,1.0,0.24151705822450248,1.5858752944252705,0.02,1.0,5.2544189185684865e+19,0.5254418918568486,0.010054238635983436,1.0054238635983436e+18,,0.33886966000484,0.03956210044159367,0.08923749082364422,0.09265899239202977,0.0,0.35502885486189206,0.7915672433000003,0.007434364045442746,0.0031605250862023642,782109.3574480525,0.7430330814999998,196860.96930729083,0.18414864499999992,178239.8681640625,54413.72299194336,0.3659519840366455,0.98368063179226,0.8284744945,0.0025464835000000297,3.2177518714557993,0.008922025181353366,0.8756071694872594,0.8912757310000334,1.0,68007.0,738085.0,2020.0,9.882083719426934,2.5,1.878,1.2838529781861736,9738.584650213068,10643.215591000002,0.0,0.0,1.0,1.111811095878167,1.1133269049999988,-0.008835770867087624,-0.0074269981335171225,0.8243499387557549,0.2779751588612587,0.3900962133498527
4.0,2.0,0.22341676056385038,0.0,1.0740464668346872,0.8933015310825259,1.4422369435619695,0.10187357432785762,0.4183536304406359,1.366922926255507,1,0.36747314984148194,0.5773189392956819,0.15762736241925843,0.059920633604067707,0.0033058407650459315,0.0028754740246518806,0.027479638199999986,2.6314645353602784e+17,2.541787151654716,0.04030991757999757,1.6214026823156728e+20,0.12207603923626098,0.05172737048292038,5.174055068221603e+16,2.1257098699271365e+19,1.0,0.2421108988650498,1.5741546479138462,0.02,1.0,4.588205830862774e+19,0.45882058308627743,0.00849186400290912,8.491864002909119e+17,,0.2972903080840132,0.08559275016469305,0.018661768243926513,0.017131168922288716,0.0,0.32105128110604336,0.5870279550499998,0.018454805474651836,0.001162741498044392,603644.2739781825,0.5224974354999998,182933.6471773952,0.16584872599999995,132109.4512939453,40897.36557006836,0.36564058572166275,0.7769859131757615,0.6145075932499998,0.015579331449999956,3.242144931446422,0.017132075738343588,0.8721914846788753,0.8910084095868197,0.0,68195.0,738094.0,2020.0,9.824363361705432,2.5,1.019,1.277928048914129,13387.99915660511,12480.514578,0.0,0.0,2.0,1.7896567674289134,1.8043857649999986,-0.002348492768677798,-0.0018324420598219147,0.10687906245127687,0.07165026276962765,0.38833281536346376
4.0,2.0,0.22257066179405557,0.0,0.9681157328409178,0.8368736891603792,1.4444148731453068,0.09804363377396931,0.5346525002751674,1.2323090941909682,1,0.37423952601172705,0.5827981504527004,0.16568090428005564,0.051810403860178204,0.007892827922041332,0.0005424296333407207,0.09859996059999988,9.495062416860322e+16,2.6190527779399413,0.041750610611655394,1.6231598222976267e+20,0.41233348846870926,0.023608660376424836,3.273358810549425e+16,2.1294546606261826e+19,1.0,0.2423867653140548,1.5812004858797246,0.02,1.0,4.753625042385822e+19,0.4753625042385822,0.007256576283512673,7.256576283512673e+17,,0.30541128712486504,0.08397631329722888,0.020680555900438033,0.01767364217036167,0.0,0.32917174997939386,0.47962469944999986,0.010202372583340665,0.0014720407501310545,560565.4304464523,0.4929061024999998,180886.67883434848,0.16385622449999995,121613.0142211914,35512.630462646484,0.3662218387431064,0.7410024173226875,0.5782246600499997,0.009659942949999945,3.2285298325798726,0.02170179811724539,0.8715866221622988,0.889203505082564,0.0,68195.0,738094.0,2020.0,9.806302547454834,2.5,1.75,1.2715457298538904,12044.197753906248,11232.501864,0.0,0.0,2.0,1.744904723496667,1.7510558749999996,-0.004037834703922272,-0.0036812740294077557,0.2917589368889551,0.07170836970941241,0.39073526671166264
4.0,2.0,0.22354696826501325,0.0,1.022180032689875,0.8481532045620803,1.4414991658036826,0.10833927179355823,0.5354624305674108,1.206011741716025,1,0.368690160187808,0.5803245360201055,0.1570557823235338,0.05099496099729417,0.005470486490533456,0.00040206900290697817,0.0839854965999999,1.7852590602043576e+18,2.5564844175241883,0.039637723489241064,1.5295177947180958e+20,0.2882253216528662,0.0725781228116778,4.211951707470405e+16,2.1156321759720366e+19,1.0,0.2415272489116916,1.5778018886392768,0.02,1.0,4.5274952544431866e+19,0.4527495254443187,0.007244597193973741,7.244597193973741e+17,,0.29408770313831395,0.033241289489436734,0.017548411613566947,0.016843180628197965,0.0,0.3185780504243357,0.5115620131499999,0.006166355252906895,0.0018859365211094513,587019.4769339556,0.5192862224999998,185338.98469591848,0.16564959599999995,130368.56079101562,38421.207427978516,0.3654499974987807,0.7570243656461256,0.5955475097499998,0.005764286249999917,3.2558097947727545,0.009889138887109522,0.8727352754636245,0.8910510458729481,0.0,68197.0,738094.0,2020.0,9.848080418326637,2.5,1.006,1.282315210862593,12765.323597301136,12346.92311,0.0,0.0,2.0,1.7541270468242929,1.751951959999999,-0.002643787048079751,-0.002236239663034212,0.22126052880740818,0.0714937370622982,0.3876828631051918
4.0,2.0,0.2218949429013512,0.0,1.1251116476660064,0.9700294364300467,1.438621826277121,0.05704849476599854,0.20904437217653235,1.6507620821173554,1,0.36782212149013166,0.5749334720048037,0.16071077639406378,0.05539963132571353,0.01093055262019153,0.002301882295882112,0.03647320350000004,4.716871995591717e+18,4.245830148749518,0.038975445443933554,2.6870253273156806e+20,0.41308581002740336,0.13857709905238838,8.20343194845475e+16,2.1185431991415316e+19,1.0,0.24093950272077122,1.5738078680905427,0.02,1.0,7.51016156304482e+19,0.7510161563044819,0.009514191870219377,9.514191870219378e+17,,0.48288331099024245,0.033241289489436734,0.049346166310004255,0.04309600486656644,0.0,0.45570686638807895,0.7467300554999997,0.005970756295882101,0.0020100469960331927,693025.0410685771,0.6609470484999997,217054.17917511822,0.19790438199999993,159340.59143066406,43877.384185791016,0.36579341932024984,0.8924676630502512,0.7832032589999998,0.0036688739999999886,3.2014940218491983,0.011417613915909593,0.8750709986144846,0.8942487104372544,0.0,68197.0,738094.0,2020.0,9.797892137007278,2.5,1.814,1.2668502872640437,13777.57111150568,12978.341330000001,0.0,0.0,2.0,1.6727897831332792,1.6741718249999997,-0.00672763315114108,-0.006367839502424678,0.28532420665216246,0.07153897370466472,0.39119383629170196
4.0,2.0,0.22355503521182318,0.0,1.0069663395387665,0.8358829166218492,1.4411914724367232,0.09675680857204068,-0.6043696995878542,1.3480460275426545,1,0.3700398179617795,0.5833872800523584,0.15669236061247913,0.06082794231094757,0.009887511605157858,0.0033343055414879787,0.03800119099999999,1.6638924342231068e+18,2.6765820757718752,0.03966497906771562,1.5205964129682978e+20,0.8270040630555339,0.08391664304107388,4.220719307313377e+16,2.135016510890366e+19,1.0,0.2419502630597015,1.5821705243804238,0.02,1.0,4.733256211757704e+19,0.4733256211757704,0.00693859853871451,6.93859853871451e+17,,0.30790091891131505,0.08723002553393977,0.018840535144125085,0.01830190561226471,0.0,0.3294239902851499,0.5465084705499998,0.005869983291487944,0.001599754807043566,542304.2820087266,0.46999489949999984,186233.84339941735,0.17101704849999994,113337.15057373047,33392.29965209961,0.36550122153393083,0.7370557870436057,0.5845096615499998,0.002535677749999965,3.263250285928899,0.024189364794888618,0.8726935860785572,0.89082764766433,0.0,68198.0,738094.0,2020.0,9.865370273590088,2.5,0.996,1.2856023853475396,12608.488991477272,11810.54428,0.0,0.0,2.0,1.7625412640787914,1.7597780999999992,-0.0016306029124693434,-0.0010779299346640155,0.45143881253937207,0.07179461494750458,0.38783594317192743
4.0,2.0,0.22310309518467292,0.0,1.0221879540795078,0.8573904943005304,1.4407454274936298,0.07534029427877507,-0.5815285921564212,1.341268924038697,1,0.3710596574978395,0.5843471884727477,0.15777212652293118,0.060256639794771465,0.006753259880955679,0.004110693370701895,0.049861382800000166,2.036029139541706e+18,2.798779343429487,0.03971291745792726,1.5174217979393075e+20,0.4315854868389244,0.058972024138723655,1.172162432285051e+17,2.125171280542671e+19,1.0,0.24215965617226373,1.584629860791293,0.02,1.0,4.9271768031431655e+19,0.49271768031431656,0.008208296781432882,8.208296781432882e+17,,0.31807695488505855,0.0801994115090842,0.02125115227413286,0.01982135046945412,0.0,0.33885206969938964,0.5257649054999997,0.004832019270701798,0.00141725830421415,512893.1138345641,0.45941748549999983,190317.1386839343,0.1681419369999999,119535.20965576172,33766.21627807617,0.36572933757186127,0.7206899266055304,0.5756262882999998,0.0007213258999999028,3.2594644698229702,0.01356866644012601,0.8731036457148464,0.8912753327326339,0.0,68200.0,738094.0,2020.0,9.86070762981068,2.5,0.987,1.2834160978143865,12806.16299715909,11382.580408999998,0.0,0.0,2.0,1.500081087677089,1.4951447050000004,-0.0029695474288680334,-0.0024908133359117937,0.3002577856655306,0.071641903093725,0.3890097718350339
4.0,2.0,0.222317251292142,0.0,0.9918315908436411,0.8988737336241523,1.4392189126948727,0.04817578649290676,-0.30301294995070577,1.501180433942309,1,0.3726706802845,0.5842511382969943,0.16109022430398245,0.06183351368026864,0.01981978950687745,0.0014212373207803525,0.07663127029999994,4.664750783402147e+18,3.6100684194243504,0.03891408517143933,2.104560406523927e+20,0.5324089245912178,0.1261970823143283,6.895711427168412e+16,2.128342326904171e+19,1.0,0.2418914752021145,1.5845173434777695,0.02,1.0,6.329142633604576e+19,0.6329142633604576,0.005412063460008675,5.412063460008675e+17,,0.4064918316255862,0.13783905821082829,0.03780874194131698,0.033972628284046846,0.0,0.40493920638799547,0.6028908896999999,0.010114792320780427,0.0016658163300113014,583143.9093600321,0.5535130369999999,211708.16921519642,0.1870230344999999,166478.33251953125,43952.22473144531,0.3661074779651907,0.782212117342198,0.6795221599999999,0.008693555000000075,3.225248293443159,0.012265041706457086,0.8746882731264288,0.8924342800270425,0.0,68200.0,738094.0,2020.0,9.847440069372002,2.5,1.757,1.277485050938346,12307.709916548296,11582.744342,0.0,0.0,2.0,1.5984322754242628,1.5822215449999992,-0.005843589929017153,-0.005533005428415808,0.3428314309735642,0.07169111312023242,0.39074662265757004
4.0,2.0,0.22335588025010147,0.0,0.996364227555707,0.8446089103173415,1.440390326003566,0.07845919373520557,0.321307849954974,1.3635644890537464,1,0.3716402999732806,0.585498104924741,0.15778248595154803,0.0623811182530417,0.0073597956151440855,0.004194315092563725,0.045083354399999685,1.483482318170958e+18,2.801718796603381,0.03946310449683138,1.5031153745820552e+20,0.3603095889303364,0.08200751518371209,6.8715804612627544e+16,2.108256741692304e+19,1.0,0.24251492350746273,1.5846522424532021,0.02,1.0,4.936939800648894e+19,0.4936939800648894,0.006389010206575157,6.389010206575156e+17,,0.3186399583872534,0.08685230880225604,0.02116582831277129,0.020255255579573393,0.0,0.3395750099176361,0.5268348133000003,0.006773920092563709,0.0013467672518656072,512983.4168496741,0.45425660649999994,195702.48240121035,0.17571636549999994,122686.51962280269,36373.453140258775,0.36572748593364734,0.7098253983151318,0.5719181676999999,0.002579604999999985,3.259630721548329,0.016765604293975663,0.8731022023636361,0.8910218658654586,0.0,68201.0,738094.0,2020.0,9.870186722796898,2.5,0.976,1.2857831561047097,12526.195482336958,11241.869435,0.0,0.0,2.0,1.5793211445744897,1.577198545000001,-0.0032845048800758695,-0.0028018713030336503,0.26238309249629466,0.0713790407970142,0.3885495381418091
4.0,2.0,0.22253962944854394,0.0,0.9670174955338989,0.8252612810958391,1.4408290188251112,0.06977980877477474,0.06818997599300208,1.3886853494848221,1,0.3714311597022143,0.5852245580066334,0.15763776275244626,0.08642668945619422,0.013151758368496672,0.0044130558577973045,0.050077174699999845,3.6202690855053967e+18,2.871425829012878,0.03969099378585805,1.5238418911382435e+20,0.3242187425258973,0.02162410883003979,7.357930536585046e+16,2.496211196903408e+19,1.0,0.2426934969682836,1.584484176202254,0.02,1.0,5.1388426799757844e+19,0.5138842679975785,0.010054892535132542,1.0054892535132541e+18,,0.3294689928689709,0.07473196114155231,0.0261065556828971,0.0233977664024144,0.0,0.3488882746824522,0.5254924233,0.005104874457797309,0.002773224348593363,515152.7365145224,0.4574903714999998,183332.60041834472,0.17197727449999992,115627.42614746094,33493.48068237305,0.3663779004257516,0.687936514940453,0.5755695979999998,0.0006918186000000048,3.22354426167228,0.019856848856052097,0.8737052855166522,0.8912753869186747,0.0,68201.0,738094.0,2020.0,9.848727269606158,2.5,1.718,1.2790606401183386,12088.677512428974,10936.566275000001,0.0,0.0,2.0,1.5490987907561924,1.5560826400000018,-0.005141558972272006,-0.004442186864749105,0.2446347971713371,0.07726074451747308,0.3907541263502061
4.0,2.0,0.22383174706589093,0.0,1.030274258450631,0.8738807144898532,1.440540536472967,0.0807315598324756,-1.169899794194482,1.2808854088149826,1,0.37069311873479316,0.5820396840572356,0.15934655950828033,0.06056448136545157,0.007906905985351523,0.0019261232311380133,0.06025206760000007,1.5228712407018493e+18,2.8088574685971253,0.03890998870676204,1.4680755026265255e+20,0.430471640782021,0.04886613629292501,3.4805567277129136e+16,2.108753347603948e+19,1.0,0.24155601469216423,1.5832243778488853,0.02,1.0,4.950067582943666e+19,0.49500675829436663,0.00911781173199465,9.117811731994651e+17,,0.32216168540868745,0.07957744969663529,0.02181876212579972,0.020551681682553655,0.0,0.34082230307415207,0.5080308473999997,0.00732174643113799,0.0017442333080609027,517548.7844747727,0.45600547099999994,189735.1819847023,0.16482968299999992,131310.45532226562,39829.07485961914,0.36535411193633954,0.7250647235474982,0.5682829149999998,0.005395623199999977,3.281206911260431,0.017664327002328607,0.8731609786098653,0.8916279700669373,0.0,68203.0,738094.0,2020.0,9.887747547843238,2.5,0.99,1.2906904112208974,12924.564808238636,11588.472737,0.0,0.0,2.0,1.594015323797413,1.590803035,-0.0011810504577376623,-0.0007781661562065975,0.30011690852752343,0.07138676735081816,0.38694867545972944
4.0,2.0,0.22280151170233026,0.0,0.9243903804645726,0.7916434830098942,1.4394762300258226,0.0701379986790135,0.6241324350792798,1.381827266538622,1,0.3700488442959993,0.5859384899554045,0.1541591992844706,0.07629646796204465,0.021258078544761232,0.004615788382602355,0.06843540679999972,3.703119973618148e+18,2.83405278151622,0.03877267538982879,1.487156203462621e+20,0.2824109294251544,0.06972580804599578,1.387116060243622e+18,4.153591561424172e+19,1.0,0.24193347193718906,1.5813233593235845,0.02,1.0,5.044874645844528e+19,0.5044874645844528,0.005709131260141242,5.7091312601412416e+17,,0.3253924473092323,0.08212324816586139,0.028084686443295877,0.02450043926290205,0.0,0.34426649956189204,0.49484960290000013,0.014637411082602365,0.0023649203071134575,508615.4878295003,0.46048682199999985,194663.76972266962,0.17726084249999993,124391.3230895996,35503.48758697508,0.3659731969190715,0.6855794699885457,0.5632850096999998,0.01002162270000001,3.218943761742634,0.013915858582141925,0.8743791035983874,0.891515127990557,0.0,68203.0,738094.0,2020.0,9.856100414110267,2.5,1.71,1.2807503835014675,11492.84383491848,10368.047457,0.0,0.0,2.0,1.4720520965969015,1.4706171849999987,-0.006333449612493101,-0.005621575780779772,0.21782863712253267,0.0998471729158527,0.3896116034238633
4.0,1.0,0.22358141568574036,0.0,0.9736073994402327,0.8428824616044606,1.43940549671036,0.09099788323400292,-0.3841666635663054,1.3603496795214667,1,0.37138463963161816,0.5878308334133842,0.15493845059113068,0.05672855835015052,0.006319938717650695,0.0007733931284606629,0.07960647529999992,1.7131514235791974e+18,2.795000046491623,0.03852656828273417,1.4371039595131121e+20,0.9216541647560118,0.11011251207911216,4.6761709201171256e+16,2.0902883746232943e+19,1.0,0.2424409089707712,1.5886392214081502,0.02,1.0,4.909405207188964e+19,0.49094052071889643,0.008321219948216645,8.321219948216645e+17,,0.3181973729997984,0.07419907933739467,0.02159185865174055,0.020208484573807427,0.0,0.3392437003539029,0.5045741561999999,0.004178000628460653,0.0021031346062887037,518620.7243977103,0.48333471999999983,193666.85753953207,0.16521904399999993,117291.36657714844,33683.8493347168,0.36574646816791667,0.7275374017747575,0.5841806314999998,0.00340460749999999,3.274194565686312,0.015126743176816124,0.8738156408071517,0.8915457535873759,0.0,68205.0,738094.0,2020.0,9.908037749203768,2.5,0.986,1.293629006905989,12270.289772727272,10827.600869,0.0,0.0,2.0,1.5414554335011432,1.543538065,-0.0025559853423725476,-0.0020739368932977823,0.47798100793320303,0.07109910733163581,0.3879424755283354
4.0,1.0,0.22282138060439718,0.0,0.9789218275120374,0.877777063383297,1.438584342282411,0.059874471362430674,-0.29401807802017066,1.739656742531354,1,0.3719369132410396,0.5835255086421965,0.16034831309860403,0.05963786610017998,0.01408761661761104,0.0021256190757895053,0.05121728470000009,4.3773941512278533e+18,3.626025450939778,0.038076011354272916,2.0217594916936568e+20,0.9149085633731802,0.21995556949649767,2.979691668663316e+17,2.0937090791916057e+19,1.0,0.24166888184079602,1.5823039358312432,0.02,1.0,6.370069137596678e+19,0.6370069137596678,0.009878432162449739,9.878432162449738e+17,,0.41114158786562083,0.12464201296254197,0.03985055343672241,0.035398293283088196,0.0,0.4074080961734411,0.6611169917999995,0.011731717575789499,0.002039138901980968,605828.0109930183,0.5771857034999999,212102.39783883543,0.1908109789999999,141297.119140625,37238.43765258789,0.36593242784507585,0.8041100575803454,0.7123342764999996,0.009606098499999993,3.2297405979850073,0.007048938625735372,0.8750240491195157,0.8927153430201791,0.0,68205.0,738094.0,2020.0,9.866214665499601,2.5,1.766,1.282500462098555,12144.37890625,11007.243788999998,0.0,0.0,2.0,1.5290111548831653,1.530184529999999,-0.005613597279245203,-0.00528913010335104,0.47009822483452457,0.07115245476169364,0.38938500835107664
4.0,1.0,0.2227922109040347,0.0,0.9698765871301792,0.8081092782700189,1.4380342718355699,0.08562303676737401,0.03214819186392497,1.4488459194726655,1,0.36911521310156037,0.5881846086545424,0.15004581687125293,0.08151431877030176,0.02032676915866715,0.004530128657739718,0.07515823540000077,2.4522960609083694e+18,2.981865283974912,0.03829979428378008,1.5454827952062146e+20,1.5860842453249784,0.37391150133463047,2.1229073686630083e+17,2.114693654547337e+19,1.0,0.2419728621735075,1.5840558951551262,0.02,1.0,5.268313820949147e+19,0.5268313820949146,0.007997387626001835,7.997387626001836e+17,,0.339279151968175,0.08275168170778305,0.02549579180485806,0.024046516788073413,0.0,0.3553903818032688,0.557807564599999,0.017703835657739697,0.002067383756513468,579991.8678361428,0.5322407785,195167.31657428818,0.17834906899999997,130087.90588378906,37778.32794189453,0.36579729040001324,0.7674701755899396,0.6329657999999998,0.013173706999999979,3.239841883832758,0.012145885341575293,0.874862960793755,0.8923453824086621,0.0,68206.0,738094.0,2020.0,9.870785756544633,2.5,1.004,1.2835197231986304,12112.64013671875,11153.547515999999,0.0,0.0,2.0,1.4882667279931996,1.493567819999998,-0.005536389621821316,-0.004833828922445801,0.6049454844294044,0.07147914867157698,0.3894992620280872
4.0,1.0,0.22209006936653805,0.0,1.1118961518159114,0.9855209071757588,1.4388155619760428,0.055950419211281716,-0.08116694790811153,2.0816986360586727,1,0.36990723402603815,0.5756220014198967,0.16419247570245163,0.04630914215203067,0.01317118815475305,0.0014862816237910838,0.029439535800000027,5.320214158146794e+18,4.667011796380391,0.0384894030197806,2.7202615269332124e+20,1.486872078240734,0.06438145501935606,3.8352715955229805e+17,2.119654102415086e+19,1.0,0.24150941775497514,1.5748837616132656,0.02,1.0,8.179655122368802e+19,0.8179655122368802,0.005574196934215659,5.574196934215659e+17,,0.5246555787428144,0.203521447659723,0.0766526232737127,0.071293464349065,0.0,0.48537562666454626,0.9206507766999996,0.009421779123791083,0.0024385397833758264,876310.8224943004,0.8517965264999997,223093.7789291281,0.18467958649999994,222970.6497192382,59577.844619750955,0.36620439282524775,1.078724514626334,0.9500903124999996,0.0079354975,3.201222284980443,0.010195056460387479,0.8753295346446661,0.8943107879680137,0.0,68206.0,738094.0,2020.0,9.813358099564262,2.5,1.91,1.2702188439991162,13659.44391134511,12713.558047999999,0.0,0.0,2.0,1.525279178537912,1.5222312900000001,-0.006814021779143292,-0.006527179264989885,0.5976162403874307,0.07155623197378402,0.3911227670793533
4.0,1.0,0.2226765386082909,0.0,0.9850112750483855,0.8736053841719851,1.4370559330352235,0.07239214444168478,-0.4893648515817107,1.5133008783043043,1,0.36735590479590674,0.5870178260586478,0.14769398895176974,0.08957770110124773,0.02653184651853425,0.0018391633498705089,0.11178882230000003,2.524578534046934e+18,3.2010645063710395,0.03790097960558794,1.6486100021026904e+20,1.3910795016620119,0.12077127391749919,1.0532442726226653e+17,2.1167949479950725e+19,1.0,0.24122468260261196,1.5814507603645322,0.02,1.0,5.6066865618761785e+19,0.5606686561876179,0.008602282777388514,8.602282777388513e+17,,0.36198175264484195,0.10301380920836012,0.031406887385743355,0.030635791837386062,0.0,0.37127318320753144,0.5712541256999997,0.007952899349870434,0.0015781785508621397,604834.4035751044,0.5708096869999998,205545.30237606968,0.17689988799999998,131460.8154296875,39192.95120239258,0.3654844894990758,0.7965316530255843,0.6830429479999998,0.006113735999999925,3.235118649222634,0.010340144775574756,0.8753905770453538,0.8930474573915653,0.0,68207.0,738094.0,2020.0,9.864970510656182,2.5,1.016,1.2818680080500517,12228.926713423294,10922.600385,0.0,0.0,2.0,1.4837538138030535,1.4832604549999995,-0.006671348078684373,-0.005859115870076824,0.5806541274276922,0.07151180851514799,0.38929186918366737
4.0,1.0,0.22205608405850144,0.0,1.1813162690373353,1.0620772640620029,1.4383244517340423,0.05001580237872588,-0.10794739246991887,2.252079857752449,1,0.3697478649291125,0.5695593113248998,0.16993641650134864,-0.007606179167294533,0.0010822898047875447,0.000516481684007282,-0.010883762600000051,4.540735890858115e+18,5.451845793810207,0.03840440043536089,3.293485559926528e+20,3.76139419836274,1.6910455331629566,5.417990079257792e+16,2.1222395352688222e+19,0.0,0.24021756063432836,1.5670883438803933,0.02,1.0,9.438889516379524e+19,0.9438889516379524,0.006053021433430937,6.053021433430938e+17,,0.6079929870197353,0.271618004582508,0.12062722811450316,0.12905144152392695,0.0,0.536237461962208,1.0698325156,0.0006321526840073769,0.0033170904433926464,968894.2257635893,0.9282978424999998,234646.5215966025,0.20356643399999994,309204.2236328125,81693.2601928711,0.36557304184971573,1.2050511879981842,1.058948753,0.00011567100000009489,3.187790914015336,0.011583231559345177,0.8754211461002177,0.8950718695467168,0.0,68207.0,738094.0,2020.0,9.780335556377063,2.5,1.99,1.2635036761110479,14377.56565163352,13627.539146000001,0.0,0.0,2.0,1.6442339469793303,1.6488129000000011,-0.0069791247898882075,-0.007100439651615239,0.7608103587935551,0.07159638707093113,0.3904245431426957
