system,value
I_p_MA,0.2427903165422885
I_p_MA,0.2426575606343284
I_p_MA,0.2408184635416667
I_p_MA,0.1719925168687811
I_p_MA,0.1718186551616915
I_p_MA,0.1741674678171642
I_p_MA,0.1747080535603234
I_p_MA,0.143690631607587
B_t_T,1.414560147867633
B_t_T,1.4104296517612085
B_t_T,1.4139465112887577
B_t_T,1.4145409786866232
B_t_T,1.4161012586558164
B_t_T,1.4143088797652266
B_t_T,1.4153437718231967
B_t_T,1.4153398087164106
B_t_T,1.4144344763466037
B_t_T,1.4101503828285042
B_t_T,1.41266809665215
B_t_T,1.4125707762784818
B_t_T,1.4125900902552395
B_t_T,1.4153452887279925
B_t_T,1.4155040399882592
B_t_T,1.4182833547092333
B_t_T,1.4351768875503257
B_t_T,1.4381593111341768
B_t_T,1.438843677446006
B_t_T,1.4371132493331231
B_t_T,1.4361993497643395
B_t_T,1.4379413295279333
B_t_T,1.435401113699357
B_t_T,1.438434334384742
B_t_T,1.4366420367821569
B_t_T,1.4380072795785412
B_t_T,1.4376434575763175
B_t_T,1.4378176592014515
B_t_T,1.4385265032497727
B_t_T,1.438217144068118
B_t_T,1.436601121918814
B_t_T,1.438486446364041
B_t_T,1.437912629018567
B_t_T,1.4377431523599542
B_t_T,1.4382001865343124
B_t_T,1.4363586428831352
B_t_T,1.4361999013025055
B_t_T,1.4376898869469583
B_t_T,1.4422369435619695
B_t_T,1.4444148731453068
B_t_T,1.4414991658036826
B_t_T,1.438621826277121
B_t_T,1.4411914724367232
B_t_T,1.4407454274936298
B_t_T,1.439218912694873
B_t_T,1.440390326003566
B_t_T,1.4408290188251112
B_t_T,1.440540536472967
B_t_T,1.4394762300258226
B_t_T,1.43940549671036
B_t_T,1.438584342282411
B_t_T,1.43803427183557
B_t_T,1.4388155619760428
B_t_T,1.4370559330352235
B_t_T,1.4368349253742905
B_t_T,1.4375591149723783
B_t_T,1.4366885417501816
B_t_T,1.4377967407436063
B_t_T,1.438533037921682
B_t_T,1.437988516757167
B_t_T,1.4450933440408629
B_t_T,1.4377033360886269
B_t_T,1.4363835907162414
B_t_T,1.4359394748415926
B_t_T,1.4373803223733177
B_t_T,1.435716313026447
B_t_T,1.436895503614992
B_t_T,1.4351821213602023
B_t_T,1.435903133475069
B_t_T,1.435766750960328
B_t_T,1.4369126813868514
B_t_T,1.436355991026218
B_t_T,1.436448866225564
B_t_T,1.436415875292632
B_t_T,1.4348089217862607
B_t_T,1.4361967037345698
B_t_T,1.441657268473621
B_t_T,1.4405831471608666
B_t_T,1.4427494030602992
B_t_T,1.434017241172412
B_t_T,1.4347449790315554
B_t_T,1.4352744753235342
B_t_T,1.435576774413217
B_t_T,1.4351648860602504
q95,4.827992895375128
q95,4.747442722320556
q95,4.590735457160256
q95,4.791030406951905
q95,4.870132511312311
q95,3.182582053271207
q95,3.185012243010781
q95,3.1646406650543213
q95,3.3264343413439663
q95,4.785836891694501
q95,4.877404668114402
q95,4.854818777604536
q95,4.777199682982072
q95,4.8743568917979365
q95,3.2069910114461724
q95,3.18611979484558
q95,4.895737606546152
q95,3.266126892783425
q95,3.286790988662026
q95,3.217999837615273
q95,3.259223266081376
q95,3.2164132076761
q95,3.2500633868304165
q95,3.231558485464616
q95,3.255804213610562
q95,3.225228287956931
q95,3.254523168910633
q95,3.2149760204812754
q95,3.2665142579512163
q95,3.232432647184892
q95,3.253926525945249
q95,3.2743292613462964
q95,3.2204161232168023
q95,3.2679524318031645
q95,3.225907705046914
q95,3.2615651867606426
q95,3.257006211714311
q95,3.2177518714557998
q95,3.242144931446422
q95,3.2285298325798726
q95,3.2558097947727545
q95,3.2014940218491983
q95,3.263250285928899
q95,3.2594644698229702
q95,3.225248293443159
q95,3.259630721548329
q95,3.22354426167228
q95,3.281206911260431
q95,3.218943761742634
q95,3.274194565686312
q95,3.229740597985008
q95,3.239841883832758
q95,3.201222284980443
q95,3.235118649222634
q95,3.245258103717457
q95,3.269507765769958
q95,3.2552519819953223
q95,3.230332561161207
q95,3.2757161747325547
q95,3.233250369196353
q95,3.2872431603345
q95,3.2356291034004903
q95,3.264917308633977
q95,4.73450662873008
q95,3.254371177066456
q95,3.8423267240109658
q95,3.186554783866518
q95,4.925109581513839
q95,4.783575664867054
q95,4.793080373243852
q95,3.2010543346405025
q95,3.248599301684986
q95,3.2451982823285186
q95,3.2163651097904555
q95,3.2431553710590704
q95,3.263638301329179
q95,3.241376952691511
q95,3.274542526765303
q95,3.2695765909941303
q95,4.881691260771318
q95,4.883931333368475
q95,4.667788050391456
q95,4.584481022574685
q95,5.888888662511651
kappa,1.6399130251096643
kappa,1.5878859975121238
kappa,1.5585754188624297
kappa,1.6331507834521204
kappa,1.6469934528524226
kappa,1.5948191881179803
kappa,1.5869534124027596
kappa,1.5918932502919978
kappa,1.5856060385704038
kappa,1.6265735463662578
kappa,1.6429885083978826
kappa,1.6413410305976863
kappa,1.6366599228071128
kappa,1.646730158639991
kappa,1.6133796193382954
kappa,1.596497226845134
kappa,1.6117743720179023
kappa,1.6017896858128633
kappa,1.6059790578755466
kappa,1.5893818031657825
kappa,1.595462706955996
kappa,1.5881318320398743
kappa,1.596015913919969
kappa,1.5926818251609802
kappa,1.5957371050661258
kappa,1.5909725644371726
kappa,1.596734642982483
kappa,1.5891638838726545
kappa,1.597897318276492
kappa,1.5919192921031604
kappa,1.5944233251654585
kappa,1.598729897629131
kappa,1.5894188013943755
kappa,1.5972449935000876
kappa,1.5903920368714766
kappa,1.5952291705391624
kappa,1.593077621676705
kappa,1.5858752944252703
kappa,1.5741546479138462
kappa,1.5812004858797246
kappa,1.5778018886392768
kappa,1.5738078680905427
kappa,1.5821705243804238
kappa,1.584629860791293
kappa,1.5845173434777695
kappa,1.584652242453202
kappa,1.584484176202254
kappa,1.5832243778488853
kappa,1.5813233593235845
kappa,1.5886392214081502
kappa,1.5823039358312432
kappa,1.5840558951551262
kappa,1.5748837616132656
kappa,1.5814507603645322
kappa,1.580044919794256
kappa,1.581074134870009
kappa,1.5798137458887966
kappa,1.5758176160895307
kappa,1.5861062136563386
kappa,1.5969437412593677
kappa,1.5938728397542778
kappa,1.5951479565013535
kappa,1.597295192154971
kappa,1.571573560888117
kappa,1.5860721523111516
kappa,1.5796136648758596
kappa,1.5637324764615008
kappa,1.6106121973557903
kappa,1.595423075285825
kappa,1.597036757252433
kappa,1.5810627828944814
kappa,1.589132238518108
kappa,1.5924307866529983
kappa,1.586837914856997
kappa,1.587033911184831
kappa,1.5896192138845269
kappa,1.5796845067631111
kappa,1.5803185809742322
kappa,1.5835095592167066
kappa,1.641485458070581
kappa,1.6412491093982349
kappa,1.557375122200359
kappa,1.5511839118870825
kappa,1.5689455487511377
delta,0.3733747795872066
delta,0.3745895190672441
delta,0.3657871742140163
delta,0.3690611503340981
delta,0.3754957386038519
delta,0.3703108727931976
delta,0.3688270354812795
delta,0.3669224611737511
delta,0.3639714785597541
delta,0.3645907234061847
delta,0.3648559017614884
delta,0.3647773469036275
delta,0.3695205424142921
delta,0.374206340831259
delta,0.3716591637242924
delta,0.3689473935148932
delta,0.3721011034820391
delta,0.3705668896436691
delta,0.3740494671193036
delta,0.3705974641171368
delta,0.3723314783789895
delta,0.3717157374257627
delta,0.3716264299371025
delta,0.3730914768847552
delta,0.3722354458136991
delta,0.3728707486932928
delta,0.3725827891718257
delta,0.3717138806115027
delta,0.3728261413899334
delta,0.3731166381727565
delta,0.3723003138666567
delta,0.3738732270219109
delta,0.3728494942188263
delta,0.3727758656377377
delta,0.3721886710687117
delta,0.3722134950486096
delta,0.3716343329711393
delta,0.3705079745162617
delta,0.3674731498414819
delta,0.374239526011727
delta,0.368690160187808
delta,0.3678221214901316
delta,0.3700398179617795
delta,0.3710596574978395
delta,0.3726706802845
delta,0.3716402999732806
delta,0.3714311597022143
delta,0.3706931187347931
delta,0.3700488442959993
delta,0.3713846396316181
delta,0.3719369132410396
delta,0.3691152131015603
delta,0.3699072340260381
delta,0.3673559047959067
delta,0.3665480004115538
delta,0.3698952726342461
delta,0.3680174662308259
delta,0.3683406308941219
delta,0.3711382909254593
delta,0.3702115209206291
delta,0.3741067309271205
delta,0.3746872598474675
delta,0.3723207359964197
delta,0.3621921281922947
delta,0.3690730983560735
delta,0.3674218654632569
delta,0.3671603969165256
delta,0.3741046447645533
delta,0.3706517219543456
delta,0.3692868216471238
delta,0.3708974949338219
delta,0.3715920353477651
delta,0.3697412515228445
delta,0.3732759884812615
delta,0.3693291599100285
delta,0.3703751089898022
delta,0.3679283599961888
delta,0.3691548393531279
delta,0.3734912354013194
delta,0.371080538088625
delta,0.3712444630536166
delta,0.4072288030927831
delta,0.4065968367186459
delta,0.4169881858608939
minor_radius_m,0.2251240636991418
minor_radius_m,0.2284559363668614
minor_radius_m,0.2276570458303798
minor_radius_m,0.2249713011763312
minor_radius_m,0.2246596691283312
minor_radius_m,0.2232943732630122
minor_radius_m,0.2233197363940151
minor_radius_m,0.2230861444364894
minor_radius_m,0.2247802913188934
minor_radius_m,0.2255647819150577
minor_radius_m,0.2234092408960515
minor_radius_m,0.2230676101012663
minor_radius_m,0.2239832657834758
minor_radius_m,0.2246296017066292
minor_radius_m,0.2220571569421074
minor_radius_m,0.2216442918235605
minor_radius_m,0.2276931560557822
minor_radius_m,0.2214405062523755
minor_radius_m,0.2219335924495349
minor_radius_m,0.2217761251059445
minor_radius_m,0.2224074981429359
minor_radius_m,0.2218459080094877
minor_radius_m,0.2221718267960981
minor_radius_m,0.2219309156591242
minor_radius_m,0.2224927084012465
minor_radius_m,0.2220334315841848
minor_radius_m,0.2222498181191357
minor_radius_m,0.221943666105685
minor_radius_m,0.2225705100731416
minor_radius_m,0.2221296348355033
minor_radius_m,0.2224920366121374
minor_radius_m,0.2228303104639052
minor_radius_m,0.2221061275763945
minor_radius_m,0.2226401204648225
minor_radius_m,0.2220227731899781
minor_radius_m,0.2225728021426634
minor_radius_m,0.2228925593874671
minor_radius_m,0.22246554358439
minor_radius_m,0.2234167605638503
minor_radius_m,0.2225706617940555
minor_radius_m,0.2235469682650132
minor_radius_m,0.2218949429013512
minor_radius_m,0.2235550352118231
minor_radius_m,0.2231030951846729
minor_radius_m,0.222317251292142
minor_radius_m,0.2233558802501014
minor_radius_m,0.2225396294485439
minor_radius_m,0.2238317470658909
minor_radius_m,0.2228015117023302
minor_radius_m,0.2235814156857403
minor_radius_m,0.2228213806043971
minor_radius_m,0.2227922109040347
minor_radius_m,0.222090069366538
minor_radius_m,0.2226765386082909
minor_radius_m,0.2242505171082236
minor_radius_m,0.2248316420750184
minor_radius_m,0.2244243784384293
minor_radius_m,0.223849734534388
minor_radius_m,0.2249571518464521
minor_radius_m,0.2232783890288809
minor_radius_m,0.2219568247144872
minor_radius_m,0.2221663228490135
minor_radius_m,0.2227484543215144
minor_radius_m,0.2290168499404733
minor_radius_m,0.2252221053296869
minor_radius_m,0.225227661754774
minor_radius_m,0.2232300000531332
minor_radius_m,0.2280611477114937
minor_radius_m,0.2277281013402071
minor_radius_m,0.2280914282256906
minor_radius_m,0.2222799076275392
minor_radius_m,0.2229542935436422
minor_radius_m,0.2216045314615423
minor_radius_m,0.2219643552194942
minor_radius_m,0.223362388935956
minor_radius_m,0.2229278751394965
minor_radius_m,0.2224090045148676
minor_radius_m,0.2246128984472968
minor_radius_m,0.2236030309096627
minor_radius_m,0.224431189623746
minor_radius_m,0.2239423651586879
minor_radius_m,0.2293804030526768
minor_radius_m,0.2298001836646687
minor_radius_m,0.2310719043016433
R_geo_m,0.876649524854577
R_geo_m,0.8792618323456157
R_geo_m,0.8779737637801603
R_geo_m,0.876647812398997
R_geo_m,0.8755931055003948
R_geo_m,0.8764758909290485
R_geo_m,0.8766716230999337
R_geo_m,0.875997468829155
R_geo_m,0.8765233348716389
R_geo_m,0.8792501484805888
R_geo_m,0.8777112256396901
R_geo_m,0.8778021322055294
R_geo_m,0.8778391104677449
R_geo_m,0.8761529222778652
R_geo_m,0.8760112049904736
R_geo_m,0.8745125166394493
R_geo_m,0.8767768222352734
R_geo_m,0.8747518753463571
R_geo_m,0.8744918758218938
R_geo_m,0.8759395127946679
R_geo_m,0.8759433627128601
R_geo_m,0.8755206115867782
R_geo_m,0.8765014030716637
R_geo_m,0.8753721876577895
R_geo_m,0.8758446709676222
R_geo_m,0.8756379254839637
R_geo_m,0.8752454722469502
R_geo_m,0.875811693461045
R_geo_m,0.8744526085528459
R_geo_m,0.8753484243696388
R_geo_m,0.8758384455805239
R_geo_m,0.8747862428426741
R_geo_m,0.8755928264422851
R_geo_m,0.8751393815745476
R_geo_m,0.8754255107857966
R_geo_m,0.8758191750808196
R_geo_m,0.8758698390288784
R_geo_m,0.8756071694872594
R_geo_m,0.8721914846788753
R_geo_m,0.8715866221622988
R_geo_m,0.8727352754636245
R_geo_m,0.8750709986144846
R_geo_m,0.8726935860785572
R_geo_m,0.8731036457148464
R_geo_m,0.8746882731264288
R_geo_m,0.8731022023636361
R_geo_m,0.8737052855166522
R_geo_m,0.8731609786098653
R_geo_m,0.8743791035983874
R_geo_m,0.8738156408071517
R_geo_m,0.8750240491195157
R_geo_m,0.874862960793755
R_geo_m,0.8753295346446661
R_geo_m,0.8753905770453538
R_geo_m,0.8754980239001187
R_geo_m,0.8751806169748307
R_geo_m,0.875468373298645
R_geo_m,0.8753371679264567
R_geo_m,0.8745814345099708
R_geo_m,0.8746338033157847
R_geo_m,0.8705440028147263
R_geo_m,0.8756479282270776
R_geo_m,0.8757165494290264
R_geo_m,0.8767092024738138
R_geo_m,0.8753024610606106
R_geo_m,0.8771950628446499
R_geo_m,0.8761336335114067
R_geo_m,0.8767434114759618
R_geo_m,0.8768368580124594
R_geo_m,0.8771013522689992
R_geo_m,0.8765311444347554
R_geo_m,0.875931979580359
R_geo_m,0.8758385018868878
R_geo_m,0.8763880553570661
R_geo_m,0.8764436868104069
R_geo_m,0.8761129040609706
R_geo_m,0.872591815211556
R_geo_m,0.8731745413758536
R_geo_m,0.8724110385645992
R_geo_m,0.8772270300171592
R_geo_m,0.8767442933537744
R_geo_m,0.876629437912594
R_geo_m,0.8770438784902745
R_geo_m,0.8766591725024309
volume_m3,1.3661438796831216
volume_m3,1.377648879181255
volume_m3,1.3369485627521167
volume_m3,1.3588985313068738
volume_m3,1.3654092062603342
volume_m3,1.297975485975092
volume_m3,1.2980591221289202
volume_m3,1.293794859539379
volume_m3,1.314594496380199
volume_m3,1.3784091093323445
volume_m3,1.3650339354168284
volume_m3,1.3621582876552234
volume_m3,1.3531449670376985
volume_m3,1.366143630898517
volume_m3,1.303528466007926
volume_m3,1.278198258443312
volume_m3,1.3766048732011216
volume_m3,1.284027722748843
volume_m3,1.2926115772940896
volume_m3,1.2791626019911333
volume_m3,1.2902944521470503
volume_m3,1.277704840121062
volume_m3,1.2899690812284297
volume_m3,1.2818652120503509
volume_m3,1.2913517518477005
volume_m3,1.2819610075517134
volume_m3,1.2883448221466758
volume_m3,1.280064370321191
volume_m3,1.291117933663455
volume_m3,1.2833780483766035
volume_m3,1.2896783611048823
volume_m3,1.295316148887981
volume_m3,1.281472991813313
volume_m3,1.292794891025709
volume_m3,1.281347784129056
volume_m3,1.2919497164812956
volume_m3,1.2937737053090874
volume_m3,1.2838529781861736
volume_m3,1.277928048914129
volume_m3,1.2715457298538904
volume_m3,1.282315210862593
volume_m3,1.2668502872640437
volume_m3,1.2856023853475396
volume_m3,1.2834160978143865
volume_m3,1.277485050938346
volume_m3,1.2857831561047095
volume_m3,1.2790606401183386
volume_m3,1.2906904112208974
volume_m3,1.2807503835014675
volume_m3,1.293629006905989
volume_m3,1.282500462098555
volume_m3,1.2835197231986304
volume_m3,1.2702188439991162
volume_m3,1.2818680080500515
volume_m3,1.2994126731699165
volume_m3,1.305274789983576
volume_m3,1.3001279776746577
volume_m3,1.290728423906409
volume_m3,1.3097713264552029
volume_m3,1.3004850719286052
volume_m3,1.2738687721165742
volume_m3,1.2863197868520564
volume_m3,1.2968526590954177
volume_m3,1.3600153814662586
volume_m3,1.3155346404422414
volume_m3,1.3171458399814109
volume_m3,1.27655892145066
volume_m3,1.379707336425781
volume_m3,1.363118914040652
volume_m3,1.3696495728059248
volume_m3,1.278670863671736
volume_m3,1.2909656221216377
volume_m3,1.2793898474086414
volume_m3,1.2786490104415198
volume_m3,1.2955078049139543
volume_m3,1.2921267151832578
volume_m3,1.2739280841567298
volume_m3,1.2968453873287549
volume_m3,1.2868311664332512
volume_m3,1.3606379736553538
volume_m3,1.3539837815544822
volume_m3,1.3458385575901377
volume_m3,1.3462952917272393
volume_m3,1.3798847848718816
hydrogen_fraction_candidate,0.0641432508357423
hydrogen_fraction_candidate,0.0732693876457151
hydrogen_fraction_candidate,0.1647184574515285
hydrogen_fraction_candidate,0.0609244966105373
hydrogen_fraction_candidate,0.0651814711672535
hydrogen_fraction_candidate,0.0687084232057517
hydrogen_fraction_candidate,0.1855360855838828
hydrogen_fraction_candidate,0.069892031322575
hydrogen_fraction_candidate,0.0759760350568198
hydrogen_fraction_candidate,0.0754152435430299
hydrogen_fraction_candidate,0.0295247713600554
hydrogen_fraction_candidate,0.0507223785324028
hydrogen_fraction_candidate,0.0773485549674781
hydrogen_fraction_candidate,0.0233838251222684
hydrogen_fraction_candidate,0.0167023448418784
hydrogen_fraction_candidate,0.0219441186415162
hydrogen_fraction_candidate,0.7888123203718117
hydrogen_fraction_candidate,0.7898843770616185
hydrogen_fraction_candidate,0.7487574034173484
hydrogen_fraction_candidate,0.8488315389054057
hydrogen_fraction_candidate,0.814423827166039
hydrogen_fraction_candidate,0.8381064239987304
hydrogen_fraction_candidate,0.8016204743053563
hydrogen_fraction_candidate,0.8352809880493884
hydrogen_fraction_candidate,0.8460026080908611
hydrogen_fraction_candidate,0.8307655043705289
hydrogen_fraction_candidate,0.8248351816891238
hydrogen_fraction_candidate,0.8352436537648783
hydrogen_fraction_candidate,0.8559314357543624
hydrogen_fraction_candidate,0.9027706391061524
hydrogen_fraction_candidate,0.835883703931568
hydrogen_fraction_candidate,0.866386681102958
hydrogen_fraction_candidate,0.8443964818964301
hydrogen_fraction_candidate,0.8413730343856394
hydrogen_fraction_candidate,0.8127964477129296
hydrogen_fraction_candidate,0.8089407982970911
hydrogen_fraction_candidate,0.8014933685954466
hydrogen_fraction_candidate,0.8243499387557549
hydrogen_fraction_candidate,0.1068790624512768
hydrogen_fraction_candidate,0.2917589368889551
hydrogen_fraction_candidate,0.2212605288074081
hydrogen_fraction_candidate,0.2853242066521624
hydrogen_fraction_candidate,0.451438812539372
hydrogen_fraction_candidate,0.3002577856655306
hydrogen_fraction_candidate,0.3428314309735642
hydrogen_fraction_candidate,0.2623830924962946
hydrogen_fraction_candidate,0.2446347971713371
hydrogen_fraction_candidate,0.3001169085275234
hydrogen_fraction_candidate,0.2178286371225326
hydrogen_fraction_candidate,0.477981007933203
hydrogen_fraction_candidate,0.4700982248345245
hydrogen_fraction_candidate,0.6049454844294044
hydrogen_fraction_candidate,0.5976162403874307
hydrogen_fraction_candidate,0.5806541274276922
hydrogen_fraction_candidate,0.0838211223170035
hydrogen_fraction_candidate,0.1113388558024427
hydrogen_fraction_candidate,0.9993463295078931
hydrogen_fraction_candidate,0.9997213760616608
hydrogen_fraction_candidate,0.999440541889446
hydrogen_fraction_candidate,0.2067861746841646
hydrogen_fraction_candidate,0.7728633899041186
hydrogen_fraction_candidate,0.8445709042513193
hydrogen_fraction_candidate,0.8067754163431436
hydrogen_fraction_candidate,0.1425249844224922
hydrogen_fraction_candidate,0.1571951128830056
hydrogen_fraction_candidate,0.1784953306075362
hydrogen_fraction_candidate,0.0892928615437565
hydrogen_fraction_candidate,0.6708984566893992
hydrogen_fraction_candidate,0.6535872091963858
hydrogen_fraction_candidate,0.6531512901009154
hydrogen_fraction_candidate,0.8321887202578707
hydrogen_fraction_candidate,0.7977309156752199
hydrogen_fraction_candidate,0.8576868248632921
hydrogen_fraction_candidate,0.8458897230262471
hydrogen_fraction_candidate,0.787241572668178
hydrogen_fraction_candidate,0.8523208600675913
hydrogen_fraction_candidate,0.5753099700572898
hydrogen_fraction_candidate,0.3762932788456029
hydrogen_fraction_candidate,0.3265917811140684
hydrogen_fraction_candidate,0.2671797100476291
hydrogen_fraction_candidate,0.285546734552809
hydrogen_fraction_candidate,0.2514040214511922
helium_fraction_candidate,0.025179879397997
helium_fraction_candidate,0.0251236179823855
helium_fraction_candidate,0.0252160773074922
helium_fraction_candidate,0.0249923847070048
helium_fraction_candidate,0.0252284936647466
helium_fraction_candidate,0.0249790777169125
helium_fraction_candidate,0.0250816488833899
helium_fraction_candidate,0.0250108231745413
helium_fraction_candidate,0.0251194006947886
helium_fraction_candidate,0.0249624461043202
helium_fraction_candidate,0.025071159450266
helium_fraction_candidate,0.0249842391153974
helium_fraction_candidate,0.0249694684012895
helium_fraction_candidate,0.0252118121353777
helium_fraction_candidate,0.0252070582332893
helium_fraction_candidate,0.0250026369845601
helium_fraction_candidate,0.0252451987243383
helium_fraction_candidate,0.0250639844990385
helium_fraction_candidate,0.0252159975374164
helium_fraction_candidate,0.0253850026643937
helium_fraction_candidate,0.0253421891764383
helium_fraction_candidate,0.0255515622512215
helium_fraction_candidate,0.0254071813139565
helium_fraction_candidate,0.0256662824038284
helium_fraction_candidate,0.0253784740466319
helium_fraction_candidate,0.0255530709467269
helium_fraction_candidate,0.0255381461870956
helium_fraction_candidate,0.0256707967716073
helium_fraction_candidate,0.0273341960591353
helium_fraction_candidate,0.0289879597007146
helium_fraction_candidate,0.0831187059505252
helium_fraction_candidate,0.102056202579765
helium_fraction_candidate,0.1736660375420941
helium_fraction_candidate,0.1599588791595226
helium_fraction_candidate,0.2980623413661402
helium_fraction_candidate,0.16198910486885
helium_fraction_candidate,0.1606233539055868
helium_fraction_candidate,0.2779751588612587
helium_fraction_candidate,0.0716502627696276
helium_fraction_candidate,0.0717083697094124
helium_fraction_candidate,0.0714937370622982
helium_fraction_candidate,0.0715389737046647
helium_fraction_candidate,0.0717946149475045
helium_fraction_candidate,0.071641903093725
helium_fraction_candidate,0.0716911131202324
helium_fraction_candidate,0.0713790407970142
helium_fraction_candidate,0.077260744517473
helium_fraction_candidate,0.0713867673508181
helium_fraction_candidate,0.0998471729158527
helium_fraction_candidate,0.0710991073316358
helium_fraction_candidate,0.0711524547616936
helium_fraction_candidate,0.0714791486715769
helium_fraction_candidate,0.071556231973784
helium_fraction_candidate,0.0715118085151479
helium_fraction_candidate,0.0491520309572875
helium_fraction_candidate,0.0661932992949846
helium_fraction_candidate,0.070112589754469
helium_fraction_candidate,0.0727909195452245
helium_fraction_candidate,0.0566794404405281
helium_fraction_candidate,0.0247336438084159
helium_fraction_candidate,0.0250653825998341
helium_fraction_candidate,0.0361000618633498
helium_fraction_candidate,0.0250596083001495
helium_fraction_candidate,0.0254125400564182
helium_fraction_candidate,0.0251216172802329
helium_fraction_candidate,0.0255964073594505
helium_fraction_candidate,0.0254264961272395
helium_fraction_candidate,0.0248271748563971
helium_fraction_candidate,0.0248940729132873
helium_fraction_candidate,0.0249799902729069
helium_fraction_candidate,0.0249658821614744
helium_fraction_candidate,0.057259695273415
helium_fraction_candidate,0.0381354315621079
helium_fraction_candidate,0.0423970763482599
helium_fraction_candidate,0.0802245888056123
helium_fraction_candidate,0.0960708746072135
helium_fraction_candidate,0.0247630548298303
helium_fraction_candidate,0.0247716143361501
helium_fraction_candidate,0.0250544711629832
helium_fraction_candidate,0.0254183282098985
helium_fraction_candidate,0.0250924264062594
helium_fraction_candidate,0.0297609617296724
helium_fraction_candidate,0.0301814848244284
helium_fraction_candidate,0.0286903920001596
Z_eff,1.3345801938123207
Z_eff,1.3004407247192569
Z_eff,1.1584033611748543
Z_eff,1.1694185254465552
Z_eff,1.256510939818304
Z_eff,1.290807436228086
Z_eff,1.3064764695591966
Z_eff,1.2406604775356247
Z_eff,1.1759104466264043
Z_eff,1.1539256685784771
Z_eff,1.3469627774207946
Z_eff,1.2341813608762768
Z_eff,1.3101174139517764
Z_eff,1.3871088468576067
Z_eff,1.157392133097363
Z_eff,1.3339513006824857
Z_eff,1.1672542283513043
Z_eff,1.1116595643489209
Z_eff,1.2113823888245927
Z_eff,1.2241360562410557
Z_eff,1.112789526311035
Z_eff,1.1338052327013215
Z_eff,1.1454767285956775
Z_eff,1.1414717442574276
Z_eff,1.128862772220856
Z_eff,1.0134446849533147
Z_eff,1.05942987990522
Z_eff,1.0767413065435665
Z_eff,1.0644820215590496
Z_eff,1.1407511926496037
Z_eff,1.0979887650617963
Z_eff,1.0541385212989125
Z_eff,0.977490905197111
Z_eff,1.10431977357985
Z_eff,1.083977060246746
Z_eff,1.1642482330233406
Z_eff,1.1191042189750964
Z_eff,1.111811095878167
Z_eff,1.7896567674289134
Z_eff,1.744904723496667
Z_eff,1.7541270468242929
Z_eff,1.6727897831332792
Z_eff,1.7625412640787914
Z_eff,1.500081087677089
Z_eff,1.5984322754242628
Z_eff,1.5793211445744897
Z_eff,1.5490987907561924
Z_eff,1.594015323797413
Z_eff,1.4720520965969015
Z_eff,1.5414554335011432
Z_eff,1.5290111548831653
Z_eff,1.4882667279931996
Z_eff,1.525279178537912
Z_eff,1.4837538138030535
Z_eff,1.3334981523906737
Z_eff,1.4005312143049675
Z_eff,1.319061362662794
Z_eff,1.3503169627453475
Z_eff,1.407666941711304
Z_eff,1.2969627892643067
Z_eff,1.4059774503146396
Z_eff,1.1856433178791173
Z_eff,1.1746042906338574
Z_eff,1.2400917313994535
Z_eff,1.2060734780380962
Z_eff,1.1600133836443058
Z_eff,1.228590550466092
Z_eff,1.4260586941979423
Z_eff,1.2620113017074406
Z_eff,1.076178249438241
Z_eff,1.0975630829617804
Z_eff,1.0826747328578077
Z_eff,1.050204229207632
Z_eff,1.2825063973627566
Z_eff,1.3425340612905954
Z_eff,1.560013417046045
Z_eff,1.477719921566084
Z_eff,1.4380015064732925
Z_eff,1.1558379523296571
Z_eff,1.1023494092295694
Z_eff,1.4508282878678418
Z_eff,1.2479831331302098
Z_eff,1.5278192059160352
n_Ryter,0.3395642165529391
n_Ryter,0.3339153480615446
n_Ryter,0.33417747067291
n_Ryter,0.3393423003083783
n_Ryter,0.3398878923302292
n_Ryter,0.3850011079272042
n_Ryter,0.3850659932926005
n_Ryter,0.3862637297511388
n_Ryter,0.3783615729820315
n_Ryter,0.3388267584668434
n_Ryter,0.3422798641185882
n_Ryter,0.3431144790434981
n_Ryter,0.3412588018835538
n_Ryter,0.3397239692102478
n_Ryter,0.390218840740367
n_Ryter,0.388720293473416
n_Ryter,0.3367769068254049
n_Ryter,0.3924580922524368
n_Ryter,0.3916742388317238
n_Ryter,0.3915124852816415
n_Ryter,0.3900899335020052
n_Ryter,0.3914363049365044
n_Ryter,0.3909226452004263
n_Ryter,0.3914468176210439
n_Ryter,0.390236330665265
n_Ryter,0.3912457994089794
n_Ryter,0.3910600594119332
n_Ryter,0.3914422788384782
n_Ryter,0.390574998250934
n_Ryter,0.3909943175418149
n_Ryter,0.3902571671891764
n_Ryter,0.3899569232090527
n_Ryter,0.3909988026036083
n_Ryter,0.3900108210151513
n_Ryter,0.3911314779586364
n_Ryter,0.3897552802483087
n_Ryter,0.389137244728386
n_Ryter,0.3900962133498527
n_Ryter,0.3883328153634637
n_Ryter,0.3907352667116626
n_Ryter,0.3876828631051918
n_Ryter,0.3911938362917019
n_Ryter,0.3878359431719274
n_Ryter,0.3890097718350339
n_Ryter,0.39074662265757
n_Ryter,0.3885495381418091
n_Ryter,0.3907541263502061
n_Ryter,0.3869486754597294
n_Ryter,0.3896116034238633
n_Ryter,0.3879424755283354
n_Ryter,0.3893850083510766
n_Ryter,0.3894992620280872
n_Ryter,0.3911227670793533
