dataset_id,dataset_name,interval_index,sample_index_left,sample_index_right,branch_left,branch_right,route_phase,crosses_turning_surface,route_coordinate_left,route_coordinate_right,route_coordinate_mid,signed_route_step,route_direction,time_left,time_right,time_mid,scale_factor_left,scale_factor_right,scale_factor_mid,signed_delta_ln_a,normalized_signed_delta_ln_a,H_signed_left,H_signed_right,signed_H_flow,normalized_signed_H_flow,density_left,density_right,signed_density_flow,normalized_signed_density_flow,curvature_left,curvature_right,signed_curvature_flow,normalized_signed_curvature_flow,margin_left,margin_right,signed_margin_flow,normalized_signed_margin_flow,margin_flow_direction,rho_over_rho_c_left,rho_over_rho_c_right,rho_over_rho_c_mid,x_bounce_distance_left,x_bounce_distance_right,x_bounce_distance_mid,is_exact_bounce_left,is_exact_bounce_right
A,Classical Friedmann contraction,3060,3060,3061,contraction,contraction,terminal_approach,no,-0.235,-0.23475,-0.234875,0.000250000000018,toward_positive_route,13.79690747,13.79690747,13.79690747,7.58577575029e-07,7.55092227665e-07,7.56832895021e-07,-0.00460517018632,-0.499999999907,-1.12459140759e+12,-1.13499036385e+12,-10398956260,-0.00693163115831,2.7904763196e+20,2.84232129031e+20,0.0184087689302,0.499851819008,3.6172422244e+17,3.66756307629e+17,0.0138155105589,0.499999999996,3.58361758161e-21,3.51825109782e-21,-6.536648379e-23,-3.93947622155e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3061,3061,3062,contraction,contraction,terminal_approach,no,-0.23475,-0.2345,-0.234625,0.000249999999984,toward_positive_route,13.79690747,13.79690747,13.79690747,7.55092227665e-07,7.51622894018e-07,7.53355563733e-07,-0.00460517018569,-0.499999999873,-1.13499036385e+12,-1.14548550922e+12,-10495145370,-0.00699529940708,2.84232129031e+20,2.89512965999e+20,0.0184088235206,0.499852560371,3.66756307629e+17,3.71858396096e+17,0.0138155105585,0.49999999999,3.51825109782e-21,3.45407673383e-21,-6.417436399e-23,-3.86763011123e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3062,3062,3063,contraction,contraction,terminal_approach,no,-0.2345,-0.23425,-0.234375,0.000249999999996,toward_positive_route,13.79690747,13.79690747,13.79690747,7.51622894018e-07,7.48169500511e-07,7.49894209332e-07,-0.00460517018592,-0.499999999886,-1.14548550922e+12,-1.1560777336e+12,-10592224380,-0.00705954840993,2.89512965999e+20,2.948919333e+20,0.0184088778574,0.499853298288,3.71858396096e+17,3.77031461683e+17,0.0138155105566,0.499999999955,3.45407673383e-21,3.39107275268e-21,-6.300398115e-23,-3.79709403371e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3063,3063,3064,contraction,contraction,terminal_approach,no,-0.23425,-0.234,-0.234125,0.000249999999988,toward_positive_route,13.79690747,13.79690747,13.79690747,7.48169500511e-07,7.44731973906e-07,7.4644875841e-07,-0.00460517018577,-0.499999999877,-1.1560777336e+12,-1.16676793508e+12,-10690201480,-0.00712438335909,2.948919333e+20,3.0037085465e+20,0.01840893195,0.499854032886,3.77031461683e+17,3.82276491782e+17,0.0138155105597,0.500000000011,3.39107275268e-21,3.32921781364e-21,-6.185493904e-23,-3.72784410917e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3064,3064,3065,contraction,contraction,terminal_approach,no,-0.234,-0.23375,-0.233875,0.000249999999995,toward_positive_route,13.79690747,13.79690747,13.79690747,7.44731973906e-07,7.41310241301e-07,7.43019137897e-07,-0.00460517018589,-0.499999999884,-1.16676793508e+12,-1.17755702011e+12,-10789085030,-0.00718980955441,3.0037085465e+20,3.05951587659e+20,0.0184089857923,0.499854764083,3.82276491782e+17,3.87594487517e+17,0.0138155105573,0.499999999968,3.32921781364e-21,3.26849096503e-21,-6.072684861e-23,-3.65985689053e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3065,3065,3066,contraction,contraction,terminal_approach,no,-0.23375,-0.2335,-0.233625,0.000250000000013,toward_positive_route,13.79690747,13.79690747,13.79690747,7.41310241301e-07,7.37904230129e-07,7.39605275058e-07,-0.00460517018624,-0.499999999903,-1.17755702011e+12,-1.18844590348e+12,-10888883370,-0.00725583227751,3.05951587659e+20,3.11636024465e+20,0.0184090393914,0.499855491975,3.87594487517e+17,3.92986463942e+17,0.0138155105573,0.499999999968,3.26849096503e-21,3.20887163709e-21,-5.961932794e-23,-3.59310936043e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3066,3066,3067,contraction,contraction,terminal_approach,no,-0.2335,-0.23325,-0.233375,0.000250000000001,toward_positive_route,13.79690747,13.79690747,13.79690747,7.37904230129e-07,7.34513868157e-07,7.36207097495e-07,-0.00460517018601,-0.49999999989,-1.18844590348e+12,-1.19943550849e+12,-10989605010,-0.00732245691742,3.11636024465e+20,3.17426092372e+20,0.0184090927421,0.499856216491,3.92986463942e+17,3.98453450231e+17,0.0138155105575,0.499999999971,3.20887163709e-21,3.15033963505e-21,-5.853200204e-23,-3.52757891915e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3067,3067,3068,contraction,contraction,terminal_approach,no,-0.23325,-0.233,-0.233125,0.000250000000023,toward_positive_route,13.79690747,13.79690747,13.79690747,7.34513868157e-07,7.31139083483e-07,7.32824533139e-07,-0.0046051701864,-0.499999999912,-1.19943550849e+12,-1.21052676694e+12,-11091258450,-0.00738968885138,3.17426092372e+20,3.23323754508e+20,0.0184091458529,0.499856937749,3.98453450231e+17,4.03996489876e+17,0.0138155105598,0.500000000012,3.15033963505e-21,3.0928751323e-21,-5.746450275e-23,-3.46324337858e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3068,3068,3069,contraction,contraction,terminal_approach,no,-0.233,-0.23275,-0.232875,0.000249999999956,toward_positive_route,13.79690747,13.79690747,13.79690747,7.31139083483e-07,7.27779804537e-07,7.29457510254e-07,-0.00460517018518,-0.499999999845,-1.21052676694e+12,-1.22172061927e+12,-11193852330,-0.007457533544,3.23323754508e+20,3.29331010486e+20,0.0184091987172,0.499857655656,4.03996489876e+17,4.09616640883e+17,0.0138155105581,0.499999999983,3.0928751323e-21,3.03645866365e-21,-5.641646865e-23,-3.40008095685e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3069,3069,3070,contraction,contraction,terminal_approach,no,-0.23275,-0.2325,-0.232625,0.000250000000012,toward_positive_route,13.79690747,13.79690747,13.79690747,7.27779804537e-07,7.24435960075e-07,7.26105957435e-07,-0.00460517018622,-0.499999999902,-1.22172061927e+12,-1.23301801463e+12,-11297395360,-0.00752599650079,3.29331010486e+20,3.35449897087e+20,0.0184092513433,0.499858370325,4.09616640883e+17,4.15314975978e+17,0.0138155105568,0.499999999958,3.03645866365e-21,2.98107111877e-21,-5.538754488e-23,-3.33807026741e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3070,3070,3071,contraction,contraction,terminal_approach,no,-0.2325,-0.23225,-0.232375,0.000249999999993,toward_positive_route,13.79690747,13.79690747,13.79690747,7.24435960075e-07,7.21107479183e-07,7.22769803602e-07,-0.00460517018586,-0.499999999882,-1.23301801463e+12,-1.24441991093e+12,-11401896300,-0.00759508325492,3.35449897087e+20,3.41682488946e+20,0.0184093037244,0.499859081667,4.15314975978e+17,4.21092582811e+17,0.0138155105578,0.499999999978,2.98107111877e-21,2.92669373571e-21,-5.437738306e-23,-3.27719031428e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3071,3071,3072,contraction,contraction,terminal_approach,no,-0.23225,-0.232,-0.232125,0.000250000000035,toward_positive_route,13.79690747,13.79690747,13.79690747,7.21107479183e-07,7.17794291271e-07,7.19448978004e-07,-0.00460517018663,-0.499999999924,-1.24441991093e+12,-1.25592727497e+12,-11507364040,-0.00766479941991,3.41682488946e+20,3.48030899261e+20,0.0184093558703,0.499859789811,4.21092582811e+17,4.26950564161e+17,0.0138155105572,0.499999999965,2.92669373571e-21,2.87330809455e-21,-5.338564116e-23,-3.21742048414e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3072,3072,3073,contraction,contraction,terminal_approach,no,-0.232,-0.23175,-0.231875,0.000249999999936,toward_positive_route,13.79690747,13.79690747,13.79690747,7.17794291271e-07,7.14496326076e-07,7.16143410213e-07,-0.0046051701848,-0.499999999825,-1.25592727497e+12,-1.26754108247e+12,-11613807500,-0.0077351506235,3.48030899261e+20,3.54497280504e+20,0.0184094077732,0.499860494655,4.26950564161e+17,4.3289003815e+17,0.013815510559,0.499999999999,2.87330809455e-21,2.82089611118e-21,-5.241198337e-23,-3.15874053856e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3073,3073,3074,contraction,contraction,terminal_approach,no,-0.23175,-0.2315,-0.231625,0.000250000000062,toward_positive_route,13.79690747,13.79690747,13.79690747,7.14496326076e-07,7.11213513653e-07,7.12853030127e-07,-0.00460517018713,-0.499999999951,-1.26754108247e+12,-1.27926231819e+12,-11721235720,-0.00780614256698,3.54497280504e+20,3.61083825158e+20,0.0184094594458,0.499861196369,4.3289003815e+17,4.38912138452e+17,0.0138155105574,0.499999999969,2.82089611118e-21,2.76944003117e-21,-5.145608001e-23,-3.10113060854e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3074,3074,3075,contraction,contraction,terminal_approach,no,-0.2315,-0.23125,-0.231375,0.000249999999985,toward_positive_route,13.79690747,13.7969074701,13.7969074701,7.11213513653e-07,7.07945784384e-07,7.09577767963e-07,-0.00460517018572,-0.499999999875,-1.27926231819e+12,-1.291091976e+12,-11829657810,-0.00787778099203,3.61083825158e+20,3.67792766451e+20,0.0184095108733,0.499861894751,4.38912138452e+17,4.45018014515e+17,0.013815510559,0.499999999999,2.76944003117e-21,2.71892242376e-21,-5.051760741e-23,-3.04457118729e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3075,3075,3076,contraction,contraction,terminal_approach,no,-0.23125,-0.231,-0.231125,0.000250000000001,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,7.07945784384e-07,7.04693068967e-07,7.06317554263e-07,-0.004605170186,-0.49999999989,-1.291091976e+12,-1.30303105896e+12,-11939082960,-0.00795007168726,3.67792766451e+20,3.74626379125e+20,0.018409562073,0.499862590039,4.45018014515e+17,4.51208831775e+17,0.0138155105587,0.499999999992,2.71892242376e-21,2.66932617595e-21,-4.959624781e-23,-2.9890431242e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3076,3076,3077,contraction,contraction,terminal_approach,no,-0.231,-0.23075,-0.230875,0.000249999999986,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,7.04693068967e-07,7.0145529842e-07,7.03072319884e-07,-0.00460517018574,-0.499999999876,-1.30303105896e+12,-1.31508057942e+12,-12049520460,-0.00802302050124,3.74626379125e+20,3.81586980198e+20,0.018409613036,0.49986328211,4.51208831775e+17,4.57485771881e+17,0.0138155105566,0.499999999955,2.66932617595e-21,2.62063448674e-21,-4.869168921e-23,-2.93452761581e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3077,3077,3078,contraction,contraction,terminal_approach,no,-0.23075,-0.2305,-0.230625,0.000250000000016,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,7.0145529842e-07,6.98232404077e-07,6.99841996002e-07,-0.00460517018628,-0.499999999905,-1.31508057942e+12,-1.32724155909e+12,-12160979670,-0.00809663332262,3.81586980198e+20,3.88676929755e+20,0.0184096637673,0.499863971033,4.57485771881e+17,4.63850032923e+17,0.0138155105587,0.499999999992,2.62063448674e-21,2.57283086143e-21,-4.780362531e-23,-2.88100620216e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3078,3078,3079,contraction,contraction,terminal_approach,no,-0.2305,-0.23025,-0.230375,0.000249999999971,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.98232404077e-07,6.95024317589e-07,6.96626514111e-07,-0.00460517018545,-0.49999999986,-1.32724155909e+12,-1.33951502913e+12,-12273470040,-0.00817091609319,3.88676929755e+20,3.95898631745e+20,0.0184097142626,0.49986465675,4.63850032923e+17,4.70302829655e+17,0.013815510558,0.499999999981,2.57283086143e-21,2.52589910602e-21,-4.693175541e-23,-2.82846076083e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3079,3079,3080,contraction,contraction,terminal_approach,no,-0.23025,-0.23,-0.230125,0.000250000000011,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.95024317589e-07,6.91830970919e-07,6.93425806017e-07,-0.00460517018619,-0.4999999999,-1.33951502913e+12,-1.35190203024e+12,-12387001110,-0.00824587480778,3.95898631745e+20,4.03254534801e+20,0.0184097645298,0.499865339367,4.70302829655e+17,4.76845393731e+17,0.0138155105572,0.499999999965,2.52589910602e-21,2.47982332175e-21,-4.607578427e-23,-2.77687349841e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3080,3080,3081,contraction,contraction,terminal_approach,no,-0.23,-0.22975,-0.229875,0.000250000000027,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.91830970919e-07,6.88652296344e-07,6.9023980384e-07,-0.00460517018648,-0.499999999916,-1.35190203024e+12,-1.36440361277e+12,-12501582530,-0.0083215155273,4.03254534801e+20,4.10747133067e+20,0.0184098145675,0.499866018865,4.76845393731e+17,4.8347897394e+17,0.0138155105581,0.499999999982,2.47982332175e-21,2.4345878997e-21,-4.523542205e-23,-2.72622694698e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3081,3081,3082,contraction,contraction,terminal_approach,no,-0.22975,-0.2295,-0.229625,0.000249999999952,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.88652296344e-07,6.85488226453e-07,6.87068440014e-07,-0.00460517018509,-0.499999999841,-1.36440361277e+12,-1.37702083676e+12,-12617223990,-0.00839784433244,4.10747133067e+20,4.18378967045e+20,0.0184098643769,0.499866695261,4.8347897394e+17,4.90204836442e+17,0.0138155105579,0.499999999978,2.4345878997e-21,2.39017751553e-21,-4.441038417e-23,-2.6765039556e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3082,3082,3083,contraction,contraction,terminal_approach,no,-0.2295,-0.22925,-0.229375,0.00025,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.85488226453e-07,6.82338694142e-07,6.83911647282e-07,-0.004605170186,-0.49999999989,-1.37702083676e+12,-1.38975477207e+12,-12733935310,-0.00847486738294,4.18378967045e+20,4.26152624455e+20,0.0184099139551,0.499867368517,4.90204836442e+17,4.97024265012e+17,0.0138155105585,0.499999999989,2.39017751553e-21,2.34657712428e-21,-4.360039125e-23,-2.62768768673e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3083,3083,3084,contraction,contraction,terminal_approach,no,-0.22925,-0.229,-0.229125,0.000250000000041,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.82338694142e-07,6.79203632617e-07,6.80769358694e-07,-0.00460517018674,-0.49999999993,-1.38975477207e+12,-1.40260649846e+12,-12851726390,-0.00855259088444,4.26152624455e+20,4.34070741117e+20,0.0184099633098,0.499868038734,4.97024265012e+17,5.03938561283e+17,0.0138155105578,0.499999999977,2.34657712428e-21,2.3037719553e-21,-4.280516898e-23,-2.57976160838e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3084,3084,3085,contraction,contraction,terminal_approach,no,-0.229,-0.22875,-0.228875,0.000249999999984,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.79203632617e-07,6.76082975392e-07,6.77641507611e-07,-0.00460517018569,-0.499999999873,-1.40260649846e+12,-1.41557710567e+12,-12970607210,-0.00863102108836,4.34070741117e+20,4.42136001841e+20,0.0184100124386,0.499868705883,5.03938561283e+17,5.10949044997e+17,0.0138155105588,0.499999999994,2.3037719553e-21,2.26174750718e-21,-4.202444812e-23,-2.53270949413e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3085,3085,3086,contraction,contraction,terminal_approach,no,-0.22875,-0.2285,-0.228625,0.000250000000027,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.76082975392e-07,6.72976656284e-07,6.74528027698e-07,-0.00460517018649,-0.499999999916,-1.41557710567e+12,-1.42866769355e+12,-13090587880,-0.00871016432477,4.42136001841e+20,4.50351141338e+20,0.0184100613404,0.499869369947,5.10949044997e+17,5.18057054253e+17,0.0138155105565,0.499999999954,2.26174750718e-21,2.22048954296e-21,-4.125796422e-23,-2.48651540622e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3086,3086,3087,contraction,contraction,terminal_approach,no,-0.2285,-0.22825,-0.228375,0.000249999999936,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.72976656284e-07,6.69884609417e-07,6.71428852926e-07,-0.00460517018481,-0.499999999825,-1.42866769355e+12,-1.44187937208e+12,-13211678530,-0.00879002692963,4.50351141338e+20,4.58718945151e+20,0.0184101100216,0.499870031015,5.18057054253e+17,5.25263945769e+17,0.0138155105593,0.500000000003,2.22048954296e-21,2.17998408518e-21,-4.050545778e-23,-2.44116370524e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3087,3087,3088,contraction,contraction,terminal_approach,no,-0.22825,-0.228,-0.228125,0.000250000000008,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.69884609417e-07,6.66806769214e-07,6.68343917569e-07,-0.00460517018613,-0.499999999897,-1.44187937208e+12,-1.45521326156e+12,-13333889480,-0.00887061535684,4.58718945151e+20,4.67242250595e+20,0.018410158478,0.499870689027,5.25263945769e+17,5.32571095132e+17,0.0138155105577,0.499999999974,2.17998408518e-21,2.14021741126e-21,-3.976667392e-23,-2.3966390302e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3088,3088,3089,contraction,contraction,terminal_approach,no,-0.228,-0.22775,-0.227875,0.000250000000023,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.66806769214e-07,6.63743070402e-07,6.65273156202e-07,-0.00460517018642,-0.499999999912,-1.45521326156e+12,-1.46867049262e+12,-13457231060,-0.00895193605935,4.67242250595e+20,4.75923947724e+20,0.0184102067155,0.499871344065,5.32571095132e+17,5.39979897068e+17,0.0138155105569,0.49999999996,2.14021741126e-21,2.10117604879e-21,-3.904136247e-23,-2.35292630397e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3089,3089,3090,contraction,contraction,terminal_approach,no,-0.22775,-0.2275,-0.227625,0.000249999999974,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.63743070402e-07,6.60693448008e-07,6.62216503702e-07,-0.00460517018551,-0.499999999863,-1.46867049262e+12,-1.48225220636e+12,-13581713740,-0.00903399557477,4.75923947724e+20,4.84766980306e+20,0.0184102547285,0.499871996053,5.39979897068e+17,5.47491765707e+17,0.0138155105595,0.500000000007,2.10117604879e-21,2.06284677098e-21,-3.832927781e-23,-2.31001072364e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3090,3090,3091,contraction,contraction,terminal_approach,no,-0.2275,-0.22725,-0.227375,0.000250000000068,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.60693448008e-07,6.57657837355e-07,6.59173895244e-07,-0.00460517018724,-0.499999999957,-1.48225220636e+12,-1.49595955444e+12,-13707348080,-0.00911680049219,4.84766980306e+20,4.93774346827e+20,0.0184103025233,0.499872645077,5.47491765707e+17,5.55108134847e+17,0.0138155105572,0.499999999966,2.06284677098e-21,2.02521659221e-21,-3.763017877e-23,-2.2678777545e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3091,3091,3092,contraction,contraction,terminal_approach,no,-0.22725,-0.227,-0.227125,0.000249999999988,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.57657837355e-07,6.54636174067e-07,6.56145266303e-07,-0.00460517018577,-0.499999999877,-1.49595955444e+12,-1.50979369918e+12,-13834144740,-0.0092003574587,4.93774346827e+20,5.02949101505e+20,0.0184103500998,0.499873291134,5.55108134847e+17,5.62830458236e+17,0.0138155105572,0.499999999966,2.02521659221e-21,1.9882727636e-21,-3.694382861e-23,-2.2265131288e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3092,3092,3093,contraction,contraction,terminal_approach,no,-0.227,-0.22675,-0.226875,0.000249999999964,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.54636174067e-07,6.51628394061e-07,6.53130552647e-07,-0.00460517018533,-0.499999999853,-1.50979369918e+12,-1.52375581365e+12,-13962114470,-0.00928467317258,5.02949101505e+20,5.12294355327e+20,0.0184103974597,0.499873934248,5.62830458236e+17,5.70660209845e+17,0.0138155105582,0.499999999984,1.9882727636e-21,1.95200276872e-21,-3.626999488e-23,-2.18590283737e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3093,3093,3094,contraction,contraction,terminal_approach,no,-0.22675,-0.2265,-0.226625,0.000250000000033,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.51628394061e-07,6.48634433548e-07,6.50129690343e-07,-0.0046051701866,-0.499999999922,-1.52375581365e+12,-1.53784708177e+12,-14091268120,-0.00936975438977,5.12294355327e+20,5.21813277103e+20,0.0184104446026,0.499874574414,5.70660209845e+17,5.78598884149e+17,0.0138155105584,0.499999999988,1.95200276872e-21,1.91639431935e-21,-3.560844937e-23,-2.14603312655e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3094,3094,3095,contraction,contraction,terminal_approach,no,-0.2265,-0.22625,-0.226375,0.000249999999951,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.48634433548e-07,6.45654229035e-07,6.47142615749e-07,-0.00460517018509,-0.49999999984,-1.53784708177e+12,-1.55206869842e+12,-14221616650,-0.00945560793029,5.21813277103e+20,5.31509094541e+20,0.0184104915282,0.499875211628,5.78598884149e+17,5.86647996413e+17,0.0138155105576,0.499999999973,1.91639431935e-21,1.88143535129e-21,-3.495896806e-23,-2.10689049521e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3095,3095,3096,contraction,contraction,terminal_approach,no,-0.22625,-0.226,-0.226125,0.000250000000031,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.45654229035e-07,6.42687717317e-07,6.44169265515e-07,-0.00460517018655,-0.49999999992,-1.55206869842e+12,-1.56642186953e+12,-14353171110,-0.00954224066487,5.31509094541e+20,5.41385095344e+20,0.0184105382408,0.499875845946,5.86647996413e+17,5.94809082983e+17,0.0138155105584,0.499999999987,1.88143535129e-21,1.84711402032e-21,-3.432133097e-23,-2.0684616857e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3096,3096,3097,contraction,contraction,terminal_approach,no,-0.226,-0.22575,-0.225875,0.000249999999968,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.42687717317e-07,6.39734835483e-07,6.41209576585e-07,-0.00460517018541,-0.499999999858,-1.56642186953e+12,-1.58090781219e+12,-14485942660,-0.00962965952803,5.41385095344e+20,5.51444628322e+20,0.0184105847382,0.499876477343,5.94809082983e+17,6.03083701576e+17,0.0138155105579,0.499999999978,1.84711402032e-21,1.81341869816e-21,-3.369532216e-23,-2.03073368384e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3097,3097,3098,contraction,contraction,terminal_approach,no,-0.22575,-0.2255,-0.225625,0.000250000000023,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.39734835483e-07,6.36795520908e-07,6.38263486191e-07,-0.00460517018641,-0.499999999912,-1.58090781219e+12,-1.59552775475e+12,-14619942560,-0.00971787151125,5.51444628322e+20,5.61691104531e+20,0.0184106310243,0.499877105868,6.03083701576e+17,6.1147343158e+17,0.0138155105578,0.499999999976,1.81341869816e-21,1.78033796856e-21,-3.30807296e-23,-1.99369371113e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3098,3098,3099,contraction,contraction,terminal_approach,no,-0.2255,-0.22525,-0.225375,0.000250000000001,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.36795520908e-07,6.33869711257e-07,6.35330931852e-07,-0.004605170186,-0.49999999989,-1.59552775475e+12,-1.61028293693e+12,-14755182180,-0.0098068836694,5.61691104531e+20,5.72127998428e+20,0.0184106770992,0.499877731523,6.1147343158e+17,6.19979874355e+17,0.0138155105589,0.499999999996,1.78033796856e-21,1.7478606234e-21,-3.247734516e-23,-1.95732922407e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3099,3099,3100,contraction,contraction,terminal_approach,no,-0.22525,-0.225,-0.225125,0.000250000000023,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.33869711257e-07,6.3095734448e-07,6.32411851376e-07,-0.00460517018641,-0.499999999912,-1.61028293693e+12,-1.62517460991e+12,-14891672980,-0.00989670310744,5.72127998428e+20,5.82758849049e+20,0.0184107229621,0.499878354298,6.19979874355e+17,6.28604653536e+17,0.0138155105578,0.499999999976,1.7478606234e-21,1.71597565894e-21,-3.188496446e-23,-1.92162790519e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3100,3100,3101,contraction,contraction,terminal_approach,no,-0.225,-0.22475,-0.224875,0.000250000000011,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.3095734448e-07,6.28058358813e-07,6.29506182857e-07,-0.00460517018619,-0.4999999999,-1.62517460991e+12,-1.64020403645e+12,-15029426540,-0.00998733699994,5.82758849049e+20,5.93587261211e+20,0.018410768615,0.49987897422,6.28604653536e+17,6.37349415347e+17,0.0138155105576,0.499999999974,1.71597565894e-21,1.68467227204e-21,-3.13033869e-23,-1.88657766483e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3101,3101,3102,contraction,contraction,terminal_approach,no,-0.22475,-0.2245,-0.224625,0.000249999999945,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.28058358813e-07,6.25172692776e-07,6.26613864672e-07,-0.00460517018498,-0.499999999834,-1.64020403645e+12,-1.65537249101e+12,-15168454560,-0.0100787925909,5.93587261211e+20,6.04616906735e+20,0.0184108140603,0.499879591322,6.37349415347e+17,6.46215828913e+17,0.0138155105581,0.499999999981,1.68467227204e-21,1.65393985656e-21,-3.073241548e-23,-1.85216663028e-19,margin_stationary,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3102,3102,3103,contraction,contraction,terminal_approach,no,-0.2245,-0.22425,-0.224375,0.000250000000041,toward_positive_route,13.7969074701,13.7969074701,13.7969074701,6.25172692776e-07,6.22300285169e-07,6.23734835482e-07,-0.00460517018675,-0.49999999993,-1.65537249101e+12,-1.67068125981e+12,-15308768800,-0.0101710771542,6.04616906735e+20,6.15851525689e+20,0.0184108592964,0.49988020558,6.46215828913e+17,6.55205586578e+17,0.0138155105577,0.499999999975,1.65393985656e-21,1.62376799973e-21,-3.017185683e-23,-1.8183831476e-19,margin_stationary,0,0,0,0,0,0,no,no
