profile_phase,dataset_id,dataset_name,route_phase,profile_bin_index,profile_bin_label,n_intervals,route_coordinate_min,route_coordinate_max,route_coordinate_mid_mean,fraction_margin_decreasing,fraction_margin_increasing,fraction_crossing_surface,mean_signed_route_step,mean_abs_signed_route_step,mean_signed_delta_ln_a,mean_abs_signed_delta_ln_a,mean_normalized_signed_delta_ln_a,mean_abs_normalized_signed_delta_ln_a,mean_signed_H_flow,mean_abs_signed_H_flow,mean_normalized_signed_H_flow,mean_abs_normalized_signed_H_flow,mean_signed_density_flow,mean_abs_signed_density_flow,mean_normalized_signed_density_flow,mean_abs_normalized_signed_density_flow,mean_signed_curvature_flow,mean_abs_signed_curvature_flow,mean_normalized_signed_curvature_flow,mean_abs_normalized_signed_curvature_flow,mean_signed_margin_flow,mean_abs_signed_margin_flow,mean_normalized_signed_margin_flow,mean_abs_normalized_signed_margin_flow,mean_rho_over_rho_c_mid,mean_abs_rho_over_rho_c_mid,mean_x_bounce_distance_mid,mean_abs_x_bounce_distance_mid
A_terminal_approach,A,Classical Friedmann contraction,terminal_approach,42,"(-0.16, -0.14]",80,-0.16,-0.14,-0.15,0.0,0.0,0.0,0.0002499999999969875,0.0002499999999969875,-0.004605170185932875,0.004605170185932875,-0.49999999988617505,0.49999999988617505,-242406917532.5,242406917532.5,-0.13918905425145,0.13918905425145,0.01841816703002125,0.01841816703002125,0.49997941715810007,0.49997941715810007,0.013815510557975,0.013815510557975,0.49999999997987493,0.49999999997987493,-1.37738436773e-25,1.37738436773e-25,-8.301154735566875e-22,8.301154735566875e-22,0.0,0.0,0.0,0.0
A_terminal_approach,A,Classical Friedmann contraction,terminal_approach,43,"(-0.14, -0.12]",80,-0.14,-0.12,-0.12999999999999998,0.0,0.0,0.0,0.0002500000000018,0.0002500000000018,-0.004605170186021125,0.004605170186021125,-0.4999999998910001,0.4999999998910001,-506439002186.25,506439002186.25,-0.25155908309831254,0.25155908309831254,0.01841894138291375,0.01841894138291375,0.49998992767216255,0.49998992767216255,0.0138155105579375,0.0138155105579375,0.4999999999792625,0.4999999999792625,-3.1560980121575004e-26,3.1560980121575004e-26,-1.9021021708499375e-22,1.9021021708499375e-22,0.0,0.0,0.0,0.0
A_terminal_approach,A,Classical Friedmann contraction,terminal_approach,44,"(-0.12, -0.1]",80,-0.12,-0.1,-0.11000000000000001,0.0,0.0,0.0,0.0002500000000002625,0.0002500000000002625,-0.0046051701859937495,0.0046051701859937495,-0.49999999988945004,0.49999999988945004,-1058070935355.0,1058070935355.0,-0.4107910204900126,0.4107910204900126,0.01841947725852125,0.01841947725852125,0.4999972010039625,0.4999972010039625,0.013815510558,0.013815510558,0.49999999998026257,0.49999999998026257,-7.231301125437501e-27,7.231301125437501e-27,-4.3581262418908746e-23,4.3581262418908746e-23,0.0,0.0,0.0,0.0
A_terminal_approach,A,Classical Friedmann contraction,terminal_approach,45,"(-0.1, -0.0801]",80,-0.1,-0.08,-0.09000000000000125,0.0,0.0,0.0,0.0002500000000001,0.0002500000000001,-0.004605170185988624,0.004605170185988624,-0.49999999988926247,0.49999999988926247,-2210579985725.0,2210579985725.0,-0.5909706908351374,0.5909706908351374,0.01841984806759625,0.01841984806759625,0.50000223379585,0.50000223379585,0.01381551055797125,0.01381551055797125,0.49999999997983746,0.49999999997983746,-1.65676949266e-27,1.65676949266e-27,-9.98493974663175e-24,9.98493974663175e-24,0.0,0.0,0.0,0.0
A_terminal_approach,A,Classical Friedmann contraction,terminal_approach,46,"(-0.0801, -0.0601]",80,-0.08,-0.06,-0.069999999999995,0.0,0.0,0.0,0.00025000000000015,0.00025000000000015,-0.00460517018599175,0.00460517018599175,-0.4999999998894,0.4999999998894,-4618493297350.0,4618493297350.0,-0.7498157355641626,0.7498157355641626,0.018420104640196246,0.018420104640196246,0.5000057160575875,0.5000057160575875,0.013815510557951249,0.013815510557951249,0.4999999999793999,0.4999999999793999,-3.7957156306812504e-28,3.7957156306812504e-28,-2.2875838815e-24,2.2875838815e-24,0.0,0.0,0.0,0.0
A_terminal_approach,A,Classical Friedmann contraction,terminal_approach,47,"(-0.0601, -0.0401]",80,-0.06,-0.0399999999999,-0.04999999999999625,0.0,0.0,0.0,0.00025000000000085,0.00025000000000085,-0.004605170186004375,0.004605170186004375,-0.4999999998900625,0.4999999998900625,-9649309238512.5,9649309238512.5,-0.8616915244820376,0.8616915244820376,0.01842028216202125,0.01842028216202125,0.5000081253953125,0.5000081253953125,0.013815510557966251,0.013815510557966251,0.49999999997973743,0.49999999997973743,-8.695919627212499e-29,8.695919627212499e-29,-5.24081556933325e-25,5.24081556933325e-25,0.0,0.0,0.0,0.0
A_terminal_approach,A,Classical Friedmann contraction,terminal_approach,48,"(-0.0401, -0.0201]",80,-0.0399999999999,-0.0200000000002,-0.03000000000000875,0.0,0.0,0.0,0.00024999999999676247,0.00024999999999676247,-0.004605170185928,0.004605170185928,-0.49999999988599997,0.49999999988599997,-20160133011750.0,20160133011750.0,-0.9284573446026501,0.9284573446026501,0.018420404985184997,0.018420404985184997,0.5000097923457499,0.5000097923457499,0.013815510557975003,0.013815510557975003,0.4999999999799375,0.4999999999799375,-1.9921894385112502e-29,1.9921894385112502e-29,-1.2006432756971624e-25,1.2006432756971624e-25,0.0,0.0,0.0,0.0
A_terminal_approach,A,Classical Friedmann contraction,terminal_approach,49,"(-0.0201, -0.000125]",80,-0.0200000000002,0.0,-0.010000000000003163,0.0,0.0,0.0,0.000250000000001875,0.000250000000001875,-0.004605170186023625,0.004605170186023625,-0.4999999998910624,0.4999999998910624,-42120297902625.0,42120297902625.0,-0.9643752785982874,0.9643752785982874,0.018420489961908752,0.018420489961908752,0.5000109456393,0.5000109456393,0.013815510557951253,0.013815510557951253,0.49999999997950006,0.49999999997950006,-4.56395224565e-30,4.56395224565e-30,-2.7505810784919997e-26,2.7505810784919997e-26,0.0,0.0,0.0,0.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,0,"(-1.001, -0.98]",25,-1.0,-0.979496228851,-0.9897481144256399,1.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.05968989564440401,0.05968989564440401,-0.5,0.5,-11.6815496350984,11.6815496350984,-1.9350218725528798e-59,1.9350218725528798e-59,0.133987384892448,0.133987384892448,0.35288561146163994,0.35288561146163994,0.074468672819772,0.074468672819772,0.000539204271581724,0.000539204271581724,-0.013373777854913197,0.013373777854913197,-1.0,1.0,2.75512020345528e-122,2.75512020345528e-122,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,1,"(-0.98, -0.96]",24,-0.979496228851,-0.959812608549,-0.9696544187001249,1.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-112.15366735963751,112.15366735963751,-1.8577997458132083e-58,1.8577997458132083e-58,0.17824287269183334,0.17824287269183334,0.4274340990785,0.4274340990785,0.17260524636229166,0.17260524636229166,0.0012491471445666665,0.0012491471445666665,-0.0025225989198226248,0.0025225989198226248,-0.9999999999996666,0.9999999999996666,1.9035758387267918e-120,1.9035758387267918e-120,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,2,"(-0.96, -0.94]",25,-0.959812608549,-0.9393088374,-0.94956072297448,1.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-1032.90049247548,1032.90049247548,-1.71097594715092e-57,1.71097594715092e-57,0.17979528100456002,0.17979528100456002,0.42956170619544,0.42956170619544,0.17897807548972,0.17897807548972,0.0012952101687296,0.0012952101687296,-3.86383504750608e-05,3.86383504750608e-05,-0.9999999999673601,0.9999999999673601,1.631268121581168e-118,1.631268121581168e-118,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,3,"(-0.94, -0.92]",24,-0.9393088374,-0.919625217098,-0.9294670272487501,1.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.05968989564440417,0.05968989564440417,-0.5,0.5,-9494.384590820417,9494.384590820417,-1.5727230053845418e-56,1.5727230053845418e-56,0.18209440531904167,0.18209440531904167,0.4326739984335,0.4326739984335,0.17906860306491668,0.17906860306491668,0.0012958644410112502,0.0012958644410112502,-4.5766558077604164e-07,4.5766558077604164e-07,-0.9999999975034166,0.9999999975034166,1.3183130063707752e-116,1.3183130063707752e-116,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,4,"(-0.92, -0.9]",24,-0.919625217098,-0.899941596795,-0.90978340694625,1.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.05968989564440417,0.05968989564440417,-0.5,0.5,-93622.57970876251,93622.57970876251,-1.5508365341945e-55,1.5508365341945e-55,0.18978816825108336,0.18978816825108336,0.44282526328541677,0.44282526328541677,0.17906967219225,0.17906967219225,0.0012958721679325002,0.0012958721679325002,-6.224496930164584e-09,6.224496930164584e-09,-0.9999998164269583,0.9999998164269583,1.190179413204296e-114,1.190179413204296e-114,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,5,"(-0.9, -0.88]",25,-0.899941596795,-0.879437825646,-0.88968971122056,1.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-1237000.35599808,1237000.35599808,-2.04906268430376e-54,2.04906268430376e-54,0.20733220565708,0.20733220565708,0.46467023196320006,0.46467023196320006,0.17906968674044002,0.17906968674044002,0.0012958722730772,0.0012958722730772,-8.145182611387361e-11,8.145182611387361e-11,-0.9999844664750399,0.9999844664750399,1.851596969839712e-112,1.851596969839712e-112,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,6,"(-0.88, -0.86]",24,-0.879437825646,-0.859754205344,-0.8695960154949166,1.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-19584221.351483334,19584221.351483334,-3.2440812953605833e-53,3.2440812953605833e-53,0.22600582541283334,0.22600582541283334,0.48624020494049996,0.48624020494049996,0.17906968693104167,0.17906968693104167,0.0012958722744533333,0.0012958722744533333,-9.625527658968583e-13,9.625527658968583e-13,-0.9988159881169166,0.9988159881169166,4.0769665797809994e-110,4.0769665797809994e-110,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,7,"(-0.86, -0.84]",25,-0.859754205344,-0.839250434195,-0.8495023197693601,0.92,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-360396292.946904,360396292.946904,-5.9698818343776e-52,5.9698818343776e-52,0.23511741743352002,0.23511741743352002,0.49615238033871994,0.49615238033871994,0.17906968693300002,0.17906968693300002,0.00129587227447,0.00129587227447,-1.259566086735652e-14,1.259566086735652e-14,-0.91737454920464,0.91737454920464,1.362380582543604e-107,1.362380582543604e-107,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,8,"(-0.84, -0.82]",24,-0.839250434195,-0.819566813892,-0.829408624043625,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-6487051832.934583,6487051832.934583,-1.0745652398205418e-50,1.0745652398205418e-50,0.2378729801731667,0.2378729801731667,0.4990696533860833,0.4990696533860833,0.179069686933,0.179069686933,0.00129587227447,0.00129587227447,-1.4884857375823167e-16,1.4884857375823167e-16,-0.2634124998830917,0.2634124998830917,4.248222874592442e-105,4.248222874592442e-105,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,9,"(-0.82, -0.8]",24,-0.819566813892,-0.79988319359,-0.8097250037410834,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-113617839604.325,113617839604.325,-1.882053422827167e-49,1.882053422827167e-49,0.23854513410025002,0.23854513410025002,0.4997753381985417,0.4997753381985417,0.17906968693320832,0.17906968693320832,0.00129587227447,0.00129587227447,-2.024366919389042e-18,2.024366919389042e-18,-0.006742847598145249,0.006742847598145249,1.2997960601130083e-102,1.2997960601130083e-102,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,10,"(-0.8, -0.78]",25,-0.79988319359,-0.779379422441,-0.78963130801544,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-2170654617436.08,2170654617436.08,-3.595639528747361e-48,3.595639528747361e-48,0.23870938853772003,0.23870938853772003,0.49994743639448,0.49994743639448,0.17906968693328001,0.17906968693328001,0.0012958722744696,0.0012958722744696,-2.64902248372344e-20,2.64902248372344e-20,-8.954015929626119e-05,8.954015929626119e-05,4.87560991882272e-100,4.87560991882272e-100,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,11,"(-0.78, -0.76]",24,-0.779379422441,-0.759695802138,-0.7695376122897084,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-39412232587635.0,39412232587635.0,-6.528545825290832e-47,6.528545825290832e-47,0.23874802625595834,0.23874802625595834,0.49998789928399995,0.49998789928399995,0.179069686933125,0.179069686933125,0.0012958722744695831,0.0012958722744695831,-3.1304686805120835e-22,3.1304686805120835e-22,-1.0583501620895832e-06,1.0583501620895832e-06,1.5628084033911955e-97,1.5628084033911955e-97,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,12,"(-0.76, -0.74]",24,-0.759695802138,-0.740012181836,-0.7498539919872084,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-691708415862708.4,691708415862708.4,-1.145799107081625e-45,1.145799107081625e-45,0.238756823636625,0.238756823636625,0.4999971111529167,0.4999971111529167,0.179069686933375,0.179069686933375,0.0012958722744700001,0.0012958722744700001,-4.257492751873e-24,4.257492751873e-24,-1.4393782411130708e-08,1.4393782411130708e-08,4.8136569220502506e-95,4.8136569220502506e-95,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,13,"(-0.74, -0.72]",25,-0.740012181836,-0.719508410687,-0.72976029626152,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-1.3221594534216802e+16,1.3221594534216802e+16,-2.19012677366532e-44,2.19012677366532e-44,0.23875893885487998,0.23875893885487998,0.49999932597056,0.49999932597056,0.17906968693952,0.17906968693952,0.001295872274514,0.001295872274514,-5.57122027434952e-26,5.57122027434952e-26,-1.8835248718986e-10,1.8835248718986e-10,1.8085758159384877e-92,1.8085758159384877e-92,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,14,"(-0.72, -0.7]",24,-0.719508410687,-0.699824790385,-0.7096666005358333,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-2.4008933084395837e+17,2.4008933084395837e+17,-3.9770246333917075e-43,3.9770246333917075e-43,0.23875943448354167,0.23875943448354167,0.4999998449337917,0.4999998449337917,0.17906968689912497,0.17906968689912497,0.0012958722742233333,0.0012958722742233333,-6.583760872280959e-28,6.583760872280959e-28,-2.22584581980175e-12,2.22584581980175e-12,5.799230757615292e-90,5.799230757615292e-90,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,15,"(-0.7, -0.68]",25,-0.699824790385,-0.679321019236,-0.6895729048103199,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-4.58919273155576e+18,4.58919273155576e+18,-7.601892377564402e-42,7.601892377564402e-42,0.23875954802539998,0.23875954802539998,0.49999996382096007,0.49999996382096007,0.17906968696012002,0.17906968696012002,0.001295872274664,0.001295872274664,-8.615301122396241e-30,8.615301122396241e-30,-2.9126713988684797e-14,2.9126713988684797e-14,2.1789169648296557e-87,2.1789169648296557e-87,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,16,"(-0.68, -0.66]",24,-0.679321019236,-0.659637398933,-0.6694792090846251,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-8.3334708780825e+19,8.3334708780825e+19,-1.380420314691125e-40,1.380420314691125e-40,0.23875957462875,0.23875957462875,0.4999999916767501,0.4999999916767501,0.1790696869137917,0.1790696869137917,0.0012958722743266666,0.0012958722743266666,-1.018108773481783e-31,1.018108773481783e-31,-3.442034426111459e-16,3.442034426111459e-16,6.986767294113959e-85,6.986767294113959e-85,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,17,"(-0.66, -0.64]",24,-0.659637398933,-0.639953778631,-0.649795588782,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-1.4626133889095e+21,1.4626133889095e+21,-2.4227854925385835e-39,2.4227854925385835e-39,0.23875958068037498,0.23875958068037498,0.4999999980132084,0.4999999980132084,0.17906968787020835,0.17906968787020835,0.0012958722812416667,0.0012958722812416667,-1.3846459330843792e-33,1.3846459330843792e-33,-4.6812276780148756e-18,4.6812276780148756e-18,2.152204393941054e-82,2.152204393941054e-82,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,18,"(-0.64, -0.62]",25,-0.639953778631,-0.619450007482,-0.6297018930563999,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-2.79571649964548e+22,2.79571649964548e+22,-4.63104018324872e-38,4.63104018324872e-38,0.23875958213499998,0.23875958213499998,0.49999999953652,0.49999999953652,0.1790696878288,0.1790696878288,0.0012958722809428,0.0012958722809428,-1.8119038060373197e-35,1.8119038060373197e-35,-6.12570625028768e-20,6.12570625028768e-20,8.08638270305056e-80,8.08638270305056e-80,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,19,"(-0.62, -0.6]",24,-0.619450007482,-0.599766387179,-0.6096081973306667,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-5.07671505499025e+23,5.07671505499025e+23,-8.409461911300416e-37,8.409461911300416e-37,0.238759582475875,0.238759582475875,0.4999999998933749,0.4999999998933749,0.17906968285333333,0.17906968285333333,0.0012958722449833333,0.0012958722449833333,-2.1412079420354163e-37,2.1412079420354163e-37,-7.239021646722334e-22,7.239021646722334e-22,2.592925253642371e-77,2.592925253642371e-77,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,20,"(-0.6, -0.58]",24,-0.599766387179,-0.580082766877,-0.5899245770281666,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-8.910178789226665e+24,8.910178789226665e+24,-1.4759506558697918e-35,1.4759506558697918e-35,0.23875958255341667,0.23875958255341667,0.4999999999745417,0.4999999999745417,0.179069511292125,0.179069511292125,0.0012958710050550001,0.0012958710050550001,-2.9120807773285417e-39,2.9120807773285417e-39,-9.845197829805128e-24,9.845197829805128e-24,7.987249638438582e-75,7.987249638438582e-75,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,21,"(-0.58, -0.56]",25,-0.580082766877,-0.559578995728,-0.5698308813024799,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-1.7031386526486798e+26,1.7031386526486798e+26,-2.8212100687079205e-34,2.8212100687079205e-34,0.23875958257203997,0.23875958257203997,0.49999999999404,0.49999999999404,0.17907023173151998,0.17907023173151998,0.0012958762118919997,0.0012958762118919997,-3.81067362576528e-41,3.81067362576528e-41,-1.2883171374415517e-25,1.2883171374415517e-25,3.001014143073368e-72,3.001014143073368e-72,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,22,"(-0.56, -0.54]",24,-0.559578995728,-0.539895375426,-0.5497371855767916,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-3.092713316347875e+27,3.092713316347875e+27,-5.1230085901347085e-33,5.1230085901347085e-33,0.2387595825764167,0.2387595825764167,0.49999999999862504,0.49999999999862504,0.179070905323,0.179070905323,0.0012958810800641667,0.0012958810800641667,-4.50318371290675e-43,4.50318371290675e-43,-1.5224417833005961e-27,1.5224417833005961e-27,9.622850746298333e-70,9.622850746298333e-70,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,23,"(-0.54, -0.52]",25,-0.539895375426,-0.519391604277,-0.52964348985132,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-5.91157564344832e+28,5.91157564344832e+28,-9.792389305053198e-32,9.792389305053198e-32,0.23875958257744004,0.23875958257744004,0.49999999999983996,0.49999999999983996,0.17907318551668003,0.17907318551668003,0.0012958975582392,0.0012958975582392,-5.89255493329536e-45,5.89255493329536e-45,-1.9921620819361204e-29,1.9921620819361204e-29,3.61555134729288e-67,3.61555134729288e-67,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,24,"(-0.52, -0.5]",24,-0.519391604277,-0.499707983974,-0.5095497941255833,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-1.0734774109485416e+30,1.0734774109485416e+30,-1.7781906808287914e-30,1.7781906808287914e-30,0.238759582578,0.238759582578,0.5,0.5,0.17906526962066663,0.17906526962066663,0.0012958403197654168,0.0012958403197654168,-6.962870237142458e-47,6.962870237142458e-47,-2.354015571327667e-31,2.354015571327667e-31,1.1593384543763084e-64,1.1593384543763084e-64,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,25,"(-0.5, -0.48]",24,-0.499707983974,-0.480024363672,-0.48986617382291664,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-1.8840678581298334e+31,1.8840678581298334e+31,-3.120915142887125e-29,3.120915142887125e-29,0.238759582578,0.238759582578,0.5,0.5,0.17885060316608334,0.17885060316608334,0.0012942885084975,0.0012942885084975,-9.4699560594945e-49,9.4699560594945e-49,-3.2016141712525e-33,3.2016141712525e-33,3.5712273790559876e-62,3.5712273790559876e-62,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,26,"(-0.48, -0.46]",25,-0.480024363672,-0.459520592523,-0.4697724780974001,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-3.601306853077161e+32,3.601306853077161e+32,-5.965482104826799e-28,5.965482104826799e-28,0.238759582578,0.238759582578,0.5,0.5,0.17843404452232,0.17843404452232,0.0012912680993064003,0.0012912680993064003,-1.245602451930936e-50,1.245602451930936e-50,-4.211147799206e-35,4.211147799206e-35,1.34180154118414e-59,1.34180154118414e-59,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,27,"(-0.46, -0.44]",24,-0.459520592523,-0.43983697222,-0.44967878237166664,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-6.539578937736667e+33,6.539578937736667e+33,-1.0832662341127916e-26,1.0832662341127916e-26,0.238759582578,0.238759582578,0.5,0.5,0.18058696551602918,0.18058696551602918,0.001306635250444625,0.001306635250444625,-1.4965756046729416e-52,1.4965756046729416e-52,-5.059640862289083e-37,5.059640862289083e-37,4.302530860208963e-57,4.302530860208963e-57,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,28,"(-0.44, -0.42]",24,-0.43983697222,-0.420153351918,-0.42999516206908334,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-1.1477661622533332e+35,1.1477661622533332e+35,-1.9012482914609585e-25,1.9012482914609585e-25,0.238759582578,0.238759582578,0.5,0.5,0.17885060316611248,0.2783441422054708,0.0012906892313072082,0.002008778977015208,-1.9614754502002915e-54,2.3417886500019583e-54,-6.631379869644124e-39,7.917147324476625e-39,1.3253520530786042e-54,1.3253520530786042e-54,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,29,"(-0.42, -0.4]",25,-0.420153351918,-0.399649580769,-0.40990146634344,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-2.1939008873886402e+36,2.1939008873886402e+36,-3.63414644111148e-24,3.63414644111148e-24,0.238759582578,0.238759582578,0.5,0.5,0.22180709775688057,20.88230439985512,0.0014494311293143957,0.0795444015633936,1.0799652163151426e-32,2.8505904074069195e-20,-1.5069515799993362e-09,9.631172826998e-05,4.979686921819708e-52,4.979686921819708e-52,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,30,"(-0.4, -0.38]",24,-0.399649580769,-0.379965960466,-0.38980777061775,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-3.9838838010711673e+37,3.9838838010711673e+37,-6.599212034007501e-23,6.599212034007501e-23,0.238759582578,0.238759582578,0.5,0.5,-5.429652914309998,83.35094846235667,-0.020112171073109163,0.28008826126405745,1.0519778041054174e-21,2.4011063568369584e-20,3.5547483785587474e-06,8.116152077618292e-05,1.596753021791925e-49,1.596753021791925e-49,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,31,"(-0.38, -0.36]",25,-0.379965960466,-0.359462189318,-0.36971407489228,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-7.615005994998e+38,7.615005994998e+38,-1.26140825662944e-21,1.26140825662944e-21,0.238759582578,0.238759582578,0.5,0.5,4.000185072072782e-11,121.71664490627998,-0.026683300339639993,0.3871981428362,-7.828060817557596e-22,7.503057718126959e-21,-2.6463236417312004e-06,2.53651674946352e-05,5.999409833426879e-47,5.999409833426879e-47,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,32,"(-0.36, -0.34]",24,-0.359462189318,-0.339778569015,-0.3496203791665417,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-1.3828017119146666e+40,1.3828017119146666e+40,-2.2905792823235833e-20,2.2905792823235833e-20,0.238759582578,0.238759582578,0.5,0.5,-2.3329486490789957e-11,108.24648469744,-0.014499071007515815,0.3692017171986825,-1.8008972150419584e-22,2.0071407467391957e-21,-6.088373049262084e-07,6.785685315638707e-06,1.9237305338433377e-44,1.9237305338433377e-44,1.0,1.0
B_pre_bounce_approach,B,Effective LQC bounce,pre_bounce_approach,33,"(-0.34, -0.32]",24,-0.339778569015,-0.320094948713,-0.329936758863875,0.0,0.0,0.0,0.000820150845944,0.000820150845944,-0.0596898956444,0.0596898956444,-0.5,0.5,-2.426965144319042e+41,2.426965144319042e+41,-4.020212030829375e-19,4.020212030829375e-19,0.238759582578,0.238759582578,0.5,0.5,1.1842378929335002e-15,75.14870682566666,0.0,0.2606507162865833,-4.298699740521666e-23,3.662730103832167e-22,-1.4533039122835832e-07,1.2382968662650249e-06,5.925861534615041e-42,5.925861534615041e-42,1.0,1.0
