dataset_id,dataset_name,interval_index,sample_index_left,sample_index_right,branch_left,branch_right,route_phase,crosses_turning_surface,time_left,time_right,time_mid,scale_factor_left,scale_factor_right,scale_factor_mid,signed_delta_ln_a,H_signed_left,H_signed_right,signed_H_flow,density_left,density_right,signed_density_flow,curvature_left,curvature_right,signed_curvature_flow,margin_left,margin_right,signed_margin_flow,margin_flow_direction,distance_to_surface_left,distance_to_surface_right,distance_to_surface_mid,signed_surface_approach,surface_relation,rho_over_rho_c_left,rho_over_rho_c_right,rho_over_rho_c_mid,x_bounce_distance_left,x_bounce_distance_right,x_bounce_distance_mid,is_exact_bounce_left,is_exact_bounce_right
A,Classical Friedmann contraction,3026,3026,3027,contraction,contraction,terminal_approach,no,13.7969074698,13.7969074698,13.7969074698,8.87156012038e-07,8.83079900419e-07,8.85115609831e-07,-0.00460517018554,-822413371256,-830017289575,-7603918319,1.49234469078e+20,1.52006828331e+20,0.0184067559883,2.26140106185e+17,2.29286028433e+17,0.0138155105594,6.7008647947e-21,6.57865183412e-21,-1.2221296058e-22,margin_stationary,4.48543576115,4.48083059097,4.48313317606,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3027,3027,3028,contraction,contraction,terminal_approach,no,13.7969074698,13.7969074698,13.7969074698,8.83079900419e-07,8.79022516831e-07,8.81048873008e-07,-0.00460517018635,-830017289575,-837691539369,-7674249794,1.52006828331e+20,1.54830700145e+20,0.0184068197752,2.29286028433e+17,2.32475714818e+17,0.0138155105555,6.57865183412e-21,6.45866742876e-21,-1.1998440536e-22,margin_stationary,4.48083059097,4.47622542078,4.47852800587,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3028,3028,3029,contraction,contraction,terminal_approach,no,13.7969074698,13.7969074699,13.7969074699,8.79022516831e-07,8.74983775227e-07,8.77000821143e-07,-0.00460517018662,-837691539369,-845436771284,-7745231915,1.54830700145e+20,1.57707041801e+20,0.0184068832746,2.32475714818e+17,2.35709774162e+17,0.0138155105612,6.45866742876e-21,6.34087095023e-21,-1.1779647853e-22,margin_stationary,4.47622542078,4.47162025059,4.47392283569,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3029,3029,3030,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.74983775227e-07,8.70963589956e-07,8.72971368388e-07,-0.00460517018558,-845436771284,-853253641986,-7816870702,1.57707041801e+20,1.60636828369e+20,0.0184069464723,2.35709774162e+17,2.38988823752e+17,0.0138155105568,6.34087095023e-21,6.22522251063e-21,-1.156484396e-22,margin_stationary,4.47162025059,4.46701508041,4.4693176655,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3030,3030,3031,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.70963589956e-07,8.66961875758e-07,8.68960429286e-07,-0.00460517018614,-853253641986,-861142814216,-7889172230,1.60636828369e+20,1.63621053045e+20,0.0184070093939,2.38988823752e+17,2.42313489466e+17,0.0138155105581,6.22522251063e-21,6.11168294906e-21,-1.1353956157e-22,margin_stationary,4.46701508041,4.46240991022,4.46471249532,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3031,3031,3032,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.66961875758e-07,8.62978547767e-07,8.64967918776e-07,-0.00460517018571,-861142814216,-869104956847,-7962142631,1.63621053045e+20,1.6666072748e+20,0.0184070720157,2.42313489466e+17,2.45684405887e+17,0.0138155105573,6.11168294906e-21,6.00021381833e-21,-1.1146913073e-22,margin_stationary,4.46240991022,4.45780474004,4.46010732513,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3032,3032,3033,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.62978547767e-07,8.59013521505e-07,8.60993752184e-07,-0.00460517018648,-869104956847,-877140744939,-8035788092,1.6666072748e+20,1.69756882131e+20,0.0184071343631,2.45684405887e+17,2.49102216427e+17,0.0138155105588,6.00021381833e-21,5.89077737201e-21,-1.0943644632e-22,margin_stationary,4.45780474004,4.45319956985,4.45550215495,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3033,3033,3034,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.59013521505e-07,8.55066712885e-07,8.5703784523e-07,-0.00460517018516,-877140744939,-885250859800,-8110114861,1.69756882131e+20,1.72910566604e+20,0.0184071964215,2.49102216427e+17,2.52567573448e+17,0.0138155105596,5.89077737201e-21,5.78333655162e-21,-1.0744082039e-22,margin_stationary,4.45319956985,4.44859439966,4.45089698475,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3034,3034,3035,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.55066712885e-07,8.51138038202e-07,8.53100114018e-07,-0.0046051701868,-885250859800,-893435989041,-8185129241,1.72910566604e+20,1.76122850012e+20,0.0184072581896,2.52567573448e+17,2.56081138386e+17,0.0138155105548,5.78333655162e-21,5.67785497413e-21,-1.0548157749e-22,margin_stationary,4.44859439966,4.44398922948,4.44629181457,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3035,3035,3036,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.51138038202e-07,8.47227414141e-07,8.49180475036e-07,-0.00460517018507,-893435989041,-901696826632,-8260837591,1.76122850012e+20,1.79394821341e+20,0.0184073196851,2.56081138386e+17,2.59643581882e+17,0.0138155105581,5.67785497413e-21,5.57429691962e-21,-1.0355805451e-22,margin_stationary,4.44398922948,4.43938405929,4.44168664438,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3036,3036,3037,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.47227414141e-07,8.43334757764e-07,8.4527884516e-07,-0.00460517018679,-901696826632,-910034072968,-8337246336,1.79394821341e+20,1.82727589815e+20,0.0184073809008,2.59643581882e+17,2.63255583904e+17,0.0138155105594,5.57429691962e-21,5.47262731924e-21,-1.0166960038e-22,margin_stationary,4.43938405929,4.43477888911,4.4370814742,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3037,3037,3038,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.43334757764e-07,8.39459986519e-07,8.41395141645e-07,-0.00460517018614,-910034072968,-918448434920,-8414361952,1.82727589815e+20,1.86122285272e+20,0.0184074418288,2.63255583904e+17,2.66917833879e+17,0.0138155105579,5.47262731924e-21,5.37281174331e-21,-9.981557593e-23,margin_stationary,4.43477888911,4.43017371892,4.43247630402,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3038,3038,3039,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.39459986519e-07,8.35603018231e-07,8.37529282127e-07,-0.00460517018581,-918448434920,-926940625902,-8492190982,1.86122285272e+20,1.89580058551e+20,0.0184075024827,2.66917833879e+17,2.70631030826e+17,0.0138155105576,5.37281174331e-21,5.27481638969e-21,-9.799535362e-23,margin_stationary,4.43017371892,4.42556854873,4.42787113383,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3039,3039,3040,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.35603018231e-07,8.31763771103e-07,8.3368118462e-07,-0.00460517018529,-926940625902,-935511365928,-8570740026,1.89580058551e+20,1.93102081879e+20,0.0184075628573,2.70631030826e+17,2.74395883488e+17,0.0138155105575,5.27481638969e-21,5.17860807233e-21,-9.620831736e-23,margin_stationary,4.42556854873,4.42096337855,4.42326596364,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3040,3040,3041,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.31763771103e-07,8.27942163712e-07,8.29850767514e-07,-0.00460517018679,-935511365928,-944161381671,-8650015743,1.93102081879e+20,1.9668954927e+20,0.0184076229556,2.74395883488e+17,2.78213110468e+17,0.0138155105588,5.17860807233e-21,5.08415421008e-21,-9.445386225e-23,margin_stationary,4.42096337855,4.41635820836,4.41866079346,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3041,3041,3042,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.27942163712e-07,8.24138115013e-07,8.26037949577e-07,-0.00460517018559,-944161381671,-952891406532,-8730024861,1.9668954927e+20,2.00343676931e+20,0.0184076827857,2.78213110468e+17,2.82083440365e+17,0.0138155105589,5.08415421008e-21,4.99142281563e-21,-9.273139445e-23,margin_stationary,4.41635820836,4.41175303818,4.41405562327,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3042,3042,3043,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.24138115013e-07,8.2035154433e-07,8.22242649947e-07,-0.00460517018576,-952891406532,-961702180692,-8810774160,2.00343676931e+20,2.04065703671e+20,0.0184077423379,2.82083440365e+17,2.86007611913e+17,0.013815510555,4.99142281563e-21,4.90038248472e-21,-9.104033091e-23,margin_stationary,4.41175303818,4.40714786799,4.40945045309,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3043,3043,3044,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.2035154433e-07,8.16582371359e-07,8.18464788135e-07,-0.00460517018571,-961702180692,-970594451185,-8892270493,2.04065703671e+20,2.07856891323e+20,0.0184078016124,2.86007611913e+17,2.89986374126e+17,0.0138155105581,4.90038248472e-21,4.8110023855e-21,-8.938009922e-23,margin_stationary,4.40714786799,4.4025426978,4.40484528289,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3044,3044,3045,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.16582371359e-07,8.12830516164e-07,8.14704284021e-07,-0.00460517018661,-970594451185,-979568971954,-8974520769,2.07856891323e+20,2.11718525176e+20,0.0184078606286,2.89986374126e+17,2.94020486435e+17,0.0138155105585,4.8110023855e-21,4.72325224809e-21,-8.775013741e-23,margin_stationary,4.4025426978,4.39793752762,4.40024011271,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3045,3045,3046,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.12830516164e-07,8.09095899178e-07,8.10961057854e-07,-0.00460517018634,-979568971954,-988626503917,-9057531963,2.11718525176e+20,2.15651914403e+20,0.0184079193676,2.94020486435e+17,2.98110718837e+17,0.0138155105604,4.72325224809e-21,4.63710235437e-21,-8.614989372e-23,margin_stationary,4.39793752762,4.39333235743,4.39563494252,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3046,3046,3047,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.09095899178e-07,8.05378441199e-07,8.07235030249e-07,-0.0046051701856,-988626503917,-997767815035,-9141311118,2.15651914403e+20,2.1965839251e+20,0.018407977835,2.98110718837e+17,3.02257852039e+17,0.013815510558,4.63710235437e-21,4.55252352788e-21,-8.457882649e-23,margin_stationary,4.39333235743,4.38872718725,4.39102977234,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3047,3047,3048,contraction,contraction,terminal_approach,no,13.7969074699,13.7969074699,13.7969074699,8.05378441199e-07,8.01678063388e-07,8.03526122186e-07,-0.0046051701855,-997767815035,-1.00699368037e+12,-9225865335,2.1965839251e+20,2.2373931779e+20,0.0184080360437,3.02257852039e+17,3.0646267761e+17,0.0138155105558,4.55252352788e-21,4.46948712403e-21,-8.303640385e-23,margin_stationary,4.38872718725,4.38412201706,4.38642460215,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3048,3048,3049,contraction,contraction,terminal_approach,no,13.7969074699,13.79690747,13.7969074699,8.01678063388e-07,7.97994687268e-07,7.99834255007e-07,-0.00460517018636,-1.00699368037e+12,-1.01630488216e+12,-9311201790,2.2373931779e+20,2.27896073778e+20,0.0184080939806,3.0646267761e+17,3.10725998132e+17,0.0138155105576,4.46948712403e-21,4.3879650203e-21,-8.152210373e-23,margin_stationary,4.38412201706,4.37951684687,4.38181943196,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3049,3049,3050,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.97994687268e-07,7.94328234724e-07,7.96159350417e-07,-0.00460517018637,-1.01630488216e+12,-1.02570220988e+12,-9397327720,2.27896073778e+20,2.32130069725e+20,0.0184081516546,3.10725998132e+17,3.15048627351e+17,0.0138155105598,4.3879650203e-21,4.30792960682e-21,-8.003541348e-23,margin_stationary,4.37951684687,4.37491167669,4.37721426178,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3050,3050,3051,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.94328234724e-07,7.90678628e-07,7.9250133048e-07,-0.00460517018541,-1.02570220988e+12,-1.0351864603e+12,-9484250420,2.32130069725e+20,2.36442741073e+20,0.018408209061,3.15048627351e+17,3.19431390332e+17,0.0138155105583,4.30792960682e-21,4.22935377699e-21,-7.857582983e-23,margin_stationary,4.37491167669,4.3703065065,4.3726090916,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3051,3051,3052,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.90678628e-07,7.87045789695e-07,7.88860117619e-07,-0.00460517018633,-1.0351864603e+12,-1.04475843757e+12,-9571977270,2.36442741073e+20,2.40835549946e+20,0.0184082662133,3.19431390332e+17,3.23875123619e+17,0.013815510557,4.22935377699e-21,4.1522109183e-21,-7.714285869e-23,margin_stationary,4.3703065065,4.36570133632,4.36800392141,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3052,3052,3053,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.87045789695e-07,7.83429642766e-07,7.8523563461e-07,-0.00460517018613,-1.04475843757e+12,-1.05441895328e+12,-9660515710,2.40835549946e+20,2.45309985639e+20,0.0184083230956,3.23875123619e+17,3.28380675394e+17,0.0138155105574,4.1522109183e-21,4.07647490335e-21,-7.573601495e-23,margin_stationary,4.36570133632,4.36109616613,4.36339875123,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3053,3053,3054,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.83429642766e-07,7.79830110523e-07,7.81627804588e-07,-0.00460517018605,-1.05441895328e+12,-1.06416882653e+12,-9749873250,2.45309985639e+20,2.49867565131e+20,0.018408379725,3.28380675394e+17,3.32948905638e+17,0.0138155105583,4.07647490335e-21,4.00212008099e-21,-7.435482236e-23,margin_stationary,4.36109616613,4.35649099594,4.35879358104,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3054,3054,3055,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.79830110523e-07,7.76247116629e-07,7.7803655104e-07,-0.00460517018526,-1.06416882653e+12,-1.074008884e+12,-9840057470,2.49867565131e+20,2.54509833594e+20,0.0184084360956,3.32948905638e+17,3.37580686295e+17,0.0138155105582,4.00212008099e-21,3.92912126766e-21,-7.299881333e-23,margin_stationary,4.35649099594,4.35188582576,4.35418841085,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3055,3055,3056,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.76247116629e-07,7.72680585096e-07,7.74461797803e-07,-0.004605170186,-1.074008884e+12,-1.08393996e+12,-9931076000,2.54509833594e+20,2.59238364917e+20,0.018408492202,3.37580686295e+17,3.42276901439e+17,0.0138155105571,3.92912126766e-21,3.85745373884e-21,-7.166752882e-23,margin_stationary,4.35188582576,4.34728065557,4.34958324066,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3056,3056,3057,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.72680585096e-07,7.69130440287e-07,7.70903469065e-07,-0.00460517018587,-1.08393996e+12,-1.09396289659e+12,-10022936590,2.59238364917e+20,2.64054762244e+20,0.0184085480552,3.42276901439e+17,3.47038447444e+17,0.0138155105589,3.85745373884e-21,3.78709322075e-21,-7.036051809e-23,margin_stationary,4.34728065557,4.34267548539,4.34497807048,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3057,3057,3058,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.69130440287e-07,7.65596606911e-07,7.67361489362e-07,-0.00460517018683,-1.09396289659e+12,-1.1040785436e+12,-10115647010,2.64054762244e+20,2.68960658515e+20,0.018408603655,3.47038447444e+17,3.51866233152e+17,0.0138155105584,3.78709322075e-21,3.71801588203e-21,-6.907733872e-23,margin_stationary,4.34267548539,4.3380703152,4.34037290029,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3058,3058,3059,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.65596606911e-07,7.62079010025e-07,7.63835783577e-07,-0.00460517018619,-1.1040785436e+12,-1.11428775872e+12,-10209215120,2.68960658515e+20,2.73957717019e+20,0.0184086589985,3.51866233152e+17,3.56761180049e+17,0.0138155105577,3.71801588203e-21,3.65019832579e-21,-6.781755624e-23,margin_stationary,4.3380703152,4.33346514501,4.33576773011,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3059,3059,3060,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.62079010025e-07,7.58577575029e-07,7.6032627694e-07,-0.00460517018569,-1.11428775872e+12,-1.12459140759e+12,-10303648870,2.73957717019e+20,2.7904763196e+20,0.0184087140897,3.56761180049e+17,3.6172422244e+17,0.0138155105565,3.65019832579e-21,3.58361758161e-21,-6.658074418e-23,margin_stationary,4.33346514501,4.32885997483,4.33116255992,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3060,3060,3061,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.58577575029e-07,7.55092227665e-07,7.56832895021e-07,-0.00460517018632,-1.12459140759e+12,-1.13499036385e+12,-10398956260,2.7904763196e+20,2.84232129031e+20,0.0184087689302,3.6172422244e+17,3.66756307629e+17,0.0138155105589,3.58361758161e-21,3.51825109782e-21,-6.536648379e-23,margin_stationary,4.32885997483,4.32425480464,4.32655738974,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3061,3061,3062,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.55092227665e-07,7.51622894018e-07,7.53355563733e-07,-0.00460517018569,-1.13499036385e+12,-1.14548550922e+12,-10495145370,2.84232129031e+20,2.89512965999e+20,0.0184088235206,3.66756307629e+17,3.71858396096e+17,0.0138155105585,3.51825109782e-21,3.45407673383e-21,-6.417436399e-23,margin_stationary,4.32425480464,4.31964963446,4.32195221955,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3062,3062,3063,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.51622894018e-07,7.48169500511e-07,7.49894209332e-07,-0.00460517018592,-1.14548550922e+12,-1.1560777336e+12,-10592224380,2.89512965999e+20,2.948919333e+20,0.0184088778574,3.71858396096e+17,3.77031461683e+17,0.0138155105566,3.45407673383e-21,3.39107275268e-21,-6.300398115e-23,margin_stationary,4.31964963446,4.31504446427,4.31734704936,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3063,3063,3064,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.48169500511e-07,7.44731973906e-07,7.4644875841e-07,-0.00460517018577,-1.1560777336e+12,-1.16676793508e+12,-10690201480,2.948919333e+20,3.0037085465e+20,0.01840893195,3.77031461683e+17,3.82276491782e+17,0.0138155105597,3.39107275268e-21,3.32921781364e-21,-6.185493904e-23,margin_stationary,4.31504446427,4.31043929408,4.31274187918,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3064,3064,3065,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.44731973906e-07,7.41310241301e-07,7.43019137897e-07,-0.00460517018589,-1.16676793508e+12,-1.17755702011e+12,-10789085030,3.0037085465e+20,3.05951587659e+20,0.0184089857923,3.82276491782e+17,3.87594487517e+17,0.0138155105573,3.32921781364e-21,3.26849096503e-21,-6.072684861e-23,margin_stationary,4.31043929408,4.3058341239,4.30813670899,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3065,3065,3066,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.41310241301e-07,7.37904230129e-07,7.39605275058e-07,-0.00460517018624,-1.17755702011e+12,-1.18844590348e+12,-10888883370,3.05951587659e+20,3.11636024465e+20,0.0184090393914,3.87594487517e+17,3.92986463942e+17,0.0138155105573,3.26849096503e-21,3.20887163709e-21,-5.961932794e-23,margin_stationary,4.3058341239,4.30122895371,4.30353153881,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3066,3066,3067,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.37904230129e-07,7.34513868157e-07,7.36207097495e-07,-0.00460517018601,-1.18844590348e+12,-1.19943550849e+12,-10989605010,3.11636024465e+20,3.17426092372e+20,0.0184090927421,3.92986463942e+17,3.98453450231e+17,0.0138155105575,3.20887163709e-21,3.15033963505e-21,-5.853200204e-23,margin_stationary,4.30122895371,4.29662378353,4.29892636862,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3067,3067,3068,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.34513868157e-07,7.31139083483e-07,7.32824533139e-07,-0.0046051701864,-1.19943550849e+12,-1.21052676694e+12,-11091258450,3.17426092372e+20,3.23323754508e+20,0.0184091458529,3.98453450231e+17,4.03996489876e+17,0.0138155105598,3.15033963505e-21,3.0928751323e-21,-5.746450275e-23,margin_stationary,4.29662378353,4.29201861334,4.29432119844,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3068,3068,3069,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.31139083483e-07,7.27779804537e-07,7.29457510254e-07,-0.00460517018518,-1.21052676694e+12,-1.22172061927e+12,-11193852330,3.23323754508e+20,3.29331010486e+20,0.0184091987172,4.03996489876e+17,4.09616640883e+17,0.0138155105581,3.0928751323e-21,3.03645866365e-21,-5.641646865e-23,margin_stationary,4.29201861334,4.28741344315,4.28971602824,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3069,3069,3070,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.27779804537e-07,7.24435960075e-07,7.26105957435e-07,-0.00460517018622,-1.22172061927e+12,-1.23301801463e+12,-11297395360,3.29331010486e+20,3.35449897087e+20,0.0184092513433,4.09616640883e+17,4.15314975978e+17,0.0138155105568,3.03645866365e-21,2.98107111877e-21,-5.538754488e-23,margin_stationary,4.28741344315,4.28280827297,4.28511085806,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3070,3070,3071,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.24435960075e-07,7.21107479183e-07,7.22769803602e-07,-0.00460517018586,-1.23301801463e+12,-1.24441991093e+12,-11401896300,3.35449897087e+20,3.41682488946e+20,0.0184093037244,4.15314975978e+17,4.21092582811e+17,0.0138155105578,2.98107111877e-21,2.92669373571e-21,-5.437738306e-23,margin_stationary,4.28280827297,4.27820310278,4.28050568787,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3071,3071,3072,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.21107479183e-07,7.17794291271e-07,7.19448978004e-07,-0.00460517018663,-1.24441991093e+12,-1.25592727497e+12,-11507364040,3.41682488946e+20,3.48030899261e+20,0.0184093558703,4.21092582811e+17,4.26950564161e+17,0.0138155105572,2.92669373571e-21,2.87330809455e-21,-5.338564116e-23,margin_stationary,4.27820310278,4.2735979326,4.27590051769,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3072,3072,3073,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.17794291271e-07,7.14496326076e-07,7.16143410213e-07,-0.0046051701848,-1.25592727497e+12,-1.26754108247e+12,-11613807500,3.48030899261e+20,3.54497280504e+20,0.0184094077732,4.26950564161e+17,4.3289003815e+17,0.013815510559,2.87330809455e-21,2.82089611118e-21,-5.241198337e-23,margin_stationary,4.2735979326,4.26899276241,4.27129534751,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3073,3073,3074,contraction,contraction,terminal_approach,no,13.79690747,13.79690747,13.79690747,7.14496326076e-07,7.11213513653e-07,7.12853030127e-07,-0.00460517018713,-1.26754108247e+12,-1.27926231819e+12,-11721235720,3.54497280504e+20,3.61083825158e+20,0.0184094594458,4.3289003815e+17,4.38912138452e+17,0.0138155105574,2.82089611118e-21,2.76944003117e-21,-5.145608001e-23,margin_stationary,4.26899276241,4.26438759222,4.26669017732,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3074,3074,3075,contraction,contraction,terminal_approach,no,13.79690747,13.7969074701,13.7969074701,7.11213513653e-07,7.07945784384e-07,7.09577767963e-07,-0.00460517018572,-1.27926231819e+12,-1.291091976e+12,-11829657810,3.61083825158e+20,3.67792766451e+20,0.0184095108733,4.38912138452e+17,4.45018014515e+17,0.013815510559,2.76944003117e-21,2.71892242376e-21,-5.051760741e-23,margin_stationary,4.26438759222,4.25978242204,4.26208500713,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3075,3075,3076,contraction,contraction,terminal_approach,no,13.7969074701,13.7969074701,13.7969074701,7.07945784384e-07,7.04693068967e-07,7.06317554263e-07,-0.004605170186,-1.291091976e+12,-1.30303105896e+12,-11939082960,3.67792766451e+20,3.74626379125e+20,0.018409562073,4.45018014515e+17,4.51208831775e+17,0.0138155105587,2.71892242376e-21,2.66932617595e-21,-4.959624781e-23,margin_stationary,4.25978242204,4.25517725185,4.25747983695,-0.00460517019,approaching_surface,0,0,0,0,0,0,no,no
A,Classical Friedmann contraction,3076,3076,3077,contraction,contraction,terminal_approach,no,13.7969074701,13.7969074701,13.7969074701,7.04693068967e-07,7.0145529842e-07,7.03072319884e-07,-0.00460517018574,-1.30303105896e+12,-1.31508057942e+12,-12049520460,3.74626379125e+20,3.81586980198e+20,0.018409613036,4.51208831775e+17,4.57485771881e+17,0.0138155105566,2.66932617595e-21,2.62063448674e-21,-4.869168921e-23,margin_stationary,4.25517725185,4.25057208167,4.25287466676,-0.00460517018,approaching_surface,0,0,0,0,0,0,no,no
