"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2792","1993-05-11 00:00:00.00","2449118.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-05-11_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","900","0","","","","","","","3275.19","9339.18","7.8245032258065","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2793","1993-05-15 00:00:00.00","2449122.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-15_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4067.32","7230.8","7.4260093896714","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2747","1993-05-16 00:00:00.00","2449123.5","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-16_00-00-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7309","0.99970760233918","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2794","1993-05-17 00:00:00.00","2449124.5","","Lick-3m","KAST","DF","Unknown","","Y","","","SN1993J_1993-05-17_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","600","0","","","","","","","3780.58","7191.75","7.1663235294118","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2795","1993-05-19 00:00:00.00","2449126.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-19_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4067.32","7182.02","7.3983372921615","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2748","1993-05-19 02:15:00.00","2449126.59375","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-19_02-15-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7209","0.99969879518072","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48861","1993-05-22 00:00:00.00","2449129.5","","Lick-3m","KAST","Hyron Spinrad, Gonzalez","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-05-22_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3250","10078","1.9994143484627","","2000AJ....120.1499M","SNR: 36.3206;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2797","1993-05-22 00:00:00.00","2449129.5","","Lick-3m","KAST","HS, RAG","Unknown","","Y","","","SN1993J_1993-05-22_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","200","0","","","","","","","3342.38","9339.18","7.8905263157895","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2796","1993-05-22 00:00:00.00","2449129.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-22_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3639.96","7211.25","7.0578853754941","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2749","1993-05-23 00:00:00.00","2449130.5","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-23_00-00-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7309","0.99970760233918","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2799","1993-05-23 00:00:00.00","2449130.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-23_00-00-00_Galileo_AVI_None_0.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4067.32","7230.8","7.4260093896714","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2798","1993-05-23 00:00:00.00","2449130.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-23_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3620.3","6612.74","6.7095067264574","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2800","1993-05-24 00:00:00.00","2449131.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-05-24_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3392.52","6785.04","6.6130994152047","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2801","1993-05-25 00:00:00.00","2449132.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-05-25_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","150","0","","","","","","","3684.58","7250.4","7.1174051896208","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2802","1993-05-25 00:00:00.00","2449132.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-05-25_00-00-00_Ekar_BC-Ekar_None_0.dat","","Object","","","Air","Angstrom","1","Other","","600","0","","","","","","","4067.32","7230.8","7.4260093896714","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2750","1993-05-25 00:00:00.00","2449132.5","","Galileo","BC-Asi","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-25_00-00-00_Galileo_BC-Asi_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3890","7309","0.99970760233918","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2803","1993-05-28 00:00:00.00","2449135.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-05-28_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","1500","0","","","","","","","3415.56","9077.41","7.831051175657","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2751","1993-05-28 21:15:00.00","2449136.3854167","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-28_21-15-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3226","9359","0.99983697424193","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2752","1993-05-29 00:45:00.00","2449136.53125","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-05-29_00-45-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","6013","7098","0.99907918968692","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2753","1993-06-04 00:15:00.00","2449142.5104167","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-06-04_00-15-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4611","9000","0.9997722095672","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2804","1993-06-18 00:00:00.00","2449156.5","","Lick-3m","KAST","HES, CJL","Unknown","","Y","","","SN1993J_1993-06-18_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3328.83","9339.18","7.8772608125819","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2805","1993-06-20 00:00:00.00","2449158.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-06-20_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3719.66","9339.18","8.2518649045521","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2806","1993-06-24 00:00:00.00","2449162.5","","Lick-3m","KAST","RHB, RLW","Unknown","","Y","","","SN1993J_1993-06-24_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3387.93","8003.55","7.2572641509434","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2755","1993-06-24 22:30:00.00","2449163.4375","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-06-24_22-30-00_Ekar_BC-Ekar_SUSPECT_0.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","7707","9689","0.99949571356531","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2754","1993-06-24 22:30:00.00","2449163.4375","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-06-24_22-30-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3540","5647","0.99952561669829","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2807","1993-06-26 00:00:00.00","2449164.5","","Lick-3m","KAST","MAB, DCK, GDW","Unknown","","Y","","","SN1993J_1993-06-26_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3644.89","8047","7.512133105802","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2808","1993-06-28 00:00:00.00","2449166.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-06-28_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","400","0","","","","","","","3337.85","9339.18","7.8861103810775","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48874","1993-06-28 00:00:00.00","2449166.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson","Luis Ho","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-06-28_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3110","10398","1.999451303155","","2000AJ....120.1499M","SNR: 38.1779;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48888","1993-07-14 00:00:00.00","2449182.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson, Aaron Barth","Luis Ho","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-07-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3300","10400","1.9994367783723","","2000AJ....120.1499M","SNR: 29.5275;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2809","1993-07-14 00:00:00.00","2449182.5","","Lick-3m","KAST","AVF, TM, AJB","Unknown","","Y","","","SN1993J_1993-07-14_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","600","0","","","","","","","3374.2","9339.18","7.921620185923","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2810","1993-07-21 00:00:00.00","2449189.5","","Galileo","AVI","Unknown","Unknown","","Y","","","SN1993J_1993-07-21_00-00-00_Galileo_AVI_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3689.57","7250.4","7.12166","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2811","1993-07-22 00:00:00.00","2449190.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-07-22_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3406.33","9077.41","7.8221793103448","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2756","1993-07-23 00:00:00.00","2449191.5","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-07-23_00-00-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","3273","9415","0.99983721308807","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48875","1993-07-28 00:00:00.00","2449196.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson, Aaron Barth","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-07-28_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3350","10350","1.9994287346472","","2000AJ....120.1499M","SNR: 20.0988;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2812","1993-07-28 00:00:00.00","2449196.5","","Lick-3m","KAST","AVF, TM, AJB","Unknown","","Y","","","SN1993J_1993-07-28_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","400","0","","","","","","","3392.52","9339.18","7.9394659546061","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48876","1993-08-13 00:00:00.00","2449212.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-08-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3160","9880","1.9994049390062","","2000AJ....120.1499M","SNR: 24.9268;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2813","1993-08-13 00:00:00.00","2449212.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-08-13_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","600","0","","","","","","","3365.08","9288.74","7.8876964047936","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2814","1993-08-16 00:00:00.00","2449215.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-08-16_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","300","0","","","","","","","3775.47","9213.6","8.2395909090909","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","48877","1993-09-10 00:00:00.00","2449240.5","","Lick-3m","KAST","Alex Filippenko, Thomas Matheson","Thomas Matheson","UCB-SNDB","Y","UCB-SNDB","","SN_1993J_1993-09-10_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm","","Object","","","Air","Angstrom","1","erg cm(-2) sec(-1) Ang(-1)","","","","","","","","","","3180","9910","1.9994058229352","","2000AJ....120.1499M","SNR: 26.0318;","WIS_Bot1","2019-01-23 10:48:35"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2815","1993-09-10 00:00:00.00","2449240.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-09-10_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","900","0","","","","","","","3306.37","9339.18","7.8552213541667","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2816","1993-09-14 00:00:00.00","2449244.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-09-14_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","150","0","","","","","","","4083.87","9339.18","8.5871078431373","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2817","1993-09-15 00:00:00.00","2449245.5","","Ekar","BC-Ekar","Unknown","Unknown","","Y","","","SN1993J_1993-09-15_00-00-00_Ekar_BC-Ekar_None.dat","","Object","","","Air","Angstrom","1","Other","","1200","0","","","","","","","4133.93","9028.38","8.4679065743945","Barbon et al. 1995","1995A&amp;AS..110..513B","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2757","1993-09-15 20:45:00.00","2449246.3645833","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-09-15_20-45-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","4021","9299","0.99981057018375","","","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2758","1993-09-15 23:45:00.00","2449246.4895833","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-09-15_23-45-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","5257","5840","0.99828767123288","","","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2759","1993-09-17 00:00:00.00","2449247.5","","Ekar","BC-Ekar","Unknown","Unknown","SUSPECT","Y","SUSPECT","","1993J_1993-09-17_00-00-00_Ekar_BC-Ekar_SUSPECT.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","","","5942","6498","0.99820466786355","Asiago SN Group","1995A&amp;AS..110..513B","Please note that the spectrum may have been erroneously corrected for redshift. Check e.g. Telluric/Balmer lines or check against the original source;  [Prev. spec info - createdby: upload-suspect; modifiedby: raph]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2818","1993-09-20 00:00:00.00","2449250.5","","WHT-4.2m","ISIS","Mike Irwin","Jim Lewis","","Y","","","SN1993J_1993-09-20_00-00-00_WHT-4.2m_ISIS_None.dat","","Object","","","Air","Angstrom","1","Other","","0","0","","","","","R158B, R158R","","3423.24","9392.97","2.71969476082","Jerkstrand et al. 2015","2015A&amp;A...573A..12J","[Data obtained from:Jerkstrand, A.] Spectrum provided by Meikle, P. [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
"918","1993J","","148.85417","69.02028","SN IIb","-0.000113","2819","1993-09-25 00:00:00.00","2449255.5","","Lick-3m","KAST","AVF, TM","Unknown","","Y","","","SN1993J_1993-09-25_00-00-00_Lick-3m_KAST_None.dat","","Object","","","Air","Angstrom","1","Other","","600","0","","","","","","","3292.97","9339.18","7.8420363164721","Matheson et al. 2000","2000AJ....120.1487M","[Data obtained from:Yuqian, Liu] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-07-21 07:54:18"
