ladder_id,source_id,source_name,object_name,alias_names,supernova_type,classification_source,ra_deg,dec_deg,redshift,host_galaxy,band,stage_index,phase_name,time_mjd,time_since_discovery_days,time_since_peak_days,brightness_value,brightness_unit,brightness_error,detection_flag,quality_flag,slope_local,curvature_local,transition_marker,boundary_role,support_regime_proxy,struc_perc_role,unns_interpretation,raw_reference
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56017.93,15.930000000000291,-57.18000000000029,12.98,mag,,detection,usable,0.0,-0.023088023088030388,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56019.82,17.81999999999971,-55.29000000000087,12.92,mag,,detection,usable,-0.031746031746041785,0.8607754876221945,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56019.94,17.94000000000233,-55.169999999998254,13.02,mag,,detection,usable,0.8333333333151405,-0.37375972109707517,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56024.34,22.339999999996508,-50.770000000004075,12.97,mag,,detection,usable,-0.011363636363651154,-0.006276399205819578,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56027.02,25.0199999999968,-48.09000000000378,12.88,mag,,detection,usable,-0.03358208955223511,0.018563896933229043,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56029.03,27.029999999998836,-46.080000000001746,12.9,mag,,detection,usable,0.009950248756208608,-0.004004124247970333,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56031.99,29.989999999997963,-43.12000000000262,12.9,mag,,detection,usable,0.0,0.0,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56032.1,30.099999999998545,-43.01000000000204,12.9,mag,,detection,usable,0.0,-0.0044311509914562175,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56035.05,33.05000000000291,-40.05999999999767,12.88,mag,,detection,usable,-0.006779661016938975,0.014904600450279522,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56037.26,35.26000000000204,-37.849999999998545,12.95,mag,,detection,usable,0.031674208144808216,-0.012708211500870368,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56039.24,37.23999999999796,-35.87000000000262,12.96,mag,,detection,usable,0.005050505050516233,-0.11114811114828642,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56039.99,37.98999999999796,-35.12000000000262,12.85,mag,,detection,usable,-0.14666666666666828,0.11287829430616231,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56041.93,39.93000000000029,-33.18000000000029,12.86,mag,,detection,usable,0.005154639175251436,-0.017713536684691576,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56042.9,40.900000000001455,-32.20999999999913,12.84,mag,,detection,usable,-0.020618556701005743,1.5064081783221173,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56042.99,40.98999999999796,-32.12000000000262,12.91,mag,,detection,usable,0.7777777778079626,-0.6771836703810066,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56045.17,43.169999999998254,-29.94000000000233,12.93,mag,,detection,usable,0.009174311926604084,0.017907694221981817,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56046.22,44.220000000001164,-28.889999999999418,12.97,mag,,detection,usable,0.038095238095133384,-0.07578714545903459,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56048.05,46.05000000000291,-27.05999999999767,12.84,mag,,detection,usable,-0.07103825136605287,0.026249237856372648,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56049.44,47.44000000000233,-25.669999999998254,12.8,mag,,detection,usable,-0.028776978417277624,0.012776200538825472,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56050.07,48.06999999999971,-25.040000000000873,12.79,mag,,detection,usable,-0.01587301587308435,0.02888299148727193,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56052.18,50.18000000000029,-22.93000000000029,12.84,mag,,detection,usable,0.023696682464448775,-0.03637771041848006,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56052.9,50.900000000001455,-22.209999999999127,12.82,mag,,detection,usable,-0.02777777777773227,0.05902777777776003,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56054.18,52.18000000000029,-20.93000000000029,12.86,mag,,detection,usable,0.031250000000027756,-0.043537151702760096,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56054.94,52.94000000000233,-20.169999999998254,12.85,mag,,detection,usable,-0.013157894736806553,-0.021792890623082654,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56056.11,54.11000000000058,-19.0,12.81,mag,,detection,usable,-0.034188034188084485,1.8547008546616421,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56056.19,54.19000000000233,-18.919999999998254,12.9,mag,,detection,usable,1.1249999999754419,-1.1063772970900354,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56058.18,56.18000000000029,-16.93000000000029,12.86,mag,,detection,usable,-0.020100502512583857,-0.06151403154126408,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56059.02,57.0199999999968,-16.090000000003783,12.77,mag,,detection,usable,-0.10714285714330245,0.6967259544409696,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56059.15,57.150000000001455,-15.959999999999127,12.8,mag,,detection,usable,0.23076923076097333,-0.2629848783542458,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56060.19,58.19000000000233,-14.919999999998254,12.88,mag,,detection,usable,0.07692307692301241,-0.2609086819630854,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56060.95,58.94999999999709,-14.160000000003492,12.76,mag,,detection,usable,-0.15789473684319494,0.21588472959694271,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56062.18,60.18000000000029,-12.930000000000291,12.83,mag,,detection,usable,0.056910569105543166,-0.0289878520674436,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56064.19,62.19000000000233,-10.919999999998254,12.85,mag,,detection,usable,0.009950248756208608,-0.020490253897667926,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56065.94,63.94000000000233,-9.169999999998254,12.8,mag,,detection,usable,-0.028571428571427963,0.3218473319003941,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56066.18,64.18000000000029,-8.930000000000291,12.87,mag,,detection,usable,0.2916666666691363,-0.2681039248225288,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56068.19,66.19000000000233,-6.919999999998254,12.85,mag,,detection,usable,-0.009950248756208608,-0.06599366831660741,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,1,rise,56069.05,67.05000000000291,-6.059999999997672,12.76,mag,,detection,usable,-0.10465116279062668,0.1748266013871538,rise_onset,boundary_response_rise,shock_cooling,observable_ladder_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,2,peak,56070.19,68.19000000000233,-4.919999999998254,12.84,mag,,detection,usable,0.07017543859652713,-0.0019738815985233574,peak,maximum_observable_response,ejecta_cooling,transition_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,2,peak,56071.07,69.06999999999971,-4.040000000000873,12.9,mag,,detection,usable,0.0681818181820217,-0.0611778158949135,peak,maximum_observable_response,ejecta_cooling,transition_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,2,peak,56073.19,71.19000000000233,-1.9199999999982538,12.85,mag,,detection,usable,-0.023584905660348553,-0.003843844545366517,peak,maximum_observable_response,ejecta_cooling,transition_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,2,peak,56073.88,71.87999999999738,-1.2300000000032014,12.83,mag,,detection,usable,-0.028985507246584035,-0.037557440791441236,peak,maximum_observable_response,ejecta_cooling,transition_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,2,peak,56075.11,73.11000000000058,0.0,12.75,mag,,detection,usable,-0.06504065040633483,0.07953391345751383,peak,maximum_observable_response,ejecta_cooling,transition_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,2,peak,56077.2,75.19999999999709,2.0899999999965075,12.89,mag,,detection,usable,0.06698564593312656,-0.08219135659111365,peak,maximum_observable_response,ejecta_cooling,transition_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,2,peak,56078.2,76.19999999999709,3.0899999999965075,12.83,mag,,detection,usable,-0.0600000000000005,0.08999999999999986,peak,maximum_observable_response,ejecta_cooling,transition_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,2,peak,56079.2,77.19999999999709,4.0899999999965075,12.86,mag,,detection,usable,0.02999999999999936,-0.023333333333332835,peak,maximum_observable_response,ejecta_cooling,transition_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,3,early_decline,56081.2,79.19999999999709,6.0899999999965075,12.85,mag,,detection,usable,-0.004999999999999893,-0.0949891497327951,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,3,early_decline,56081.94,79.94000000000233,6.830000000001746,12.75,mag,,detection,usable,-0.135135135134178,0.11958861516326658,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
B_SN2012aw_I,B1,Open Supernova Catalog / AstroCats,SN2012aw,"SN2012aw; PSN J10435372+1140177; PTF12bvh; <a id=""PSNJ10435372+1140177"">PSN J10435372+1140177</a>",II P,Open Supernova Catalog / AstroCats,10:43:53.735,+11:40:17.63,0.002595,NGC 3351,I,3,early_decline,56084.2,82.19999999999709,9.089999999996508,12.85,mag,,detection,usable,0.04424778761072188,-0.10027538490209388,decline_onset,post_boundary_relaxation,ejecta_cooling,relaxation_state,observed post-collapse brightness-time ladder state,SN2012aw_OSC_raw.json::SN2012aw::photometry
