summary_power_nbi_value,summary_power_nbi_time,summary_ip_value,summary_ip_time,interferometer_n_e_line_value,interferometer_n_e_line_time,dalpha_voltage_proxy,dalpha_voltage_time,thomson_t_e_edge_median,thomson_t_e_profile_gradient_proxy,thomson_t_e_time,thomson_n_e_edge_median,thomson_n_e_profile_gradient_proxy,thomson_n_e_time
,-0.019450005054473835,177.0735626220703,-0.019450005054473835,,-0.019450005054473835,,-0.06338000505447271,,,,,,
,-0.019200005054473834,-113.12631225585938,-0.019200005054473834,,-0.019200005054473834,,-0.0633600050544727,,,,,,
,-0.018950005054473834,-1024.7303466796875,-0.018950005054473834,,-0.018950005054473834,,-0.0633400050544727,,,,,,
,-0.018700005054473834,-102.80900573730469,-0.018700005054473834,,-0.018700005054473834,,-0.06332000505447269,,,,,,
,-0.018450005054473834,-1364.92626953125,-0.018450005054473834,,-0.018450005054473834,,-0.06330000505447268,,,,,,
,-0.018200005054473833,-1014.6356811523438,-0.018200005054473833,,-0.018200005054473833,,-0.06328000505447268,,,,,,
,-0.017950005054473833,58.10660934448242,-0.017950005054473833,,-0.017950005054473833,,-0.06326000505447267,,,,,,
,-0.017700005054473833,-972.7892456054688,-0.017700005054473833,,-0.017700005054473833,,-0.06324000505447266,,,,,,
,-0.017450005054473833,-3159.6064453125,-0.017450005054473833,,-0.017450005054473833,,-0.06322000505447266,,,,,,
,-0.017200005054473833,-3567.123779296875,-0.017200005054473833,,-0.017200005054473833,,-0.06320000505447265,,,,,,
,-0.016950005054473832,-4466.31982421875,-0.016950005054473832,,-0.016950005054473832,,-0.06318000505447265,,,,,,
,-0.016700005054473832,-3792.31494140625,-0.016700005054473832,,-0.016700005054473832,,-0.06316000505447264,,,,,,
,-0.016450005054473832,-3307.332275390625,-0.016450005054473832,,-0.016450005054473832,,-0.06314000505447263,,,,,,
,-0.01620000505447383,-2437.6748046875,-0.01620000505447383,,-0.01620000505447383,,-0.06312000505447263,,,,,,
,-0.01595000505447383,-1882.3946533203125,-0.01595000505447383,,-0.01595000505447383,,-0.06310000505447262,,,,,,
,-0.01570000505447383,-3241.260498046875,-0.01570000505447383,,-0.01570000505447383,,-0.06308000505447262,,,,,,
,-0.015450005054473831,-2290.89404296875,-0.015450005054473831,,-0.015450005054473831,,-0.06306000505447261,,,,,,
,-0.01520000505447383,-3107.578857421875,-0.01520000505447383,,-0.01520000505447383,,-0.0630400050544726,,,,,,
,-0.01495000505447383,-4400.0126953125,-0.01495000505447383,,-0.01495000505447383,,-0.0630200050544726,,,,,,
,-0.01470000505447383,-2975.430419921875,-0.01470000505447383,,-0.01470000505447383,,-0.06300000505447259,,,,,,
,-0.01445000505447383,-2353.41748046875,-0.01445000505447383,,-0.01445000505447383,,-0.06298000505447258,,,,,,
,-0.01420000505447383,-3317.168212890625,-0.01420000505447383,,-0.01420000505447383,,-0.06296000505447258,,,,,,
,-0.01395000505447383,-4375.8359375,-0.01395000505447383,,-0.01395000505447383,,-0.06294000505447257,,,,,,
,-0.01370000505447383,-5535.958984375,-0.01370000505447383,,-0.01370000505447383,,-0.06292000505447257,,,,,,
,-0.01345000505447383,-4938.23681640625,-0.01345000505447383,,-0.01345000505447383,,-0.06290000505447256,,,,,,
,-0.013200005054473829,-4127.25048828125,-0.013200005054473829,,-0.013200005054473829,,-0.06288000505447255,,,,,,
,-0.012950005054473829,-2839.629638671875,-0.012950005054473829,,-0.012950005054473829,,-0.06286000505447255,,,,,,
,-0.012700005054473829,-3221.4931640625,-0.012700005054473829,,-0.012700005054473829,,-0.06284000505447254,,,,,,
,-0.012450005054473828,-2432.062744140625,-0.012450005054473828,,-0.012450005054473828,,-0.06282000505447254,,,,,,
,-0.012200005054473828,-5234.4453125,-0.012200005054473828,,-0.012200005054473828,,-0.06280000505447253,,,,,,
,-0.011950005054473828,-4915.9033203125,-0.011950005054473828,,-0.011950005054473828,,-0.06278000505447252,,,,,,
,-0.011700005054473828,-5278.421875,-0.011700005054473828,,-0.011700005054473828,,-0.06276000505447252,,,,,,
,-0.011450005054473827,-3563.46142578125,-0.011450005054473827,,-0.011450005054473827,,-0.06274000505447251,,,,,,
,-0.011200005054473827,-3548.729736328125,-0.011200005054473827,,-0.011200005054473827,,-0.0627200050544725,,,,,,
,-0.010950005054473827,-3273.038818359375,-0.010950005054473827,,-0.010950005054473827,,-0.0627000050544725,,,,,,
,-0.010700005054473827,-4801.947265625,-0.010700005054473827,,-0.010700005054473827,,-0.06268000505447249,,,,,,
,-0.010450005054473827,-4552.72705078125,-0.010450005054473827,,-0.010450005054473827,,-0.06266000505447249,,,,,,
,-0.010200005054473826,-4375.7314453125,-0.010200005054473826,,-0.010200005054473826,,-0.06264000505447248,,,,,,
1.362003207206726,-0.009950005054473826,-2243.2783203125,-0.009950005054473826,-4.275085720588124e+17,-0.009950005054473826,,-0.06262000505447247,,,,,,
-9.330511093139648,-0.009700005054473826,-1741.1221923828125,-0.009700005054473826,-5.359052659129057e+17,-0.009700005054473826,,-0.06260000505447247,,,,,,
2.094604253768921,-0.009450005054473826,-1170.1768798828125,-0.009450005054473826,-4.558305484813107e+17,-0.009450005054473826,,-0.06258000505447246,,,,,,
-3.031555414199829,-0.009200005054473825,96.43223571777344,-0.009200005054473825,-3.6730532827601306e+17,-0.009200005054473825,,-0.06256000505447246,,,,,,
-1.7137672901153564,-0.008950005054473825,209.00497436523438,-0.008950005054473825,-3.126888748726354e+17,-0.008950005054473825,,-0.06254000505447245,,,,,,
-3.031555414199829,-0.008700005054473825,31.79372787475586,-0.008700005054473825,-1.880671517839196e+17,-0.008700005054473825,,-0.06252000505447244,,,,,,
-1.2741320133209229,-0.008450005054473825,-243.6905059814453,-0.008450005054473825,-2.2348793605259264e+17,-0.008450005054473825,,-0.06250000505447244,,,,,,
-2.152843713760376,-0.008200005054473825,-417.4209289550781,-0.008200005054473825,-1.9584172978444698e+17,-0.008200005054473825,,-0.06248000505447243,,,,,,
-1.2741320133209229,-0.007950005054473824,-2277.246337890625,-0.007950005054473824,-3.205169509858017e+17,-0.007950005054473824,,-0.062460005054472426,,,,,,
-2.152843713760376,-0.007700005054473824,-2094.819580078125,-0.007700005054473824,-3.490528854991176e+17,-0.007700005054473824,,-0.06244000505447242,,,,,,
-2.152843713760376,-0.007450005054473824,-3683.1455078125,-0.007450005054473824,-2.5755692231452262e+17,-0.007450005054473824,,-0.06242000505447241,,,,,,
-2.152843713760376,-0.007200005054473824,-5204.3447265625,-0.007200005054473824,-3.460821425198203e+17,-0.007200005054473824,,-0.06240000505447241,,,,,,
-2.152843713760376,-0.0069500050544738234,-6286.271484375,-0.0069500050544738234,-2.699749784373166e+17,-0.0069500050544738234,,-0.0623800050544724,,,,,,
-0.3954203128814697,-0.006700005054473823,-7223.96533203125,-0.006700005054473823,-2.0769080581973606e+17,-0.006700005054473823,,-0.062360005054472395,,,,,,
5.022457122802734,-0.006450005054473823,-8096.9658203125,-0.006450005054473823,-1.7618409396738458e+17,-0.006450005054473823,,-0.06234000505447239,,,,,,
-1.2741320133209229,-0.006200005054473823,-7148.490234375,-0.006200005054473823,-2.861999904920699e+17,-0.006200005054473823,,-0.06232000505447238,,,,,,
-2.152843713760376,-0.0059500050544738226,-13864.9638671875,-0.0059500050544738226,-1.738892757612626e+17,-0.0059500050544738226,,-0.06230000505447238,,,,,,
-2.152843713760376,-0.005700005054473822,-18512.55859375,-0.005700005054473822,-3.023179376020685e+17,-0.005700005054473822,,-0.06228000505447237,,,,,,
7.072439193725586,-0.005450005054473822,-21988.68359375,-0.005450005054473822,-1.737822108165079e+17,-0.005450005054473822,,-0.062260005054472364,,,,,,
7.072439193725586,-0.005200005054473822,-27262.73046875,-0.005200005054473822,-3.544791128211456e+17,-0.005200005054473822,,-0.06224000505447236,,,,,,
2.9724748134613037,-0.004950005054473822,-29405.478515625,-0.004950005054473822,-2.0893548734211686e+17,-0.004950005054473822,,-0.06222000505447235,,,,,,
