shot_id,train,val,test,fold_1_train,fold_1_val,fold_2_train,fold_2_val,fold_3_train,fold_3_val,fold_4_train,fold_4_val,fold_5_train,fold_5_val,train_ip_negative,val_ip_negative,test_ip_negative
19608,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22624,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14608,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27635,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
30092,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27361,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12470,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
25943,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27578,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
18373,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
14253,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
29441,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18440,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27212,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
24580,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
18302,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
26801,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
20610,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
22231,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
21487,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
16823,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15945,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
13404,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24301,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
26404,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22534,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
18389,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
17394,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27590,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
30210,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
23980,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
25307,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
15065,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16599,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29539,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24060,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
11810,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18474,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12991,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
14471,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
19531,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
19895,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
20836,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
18806,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
16674,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27591,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
13973,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27325,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
21913,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
26790,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22589,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17075,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
28146,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
21912,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
18530,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
28911,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29677,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
11868,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
20582,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15988,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
15640,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27656,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
22118,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
20549,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
23904,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22170,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25191,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18397,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
21014,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20573,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
16474,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
12102,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
11819,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
25109,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25661,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
18662,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
19425,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
26151,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
13034,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
29759,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
12033,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
11956,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
21527,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
21512,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
26321,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27447,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16671,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
25071,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
29720,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
17101,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
15452,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
16003,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
26807,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
19540,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
25622,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27752,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
16680,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27995,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
28105,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
24472,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25123,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
21835,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
13721,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
23712,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
20536,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27074,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
22664,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
22081,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
14500,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29359,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
30277,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25717,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
28783,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27934,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
30114,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
22436,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11953,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
24533,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
16863,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
17409,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
24681,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
29008,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
25145,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22795,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
14185,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
25799,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
15381,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27209,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22259,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
28320,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15141,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12977,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24359,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29237,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
28134,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
19538,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22599,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12667,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
14817,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
17108,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
14396,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
18029,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20492,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27236,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
23608,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
25679,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18844,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22445,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13052,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18396,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
11791,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
15349,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25224,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22523,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19971,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22504,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19616,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
25155,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
16358,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27721,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
29815,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
15726,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
21525,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
18641,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
20305,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
13948,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27676,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12984,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
20022,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
22773,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27536,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
24502,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24801,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
19596,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
17831,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
16261,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29764,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
29605,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12861,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
13969,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
30018,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
29939,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
13334,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
21785,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27064,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
28339,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
17605,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12904,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
16138,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27544,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12359,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
16734,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
16441,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
26798,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
12318,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
16483,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
17762,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15936,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12082,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
23348,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
18849,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22383,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28231,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
29413,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
26579,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12362,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12905,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
13360,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15325,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
26844,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12408,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
23537,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
18527,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25317,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
18703,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27433,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
15758,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
15042,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
28000,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
20856,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
23478,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
13590,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28834,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
29841,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
29392,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
28268,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
18348,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
29725,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27518,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
14357,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24622,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
13262,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
22591,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16652,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
14319,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
17422,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24547,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
12875,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25438,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
26373,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20322,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
14192,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25955,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27641,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
27243,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27241,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15579,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
14180,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15851,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
26412,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
13108,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
20080,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
17631,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
15312,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
21074,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
18023,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
12421,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27191,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
27454,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
30314,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
12236,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
26451,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16182,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
11805,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
30320,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
24582,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
16240,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
15356,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
23369,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
22214,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
29383,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
23676,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29785,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29216,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
25500,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
19980,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
30137,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15305,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
23407,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
23887,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
20602,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
16329,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
17079,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
18028,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
11879,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15453,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
15819,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
16447,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
25187,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
28266,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
17767,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12023,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16341,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
20534,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
13266,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
23821,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24348,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
26225,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12014,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
16929,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
29499,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
26026,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
15861,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29226,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15652,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
21572,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
15612,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
16745,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
20881,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
25192,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27663,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20583,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27612,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
12783,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
19541,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
21332,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
28828,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
16376,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24129,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
23897,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
16226,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
17766,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
22959,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
12683,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
25235,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
29268,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
29418,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
30359,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
25108,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20413,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
17018,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
13478,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15213,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
17427,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
22610,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17689,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
21422,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15984,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
21453,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24366,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
28284,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
27302,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
18627,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
15704,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
28004,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
13661,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25665,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
21682,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
12604,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
13122,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
27673,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18325,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
28012,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
12873,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
18416,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12322,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
23769,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
20687,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
13260,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25902,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
25993,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
20082,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
26176,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22254,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
14547,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
25426,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
28078,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22131,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
18046,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
18209,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
14353,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18256,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24350,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
30276,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
19991,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
22531,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20464,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
18010,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
14209,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
22191,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
12235,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
24752,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
22648,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
29012,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
23814,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18672,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
17451,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
24430,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
14580,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
15209,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
20009,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False
18867,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
29876,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
22442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22785,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False
27139,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
