object_id,object_name,target_mass_class,selected_model_mass,progenitor_type,network,phase_name,stage_index,alpha,alpha_radius,gap_base,delta_logT_base,delta_logRho_base,delta_ye_base,delta_support_base,delta_energy_loss_base,composition_transition_count,gap_alpha,delta_logT_alpha,delta_logRho_alpha,delta_ye_alpha,delta_support_alpha,delta_energy_loss_alpha,gap_response_norm,thermal_response_norm,density_response_norm,composition_response_norm,support_response_norm,loss_response_norm,structural_response,phase_persistence_score,boundary_role_mode,composition_stage_mode,dominant_species_mode,alpha_status,instability_flag
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.55,0.45,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.0032745869483,0.0352498963465,0.0619215114265,1.83810000553e-09,0.047923684215,5.30380399998e-17,0.205059235955,0.371782042656,0.216576234505,5.83895987407e-06,0.443780364499,1.30729484606e-16,0.213315376715,0.824188021673,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.6,0.4,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00357227667087,0.038454432378,0.067550739738,2.00520000604e-09,0.05228038278,5.78596799998e-17,0.182274876404,0.330472926806,0.192512208448,5.19018655472e-06,0.39447143511,1.16203986316e-16,0.189613668191,0.840609036983,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.65,0.35,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00386996639344,0.0416589684095,0.0731799680495,2.17230000654e-09,0.056637081345,6.26813199998e-17,0.159490516854,0.289163810955,0.168448182392,4.54141323538e-06,0.345162505722,1.01678488027e-16,0.165911959667,0.857697694675,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.7,0.3,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00416765611601,0.044863504441,0.078809196361,2.33940000704e-09,0.06099377991,6.75029599998e-17,0.136706157303,0.247854695104,0.144384156336,3.89263991604e-06,0.295853576333,8.71529897372e-17,0.142210251143,0.875495556969,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.75,0.25,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00446534583859,0.0480680404725,0.0844384246725,2.50650000755e-09,0.065350478475,7.23245999998e-17,0.113921797753,0.206545579253,0.12032013028,3.2438665967e-06,0.246544646944,7.26274914477e-17,0.118508542619,0.894047708977,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.8,0.2,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00476303556116,0.051272576504,0.090067652984,2.67360000805e-09,0.06970717704,7.71462399998e-17,0.091137438202,0.165236463403,0.0962561042242,2.59509327736e-06,0.197235717555,5.81019931581e-17,0.0948068340954,0.91340314004,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.85,0.15,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00506072528373,0.0544771125355,0.0956968812955,2.84070000855e-09,0.074063875605,8.19678799997e-17,0.0683530786515,0.123927347552,0.0721920781682,1.94631995802e-06,0.147926788166,4.35764948686e-17,0.0711051255716,0.933615175697,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.9,0.1,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.0053584150063,0.057681648567,0.101326109607,3.00780000905e-09,0.07842057417,8.67895199997e-17,0.045568719101,0.0826182317014,0.0481280521121,1.29754663868e-06,0.0986178587776,2.90509965791e-17,0.0474034170477,0.954741968304,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.95,0.05,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00565610472888,0.0608861845985,0.106955337918,3.17490000956e-09,0.082777272735,9.16111599997e-17,0.0227843595505,0.0413091158507,0.0240640260561,6.48773319341e-07,0.0493089293888,1.45254982895e-17,0.0237017085239,0.976847055811,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1,0,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0,0,0,0,0,0,1,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.05,0.05,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00625148417402,0.0672952566615,0.118213794542,3.50910001056e-09,0.091490669865,1.0125444e-16,0.0227843595505,0.0413091158507,0.0240640260561,6.48773319341e-07,0.0493089293888,1.45254982895e-17,0.0237017085239,0.976847055811,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.1,0.1,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.0065491738966,0.070499792693,0.123843022853,3.67620001107e-09,0.09584736843,1.0607608e-16,0.045568719101,0.0826182317014,0.0481280521121,1.29754663868e-06,0.0986178587776,2.90509965791e-17,0.0474034170477,0.954741968304,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.15,0.15,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00684686361917,0.0737043287245,0.129472251164,3.84330001157e-09,0.100204066995,1.1089772e-16,0.0683530786515,0.123927347552,0.0721920781682,1.94631995802e-06,0.147926788166,4.35764948686e-17,0.0711051255716,0.933615175697,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.2,0.2,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00714455334174,0.076908864756,0.135101479476,4.01040001207e-09,0.10456076556,1.1571936e-16,0.091137438202,0.165236463403,0.0962561042242,2.59509327736e-06,0.197235717555,5.81019931581e-17,0.0948068340954,0.91340314004,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.25,0.25,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00744224306431,0.0801134007875,0.140730707787,4.17750001258e-09,0.108917464125,1.20541e-16,0.113921797753,0.206545579253,0.12032013028,3.2438665967e-06,0.246544646944,7.26274914477e-17,0.118508542619,0.894047708977,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.3,0.3,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00773993278689,0.083317936819,0.146359936099,4.34460001308e-09,0.11327416269,1.2536264e-16,0.136706157303,0.247854695104,0.144384156336,3.89263991604e-06,0.295853576333,8.71529897372e-17,0.142210251143,0.875495556969,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.35,0.35,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00803762250946,0.0865224728505,0.151989164411,4.51170001358e-09,0.117630861255,1.3018428e-16,0.159490516854,0.289163810955,0.168448182392,4.54141323538e-06,0.345162505722,1.01678488027e-16,0.165911959667,0.857697694675,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.4,0.4,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00833531223203,0.089727008882,0.157618392722,4.67880001408e-09,0.12198755982,1.3500592e-16,0.182274876404,0.330472926806,0.192512208448,5.19018655472e-06,0.39447143511,1.16203986316e-16,0.189613668191,0.840609036983,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.45,0.45,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.0086330019546,0.0929315449135,0.163247621034,4.84590001459e-09,0.126344258385,1.3982756e-16,0.205059235955,0.371782042656,0.216576234505,5.83895987407e-06,0.443780364499,1.30729484606e-16,0.213315376715,0.824188021673,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.5,0.5,0.00595379445145,0.06409072063,0.11258456623,3.34200001006e-09,0.0871339713,9.64327999997e-17,0,0.00893069167717,0.096136080945,0.168876849345,5.01300001509e-09,0.13070095695,1.446492e-16,0.227843595505,0.413091158507,0.240640260561,6.48773319341e-06,0.493089293888,1.45254982895e-16,0.237017085239,0.808396271913,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.5,0.5,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00240501418666,0.02646351152,0.042769523205,1.1290000046e-09,0.0357972174,0,0.184073227249,0.341136517877,0.182832683959,4.38339364639e-06,0.405151386711,0,0.19132794336,0.839399432855,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.55,0.45,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00264551560532,0.029109862672,0.0470464755255,1.24190000505e-09,0.03937693914,0,0.165665904524,0.307022866089,0.164549415563,3.94505428175e-06,0.36463624804,0,0.172195149024,0.8531002716,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.6,0.4,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00288601702399,0.031756213824,0.051323427846,1.35480000551e-09,0.04295666088,0,0.147258581799,0.272909214301,0.146266147167,3.50671491711e-06,0.324121109369,0,0.153062354688,0.867255787109,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.65,0.35,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00312651844265,0.034402564976,0.0556003801665,1.46770000597e-09,0.04653638262,0,0.128851259074,0.238795562514,0.127982878771,3.06837555247e-06,0.283605970698,0,0.133929560352,0.881888994665,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.7,0.3,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00336701986132,0.037048916128,0.059877332487,1.58060000643e-09,0.05011610436,0,0.110443936349,0.204681910726,0.109699610375,2.63003618783e-06,0.243090832027,0,0.114796766016,0.897024489561,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.75,0.25,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00360752127998,0.03969526728,0.0641542848075,1.69350000689e-09,0.0536958261,0,0.0920366136245,0.170568258938,0.0914163419796,2.1916968232e-06,0.202575693356,0,0.0956639716798,0.912688585048,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.8,0.2,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00384802269865,0.042341618432,0.068431237128,1.80640000735e-09,0.05727554784,0,0.0736292908996,0.136454607151,0.0731330735837,1.75335745856e-06,0.162060554684,0,0.0765311773438,0.928909464998,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.85,0.15,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00408852411731,0.044987969584,0.0727081894485,1.91930000781e-09,0.06085526958,0,0.0552219681747,0.102340955363,0.0548498051877,1.31501809392e-06,0.121545416013,0,0.0573983830079,0.945717353147,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.9,0.1,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00432902553598,0.047634320736,0.076985141769,2.03220000827e-09,0.06443499132,0,0.0368146454498,0.0682273035753,0.0365665367918,8.76678729278e-07,0.0810302773422,0,0.0382655886719,0.963144701039,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.95,0.05,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00456952695464,0.050280671888,0.0812620940895,2.14510000873e-09,0.06801471306,0,0.0184073227249,0.0341136517877,0.0182832683959,4.38339364639e-07,0.0405151386711,0,0.019132794336,0.981226397146,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1,0,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0,0,0,0,0,0,1,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.05,0.05,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00505052979198,0.055573374192,0.0898159987305,2.37090000965e-09,0.07517415654,0,0.0184073227249,0.0341136517877,0.0182832683959,4.38339364639e-07,0.0405151386711,0,0.019132794336,0.981226397146,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.1,0.1,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00529103121064,0.058219725344,0.094092951051,2.48380001011e-09,0.07875387828,0,0.0368146454498,0.0682273035753,0.0365665367918,8.76678729278e-07,0.0810302773422,0,0.0382655886719,0.963144701039,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.15,0.15,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00553153262931,0.060866076496,0.0983699033715,2.59670001057e-09,0.08233360002,0,0.0552219681747,0.102340955363,0.0548498051877,1.31501809392e-06,0.121545416013,0,0.0573983830079,0.945717353147,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.2,0.2,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00577203404797,0.063512427648,0.102646855692,2.70960001103e-09,0.08591332176,0,0.0736292908996,0.136454607151,0.0731330735837,1.75335745856e-06,0.162060554684,0,0.0765311773438,0.928909464998,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.25,0.25,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00601253546664,0.0661587788,0.106923808012,2.82250001149e-09,0.0894930435,0,0.0920366136245,0.170568258938,0.0914163419796,2.1916968232e-06,0.202575693356,0,0.0956639716798,0.912688585048,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.3,0.3,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.0062530368853,0.068805129952,0.111200760333,2.93540001195e-09,0.09307276524,0,0.110443936349,0.204681910726,0.109699610375,2.63003618783e-06,0.243090832027,0,0.114796766016,0.897024489561,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.35,0.35,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00649353830397,0.071451481104,0.115477712654,3.04830001241e-09,0.09665248698,0,0.128851259074,0.238795562514,0.127982878771,3.06837555247e-06,0.283605970698,0,0.133929560352,0.881888994665,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.4,0.4,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00673403972263,0.074097832256,0.119754664974,3.16120001287e-09,0.10023220872,0,0.147258581799,0.272909214301,0.146266147167,3.50671491711e-06,0.324121109369,0,0.153062354688,0.867255787109,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.45,0.45,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.0069745411413,0.076744183408,0.124031617295,3.27410001333e-09,0.10381193046,0,0.165665904524,0.307022866089,0.164549415563,3.94505428175e-06,0.36463624804,0,0.172195149024,0.8531002716,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.5,0.5,0.00481002837331,0.05292702304,0.08553904641,2.25800000919e-09,0.0715944348,0,0,0.00721504255997,0.07939053456,0.128308569615,3.38700001379e-09,0.1073916522,0,0.184073227249,0.341136517877,0.182832683959,4.38339364639e-06,0.405151386711,0,0.19132794336,0.839399432855,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.5,0.5,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00327158268226,0.03686525941,0.054652004805,1.19649995467e-09,0.0492705562,0,0.250398016725,0.475223638263,0.23362834031,4.6454652594e-06,0.55764206322,0,0.260134803038,0.793565892783,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.55,0.45,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00359874095048,0.040551785351,0.0601172052855,1.31614995014e-09,0.05419761182,0,0.225358215053,0.427701274437,0.210265506279,4.18091873346e-06,0.501877856898,0,0.234121322734,0.810293106179,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.6,0.4,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00392589921871,0.044238311292,0.065582405766,1.4357999456e-09,0.05912466744,0,0.20031841338,0.38017891061,0.186902672248,3.71637220752e-06,0.446113650576,0,0.20810784243,0.8277406742,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.65,0.35,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00425305748693,0.047924837233,0.0710476062465,1.55544994107e-09,0.06405172306,0,0.175278611708,0.332656546784,0.163539838217,3.25182568158e-06,0.390349444254,0,0.182094362126,0.845956153789,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.7,0.3,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00458021575516,0.051611363174,0.076512806727,1.67509993654e-09,0.06897877868,0,0.150238810035,0.285134182958,0.140177004186,2.78727915564e-06,0.334585237932,0,0.156080881823,0.864991382284,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.75,0.25,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00490737402338,0.055297889115,0.0819780072075,1.79474993201e-09,0.0739058343,0,0.125199008363,0.237611819131,0.116814170155,2.3227326297e-06,0.27882103161,0,0.130067401519,0.884902970085,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.8,0.2,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00523453229161,0.058984415056,0.087443207688,1.91439992747e-09,0.07883288992,0,0.10015920669,0.190089455305,0.0934513361241,1.85818610376e-06,0.223056825288,0,0.104053921215,0.905752862957,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.85,0.15,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00556169055983,0.062670940997,0.0929084081685,2.03404992294e-09,0.08375994554,0,0.0751194050176,0.142567091479,0.0700885020931,1.39363957782e-06,0.167292618966,0,0.0780404409113,0.927608985758,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.9,0.1,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00588884882806,0.066357466938,0.098373608649,2.15369991841e-09,0.08868700116,0,0.0500796033451,0.0950447276526,0.0467256680621,9.2909305188e-07,0.111528412644,0,0.0520269606075,0.950545981657,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.95,0.05,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00621600709628,0.070043992879,0.103838809129,2.27334991387e-09,0.09361405678,0,0.0250398016725,0.0475223638263,0.023362834031,4.6454652594e-07,0.055764206322,0,0.0260134803038,0.974646063816,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1,0,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0,0,0,0,0,0,1,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.05,0.05,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00687032363274,0.077417044761,0.114769210091,2.51264990481e-09,0.10346816802,0,0.0250398016725,0.0475223638263,0.023362834031,4.6454652594e-07,0.055764206322,0,0.0260134803038,0.974646063816,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.1,0.1,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00719748190096,0.081103570702,0.120234410571,2.63229990027e-09,0.10839522364,0,0.0500796033451,0.0950447276526,0.0467256680621,9.2909305188e-07,0.111528412644,0,0.0520269606075,0.950545981657,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.15,0.15,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00752464016919,0.084790096643,0.125699611051,2.75194989574e-09,0.11332227926,0,0.0751194050176,0.142567091479,0.0700885020931,1.39363957782e-06,0.167292618966,0,0.0780404409113,0.927608985758,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.2,0.2,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00785179843741,0.088476622584,0.131164811532,2.87159989121e-09,0.11824933488,0,0.10015920669,0.190089455305,0.0934513361241,1.85818610376e-06,0.223056825288,0,0.104053921215,0.905752862957,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.25,0.25,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00817895670564,0.092163148525,0.136630012012,2.99124988667e-09,0.1231763905,0,0.125199008363,0.237611819131,0.116814170155,2.3227326297e-06,0.27882103161,0,0.130067401519,0.884902970085,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.3,0.3,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00850611497386,0.095849674466,0.142095212493,3.11089988214e-09,0.12810344612,0,0.150238810035,0.285134182958,0.140177004186,2.78727915564e-06,0.334585237932,0,0.156080881823,0.864991382284,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.35,0.35,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00883327324209,0.099536200407,0.147560412974,3.23054987761e-09,0.13303050174,0,0.175278611708,0.332656546784,0.163539838217,3.25182568158e-06,0.390349444254,0,0.182094362126,0.845956153789,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.4,0.4,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00916043151031,0.103222726348,0.153025613454,3.35019987308e-09,0.13795755736,0,0.20031841338,0.38017891061,0.186902672248,3.71637220752e-06,0.446113650576,0,0.20810784243,0.8277406742,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.45,0.45,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00948758977854,0.106909252289,0.158490813935,3.46984986854e-09,0.14288461298,0,0.225358215053,0.427701274437,0.210265506279,4.18091873346e-06,0.501877856898,0,0.234121322734,0.810293106179,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,1.5,0.5,0.00654316536451,0.07373051882,0.10930400961,2.39299990934e-09,0.0985411124,0,0,0.00981474804676,0.11059577823,0.163956014415,3.58949986401e-09,0.1478116686,0,0.250398016725,0.475223638263,0.23362834031,4.6454652594e-06,0.55764206322,0,0.260134803038,0.793565892783,outer_shell,hydrogen_rich,h1,valid,no
A1_12M,12M_pre_supernova_single_profile,12M,12.09,single,128net,outer_shell,3,0.5,0.5,0.0053516170134,0.05962758413,0.09552240159,1.53799994962e-09,0.0781570434,0,0,0.0026758085067,0.029813792065,0.047761200795,7.6899997481e-10,0.0390785217,0,0.204799086035,0.384324400867,0.204171285441,2.98567722758e-06,0.442289049466,0,0.213128261569,0.824315145957,outer_shell,hydrogen_rich,h1,valid,no
