object_id,object_name,target_mass_class,selected_model_mass,progenitor_type,network,phase_name,stage_index,alpha,alpha_radius,gap_base,delta_logT_base,delta_logRho_base,delta_ye_base,delta_support_base,delta_energy_loss_base,composition_transition_count,gap_alpha,delta_logT_alpha,delta_logRho_alpha,delta_ye_alpha,delta_support_alpha,delta_energy_loss_alpha,gap_response_norm,thermal_response_norm,density_response_norm,composition_response_norm,support_response_norm,loss_response_norm,structural_response,phase_persistence_score,boundary_role_mode,composition_stage_mode,dominant_species_mode,alpha_status,instability_flag
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.85,0.15,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0211245957446,0.159518421308,0.42886565408,5.02460499957e-08,0.18307759289,1.03968390239,0.271891767163,0.350169780818,0.337375422346,0.000461430055589,0.403927574953,0.430712293632,0.28901518379,0.775786051689,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.9,0.1,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0223672190237,0.168901857855,0.454093045496,5.32016999954e-08,0.19384686306,1.100841779,0.181261178109,0.233446520545,0.22491694823,0.000307620037059,0.269285049969,0.287141529088,0.192676789194,0.838450122498,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.95,0.05,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0236098423028,0.178285294402,0.479320436913,5.61573499952e-08,0.20461613323,1.16199965561,0.0906305890544,0.116723260273,0.112458474115,0.00015381001853,0.134642524984,0.143570764544,0.0963383945968,0.912127136045,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1,0,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0,0,0,0,0,0,1,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.05,0.05,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.026095088861,0.197052167498,0.529775219745,6.20686499946e-08,0.22615467357,1.28431540883,0.0906305890544,0.116723260273,0.112458474115,0.00015381001853,0.134642524984,0.143570764544,0.0963383945968,0.912127136045,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.1,0.1,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0273377121401,0.206435604045,0.555002611162,6.50242999944e-08,0.23692394374,1.34547328544,0.181261178109,0.233446520545,0.22491694823,0.000307620037059,0.269285049969,0.287141529088,0.192676789194,0.838450122498,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.15,0.15,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0285803354192,0.215819040592,0.580230002578,6.79799499941e-08,0.24769321391,1.40663116205,0.271891767163,0.350169780818,0.337375422346,0.000461430055589,0.403927574953,0.430712293632,0.28901518379,0.775786051689,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.2,0.2,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0298229586983,0.22520247714,0.605457393995,7.09355999939e-08,0.25846248408,1.46778903866,0.362522356218,0.466893041091,0.449833896461,0.000615240074118,0.538570099938,0.574283058176,0.385353578387,0.721837381879,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.25,0.25,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0310655819774,0.234585913688,0.630684785411,7.38912499936e-08,0.26923175425,1.52894691527,0.453152945272,0.583616301363,0.562292370576,0.000769050092648,0.673212624922,0.71785382272,0.481691972984,0.674904108434,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.3,0.3,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0323082052565,0.243969350235,0.655912176828,7.68468999934e-08,0.28000102442,1.59010479189,0.543783534327,0.700339561636,0.674750844691,0.000922860111177,0.807855149907,0.861424587264,0.578030367581,0.633701366301,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.35,0.35,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0335508285356,0.253352786783,0.681139568244,7.98025499931e-08,0.29077029459,1.6512626685,0.634414123381,0.817062821909,0.787209318806,0.00107667012971,0.942497674891,1.00499535181,0.674368762178,0.597240000285,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.4,0.4,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0347934518147,0.26273622333,0.706366959661,8.27581999929e-08,0.30153956476,1.71242054511,0.725044712435,0.933786082181,0.899667792921,0.00123048014824,1.07714019988,1.14856611635,0.770707156774,0.564746122008,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.45,0.45,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0360360750938,0.272119659878,0.731594351077,8.57138499926e-08,0.31230883493,1.77357842172,0.81567530149,1.05050934245,1.01212626704,0.00138429016677,1.21178272486,1.2921368809,0.867045551371,0.535605571736,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.5,0.5,0.0248524655819,0.18766873095,0.504547828329,5.91129999949e-08,0.2153854034,1.22315753222,0,0.0372786983728,0.281503096425,0.756821742493,8.86694999924e-08,0.3230781051,1.83473629833,0.906305890544,1.16723260273,1.12458474115,0.0015381001853,1.34642524984,1.43570764544,0.963383945968,0.509324730934,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.5,0.5,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0137820276861,0.05907917364,0.174237104014,2.77733200002e-06,0.058911648,1.7132899808,1.00519063868,0.734902796706,0.776712840747,0.144530470936,0.736541373046,4.02202244518,1.05115673962,0.487529782918,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.55,0.45,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0151602304547,0.064987091004,0.191660814416,3.05506520002e-06,0.0648028128,1.88461897888,0.904671574815,0.661412517036,0.699041556673,0.130077423843,0.662887235742,3.61982020066,0.946041065662,0.513863770732,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.6,0.4,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0165384332233,0.070895008368,0.209084524817,3.33279840002e-06,0.0706939776,2.05594797696,0.804152510946,0.587922237365,0.621370272598,0.115624376749,0.589233098437,3.21761795615,0.8409253917,0.543205066598,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.65,0.35,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0179166359919,0.076802925732,0.226508235219,3.61053160003e-06,0.0765851424,2.22727697504,0.703633447078,0.514431957695,0.543698988523,0.101171329655,0.515578961132,2.81541571163,0.735809717737,0.57610001245,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.7,0.3,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0192948387605,0.082710843096,0.24393194562,3.88826480003e-06,0.0824763072,2.39860597312,0.60311438321,0.440941678024,0.466027704448,0.0867182825617,0.441924823828,2.41321346711,0.630694043775,0.61323582055,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.75,0.25,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0206730415292,0.08861876046,0.261355656022,4.16599800003e-06,0.088367472,2.5699349712,0.502595319341,0.367451398353,0.388356420374,0.0722652354681,0.368270686523,2.01101122259,0.525578369812,0.655489104846,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.8,0.2,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0220512442978,0.094526677824,0.278779366423,4.44373120003e-06,0.0942586368,2.74126396928,0.402076255473,0.293961118683,0.310685136299,0.0578121883745,0.294616549218,1.60880897807,0.42046269585,0.703995960557,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.85,0.15,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0234294470664,0.100434595188,0.296203076825,4.72146440003e-06,0.1001498016,2.91259296736,0.301557191605,0.220470839012,0.233013852224,0.0433591412809,0.220962411914,1.20660673355,0.315347021887,0.760255646122,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.9,0.1,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.024807649835,0.106342512552,0.313626787226,4.99919760004e-06,0.1060409664,3.08392196544,0.201038127737,0.146980559341,0.155342568149,0.0289060941872,0.147308274609,0.804404489037,0.210231347925,0.826288297452,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.95,0.05,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0261858526036,0.112250429916,0.331050497628,5.27693080004e-06,0.1119321312,3.25525096352,0.100519063868,0.0734902796706,0.0776712840747,0.0144530470936,0.0736541373046,0.402202244518,0.105115673962,0.904882650351,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1,0,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0,0,0,0,0,0,1,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.05,0.05,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0289422581408,0.124066264644,0.36589791843,5.83239720004e-06,0.1237144608,3.59790895968,0.100519063868,0.0734902796706,0.0776712840747,0.0144530470936,0.0736541373046,0.402202244518,0.105115673962,0.904882650351,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.1,0.1,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0303204609094,0.129974182008,0.383321628832,6.11013040004e-06,0.1296056256,3.76923795776,0.201038127737,0.146980559341,0.155342568149,0.0289060941872,0.147308274609,0.804404489037,0.210231347925,0.826288297452,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.15,0.15,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.031698663678,0.135882099372,0.400745339233,6.38786360005e-06,0.1354967904,3.94056695584,0.301557191605,0.220470839012,0.233013852224,0.0433591412809,0.220962411914,1.20660673355,0.315347021887,0.760255646122,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.2,0.2,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0330768664466,0.141790016736,0.418169049635,6.66559680005e-06,0.1413879552,4.11189595392,0.402076255473,0.293961118683,0.310685136299,0.0578121883745,0.294616549218,1.60880897807,0.42046269585,0.703995960557,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.25,0.25,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0344550692153,0.1476979341,0.435592760036,6.94333000005e-06,0.14727912,4.283224952,0.502595319341,0.367451398353,0.388356420374,0.0722652354681,0.368270686523,2.01101122259,0.525578369812,0.655489104846,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.3,0.3,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0358332719839,0.153605851464,0.453016470438,7.22106320005e-06,0.1531702848,4.45455395008,0.60311438321,0.440941678024,0.466027704448,0.0867182825617,0.441924823828,2.41321346711,0.630694043775,0.61323582055,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.35,0.35,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0372114747525,0.159513768828,0.470440180839,7.49879640005e-06,0.1590614496,4.62588294816,0.703633447078,0.514431957695,0.543698988523,0.101171329655,0.515578961132,2.81541571163,0.735809717737,0.57610001245,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.4,0.4,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0385896775211,0.165421686192,0.487863891241,7.77652960006e-06,0.1649526144,4.79721194624,0.804152510946,0.587922237365,0.621370272598,0.115624376749,0.589233098437,3.21761795615,0.8409253917,0.543205066598,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.45,0.45,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0399678802897,0.171329603556,0.505287601642,8.05426280006e-06,0.1708437792,4.96854094432,0.904671574815,0.661412517036,0.699041556673,0.130077423843,0.662887235742,3.61982020066,0.946041065662,0.513863770732,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.5,0.5,0.0275640553722,0.11815834728,0.348474208029,5.55466400004e-06,0.117823296,3.4265799616,0,0.0413460830583,0.17723752092,0.522711312043,8.33199600006e-06,0.176734944,5.1398699424,1.00519063868,0.734902796706,0.776712840747,0.144530470936,0.736541373046,4.02202244518,1.05115673962,0.487529782918,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.5,0.5,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.00902961799185,0.03762034909,0.131386341942,0.0002990318575,0.02886369415,1.10272730659,0.658574172322,0.467970319419,0.585693038589,15.5614147639,0.360867598211,2.58870011949,3.00454520104,0.249716247363,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.55,0.45,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.00993257979104,0.041382383999,0.144524976136,0.00032893504325,0.031750063565,1.21300003725,0.59271675509,0.421173287477,0.52712373473,14.0052732875,0.32478083839,2.32983010754,2.70409068094,0.269971792307,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.6,0.4,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0108355415902,0.045144418908,0.15766361033,0.000358838229,0.03463643298,1.32327276791,0.526859337858,0.374376255535,0.468554430871,12.4491318111,0.288694078569,2.07096009559,2.40363616083,0.29380343631,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.65,0.35,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0117385033894,0.048906453817,0.170802244525,0.00038874141475,0.037522802395,1.43354549857,0.461001920625,0.327579223593,0.409985127012,10.8929903347,0.252607318748,1.81209008364,2.10318164073,0.32224990857,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.7,0.3,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0126414651886,0.052668488726,0.183940878719,0.0004186446005,0.04040917181,1.54381822923,0.395144503393,0.280782191651,0.351415823153,9.33684885835,0.216520558927,1.55322007169,1.80272712062,0.356795348588,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.75,0.25,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0135444269878,0.056430523635,0.197079512913,0.00044854778625,0.043295541225,1.65409095988,0.329287086161,0.233985159709,0.292846519294,7.78070738196,0.180433799106,1.29435005975,1.50227260052,0.399636714158,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.8,0.2,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.014447388787,0.060192558544,0.210218147107,0.000478450972,0.04618191064,1.76436369054,0.263429668929,0.187188127768,0.234277215436,6.22456590557,0.144347039284,1.0354800478,1.20181808042,0.454170128266,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.85,0.15,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0153503505861,0.063954593453,0.223356781301,0.00050835415775,0.049068280055,1.8746364212,0.197572251697,0.140391095826,0.175707911577,4.66842442917,0.108260279463,0.776610035847,0.901363560312,0.525938342815,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.9,0.1,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0162533123853,0.067716628362,0.236495415496,0.0005382573435,0.05195464947,1.98490915186,0.131714834464,0.0935940638838,0.117138607718,3.11228295278,0.0721735196422,0.517740023898,0.600909040208,0.624645107801,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.95,0.05,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0171562741845,0.071478663271,0.24963404969,0.00056816052925,0.054841018885,2.09518188252,0.0658574172322,0.0467970319419,0.0585693038589,1.55614147639,0.0360867598211,0.258870011949,0.300454520104,0.768961916423,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1,0,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0,0,0,0,0,0,1,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.05,0.05,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0189621977829,0.079002733089,0.275911318078,0.00062796690075,0.060613757715,2.31572734384,0.0658574172322,0.0467970319419,0.0585693038589,1.55614147639,0.0360867598211,0.258870011949,0.300454520104,0.768961916423,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.1,0.1,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0198651595821,0.082764767998,0.289049952272,0.0006578700865,0.06350012713,2.4260000745,0.131714834464,0.0935940638838,0.117138607718,3.11228295278,0.0721735196422,0.517740023898,0.600909040208,0.624645107801,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.15,0.15,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0207681213813,0.086526802907,0.302188586467,0.00068777327225,0.066386496545,2.53627280516,0.197572251697,0.140391095826,0.175707911577,4.66842442917,0.108260279463,0.776610035847,0.901363560312,0.525938342815,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.2,0.2,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0216710831804,0.090288837816,0.315327220661,0.000717676458,0.06927286596,2.64654553582,0.263429668929,0.187188127768,0.234277215436,6.22456590557,0.144347039284,1.0354800478,1.20181808042,0.454170128266,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.25,0.25,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0225740449796,0.094050872725,0.328465854855,0.00074757964375,0.072159235375,2.75681826648,0.329287086161,0.233985159709,0.292846519294,7.78070738196,0.180433799106,1.29435005975,1.50227260052,0.399636714158,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.3,0.3,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0234770067788,0.097812907634,0.341604489049,0.0007774828295,0.07504560479,2.86709099713,0.395144503393,0.280782191651,0.351415823153,9.33684885835,0.216520558927,1.55322007169,1.80272712062,0.356795348588,outer_shell,helium_rich,he4,valid,no
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.35,0.35,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.024379968578,0.101574942543,0.354743123243,0.00080738601525,0.077931974205,2.97736372779,0.461001920625,0.327579223593,0.409985127012,10.8929903347,0.252607318748,1.81209008364,2.10318164073,0.32224990857,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.4,0.4,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0252829303772,0.105336977452,0.367881757438,0.000837289201,0.08081834362,3.08763645845,0.526859337858,0.374376255535,0.468554430871,12.4491318111,0.288694078569,2.07096009559,2.40363616083,0.29380343631,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.45,0.45,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0261858921764,0.109099012361,0.381020391632,0.00086719238675,0.083704713035,3.19790918911,0.59271675509,0.421173287477,0.52712373473,14.0052732875,0.32478083839,2.32983010754,2.70409068094,0.269971792307,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,1.5,0.5,0.0180592359837,0.07524069818,0.262772683884,0.000598063715,0.0577273883,2.20545461318,0,0.0270888539755,0.11286104727,0.394159025826,0.0008970955725,0.08659108245,3.30818191977,0.658574172322,0.467970319419,0.585693038589,15.5614147639,0.360867598211,2.58870011949,3.00454520104,0.249716247363,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.5,0.5,0.0429949482388,0.11873991895,0.542616074071,0.070933159811,0.0197592546,0.3949210055,0,0.0214974741194,0.059369959475,0.271308037035,0.0354665799055,0.0098796273,0.19746050275,1.56791585624,0.738519965164,1.20943490972,1845.65672962,0.123519787746,0.46354708368,277.68878607,0.00358823192746,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.55,0.45,0.0429949482388,0.11873991895,0.542616074071,0.070933159811,0.0197592546,0.3949210055,0,0.0236472215313,0.0653069554225,0.298438840739,0.0390132378961,0.01086759003,0.217206553025,1.41112427061,0.664667968648,1.08849141875,1661.09105666,0.111167808971,0.417192375312,249.919907463,0.00398533544074,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.6,0.4,0.0429949482388,0.11873991895,0.542616074071,0.070933159811,0.0197592546,0.3949210055,0,0.0257969689433,0.07124395137,0.325569644443,0.0425598958866,0.01185555276,0.2369526033,1.25433268499,0.590815972131,0.967547927775,1476.5253837,0.0988158301968,0.370837666944,222.151028856,0.00448126995034,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.65,0.35,0.0429949482388,0.11873991895,0.542616074071,0.070933159811,0.0197592546,0.3949210055,0,0.0279467163552,0.0771809473175,0.352700448146,0.0461065538771,0.01284351549,0.256698653575,1.09754109937,0.516963975615,0.846604436803,1291.95971074,0.0864638514222,0.324482958576,194.382150249,0.00511817481139,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.7,0.3,0.0429949482388,0.11873991895,0.542616074071,0.070933159811,0.0197592546,0.3949210055,0,0.0300964637672,0.083117943265,0.37983125185,0.0496532118677,0.01383147822,0.27644470385,0.940749513743,0.443111979098,0.725660945831,1107.39403777,0.0741118726476,0.278128250208,166.613271642,0.00596611467698,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.75,0.25,0.0429949482388,0.11873991895,0.542616074071,0.070933159811,0.0197592546,0.3949210055,0,0.0322462111791,0.0890549392125,0.406962055553,0.0531998698582,0.01481944095,0.296190754125,0.783957928119,0.369259982582,0.604717454859,922.828364812,0.061759893873,0.23177354184,138.844393035,0.00715080510772,outer_shell,helium_rich,he4,unstable,yes
A2_20M,20M_pre_supernova_single_profile,20M,19.98,single,128net,outer_shell,3,0.8,0.2,0.0429949482388,0.11873991895,0.542616074071,0.070933159811,0.0197592546,0.3949210055,0,0.034395958591,0.09499193516,0.434092859257,0.0567465278488,0.01580740368,0.3159368044,0.627166342495,0.295407986066,0.483773963888,738.26269185,0.0494079150984,0.185418833472,111.075514428,0.00892255552075,outer_shell,helium_rich,he4,unstable,yes
