case_id,value
R1F05,728
R1F05,735
R1F05,742
R1F05,749
R1F05,756
R1F05,763
R1F05,770
R1F05,777
R1F05,784
R1F05,791
R1F05,798
R1F05,805
R1F05,812
R1F05,819
R1F05,826
R1F05,833
R1F05,840
R1F05,847
R1F05,854
R1F05,861
R1F05,868
R1F05,875
R1F05,882
R1F05,889
R1F06,0
R1F06,11
R1F06,22
R1F06,33
R1F06,44
R1F06,55
R1F06,66
R1F06,77
R1F06,88
R1F06,99
R1F06,110
R1F06,121
R1F06,132
R1F06,143
R1F06,154
R1F06,165
R1F06,176
R1F06,187
R1F06,198
R1F06,209
R1F06,220
R1F06,231
R1F06,242
R1F06,253
R1F06,264
R1F06,275
R1F06,286
R1F06,297
R1F06,308
R1F06,319
R1F06,330
R1F06,341
R1F06,352
R1F06,363
R1F06,374
R1F06,385
R1F06,396
R1F06,407
R1F06,418
R1F06,429
R1F06,440
R1F06,451
R1F06,462
R1F06,473
R1F06,484
R1F06,495
R1F06,506
R1F06,517
R1F06,528
R1F06,539
R1F06,550
R1F06,561
R1F06,572
R1F06,583
R1F06,594
R1F06,605
R1F06,616
R1F06,627
R1F06,638
R1F06,649
R1F06,660
R1F06,671
R1F06,682
R1F06,693
R1F06,704
R1F06,715
R1F06,726
R1F06,737
R1F06,748
R1F06,759
R1F06,770
R1F06,781
R1F06,792
R1F06,803
R1F06,814
R1F06,825
R1F06,836
R1F06,847
R1F06,858
R1F06,869
R1F06,880
R1F06,891
R1F06,902
R1F06,913
R1F06,924
R1F06,935
R1F06,946
R1F06,957
R1F06,968
R1F06,979
R1F06,990
R1F06,1001
R1F06,1012
R1F06,1023
R1F06,1034
R1F06,1045
R1F06,1056
R1F06,1067
R1F06,1078
R1F06,1089
R1F06,1100
R1F06,1111
R1F06,1122
R1F06,1133
R1F06,1144
R1F06,1155
R1F06,1166
R1F06,1177
R1F06,1188
R1F06,1199
R1F06,1210
R1F06,1221
R1F06,1232
R1F06,1243
R1F06,1254
R1F06,1265
R1F06,1276
R1F06,1287
R1F06,1298
R1F06,1309
R1F06,1320
R1F06,1331
R1F06,1342
R1F06,1353
R1F06,1364
R1F06,1375
R1F06,1386
R1F06,1397
R1N01,0
R1N01,2
R1N01,3
R1N01,4
R1N01,5
R1N01,6
R1N01,7
R1N01,8
R1N01,9
R1N01,10
R1N01,11
R1N01,12
R1N01,13
R1N01,14
R1N01,15
R1N01,16
R1N01,17
R1N01,18
R1N01,19
R1N01,20
R1N01,21
R1N01,22
R1N01,23
R1N01,24
R1N01,25
R1N01,26
R1N01,27
R1N01,28
R1N01,29
R1N01,30
R1N01,31
R1N01,32
R1N01,33
R1N01,34
R1N01,35
R1N01,36
R1N01,37
R1N01,38
R1N01,39
R1N01,40
R1N01,41
R1N01,42
R1N01,43
R1N01,44
R1N01,45
R1N01,46
R1N01,47
R1N01,48
R1N01,49
R1N01,50
R1N01,51
R1N01,52
R1N01,53
R1N01,54
R1N01,55
R1N01,56
R1N01,57
R1N01,58
R1N01,59
R1N01,60
R1N01,61
R1N01,62
R1N01,63
R1N01,64
R1N01,65
R1N01,66
R1N01,67
R1N01,68
R1N01,69
R1N01,70
R1N01,71
R1N01,72
R1N01,73
R1N01,74
R1N01,75
R1N01,76
R1N01,77
R1N01,78
R1N01,79
R1N01,80
R1N01,81
R1N01,82
R1N01,83
R1N01,84
R1N01,85
R1N01,86
R1N01,87
R1N01,88
R1N01,89
R1N01,90
R1N01,91
R1N01,92
R1N01,93
R1N01,94
R1N01,95
R1N01,96
R1N01,97
R1N01,98
R1N01,99
R1N01,100
R1N01,101
R1N01,102
R1N01,103
R1N01,104
R1N01,105
R1N01,106
R1N01,107
R1N01,108
R1N01,109
R1N01,110
R1N01,111
R1N01,112
R1N01,113
R1N01,114
R1N01,115
R1N01,116
R1N01,117
R1N01,118
R1N01,119
R1N01,120
R1N01,121
R1N01,122
R1N01,123
R1N01,124
R1N01,125
R1N01,126
R1N01,127
R1N01,128
R1N02,0
R1N02,2
R1N02,4
R1N02,5
R1N02,6
R1N02,7
R1N02,8
R1N02,9
R1N02,10
R1N02,11
R1N02,12
R1N02,13
R1N02,14
R1N02,15
R1N02,16
R1N02,17
R1N02,18
R1N02,19
R1N02,20
R1N02,21
R1N02,22
R1N02,23
R1N02,24
R1N02,25
R1N02,26
R1N02,27
R1N02,28
R1N02,29
R1N02,30
R1N02,31
R1N02,32
R1N02,33
R1N02,34
R1N02,35
R1N02,36
R1N02,37
R1N02,38
R1N02,39
R1N02,40
R1N02,41
R1N02,42
R1N02,43
R1N02,44
R1N02,45
R1N02,46
R1N02,47
R1N02,48
R1N02,49
R1N02,50
R1N02,51
R1N02,52
R1N02,53
R1N02,54
R1N02,55
R1N02,56
R1N02,57
R1N02,58
R1N02,59
R1N02,60
R1N02,61
R1N02,62
R1N02,63
R1N02,64
R1N02,65
R1N02,66
R1N02,67
R1N02,68
R1N02,69
R1N02,70
R1N02,71
R1N02,72
R1N02,73
R1N02,74
R1N02,75
R1N02,76
R1N02,77
R1N02,78
R1N02,79
R1N02,80
R1N02,81
R1N02,82
R1N02,83
R1N02,84
R1N02,85
R1N02,86
R1N02,87
R1N02,88
R1N02,89
R1N02,90
R1N02,91
R1N02,92
R1N02,93
R1N02,94
R1N02,95
R1N02,96
R1N02,97
R1N02,98
R1N02,99
R1N02,100
R1N02,101
R1N02,102
R1N02,103
R1N02,104
R1N02,105
R1N02,106
R1N02,107
R1N02,108
R1N02,109
R1N02,110
R1N02,111
R1N02,112
R1N02,113
R1N02,114
R1N02,115
R1N02,116
R1N02,117
R1N02,118
R1N02,119
R1N02,120
R1N02,121
R1N02,122
R1N02,123
R1N02,124
R1N02,125
R1N02,126
R1N02,127
R1N02,128
R1N02,129
R1N03,0
R1N03,3
R1N03,4
R1N03,6
R1N03,7
R1N03,8
R1N03,9
R1N03,10
R1N03,11
R1N03,12
R1N03,13
R1N03,14
R1N03,15
R1N03,16
R1N03,17
R1N03,18
R1N03,19
R1N03,20
R1N03,21
R1N03,22
R1N03,23
R1N03,24
R1N03,25
R1N03,26
R1N03,27
R1N03,28
R1N03,29
R1N03,30
R1N03,31
R1N03,32
R1N03,33
R1N03,34
R1N03,35
R1N03,36
R1N03,37
R1N03,38
R1N03,39
R1N03,40
R1N03,41
R1N03,42
R1N03,43
R1N03,44
R1N03,45
R1N03,46
R1N03,47
R1N03,48
R1N03,49
R1N03,50
R1N03,51
R1N03,52
R1N03,53
R1N03,54
R1N03,55
R1N03,56
R1N03,57
R1N03,58
R1N03,59
R1N03,60
R1N03,61
R1N03,62
R1N03,63
R1N03,64
R1N03,65
R1N03,66
R1N03,67
R1N03,68
R1N03,69
R1N03,70
R1N03,71
R1N03,72
R1N03,73
R1N03,74
R1N03,75
R1N03,76
R1N03,77
R1N03,78
R1N03,79
R1N03,80
R1N03,81
R1N03,82
R1N03,83
R1N03,84
R1N03,85
R1N03,86
R1N03,87
R1N03,88
R1N03,89
R1N03,90
R1N03,91
R1N03,92
R1N03,93
R1N03,94
R1N03,95
R1N03,96
R1N03,97
R1N03,98
R1N03,99
R1N03,100
R1N03,101
R1N03,102
R1N03,103
R1N03,104
R1N03,105
R1N03,106
R1N03,107
R1N03,108
R1N03,109
R1N03,110
R1N03,111
R1N03,112
R1N03,113
R1N03,114
R1N03,115
R1N03,116
R1N03,117
R1N03,118
R1N03,119
R1N03,120
R1N03,121
R1N03,122
R1N03,123
R1N03,124
R1N03,125
R1N03,126
R1N03,127
R1N03,128
R1N03,129
R1N03,130
R1N04,0
R1N04,3
R1N04,5
R1N04,6
R1N04,8
R1N04,9
R1N04,10
R1N04,11
R1N04,12
R1N04,13
R1N04,14
R1N04,15
R1N04,16
R1N04,17
R1N04,18
R1N04,19
R1N04,20
R1N04,21
R1N04,22
R1N04,23
R1N04,24
R1N04,25
R1N04,26
R1N04,27
R1N04,28
R1N04,29
R1N04,30
R1N04,31
R1N04,32
R1N04,33
R1N04,34
R1N04,35
R1N04,36
R1N04,37
R1N04,38
R1N04,39
R1N04,40
R1N04,41
R1N04,42
R1N04,43
R1N04,44
R1N04,45
R1N04,46
R1N04,47
R1N04,48
R1N04,49
R1N04,50
R1N04,51
R1N04,52
R1N04,53
R1N04,54
R1N04,55
R1N04,56
R1N04,57
R1N04,58
R1N04,59
R1N04,60
R1N04,61
R1N04,62
R1N04,63
R1N04,64
R1N04,65
R1N04,66
R1N04,67
R1N04,68
R1N04,69
R1N04,70
R1N04,71
R1N04,72
R1N04,73
R1N04,74
R1N04,75
R1N04,76
R1N04,77
R1N04,78
R1N04,79
R1N04,80
R1N04,81
R1N04,82
R1N04,83
R1N04,84
R1N04,85
R1N04,86
R1N04,87
R1N04,88
R1N04,89
R1N04,90
R1N04,91
R1N04,92
R1N04,93
R1N04,94
R1N04,95
R1N04,96
R1N04,97
R1N04,98
R1N04,99
R1N04,100
R1N04,101
R1N04,102
R1N04,103
R1N04,104
R1N04,105
R1N04,106
R1N04,107
R1N04,108
R1N04,109
R1N04,110
R1N04,111
R1N04,112
R1N04,113
R1N04,114
R1N04,115
R1N04,116
R1N04,117
R1N04,118
R1N04,119
R1N04,120
R1N04,121
R1N04,122
R1N04,123
R1N04,124
R1N04,125
R1N04,126
R1N04,127
R1N04,128
R1N04,129
R1N04,130
R1N04,131
R1N05,0
R1N05,4
R1N05,5
R1N05,8
R1N05,9
R1N05,10
R1N05,12
R1N05,13
R1N05,14
R1N05,15
R1N05,16
R1N05,17
R1N05,18
R1N05,19
R1N05,20
R1N05,21
R1N05,22
R1N05,23
R1N05,24
R1N05,25
R1N05,26
R1N05,27
R1N05,28
R1N05,29
R1N05,30
R1N05,31
R1N05,32
R1N05,33
R1N05,34
R1N05,35
R1N05,36
R1N05,37
R1N05,38
R1N05,39
R1N05,40
R1N05,41
R1N05,42
R1N05,43
R1N05,44
R1N05,45
R1N05,46
R1N05,47
R1N05,48
R1N05,49
R1N05,50
R1N05,51
R1N05,52
R1N05,53
R1N05,54
R1N05,55
R1N05,56
R1N05,57
R1N05,58
R1N05,59
R1N05,60
R1N05,61
R1N05,62
R1N05,63
R1N05,64
R1N05,65
R1N05,66
R1N05,67
R1N05,68
R1N05,69
R1N05,70
R1N05,71
R1N05,72
R1N05,73
R1N05,74
R1N05,75
R1N05,76
R1N05,77
R1N05,78
R1N05,79
R1N05,80
R1N05,81
R1N05,82
R1N05,83
R1N05,84
R1N05,85
R1N05,86
R1N05,87
R1N05,88
R1N05,89
R1N05,90
R1N05,91
R1N05,92
R1N05,93
R1N05,94
R1N05,95
R1N05,96
R1N05,97
R1N05,98
R1N05,99
R1N05,100
R1N05,101
R1N05,102
R1N05,103
R1N05,104
R1N05,105
R1N05,106
R1N05,107
R1N05,108
R1N05,109
R1N05,110
R1N05,111
R1N05,112
R1N05,113
R1N05,114
R1N05,115
R1N05,116
R1N05,117
R1N05,118
R1N05,119
R1N05,120
R1N05,121
R1N05,122
R1N05,123
R1N05,124
R1N05,125
R1N05,126
R1N05,127
R1N05,128
R1N05,129
R1N05,130
R1N05,131
R1N05,132
R1N05,133
R1N06,0
R1N06,4
R1N06,7
R1N06,8
R1N06,11
R1N06,12
R1N06,14
R1N06,15
R1N06,16
R1N06,18
R1N06,19
R1N06,20
R1N06,21
R1N06,22
R1N06,23
R1N06,24
R1N06,25
R1N06,26
R1N06,27
R1N06,28
R1N06,29
R1N06,30
R1N06,31
R1N06,32
R1N06,33
R1N06,34
R1N06,35
R1N06,36
R1N06,37
R1N06,38
R1N06,39
R1N06,40
R1N06,41
R1N06,42
R1N06,43
R1N06,44
R1N06,45
R1N06,46
R1N06,47
R1N06,48
R1N06,49
R1N06,50
R1N06,51
R1N06,52
R1N06,53
R1N06,54
R1N06,55
R1N06,56
R1N06,57
R1N06,58
R1N06,59
R1N06,60
R1N06,61
R1N06,62
R1N06,63
R1N06,64
R1N06,65
R1N06,66
R1N06,67
R1N06,68
R1N06,69
R1N06,70
R1N06,71
R1N06,72
R1N06,73
R1N06,74
R1N06,75
R1N06,76
R1N06,77
R1N06,78
R1N06,79
R1N06,80
R1N06,81
R1N06,82
R1N06,83
R1N06,84
R1N06,85
R1N06,86
R1N06,87
R1N06,88
R1N06,89
R1N06,90
R1N06,91
R1N06,92
R1N06,93
R1N06,94
R1N06,95
R1N06,96
R1N06,97
R1N06,98
R1N06,99
R1N06,100
R1N06,101
R1N06,102
R1N06,103
R1N06,104
R1N06,105
R1N06,106
R1N06,107
R1N06,108
R1N06,109
R1N06,110
R1N06,111
R1N06,112
R1N06,113
R1N06,114
R1N06,115
R1N06,116
R1N06,117
R1N06,118
R1N06,119
R1N06,120
R1N06,121
R1N06,122
R1N06,123
R1N06,124
R1N06,125
R1N06,126
R1N06,127
R1N06,128
R1N06,129
R1N06,130
R1N06,131
R1N06,132
R1N06,133
R1N06,134
R1N06,135
R1N06,136
AFF01,0
AFF01,1.4142135623730951
AFF01,1.7320508075688772
AFF01,2.8284271247461903
AFF01,3.1462643699419726
AFF01,3.4641016151377544
AFF01,4.2426406871192857
AFF01,4.5604779323150675
AFF01,4.8783151775108493
AFF01,5.196152422706632
AFF01,5.6568542494923806
AFF01,5.9746914946881624
AFF01,6.2925287398839451
AFF01,6.6103659850797269
AFF01,6.9282032302755088
AFF01,7.0710678118654755
AFF01,7.3889050570612582
AFF01,7.70674230225704
AFF01,8.0245795474528219
AFF01,8.3424167926486046
AFF01,8.4852813742385713
AFF01,8.6602540378443855
AFF01,8.8031186194343523
AFF01,9.120955864630135
AFF01,9.4387931098259177
AFF01,9.7566303550216986
AFF01,9.8994949366116654
AFF01,10.074467600217481
AFF01,10.217332181807448
AFF01,10.392304845413264
AFF01,10.535169427003229
AFF01,10.853006672199012
AFF01,11.170843917394794
AFF01,11.313708498984761
AFF01,11.488681162590575
AFF01,11.631545744180542
AFF01,11.80651840778636
AFF01,11.949382989376325
AFF01,12.124355652982141
AFF01,12.267220234572108
AFF01,12.58505747976789
AFF01,12.727922061357857
AFF01,12.902894724963671
AFF01,13.045759306553638
AFF01,13.220731970159454
AFF01,13.363596551749421
AFF01,13.538569215355237
AFF01,13.681433796945203
AFF01,13.856406460551018
AFF01,13.999271042140984
AFF01,14.142135623730951
AFF01,14.317108287336765
AFF01,14.459972868926734
AFF01,14.63494553253255
AFF01,14.777810114122516
AFF01,14.952782777728331
AFF01,15.095647359318297
AFF01,15.270620022924113
AFF01,15.41348460451408
AFF01,15.556349186104047
AFF01,15.588457268119894
AFF01,15.731321849709861
AFF01,15.874186431299828
AFF01,16.049159094905644
AFF01,16.192023676495612
AFF01,16.366996340101426
AFF01,16.509860921691391
AFF01,16.684833585297209
AFF01,16.827698166887174
AFF01,16.970562748477143
AFF01,17.002670830492988
AFF01,17.145535412082957
AFF01,17.288399993672925
AFF01,17.320508075688771
AFF01,17.46337265727874
AFF01,17.606237238868705
AFF01,17.781209902474522
AFF01,17.924074484064491
AFF01,18.099047147670305
AFF01,18.24191172926027
AFF01,18.384776310850238
AFF01,18.416884392866084
AFF01,18.559748974456049
AFF01,18.702613556046021
AFF01,18.734721638061867
AFF01,18.877586219651835
AFF01,19.0204508012418
AFF01,19.05255888325765
AFF01,19.195423464847615
AFF01,19.338288046437583
AFF01,19.513260710043397
AFF01,19.656125291633366
AFF01,19.798989873223331
AFF01,19.83109795523918
AFF01,19.973962536829148
AFF01,20.116827118419117
AFF01,20.148935200434963
AFF01,20.291799782024931
AFF01,20.434664363614896
AFF01,20.466772445630745
AFF01,20.609637027220714
AFF01,20.752501608810679
AFF01,20.784609690826528
AFF01,20.927474272416493
AFF01,21.070338854006458
AFF01,21.213203435596427
AFF01,21.245311517612276
AFF01,21.388176099202241
AFF01,21.531040680792209
AFF01,21.563148762808055
AFF01,21.706013344398023
AFF01,21.848877925987992
AFF01,21.880986008003841
AFF01,22.023850589593806
AFF01,22.166715171183775
AFF01,22.198823253199624
AFF01,22.341687834789589
AFF01,22.484552416379557
AFF01,22.516660498395403
AFF01,22.627416997969522
AFF01,22.659525079985372
AFF01,22.802389661575337
AFF01,22.945254243165305
AFF01,22.977362325181151
AFF01,23.120226906771123
AFF01,23.263091488361084
AFF01,23.295199570376937
AFF01,23.438064151966902
AFF02,0
AFF02,1.4142135623730951
AFF02,2.8284271247461903
AFF02,3.1462643699419726
AFF02,4.2426406871192857
AFF02,4.5604779323150675
AFF02,5.6568542494923806
AFF02,5.9746914946881624
AFF02,6.2925287398839451
AFF02,7.0710678118654755
AFF02,7.3889050570612582
AFF02,7.70674230225704
AFF02,8.4852813742385713
AFF02,8.8031186194343523
AFF02,9.120955864630135
AFF02,9.4387931098259177
AFF02,9.8994949366116654
AFF02,10.217332181807448
AFF02,10.535169427003229
AFF02,10.853006672199012
AFF02,11.313708498984761
AFF02,11.631545744180542
AFF02,11.949382989376325
AFF02,12.267220234572108
AFF02,12.58505747976789
AFF02,12.727922061357857
AFF02,13.045759306553638
AFF02,13.363596551749421
AFF02,13.681433796945203
AFF02,13.999271042140984
AFF02,14.142135623730951
AFF02,14.459972868926734
AFF02,14.777810114122516
AFF02,15.095647359318297
AFF02,15.41348460451408
AFF02,15.556349186104047
AFF02,15.731321849709861
AFF02,15.874186431299828
AFF02,16.192023676495612
AFF02,16.509860921691391
AFF02,16.827698166887174
AFF02,16.970562748477143
AFF02,17.145535412082957
AFF02,17.288399993672925
AFF02,17.606237238868705
AFF02,17.924074484064491
AFF02,18.24191172926027
AFF02,18.384776310850238
AFF02,18.559748974456049
AFF02,18.702613556046021
AFF02,18.877586219651835
AFF02,19.0204508012418
AFF02,19.338288046437583
AFF02,19.656125291633366
AFF02,19.798989873223331
AFF02,19.973962536829148
AFF02,20.116827118419117
AFF02,20.291799782024931
AFF02,20.434664363614896
AFF02,20.752501608810679
AFF02,21.070338854006458
AFF02,21.213203435596427
AFF02,21.388176099202241
AFF02,21.531040680792209
AFF02,21.706013344398023
AFF02,21.848877925987992
AFF02,22.023850589593806
AFF02,22.166715171183775
AFF02,22.484552416379557
AFF02,22.627416997969522
AFF02,22.802389661575337
AFF02,22.945254243165305
AFF02,23.120226906771123
AFF02,23.263091488361084
AFF02,23.438064151966902
AFF02,23.58092873355687
AFF02,23.89876597875265
AFF02,24.041630560342618
AFF02,24.216603223948432
AFF02,24.359467805538401
AFF02,24.534440469144215
AFF02,24.67730505073418
AFF02,24.852277714339998
AFF02,24.995142295929963
AFF02,25.17011495953578
AFF02,25.312979541125749
AFF02,25.455844122715714
AFF02,25.630816786321528
AFF02,25.773681367911497
AFF02,25.948654031517311
AFF02,26.091518613107276
AFF02,26.26649127671309
AFF02,26.409355858303059
AFF02,26.584328521908873
AFF02,26.727193103498841
AFF02,26.870057685088806
AFF02,27.045030348694624
AFF02,27.187894930284592
AFF02,27.362867593890407
AFF02,27.505732175480372
AFF02,27.680704839086189
AFF02,27.823569420676154
AFF02,27.998542084281969
AFF02,28.141406665871934
AFF02,28.284271247461902
AFF02,28.316379329477751
AFF02,28.459243911067716
AFF02,28.602108492657685
AFF02,28.777081156263502
AFF02,28.919945737853467
AFF02,29.094918401459282
AFF02,29.23778298304925
AFF02,29.412755646655064
AFF02,29.555620228245033
AFF02,29.698484809834998
AFF02,29.730592891850847
AFF02,29.873457473440812
AFF02,30.016322055030781
AFF02,30.191294718636595
AFF02,30.33415930022656
AFF02,30.509131963832381
AFF02,30.651996545422346
AFF02,30.82696920902816
AFF02,30.969833790618125
AFF02,31.112698372208094
AFF02,31.144806454223939
AFF02,31.287671035813908
AFF02,31.430535617403876
AFF03,0
AFF03,1.7320508075688772
AFF03,3.1462643699419726
AFF03,3.4641016151377544
AFF03,4.8783151775108493
AFF03,5.196152422706632
AFF03,6.2925287398839451
AFF03,6.6103659850797269
AFF03,6.9282032302755088
AFF03,8.0245795474528219
AFF03,8.3424167926486046
AFF03,8.6602540378443855
AFF03,9.4387931098259177
AFF03,9.7566303550216986
AFF03,10.074467600217481
AFF03,10.392304845413264
AFF03,11.170843917394794
AFF03,11.488681162590575
AFF03,11.80651840778636
AFF03,12.124355652982141
AFF03,12.58505747976789
AFF03,12.902894724963671
AFF03,13.220731970159454
AFF03,13.538569215355237
AFF03,13.856406460551018
AFF03,14.317108287336765
AFF03,14.63494553253255
AFF03,14.952782777728331
AFF03,15.270620022924113
AFF03,15.588457268119894
AFF03,15.731321849709861
AFF03,16.049159094905644
AFF03,16.366996340101426
AFF03,16.684833585297209
AFF03,17.002670830492988
AFF03,17.320508075688771
AFF03,17.46337265727874
AFF03,17.781209902474522
AFF03,18.099047147670305
AFF03,18.416884392866084
AFF03,18.734721638061867
AFF03,18.877586219651835
AFF03,19.05255888325765
AFF03,19.195423464847615
AFF03,19.513260710043397
AFF03,19.83109795523918
AFF03,20.148935200434963
AFF03,20.466772445630745
AFF03,20.609637027220714
AFF03,20.784609690826528
AFF03,20.927474272416493
AFF03,21.245311517612276
AFF03,21.563148762808055
AFF03,21.880986008003841
AFF03,22.023850589593806
AFF03,22.198823253199624
AFF03,22.341687834789589
AFF03,22.516660498395403
AFF03,22.659525079985372
AFF03,22.977362325181151
AFF03,23.295199570376937
AFF03,23.61303681557272
AFF03,23.755901397162681
AFF03,23.930874060768499
AFF03,24.073738642358464
AFF03,24.248711305964282
AFF03,24.391575887554247
AFF03,24.709413132750029
AFF03,25.027250377945812
AFF03,25.17011495953578
AFF03,25.345087623141595
AFF03,25.48795220473156
AFF03,25.662924868337377
AFF03,25.805789449927342
AFF03,25.980762113533157
AFF03,26.123626695123125
AFF03,26.441463940318908
AFF03,26.759301185514687
AFF03,26.902165767104655
AFF03,27.077138430710473
AFF03,27.220003012300438
AFF03,27.394975675906252
AFF03,27.537840257496221
AFF03,27.712812921102035
AFF03,27.855677502692004
AFF03,28.173514747887783
AFF03,28.316379329477751
AFF03,28.491351993083569
AFF03,28.63421657467353
AFF03,28.809189238279348
AFF03,28.952053819869313
AFF03,29.127026483475131
AFF03,29.269891065065099
AFF03,29.444863728670914
AFF03,29.587728310260879
AFF03,29.905565555456661
AFF03,30.04843013704663
AFF03,30.223402800652444
AFF03,30.366267382242413
AFF03,30.541240045848227
AFF03,30.684104627438195
AFF03,30.859077291044009
AFF03,31.001941872633974
AFF03,31.176914536239789
AFF03,31.319779117829757
AFF03,31.462643699419722
AFF03,31.637616363025536
AFF03,31.780480944615505
AFF03,31.955453608221319
AFF03,32.098318189811287
AFF03,32.273290853417102
AFF03,32.41615543500707
AFF03,32.591128098612884
AFF03,32.733992680202853
AFF03,32.908965343808667
AFF03,33.051829925398636
AFF03,33.194694506988597
AFF03,33.369667170594418
AFF03,33.512531752184387
AFF03,33.687504415790201
AFF03,33.830368997380162
AFF03,34.005341660985977
AFF03,34.148206242575945
AFF03,34.323178906181759
AFF03,34.466043487771728
AFF03,34.608908069361696
AFF03,34.641016151377542
AFF03,34.783880732967511
AFF04,0
AFF04,3.1462643699419726
AFF04,4.5604779323150675
AFF04,6.2925287398839451
AFF04,7.70674230225704
AFF04,9.120955864630135
AFF04,9.4387931098259177
AFF04,10.853006672199012
AFF04,12.267220234572108
AFF04,12.58505747976789
AFF04,13.681433796945203
AFF04,13.999271042140984
AFF04,15.41348460451408
AFF04,15.731321849709861
AFF04,16.827698166887174
AFF04,17.145535412082957
AFF04,18.24191172926027
AFF04,18.559748974456049
AFF04,18.877586219651835
AFF04,19.973962536829148
AFF04,20.291799782024931
AFF04,21.388176099202241
AFF04,21.706013344398023
AFF04,22.023850589593806
AFF04,22.802389661575337
AFF04,23.120226906771123
AFF04,23.438064151966902
AFF04,24.534440469144215
AFF04,24.852277714339998
AFF04,25.17011495953578
AFF04,25.948654031517311
AFF04,26.26649127671309
AFF04,26.584328521908873
AFF04,27.362867593890407
AFF04,27.680704839086189
AFF04,27.998542084281969
AFF04,28.316379329477751
AFF04,29.094918401459282
AFF04,29.412755646655064
AFF04,29.730592891850847
AFF04,30.509131963832381
AFF04,30.82696920902816
AFF04,31.144806454223939
AFF04,31.462643699419722
AFF04,31.923345526205473
AFF04,32.241182771401256
AFF04,32.559020016597039
AFF04,32.876857261792821
AFF04,33.655396333774348
AFF04,33.973233578970131
AFF04,34.291070824165914
AFF04,34.608908069361696
AFF04,35.069609896147441
AFF04,35.387447141343223
AFF04,35.705284386539006
AFF04,36.023121631734796
AFF04,36.48382345852054
AFF04,36.801660703716323
AFF04,37.119497948912098
AFF04,37.437335194107888
AFF04,37.755172439303671
AFF04,38.215874266089415
AFF04,38.533711511285198
AFF04,38.85154875648098
AFF04,39.16938600167677
AFF04,39.630087828462514
AFF04,39.947925073658297
AFF04,40.265762318854073
AFF04,40.583599564049862
AFF04,40.901436809245638
AFF04,41.044301390835606
AFF04,41.362138636031389
AFF04,41.679975881227172
AFF04,41.997813126422955
AFF04,42.31565037161873
AFF04,42.776352198404481
AFF04,43.094189443600271
AFF04,43.412026688796047
AFF04,43.72986393399183
AFF04,44.047701179187612
AFF04,44.190565760777574
AFF04,44.508403005973364
AFF04,44.826240251169146
AFF04,45.144077496364929
AFF04,45.461914741560705
AFF04,45.604779323150673
AFF04,45.922616568346456
AFF04,46.240453813542246
AFF04,46.558291058738021
AFF04,46.876128303933804
AFF04,47.193965549129587
AFF04,47.336830130719548
AFF04,47.654667375915338
AFF04,47.972504621111113
AFF04,48.290341866306903
AFF04,48.608179111502679
AFF04,48.751043693092647
AFF04,49.06888093828843
AFF04,49.386718183484206
AFF04,49.704555428679996
AFF04,50.022392673875771
AFF04,50.165257255465747
AFF04,50.340229919071561
AFF04,50.483094500661522
AFF04,50.800931745857305
AFF04,51.118768991053088
AFF04,51.436606236248871
AFF04,51.754443481444653
AFF04,51.897308063034622
AFF04,52.215145308230404
AFF04,52.53298255342618
AFF04,52.850819798621963
AFF04,53.168657043817745
AFF04,53.311521625407714
AFF04,53.486494289013535
AFF04,53.629358870603497
AFF04,53.947196115799279
AFF04,54.265033360995062
AFF04,54.582870606190838
AFF04,54.725735187780813
AFF04,54.900707851386628
AFF04,55.043572432976589
AFF04,55.361409678172379
AFF04,55.679246923368154
AFF04,55.997084168563937
AFF04,56.31492141375972
AFF04,56.457785995349688
AFF04,56.632758658955503
AFF05,0
AFF05,1.4142135623730951
AFF05,1.7320508075688772
AFF05,2.2360679774997898
AFF05,2.8284271247461903
AFF05,3.1462643699419726
AFF05,3.4641016151377544
AFF05,3.6502815398728847
AFF05,3.968118785068667
AFF05,4.2426406871192857
AFF05,4.4721359549995796
AFF05,4.5604779323150675
AFF05,4.8783151775108493
AFF05,5.0644951022459797
AFF05,5.196152422706632
AFF05,5.3823323474417624
AFF05,5.6568542494923806
AFF05,5.7001695926375442
AFF05,5.8863495173726745
AFF05,5.9746914946881624
AFF05,6.2041867625684564
AFF05,6.2925287398839451
AFF05,6.4787086646190755
AFF05,6.6103659850797269
AFF05,6.7082039324993694
AFF05,6.7965459098148573
AFF05,6.9282032302755088
AFF05,7.0710678118654755
AFF05,7.1143831550106391
AFF05,7.3005630797457695
AFF05,7.3889050570612582
AFF05,7.4322204002064218
AFF05,7.6184003249415522
AFF05,7.70674230225704
AFF05,7.8929222269921704
AFF05,7.936237570137334
AFF05,8.0245795474528219
AFF05,8.1224174948724652
AFF05,8.2107594721879522
AFF05,8.3424167926486046
AFF05,8.4402547400682462
AFF05,8.4852813742385713
AFF05,8.5285967173837349
AFF05,8.6602540378443855
AFF05,8.7147766421188653
AFF05,8.8031186194343523
AFF05,8.8464339625795176
AFF05,8.9442719099991592
AFF05,9.0326138873146462
AFF05,9.120955864630135
AFF05,9.1642712077752986
AFF05,9.3071357893652653
AFF05,9.3504511325104289
AFF05,9.4387931098259177
AFF05,9.5366310572455593
AFF05,9.624973034561048
AFF05,9.6682883777062116
AFF05,9.7566303550216986
AFF05,9.854468302441342
AFF05,9.8994949366116654
