struc_perc_id,source_ladder_id,object_id,object_name,spectrum_index,spectrum_id,spectrum_file,spectrum_date,phase_days,spectral_phase_role,line_id,line_name,element_group,rest_wavelength,n_points_window,continuum_level,line_flux_proxy,line_depth_proxy,equivalent_width_proxy,velocity_proxy_km_s,width_proxy_angstrom,signal_quality_proxy,delta_line_flux,delta_line_depth,delta_equivalent_width,delta_velocity,delta_width,delta_signal_quality,line_transition_flag,element_transition_flag,gap,gap_source,boundary_role,struc_perc_role,alpha_ready,unns_interpretation,raw_reference
C2_SN2012aw_spectral_state_00123,C2_SN2012aw,C2_SN2012aw,SN2012aw,20,2012aw_2012-03-25_23-28-49_Ekar_BC-Ekar_None,2012aw_2012-03-25_23-28-49_Ekar_BC-Ekar_None.dat,2012-03-25 23:28:49.00,,rising_or_near_peak_spectral_state,O_I_7774,O I 7774,O,7774,123,7.7264235e-15,-1.37853484959e-15,0.0044310165893,281.22642922,-6406.45076595,95.046536883,0.00137810048931,-1.51793471323e-15,0.00388643093886,-74.780966345,-1401.44949502,-20.375380048,0.00123883754822,1,1,4.13619267231,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-25_23-28-49_Ekar_BC-Ekar_None.dat::O_I_7774
C2_SN2012aw_spectral_state_00124,C2_SN2012aw,C2_SN2012aw,SN2012aw,21,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat,2012-03-26 21:02:19.00,,rising_or_near_peak_spectral_state,H_beta,H beta,H,4861.3,58,2.1277015e-14,2.73900172414e-15,0.00147112387524,273.429256213,-2696.90015075,61.5360720876,0.00273360424131,-4.8705770209e-16,0.000563719310122,-0.036965503,-262.5034166,-0.7188197783,-0.00048264353951,1,1,0.312034538462,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat::H_beta
C2_SN2012aw_spectral_state_00125,C2_SN2012aw,C2_SN2012aw,SN2012aw,21,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat,2012-03-26 21:02:19.00,,rising_or_near_peak_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,75,1.82347e-14,1.15652653333e-15,0.00150825737917,355.191461504,-10328.2993504,102.2534379,0.00115107623217,-2.01633628718e-15,0.00134479737891,3.713568855,-974.0335067,15.4983089485,-0.00200494847602,1,1,1.6152640298,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat::Fe_II_5169
C2_SN2012aw_spectral_state_00126,C2_SN2012aw,C2_SN2012aw,SN2012aw,21,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat,2012-03-26 21:02:19.00,,rising_or_near_peak_spectral_state,He_I_5876,He I 5876,He,5875.6,66,1.377989e-14,7.83011666667e-16,0.000424658255945,314.059390349,-2388.50957225,64.6823196154,0.00078168714725,-6.36575419663e-16,0.000150242284414,-1.00558974,-494.51827682,-7.0682133584,-0.00063505710465,1,1,0.688404112102,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat::He_I_5876
C2_SN2012aw_spectral_state_00127,C2_SN2012aw,C2_SN2012aw,SN2012aw,21,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat,2012-03-26 21:02:19.00,,rising_or_near_peak_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,108,1.553507e-14,-1.52851351852e-15,0.00352619038553,514.213955004,13060.5539936,168.643676542,0.00152439140675,1.4550904785e-16,-0.00041824986248,1.650287782,30.4855106,3.43434509,-0.00014449653283,1,1,0.290810238348,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat::Ni_Co_decay_proxy
C2_SN2012aw_spectral_state_00128,C2_SN2012aw,C2_SN2012aw,SN2012aw,21,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat,2012-03-26 21:02:19.00,,rising_or_near_peak_spectral_state,Si_II_6355,Si II 6355,Si,6355,66,1.341455e-14,-8.85929954545e-16,0.00368852213539,314.697356643,-2334.85905865,94.6352392218,0.000884701475123,1.05845326031e-16,-5.768927731e-05,-1.139964691,920.55946965,2.4409963644,-0.000105845865758,1,1,0.597954648352,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat::Si_II_6355
C2_SN2012aw_spectral_state_00129,C2_SN2012aw,C2_SN2012aw,SN2012aw,21,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat,2012-03-26 21:02:19.00,,rising_or_near_peak_spectral_state,H_alpha,H alpha,H,6562.8,74,1.005685e-14,5.11873689189e-15,-0.00223613156032,351.891570755,-1634.8664003,89.5037034758,0.00511504215053,7.0822637907e-16,-0.00081187721947,-1.819111258,421.68237903,0.7551719599,0.00070950470056,1,1,0.490521686516,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat::H_alpha
C2_SN2012aw_spectral_state_00130,C2_SN2012aw,C2_SN2012aw,SN2012aw,21,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat,2012-03-26 21:02:19.00,,rising_or_near_peak_spectral_state,O_I_7774,O I 7774,O,7774,75,7.184111e-15,2.70761333333e-17,0.00127840479803,359.494581615,-6120.95729695,98.802401026,2.70588421429e-05,1.40561098292e-15,-0.00315261179127,78.268152395,285.493469,3.755864143,-0.00135104164717,1,1,3.08698794641,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat::O_I_7774
C2_SN2012aw_spectral_state_00131,C2_SN2012aw,C2_SN2012aw,SN2012aw,21,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None,2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat,2012-03-26 21:02:19.00,,rising_or_near_peak_spectral_state,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,149,6.507714e-15,-1.1611504698e-16,0.000822370249613,714.778196738,12429.0889981,199.882490346,0.000116033871659,1.26013282802e-15,-0.00135009510232,158.816998577,6935.79235918,46.58772822,-0.00125977316615,1,1,9.88647607501,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-26_21-02-19_Ekar_AFOSC_None.dat::Ca_II_NIR
C2_SN2012aw_spectral_state_00132,C2_SN2012aw,C2_SN2012aw,SN2012aw,22,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt,2012-03-27 15:08:38.00,,rising_or_near_peak_spectral_state,H_beta,H beta,H,4861.3,188,9.01310092157e-16,6.58049743191e-17,0.000151565406751,280.412790718,-515.272104209,67.0969924253,6.58012617699e-05,-2.67319674982e-15,-0.00131955846849,6.983534505,2181.62804654,5.5609203377,-0.00266780297954,1,1,1.98490576989,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt::H_beta
C2_SN2012aw_spectral_state_00133,C2_SN2012aw,C2_SN2012aw,SN2012aw,22,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt,2012-03-27 15:08:38.00,,rising_or_near_peak_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,241,7.85729128682e-16,8.67055360021e-17,-3.89195074473e-06,359.499333123,-10298.4887189,83.1425460981,8.66929677075e-05,-1.06982099733e-15,-0.00151214932991,4.307871619,29.8106315,-19.1108918019,-0.00106438326446,1,1,1.19071810416,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt::Fe_II_5169
C2_SN2012aw_spectral_state_00134,C2_SN2012aw,C2_SN2012aw,SN2012aw,22,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt,2012-03-27 15:08:38.00,,rising_or_near_peak_spectral_state,He_I_5876,He I 5876,He,5875.6,214,5.61435736538e-16,3.6450798293e-17,4.09488783605e-05,319.311081245,-3171.75580313,78.1422431912,3.64468562881e-05,-7.46560868374e-16,-0.000383709377584,5.251690896,-783.24623088,13.4599235758,-0.000745240290962,1,1,1.214551085,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt::He_I_5876
C2_SN2012aw_spectral_state_00135,C2_SN2012aw,C2_SN2012aw,SN2012aw,22,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt,2012-03-27 15:08:38.00,,rising_or_near_peak_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,348,7.19885236745e-16,-1.40246945855e-16,0.00024890124318,519.263057455,13156.9000649,150.831577197,0.0001402259412,1.38826657266e-15,-0.00327728914235,5.049102451,96.3460713,-17.812099345,-0.00138416546555,1,1,1.34246625634,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt::Ni_Co_decay_proxy
C2_SN2012aw_spectral_state_00136,C2_SN2012aw,C2_SN2012aw,SN2012aw,22,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt,2012-03-27 15:08:38.00,,rising_or_near_peak_spectral_state,Si_II_6355,Si II 6355,Si,6355,214,5.54417447347e-16,-2.00010697463e-17,0.000157776406927,319.331347511,6415.40957272,98.9205940223,1.99993872766e-05,8.65928884799e-16,-0.00353074572846,4.633990868,8750.26863137,4.2853548005,-0.000864702087846,1,1,4.48386997766,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt::Si_II_6355
C2_SN2012aw_spectral_state_00137,C2_SN2012aw,C2_SN2012aw,SN2012aw,22,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt,2012-03-27 15:08:38.00,,rising_or_near_peak_spectral_state,H_alpha,H alpha,H,6562.8,241,4.27853288714e-16,2.5435170889e-16,-8.10194409868e-05,359.567638752,-1919.65501684,89.7671469896,0.000254343886973,-4.864385183e-15,0.00215511211933,7.676067997,-284.78861654,0.2634435138,-0.00486069826356,1,1,1.43964971201,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt::H_alpha
C2_SN2012aw_spectral_state_00138,C2_SN2012aw,C2_SN2012aw,SN2012aw,22,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt,2012-03-27 15:08:38.00,,rising_or_near_peak_spectral_state,O_I_7774,O I 7774,O,7774,241,1.98180999765e-16,2.0568748023e-19,7.68018048779e-05,359.741632035,-6407.49071521,100.217023408,2.05683519162e-07,-2.68704458531e-17,-0.00120160299315,0.24705042,-286.53341826,1.414622382,-2.68531586237e-05,1,1,0.300893820938,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt::O_I_7774
C2_SN2012aw_spectral_state_00139,C2_SN2012aw,C2_SN2012aw,SN2012aw,22,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None,2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt,2012-03-27 15:08:38.00,,rising_or_near_peak_spectral_state,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,482,1.67787588181e-16,-1.07629613402e-17,4.94971845588e-05,719.513019953,10867.5706784,196.027410687,1.07623275764e-05,1.0535208564e-16,-0.000772873065054,4.734823215,-1561.5183197,-3.855079659,-0.000105271544083,1,1,1.07308373022,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_15-08-38_HCT-2m_HFOSC_None.txt::Ca_II_NIR
C2_SN2012aw_spectral_state_00140,C2_SN2012aw,C2_SN2012aw,SN2012aw,23,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat,2012-03-27 21:13:15.00,,rising_or_near_peak_spectral_state,H_beta,H beta,H,4861.3,58,2.158903e-14,3.17791758621e-15,0.00191038660625,273.565563643,-1759.03865311,61.4088306305,0.00317050285906,3.11211261189e-15,0.0017588211995,-6.847227075,-1243.7665489,-5.6881617948,0.00310470159729,1,1,1.68415844099,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat::H_beta
C2_SN2012aw_spectral_state_00141,C2_SN2012aw,C2_SN2012aw,SN2012aw,23,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat,2012-03-27 21:13:15.00,,rising_or_near_peak_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,74,2.030454e-14,-5.18748243243e-16,0.00310568058435,350.767329412,10140.2082716,119.811070777,0.000516107724666,-6.05453779245e-16,0.00310957253509,-8.732003711,20438.6969905,36.6685246789,0.000429414756958,1,1,10.809926286,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat::Fe_II_5169
C2_SN2012aw_spectral_state_00142,C2_SN2012aw,C2_SN2012aw,SN2012aw,23,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat,2012-03-27 21:13:15.00,,rising_or_near_peak_spectral_state,He_I_5876,He I 5876,He,5875.6,66,1.228218e-14,1.81675378788e-15,-0.000454586684515,314.589790841,-2286.32125738,76.9723899979,0.00181297942335,1.78030298959e-15,-0.000495535562875,-4.721290404,885.43454575,-1.1698531933,0.00177653256706,1,1,0.979900590796,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat::He_I_5876
C2_SN2012aw_spectral_state_00143,C2_SN2012aw,C2_SN2012aw,SN2012aw,23,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat,2012-03-27 21:13:15.00,,rising_or_near_peak_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,108,1.55663e-14,-1.95921009259e-15,0.00415403701363,515.059640852,13182.6293225,159.591916115,0.00195315462946,-1.81896314674e-15,0.00390513577045,-4.203416603,25.7292576,8.760338918,0.00181292868826,1,1,1.05811796166,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat::Ni_Co_decay_proxy
C2_SN2012aw_spectral_state_00144,C2_SN2012aw,C2_SN2012aw,SN2012aw,23,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat,2012-03-27 21:13:15.00,,rising_or_near_peak_spectral_state,Si_II_6355,Si II 6355,Si,6355,66,1.264046e-14,-9.98778e-16,0.00367313686044,315.365522249,-2439.8268605,93.2446086388,0.000997448747038,-9.78776930254e-16,0.00351536045351,-3.965825262,-8855.23643322,-5.6759853835,0.000977449359761,1,1,4.58218778759,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat::Si_II_6355
C2_SN2012aw_spectral_state_00145,C2_SN2012aw,C2_SN2012aw,SN2012aw,23,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat,2012-03-27 21:13:15.00,,rising_or_near_peak_spectral_state,H_alpha,H alpha,H,6562.8,75,9.135448e-15,4.91321386667e-15,-0.001788800506,357.490713961,-1944.15552323,88.4859183488,0.00490902007064,4.65886215778e-15,-0.00170778106501,-2.076924791,-24.50050639,-1.2812286408,0.00465467618367,1,1,1.13565434969,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat::H_alpha
C2_SN2012aw_spectral_state_00146,C2_SN2012aw,C2_SN2012aw,SN2012aw,23,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None,2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat,2012-03-27 21:13:15.00,,rising_or_near_peak_spectral_state,O_I_7774,O I 7774,O,7774,75,5.7457545e-15,-3.1210554e-16,0.00120094814678,360.579128324,-6887.59713692,133.373252939,0.00031183967212,-3.1231122748e-16,0.0011241463419,0.837496289,-480.10642171,33.156229531,0.000311633988601,1,1,1.64895551948,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-27_21-13-15_Ekar_AFOSC_None.dat::O_I_7774
C2_SN2012aw_spectral_state_00147,C2_SN2012aw,C2_SN2012aw,SN2012aw,24,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat,2012-03-28 21:00:37.00,,rising_or_near_peak_spectral_state,H_beta,H beta,H,4861.3,58,2.13955e-14,3.465635e-15,0.00188208191636,273.387164135,-2884.70321691,60.874807272,0.00345742078627,2.8771741379e-16,-2.830468989e-05,-0.178399508,-1125.6645638,-0.5340233585,0.00028691792721,1,1,0.618780254147,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat::H_beta
C2_SN2012aw_spectral_state_00148,C2_SN2012aw,C2_SN2012aw,SN2012aw,24,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat,2012-03-28 21:00:37.00,,rising_or_near_peak_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,74,2.045592e-14,-7.75365945946e-16,0.00341434640313,350.611263464,10183.0553716,112.222338944,0.000771353307052,-2.56617702703e-16,0.00030866581878,-0.156065948,42.8471,-7.588731833,0.000255245582386,1,1,0.423270664466,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat::Fe_II_5169
C2_SN2012aw_spectral_state_00149,C2_SN2012aw,C2_SN2012aw,SN2012aw,24,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat,2012-03-28 21:00:37.00,,rising_or_near_peak_spectral_state,He_I_5876,He I 5876,He,5875.6,66,1.3039025e-14,8.71690151515e-16,0.000357108651367,314.478392774,-3245.82153096,66.1930953703,0.000869825402814,-9.45063636365e-16,0.000811695335882,-0.111398067,-959.50027358,-10.7792946276,-0.000943154020536,1,1,1.09456692502,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat::He_I_5876
C2_SN2012aw_spectral_state_00150,C2_SN2012aw,C2_SN2012aw,SN2012aw,24,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat,2012-03-28 21:00:37.00,,rising_or_near_peak_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,108,1.567703e-14,-2.19976027778e-15,0.00434394976915,514.842281398,13197.5699618,156.896617268,0.00219278309048,-2.4055018519e-16,0.00018991275552,-0.217359454,14.9406393,-2.695298847,0.00023962846102,1,1,0.219519063352,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat::Ni_Co_decay_proxy
C2_SN2012aw_spectral_state_00151,C2_SN2012aw,C2_SN2012aw,SN2012aw,24,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat,2012-03-28 21:00:37.00,,rising_or_near_peak_spectral_state,Si_II_6355,Si II 6355,Si,6355,66,1.254855e-14,-7.27490121212e-16,0.00369489146965,315.134315238,6662.66517772,95.6031597847,0.000726465460269,2.71287878788e-16,2.175460921e-05,-0.231207011,9102.49203822,2.3585511459,-0.000270983286769,1,1,4.1416308702,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat::Si_II_6355
C2_SN2012aw_spectral_state_00152,C2_SN2012aw,C2_SN2012aw,SN2012aw,24,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat,2012-03-28 21:00:37.00,,rising_or_near_peak_spectral_state,H_alpha,H alpha,H,6562.8,75,9.095859e-15,5.2544882e-15,-0.00166681984174,357.184508384,-3040.71974889,88.0187622509,0.00525017754688,3.4127433333e-16,0.00012198066426,-0.306205577,-1096.56422566,-0.4671560979,0.00034115747624,1,1,0.622378667621,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat::H_alpha
C2_SN2012aw_spectral_state_00153,C2_SN2012aw,C2_SN2012aw,SN2012aw,24,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None,2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat,2012-03-28 21:00:37.00,,rising_or_near_peak_spectral_state,O_I_7774,O I 7774,O,7774,75,5.647643e-15,-2.07983533333e-16,0.000945996350334,360.377382795,-6349.64806887,132.979550096,0.000207808953406,1.04122006667e-16,-0.000254951796446,-0.201745529,537.94906805,-0.393702843,-0.000104030718714,1,1,0.336509760318,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-28_21-00-37_Ekar_AFOSC_None.dat::O_I_7774
C2_SN2012aw_spectral_state_00154,C2_SN2012aw,C2_SN2012aw,SN2012aw,25,2012aw_2012-03-29_01-46-07_TNG_SARG_None,2012aw_2012-03-29_01-46-07_TNG_SARG_None.dat,2012-03-29 01:46:07.00,,rising_or_near_peak_spectral_state,O_I_7774,O I 7774,O,7774,3991,844.8622,-102.732071885,1.20606520211,13.6680403515,562.416877362,31.6620815457,0,-102.732071885,1.20511920576,-346.709342444,6912.06494623,-101.31746855,-0.000207808953406,0,0,1.27337295666e+16,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-29_01-46-07_TNG_SARG_None.dat::O_I_7774
C2_SN2012aw_spectral_state_00155,C2_SN2012aw,C2_SN2012aw,SN2012aw,26,2012aw_2012-03-29_22-15-44_Ekar_BC-Ekar_None,2012aw_2012-03-29_22-15-44_Ekar_BC-Ekar_None.dat,2012-03-29 22:15:44.00,,rising_or_near_peak_spectral_state,H_beta,H beta,H,4861.3,123,2.1834635e-14,3.12784369919e-15,0.00351556394445,273.815387809,-1975.52995031,65.2308395323,0.00312268452392,-3.3779130081e-16,0.00163348202809,0.428223674,909.1732666,4.3560322603,-0.00033473626235,1,1,0.767281749797,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-29_22-15-44_Ekar_BC-Ekar_None.dat::H_beta
C2_SN2012aw_spectral_state_00156,C2_SN2012aw,C2_SN2012aw,SN2012aw,26,2012aw_2012-03-29_22-15-44_Ekar_BC-Ekar_None,2012aw_2012-03-29_22-15-44_Ekar_BC-Ekar_None.dat,2012-03-29 22:15:44.00,,rising_or_near_peak_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,158,1.82239e-14,2.83685563291e-15,-0.00015289368085,353.016803374,-9936.53461931,92.5646378832,0.00282425800252,3.61222157886e-15,-0.00356724008398,2.40553991,-20119.5899909,-19.6577010608,0.00205290469547,1,1,10.3410281318,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C2_SN2012aw/2012aw_2012-03-29_22-15-44_Ekar_BC-Ekar_None.dat::Fe_II_5169
